cell,x,y,z,volume,initial,numerical,exact,error,absError
27,-3.3333333333300001e+00,-1.3333333333299999e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,1.4447537456900000e-04,3.3611625533845697e-05,1.1086374903515431e-04,1.1086374903515431e-04
28,-3.3333333333300001e+00,-6.6666666666300001e-01,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,4.3906223100799999e-04,7.8328481307551838e-05,3.6073374970044817e-04,3.6073374970044817e-04
29,-3.6666666666699999e+00,-3.3333333332900000e-01,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,8.4396743891899993e-05,1.0384624732853697e-05,7.4012119159046300e-05,7.4012119159046300e-05
30,-3.6666666666699999e+00,3.3333333333800003e-01,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,8.4396743891400000e-05,1.0384624732820901e-05,7.4012119158579104e-05,7.4012119158579104e-05
31,-3.3333333333300001e+00,6.6666666667200003e-01,5.0000000000000003e-02,5.0000000000099999e-02,0.0000000000000000e+00,4.3906223100500001e-04,7.8328481307016187e-05,3.6073374969798383e-04,3.6073374969798383e-04
32,-3.3333333333300001e+00,1.3333333333399999e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,1.4447537456799999e-04,3.3611625533229274e-05,1.1086374903477072e-04,1.1086374903477072e-04
33,-3.6666666666699999e+00,1.6666666666700001e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,2.2856347454899998e-05,1.8111984801773059e-06,2.1045148974722694e-05,2.1045148974722694e-05
34,-3.6666666666699999e+00,2.3333333333400001e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,3.1218311677300001e-06,2.1732494142079739e-07,2.9045062263092028e-06,2.9045062263092028e-06
35,-3.3333333333300001e+00,2.6666666666699999e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,1.1031133738200000e-05,4.7263562404645948e-07,1.0558498114153541e-05,1.0558498114153541e-05
36,-3.3333333333300001e+00,3.3333333333300001e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,1.5471835028300000e-06,1.2639466587634459e-08,1.5345440362423655e-06,1.5345440362423655e-06
37,-3.6666666666699999e+00,3.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,1.9254086023199999e-07,1.5409009358319483e-10,1.9238677013841680e-07,1.9238677013841680e-07
38,-3.6666666666699999e+00,4.3333333333299997e+00,5.0000000000000003e-02,5.0000000000099999e-02,0.0000000000000000e+00,1.1098262539399999e-08,8.4460256403720896e-13,1.1097417936835962e-08,1.1097417936835962e-08
39,-3.3333333333300001e+00,4.6666666666700003e+00,5.0000000000000003e-02,5.0000000000099999e-02,0.0000000000000000e+00,3.0409486966499999e-09,3.7835161520731223e-13,3.0405703450347926e-09,3.0405703450347926e-09
40,-2.6666666666699999e+00,-4.6666666666700003e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,3.5073159711699999e-08,1.4147942915363286e-11,3.5059011768784636e-08,3.5059011768784636e-08
41,-2.3333333333400001e+00,-4.3333333333299997e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,2.9710478311800002e-07,1.1912070301530413e-09,2.9591357608784696e-07,2.9591357608784696e-07
42,-2.3333333333400001e+00,-3.6666666666699999e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,3.1218311677300001e-06,2.1732494142079739e-07,2.9045062263092028e-06,2.9045062263092028e-06
43,-2.6666666666699999e+00,-3.3333333333300001e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,1.1031133738200000e-05,4.7263562404645948e-07,1.0558498114153541e-05,1.0558498114153541e-05
44,-2.6666666666699999e+00,-2.6666666666599999e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,1.3398544866800001e-04,1.7673564907140602e-05,1.1631188376085941e-04,1.1631188376085941e-04
45,-2.3333333333300001e+00,-2.3333333333300001e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,7.3471103043499999e-04,3.0650984154112032e-04,4.2820118889387967e-04,4.2820118889387967e-04
46,-2.3333333333300001e+00,-1.6666666666700001e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,3.3929952616500001e-03,2.5544705338816690e-03,8.3852472776833106e-04,8.3852472776833106e-04
47,-2.6666666666699999e+00,-1.3333333333299999e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,1.1397235345400000e-03,1.2568609204558392e-03,-1.1713738591583923e-04,1.1713738591583923e-04
48,-2.6666666666699999e+00,-6.6666666666399998e-01,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,4.0186969000799997e-03,2.9289867880656116e-03,1.0897101120143880e-03,1.0897101120143880e-03
49,-2.3333333333300001e+00,-3.3333333333100001e-01,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,1.5862682064699998e-02,1.4646223578366790e-02,1.2164584863332082e-03,1.2164584863332082e-03
50,-2.3333333333300001e+00,3.3333333333699999e-01,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,1.5862682064699998e-02,1.4646223578335954e-02,1.2164584863640446e-03,1.2164584863640446e-03
51,-2.6666666666699999e+00,6.6666666667100005e-01,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,4.0186969000699999e-03,2.9289867880500325e-03,1.0897101120199673e-03,1.0897101120199673e-03
52,-2.6666666666699999e+00,1.3333333333399999e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,1.1397235345299999e-03,1.2568609204327891e-03,-1.1713738590278912e-04,1.1713738590278912e-04
53,-2.3333333333300001e+00,1.6666666666700001e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,3.3929952616399998e-03,2.5544705338816690e-03,8.3852472775833081e-04,8.3852472775833081e-04
