time,step,deltaT,maxCo,residualIntegral,minT,maxT,amplitude
0.001,1.0,0.001,0.0414,,0.0,41.5029926499,20.75149632495
0.002,2.0,0.001,0.0414,,0.0,41.4826031499,20.74130157495
0.003,3.0,0.001,0.0414,,0.0,41.4600850187,20.73004250935
0.004,4.0,0.001,0.0414,,0.0,41.4354703687,20.71773518435
0.005,5.0,0.001,0.0414,,0.0,41.4087909876,20.7043954938
0.006,6.0,0.001,0.0414,,0.0,41.3800783413,20.69003917065
0.007,7.0,0.001,0.0414,,0.0,41.3493635757,20.67468178785
0.008,8.0,0.001,0.0414,,0.0,41.3166775191,20.65833875955
0.009000000000000001,9.0,0.001,0.0414,,0.0,41.2820506847,20.64102534235
0.01,10.0,0.001,0.0414,,0.0,41.2455132726,20.6227566363
0.011,11.0,0.001,0.0414,,0.0,41.2070951724,20.6035475862
0.012,12.0,0.001,0.0414,,0.0,41.166825965,20.5834129825
0.013000000000000001,13.0,0.001,0.0414,,0.0,41.1247349253,20.56236746265
0.014,14.0,0.001,0.0414,,0.0,41.0808510245,20.54042551225
0.015,15.0,0.001,0.0414,,0.0,41.0352029319,20.51760146595
0.016,16.0,0.001,0.0414,,0.0,40.9878190175,20.49390950875
0.017,17.0,0.001,0.0414,,0.0,40.9387273542,20.4693636771
0.018000000000000002,18.0,0.001,0.0414,,0.0,40.88795572,20.44397786
0.019,19.0,0.001,0.0414,,0.0,40.8355316004,20.4177658002
0.02,20.0,0.001,0.0414,,0.0,40.7814821903,20.39074109515
0.021,21.0,0.001,0.0414,,0.0,40.7258343965,20.36291719825
0.022,22.0,0.001,0.0414,,0.0,40.6686148396,20.3343074198
0.023,23.0,0.001,0.0414,,0.0,40.6098498568,20.3049249284
0.024,24.0,0.001,0.0414,,0.0,40.5495655034,20.2747827517
0.025,25.0,0.001,0.0414,,0.0,40.4877875556,20.2438937778
0.026000000000000002,26.0,0.001,0.0414,,0.0,40.4245415121,20.21227075605
0.027,27.0,0.001,0.0414,,0.0,40.3598525969,20.17992629845
0.028,28.0,0.001,0.0414,,0.0,40.2937457609,20.14687288045
0.029,29.0,0.001,0.0414,,0.0,40.2262456845,20.11312284225
0.03,30.0,0.001,0.0414,,0.0,40.1573767794,20.0786883897
0.031,31.0,0.001,0.0414,,0.0,40.087163191,20.0435815955
0.032,32.0,0.001,0.0414,,0.0,40.0156288006,20.0078144003
0.033,33.0,0.001,0.0414,,0.0,39.9427972272,19.9713986136
0.034,34.0,0.001,0.0414,,0.0,39.8686918299,19.93434591495
0.035,35.0,0.001,0.0414,,0.0,39.7933357099,19.89666785495
0.036000000000000004,36.0,0.001,0.0414,,0.0,39.7167517125,19.85837585625
0.037,37.0,0.001,0.0414,,0.0,39.6389624296,19.8194812148
0.038,38.0,0.001,0.0414,,0.0,39.5599902011,19.77999510055
0.039,39.0,0.001,0.0414,,0.0,39.4798571179,19.73992855895
0.04,40.0,0.001,0.0414,,0.0,39.3985850229,19.69929251145
0.041,41.0,0.001,0.0414,,0.0,39.316195514,19.658097757
0.042,42.0,0.001,0.0414,,0.0,39.2327099456,19.6163549728
0.043000000000000003,43.0,0.001,0.0414,,0.0,39.1481494307,19.57407471535
0.044,44.0,0.001,0.0414,,0.0,39.0625348432,19.5312674216
0.045,45.0,0.001,0.0414,,0.0,38.9758868195,19.48794340975
0.046,46.0,0.001,0.0414,,0.0,38.8882257611,19.44411288055
0.047,47.0,0.001,0.0414,,0.0,38.7995718358,19.3997859179
0.048,48.0,0.001,0.0414,,0.0,38.7099449804,19.3549724902
0.049,49.0,0.001,0.0414,,0.0,38.6193649024,19.3096824512
0.05,50.0,0.001,0.0414,,0.0,38.5278510819,19.26392554095
0.051000000000000004,51.0,0.001,0.0414,,0.0,38.4354227737,19.21771138685
0.052000000000000005,52.0,0.001,0.0414,,0.0,38.342099009,19.1710495045
0.053,53.0,0.001,0.0414,,0.0,38.2478985977,19.12394929885
0.054,54.0,0.001,0.0414,,0.0,38.1528401302,19.0764200651
0.055,55.0,0.001,0.0414,,0.0,38.056941979,19.0284709895
0.056,56.0,0.001,0.0414,,0.0,37.9602223011,18.98011115055
0.057,57.0,0.001,0.0414,,0.0,37.8626990395,18.93134951975
0.058,58.0,0.001,0.0414,,0.0,37.7643899255,18.88219496275
0.059000000000000004,59.0,0.001,0.0414,,0.0,37.6653124799,18.83265623995
0.06,60.0,0.001,0.0414,,0.0,37.5654840157,18.78274200785
0.061,61.0,0.001,0.0414,,0.0,37.4649216394,18.7324608197
0.062,62.0,0.001,0.0414,,0.0,37.3636422528,18.6818211264
0.063,63.0,0.001,0.0414,,0.0,37.2616625552,18.6308312776
0.064,64.0,0.001,0.0414,,0.0,37.158999045,18.5794995225
0.065,65.0,0.001,0.0414,,0.0,37.0556680215,18.52783401075
0.066,66.0,0.001,0.0414,,0.0,36.9516855869,18.47584279345
0.067,67.0,0.001,0.0414,,0.0,36.8470676475,18.42353382375
0.068,68.0,0.001,0.0414,,0.0,36.7418299165,18.37091495825
0.069,69.0,0.001,0.0414,,0.0,36.6359879146,18.3179939573
0.07,70.0,0.001,0.0414,,0.0,36.5295569728,18.2647784864
0.07100000000000001,71.0,0.001,0.0414,,0.0,36.4225522334,18.2112761167
0.07200000000000001,72.0,0.001,0.0414,,0.0,36.3149886519,18.15749432595
0.073,73.0,0.001,0.0414,,0.0,36.2068809992,18.1034404996
0.074,74.0,0.001,0.0414,,0.0,36.0982438626,18.0491219313
0.075,75.0,0.001,0.0414,,0.0,35.9890916481,17.99454582405
0.076,76.0,0.001,0.0414,,0.0,35.8794385815,17.93971929075
0.077,77.0,0.001,0.0414,,0.0,35.7692987107,17.88464935535
0.078,78.0,0.001,0.0414,,0.0,35.658685907,17.8293429535
0.079,79.0,0.001,0.0414,,0.0,35.5476138667,17.77380693335
0.08,80.0,0.001,0.0414,,0.0,35.436096113,17.7180480565
0.081,81.0,0.001,0.0414,,0.0,35.3241459976,17.6620729988
0.082,82.0,0.001,0.0414,,0.0,35.211776702,17.605888351
0.083,83.0,0.001,0.0414,,0.0,35.0990012395,17.54950061975
0.084,84.0,0.001,0.0414,,0.0,34.9858324566,17.4929162283
0.085,85.0,0.001,0.0414,,0.0,34.8722830348,17.4361415174
0.08600000000000001,86.0,0.001,0.0414,,0.0,34.7583654917,17.37918274585
0.08700000000000001,87.0,0.001,0.0414,,0.0,34.6440921831,17.32204609155
0.088,88.0,0.001,0.0414,,0.0,34.5294753044,17.2647376522
0.089,89.0,0.001,0.0414,,0.0,34.414526892,17.207263446
