cell,x,y,initial,numerical,exact,error,absError
130,-4.7499999999999998e-01,-8.2499999999999996e-01,5.7603023986537224e-136,4.7552035732399998e-04,4.1386172106911084e-27,4.7552035732399998e-04,4.7552035732399998e-04
131,-4.2499999999999993e-01,-8.2499999999999996e-01,7.4276322470311034e-133,4.6409905073900001e-04,1.7335496371517127e-26,4.6409905073900001e-04,4.6409905073900001e-04
132,-3.7500000000000000e-01,-8.2499999999999996e-01,4.3217031746199066e-130,4.3949531844100000e-04,6.1929445269293737e-26,4.3949531844100000e-04,4.3949531844100000e-04
133,-3.2499999999999996e-01,-8.2499999999999996e-01,1.1346421412637476e-127,4.0402407569500002e-04,1.8868526438778470e-25,4.0402407569500002e-04,4.0402407569500002e-04
134,-2.7499999999999991e-01,-8.2499999999999996e-01,1.3441951251224249e-125,3.6069623909800000e-04,4.9029635662594430e-25,3.6069623909800000e-04,3.6069623909800000e-04
135,-2.2499999999999998e-01,-8.2499999999999996e-01,7.1856350291509869e-124,3.1298194210500001e-04,1.0865738122384176e-24,3.1298194210500001e-04,3.1298194210500001e-04
136,-1.7499999999999993e-01,-8.2499999999999996e-01,1.7332748120993383e-122,2.6444412464100001e-04,2.0537126964292810e-24,2.6444412464100001e-04,2.6444412464100001e-04
137,-1.2500000000000000e-01,-8.2499999999999996e-01,1.8865535152197797e-121,2.1831570592200001e-04,3.3105490634954297e-24,2.1831570592200001e-04,2.1831570592200001e-04
138,-7.4999999999999956e-02,-8.2499999999999996e-01,9.2655299607873300e-121,1.7711723975600001e-04,4.5513502265407988e-24,1.7711723975600001e-04,1.7711723975600001e-04
139,-2.4999999999999911e-02,-8.2499999999999996e-01,2.0533871149245828e-120,1.4242050148499999e-04,5.3365473763032669e-24,1.4242050148499999e-04,1.4242050148499999e-04
140,2.5000000000000133e-02,-8.2499999999999996e-01,2.0533871149245828e-120,1.1542860552000001e-04,5.3365473763032669e-24,1.1542860552000001e-04,1.1542860552000001e-04
141,7.4999999999999956e-02,-8.2499999999999996e-01,9.2655299607873300e-121,9.6240008357199996e-05,4.5513502265407988e-24,9.6240008357199996e-05,9.6240008357199996e-05
142,1.2500000000000000e-01,-8.2499999999999996e-01,1.8865535152197797e-121,8.3840492874600003e-05,3.3105490634954297e-24,8.3840492874600003e-05,8.3840492874600003e-05
143,1.7500000000000004e-01,-8.2499999999999996e-01,1.7332748120993383e-122,7.7053201685800001e-05,2.0537126964292957e-24,7.7053201685800001e-05,7.7053201685800001e-05
144,2.2500000000000009e-01,-8.2499999999999996e-01,7.1856350291505788e-124,7.4593849965300002e-05,1.0865738122384253e-24,7.4593849965300002e-05,7.4593849965300002e-05
145,2.7500000000000013e-01,-8.2499999999999996e-01,1.3441951251224249e-125,7.5098585395700005e-05,4.9029635662594430e-25,7.5098585395700005e-05,7.5098585395700005e-05
146,3.2500000000000018e-01,-8.2499999999999996e-01,1.1346421412637476e-127,7.7155825445999993e-05,1.8868526438778470e-25,7.7155825445999993e-05,7.7155825445999993e-05
147,3.7500000000000000e-01,-8.2499999999999996e-01,4.3217031746199066e-130,7.9378700356299997e-05,6.1929445269293737e-26,7.9378700356299997e-05,7.9378700356299997e-05
148,4.2500000000000004e-01,-8.2499999999999996e-01,7.4276322470311034e-133,8.0532016562000002e-05,1.7335496371517127e-26,8.0532016562000002e-05,8.0532016562000002e-05
149,4.7500000000000009e-01,-8.2499999999999996e-01,5.7603023986533955e-136,7.9688538597900003e-05,4.1386172106911371e-27,7.9688538597900003e-05,7.9688538597900003e-05
150,5.2500000000000013e-01,-8.2499999999999996e-01,2.0157636323624503e-139,7.6360091975699999e-05,8.4266338569102355e-28,7.6360091975699999e-05,7.6360091975699999e-05
151,5.7500000000000018e-01,-8.2499999999999996e-01,3.1829759719588193e-143,7.0549184537200006e-05,1.4632983229318394e-28,7.0549184537200006e-05,7.0549184537200006e-05
152,6.2500000000000000e-01,-8.2499999999999996e-01,2.2679138176424405e-147,6.2696075622200001e-05,2.1671626749214651e-29,6.2696075622200001e-05,6.2696075622200001e-05
153,6.7500000000000004e-01,-8.2499999999999996e-01,7.2915383803203579e-152,5.3536779924000000e-05,2.7373481457174513e-30,5.3536779924000000e-05,5.3536779924000000e-05
154,7.2500000000000009e-01,-8.2499999999999996e-01,1.0578186446916841e-156,4.3917989333800003e-05,2.9488212417397457e-31,4.3917989333800003e-05,4.3917989333800003e-05
155,7.7500000000000013e-01,-8.2499999999999996e-01,6.9247277102466688e-162,3.4623005472099997e-05,2.7092354086205497e-32,3.4623005472099997e-05,3.4623005472099997e-05
156,8.2500000000000018e-01,-8.2499999999999996e-01,2.0454723669373801e-167,2.6249600469999999e-05,2.1228774615259176e-33,2.6249600469999999e-05,2.6249600469999999e-05
157,8.7500000000000000e-01,-8.2499999999999996e-01,2.7263647931315644e-173,1.9160034039900001e-05,1.4186752618654384e-34,1.9160034039900001e-05,1.9160034039900001e-05
158,9.2500000000000004e-01,-8.2499999999999996e-01,1.6397352960245541e-179,1.3719817183800000e-05,8.0857619606717987e-36,1.3719817183800000e-05,1.3719817183800000e-05
