cell,x,y,z,volume,initial,numerical,exact,error,absError
77,1.6666666666732329e-02,9.6666666666652878e-01,5.0000000000000003e-02,3.1250000000254517e-05,0.0000000000000000e+00,-9.9388624792288627e-01,-9.9315893767479990e-01,-7.2731024808636580e-04,7.2731024808636580e-04
78,1.6666666666734841e-02,9.8333333333326423e-01,5.0000000000000003e-02,3.1250000000254341e-05,0.0000000000000000e+00,-9.9766463635591396e-01,-9.9726094768411411e-01,-4.0368867179985113e-04,4.0368867179985113e-04
79,8.3333333333680537e-03,9.9166666666663217e-01,5.0000000000000010e-02,3.1250000000260263e-05,0.0000000000000000e+00,-9.9939248915593937e-01,-9.9931476737728120e-01,-7.7721778658168539e-05,7.7721778658168539e-05
80,4.1666666666586402e-02,8.3333333333655280e-03,5.0000000000000003e-02,3.1250000000054082e-05,0.0000000000000000e+00,9.9204834635062078e-01,9.9110511798173584e-01,9.4322836888494077e-04,9.4322836888494077e-04
81,3.3333333333272111e-02,1.6666666666732319e-02,5.0000000000000010e-02,3.1250000000063698e-05,0.0000000000000000e+00,9.9388624792300662e-01,9.9315893767486518e-01,7.2731024814143286e-04,7.2731024814143286e-04
82,3.3333333333274623e-02,3.3333333333465782e-02,5.0000000000000003e-02,3.1250000000063237e-05,0.0000000000000000e+00,9.8969946020884225e-01,9.8907380036687875e-01,6.2565984196349955e-04,6.2565984196349955e-04
83,4.1666666666594063e-02,4.1666666666829867e-02,5.0000000000000003e-02,3.1250000000063250e-05,0.0000000000000000e+00,9.8347897100863246e-01,9.8296291314449724e-01,5.1605786413522203e-04,5.1605786413522203e-04
84,4.1666666666599211e-02,5.8333333333560763e-02,5.0000000000000003e-02,3.1250000000063921e-05,0.0000000000000000e+00,9.7523734533072315e-01,9.7484302552476176e-01,3.9431980596138505e-04,3.9431980596138505e-04
85,3.3333333333282290e-02,6.6666666666930136e-02,5.0000000000000003e-02,3.1250000000073577e-05,0.0000000000000000e+00,9.7312544901876163e-01,9.7278920583155859e-01,3.3624318720304469e-04,3.3624318720304469e-04
86,3.3333333333284823e-02,8.3333333333663703e-02,4.9999999999999989e-02,3.1250000000073482e-05,0.0000000000000000e+00,9.6121575388343217e-01,9.6063438354591790e-01,5.8137033751426426e-04,5.8137033751426426e-04
87,4.1666666666606893e-02,9.1666666667025498e-02,5.0000000000000010e-02,3.1250000000073997e-05,0.0000000000000000e+00,9.5109949457711984e-01,9.5061689911857539e-01,4.8259545854445474e-04,4.8259545854445474e-04
