case,solverFamily,mesh,resolution,nominalH,nCells,normalizedL1,normalizedL2,normalizedLinf,observedOrderL1,observedOrderL2,observedOrderLinf,maxCo,normalizedMassError,finalAmplitude,meshOK,solverEnded,solverFatal
/home/a776/workdocuments/上交船舶/slover/student_project/cases/03_advection_diffusion_equation/05_rotating_peak_quad_analyticDirichlet_upwind/N20,03_advection_diffusion_equation,quad,20,0.1,400,1.4060717155559384,0.8983598473488669,0.9188143995619541,,,,0.0196,0.09318194365231335,0.955678954006389,True,True,False
/home/a776/workdocuments/上交船舶/slover/student_project/cases/03_advection_diffusion_equation/05_rotating_peak_quad_analyticDirichlet_upwind/N40,03_advection_diffusion_equation,quad,40,0.05,1600,1.184308649091536,0.808417165353433,0.860954332994168,0.24762506124804054,0.15219349198925025,0.09383675088159985,0.0414,0.07861442324992345,1.4449444171365993,True,True,False
/home/a776/workdocuments/上交船舶/slover/student_project/cases/03_advection_diffusion_equation/05_rotating_peak_quad_analyticDirichlet_upwind/N80,03_advection_diffusion_equation,quad,80,0.025,6400,0.9258327477159826,0.677072331851352,0.7553481782796501,0.35522162019312975,0.2557899895993783,0.18879490671722776,0.0886,0.03875900047653729,2.528475072679551,True,True,False
