case,caseName,problem,mesh,resolution,nominalH,nCells,finalTime,finalTimeError,normalizedL1,normalizedL2,normalizedLinf,initialMass,finalMass,massChange,normalizedMassError,maxAbsResidualIntegral,minCo,maxCo,targetCo,initialAmplitude,finalAmplitude,minFinal,maxFinal,maxAbsFinal,timeSteps,meshOK,boundedBelowInitial,boundedAboveInitial,solverEnded,solverFatal,linearSolver,linearTolerance,nNonOrthogonalCorrectors
/home/a776/workdocuments/上交船舶/slover/student_project/cases/04_poisson_equation/01_poisson_manufactured_quad/N10,01_poisson_manufactured_quad,poisson_manufactured,quad,10,0.1,100,0.0,0.0,0.011590551440536525,0.011734696840686754,0.012182418390116287,0.0,2.1146456434693633e-13,2.1146456434693633e-13,5.1749062296333626e-12,0.0,0.0,0.0,0.0,0.0,0.9874125515395582,-0.9874125515394044,0.987412551539712,0.987412551539712,1,True,,,True,False,GAMG,1e-12,2
/home/a776/workdocuments/上交船舶/slover/student_project/cases/04_poisson_equation/01_poisson_manufactured_quad/N20,01_poisson_manufactured_quad,poisson_manufactured,quad,20,0.05,400,0.0,0.0,0.002892601588727561,0.002929263036266183,0.003069119681228842,0.0,-3.5990592559161094e-13,-3.5990592559161094e-13,8.862078347351237e-12,0.0,0.0,0.0,0.0,0.0,0.9968943970006567,-0.9968943970007037,0.9968943970006097,0.9968943970007037,1,True,,,True,False,GAMG,1e-12,2
/home/a776/workdocuments/上交船舶/slover/student_project/cases/04_poisson_equation/01_poisson_manufactured_quad/N40,01_poisson_manufactured_quad,poisson_manufactured,quad,40,0.025,1600,0.0,0.0,0.0007228822071334864,0.0007320977946217417,0.0007697700567560796,0.0,-5.00755429418305e-13,-5.00755429418305e-13,1.2349294961766587e-11,0.0,0.0,0.0,0.0,0.0,0.9992272504512083,-0.9992272504512264,0.9992272504511903,0.9992272504512264,1,True,,,True,False,GAMG,1e-12,2
/home/a776/workdocuments/上交船舶/slover/student_project/cases/04_poisson_equation/01_poisson_manufactured_quad/N80,01_poisson_manufactured_quad,poisson_manufactured,quad,80,0.0125,6400,0.0,0.0,0.00018070472742789104,0.00018301208158552878,0.0001926631046859984,0.0,-1.179264898008937e-12,-1.179264898008937e-12,2.909345596647856e-11,0.0,0.0,0.0,0.0,0.0,0.9998071069569003,-0.9998071069569117,0.9998071069568891,0.9998071069569117,1,True,,,True,False,GAMG,1e-12,2
