cell,x,y,z,volume,numerical,exact,error,absError
71,4.1666666666699999e-03,4.4583333333500003e-01,5.0000000000000003e-02,7.8125000000400004e-06,2.9857077270799998e-01,3.0901699431716229e-01,-1.0446221609162309e-02,1.0446221609162309e-02
72,4.1666666666699999e-03,4.5416666666900002e-01,5.0000000000000003e-02,7.8125000000400004e-06,2.6470237769600002e-01,2.5881904503978598e-01,5.8833326562140464e-03,5.8833326562140464e-03
73,8.3333333333399998e-03,4.5833333333499998e-01,5.0000000000000003e-02,7.8125000000400004e-06,2.2040481041099999e-01,2.0791169075830848e-01,1.2493119652691509e-02,1.2493119652691509e-02
74,8.3333333333399998e-03,4.6666666666899997e-01,5.0000000000000003e-02,7.8125000000400004e-06,1.4848239829300000e-01,1.5643446497606278e-01,-7.9520666830627806e-03,7.9520666830627806e-03
75,4.1666666666699999e-03,4.7083333333499999e-01,5.0000000000000003e-02,7.8125000000400004e-06,1.4848239829400001e-01,1.5643446498021915e-01,-7.9520666862191447e-03,7.9520666862191447e-03
76,4.1666666666699999e-03,4.7916666666899999e-01,5.0000000000000003e-02,7.8125000000400004e-06,1.1340098044800000e-01,1.0452846320306232e-01,8.8725172449376777e-03,8.8725172449376777e-03
77,8.3333333333399998e-03,4.8333333333500000e-01,5.0000000000000003e-02,7.8125000000400004e-06,6.7723667148199995e-02,5.2335956182247227e-02,1.5387710965952768e-02,1.5387710965952768e-02
78,8.3333333333399998e-03,4.9166666666900000e-01,5.0000000000000003e-02,7.8125000000300004e-06,-5.2621055521399999e-03,-6.4968842438264509e-11,-5.2621054871711571e-03,5.2621054871711571e-03
79,4.1666666666699999e-03,4.9583333333500001e-01,5.0000000000000003e-02,7.8125000000300004e-06,-5.2621055509300000e-03,-6.0758876728885916e-11,-5.2621054901711229e-03,5.2621054901711229e-03
80,4.1666666666699999e-03,5.0416666666900001e-01,5.0000000000000003e-02,7.8124999999699999e-06,-4.0692725293999997e-02,-5.2335956307802647e-02,1.1643231013802650e-02,1.1643231013802650e-02
81,8.3333333333399998e-03,5.0833333333499997e-01,5.0000000000000003e-02,7.8124999999699999e-06,-8.6625057561500005e-02,-1.0452846332809952e-01,1.7903405766599517e-02,1.7903405766599517e-02
82,8.3333333333399998e-03,5.1666666666899996e-01,5.0000000000000003e-02,7.8124999999599999e-06,-1.5887703889400001e-01,-1.5643446510440071e-01,-2.4425737895993060e-03,2.4425737895993060e-03
83,4.1666666666699999e-03,5.2083333333500004e-01,5.0000000000000003e-02,7.8124999999599999e-06,-1.5887703889300001e-01,-1.5643446510024081e-01,-2.4425737927591951e-03,2.4425737927591951e-03
84,4.1666666666699999e-03,5.2916666666900003e-01,5.0000000000000003e-02,7.8124999999599999e-06,-1.9378444108800000e-01,-2.0791169088128875e-01,1.4127249793288749e-02,1.4127249793288749e-02
85,8.3333333333399998e-03,5.3333333333499999e-01,5.0000000000000003e-02,7.8124999999599999e-06,-2.3884078586200000e-01,-2.5881904516122961e-01,1.9978259299229612e-02,1.9978259299229612e-02
86,8.3333333333500004e-03,5.4166666666800001e-01,5.0000000000000003e-02,7.8124999999599999e-06,-3.0857989225600002e-01,-3.0901699443082015e-01,4.3710217482012537e-04,4.3710217482012537e-04
87,4.1666666666699999e-03,5.4583333333499995e-01,5.0000000000000003e-02,7.8124999999599999e-06,-3.0857989225600002e-01,-3.0901699443273084e-01,4.3710217673081919e-04,4.3710217673081919e-04
88,4.1666666666699999e-03,5.5416666666799996e-01,5.0000000000000003e-02,7.8124999999599999e-06,-3.4210454081000002e-01,-3.5836794960006862e-01,1.6263408790068601e-02,1.6263408790068601e-02
89,8.3333333333500004e-03,5.5833333333500001e-01,5.0000000000000003e-02,7.8124999999599999e-06,-3.8517546134800001e-01,-4.0673664313138302e-01,2.1561181783383010e-02,2.1561181783383010e-02
90,8.3333333333500004e-03,5.6666666666800003e-01,5.0000000000000003e-02,7.8124999999599999e-06,-4.5068448455400001e-01,-4.5399049979189243e-01,3.3060152378924235e-03,3.3060152378924235e-03
91,4.1666666666699999e-03,5.7083333333499997e-01,5.0000000000000003e-02,7.8124999999599999e-06,-4.5068448455299998e-01,-4.5399049979368256e-01,3.3060152406825805e-03,3.3060152406825805e-03
92,4.1666666666699999e-03,5.7916666666799999e-01,5.0000000000000003e-02,7.8124999999599999e-06,-4.8200089135599999e-01,-5.0000000005080447e-01,1.7999108694804478e-02,1.7999108694804478e-02
93,8.3333333333500004e-03,5.8333333333500004e-01,5.0000000000000003e-02,7.8124999999599999e-06,-5.2202583865200003e-01,-5.4463903506605504e-01,2.2613196414055015e-02,2.2613196414055015e-02
94,8.3333333333500004e-03,5.9166666666800005e-01,5.0000000000000003e-02,7.8124999999599999e-06,-5.8169172910500000e-01,-5.8778525234000123e-01,6.0935232350012303e-03,6.0935232350012303e-03
95,4.1666666666699999e-03,5.9583333333499999e-01,5.0000000000000003e-02,7.8124999999599999e-06,-5.8169172910500000e-01,-5.8778525234162804e-01,6.0935232366280401e-03,6.0935232366280401e-03
96,4.1666666666699999e-03,6.0416666666800001e-01,5.0000000000000003e-02,7.8124999999599999e-06,-6.1002878028800001e-01,-6.2932039109542726e-01,1.9291610807427251e-02,1.9291610807427251e-02
97,8.3333333333500004e-03,6.0833333333499995e-01,5.0000000000000003e-02,7.8124999999599999e-06,-6.4602220730299997e-01,-6.6913060640407329e-01,2.3108399101073318e-02,2.3108399101073318e-02
98,8.3333333333500004e-03,6.1666666666799996e-01,5.0000000000000003e-02,7.8124999999599999e-06,-6.9837579276200001e-01,-7.0710678122808801e-01,8.7309884660879966e-03,8.7309884660879966e-03
99,4.1666666666699999e-03,6.2083333333500001e-01,5.0000000000000003e-02,7.8124999999599999e-06,-6.9837579276100004e-01,-7.0710678122951109e-01,8.7309884685110584e-03,8.7309884685110584e-03
100,4.1666666666699999e-03,6.2916666666800003e-01,5.0000000000000003e-02,7.8124999999599999e-06,-7.2303573607899996e-01,-7.4314482551664807e-01,2.0109089437648109e-02,2.0109089437648109e-02
101,8.3333333333500004e-03,6.3333333333399999e-01,5.0000000000000003e-02,7.8124999999599999e-06,-7.5411136518499999e-01,-7.7714596149130599e-01,2.3034596306305999e-02,2.3034596306305999e-02
102,8.3333333333500004e-03,6.4166666666799999e-01,5.0000000000000003e-02,7.8124999999599999e-06,-7.9786352662299997e-01,-8.0901699440947861e-01,1.1153467786478632e-02,1.1153467786478632e-02
103,4.1666666666799997e-03,6.4583333333399995e-01,5.0000000000000003e-02,7.8124999999599999e-06,-7.9786352662200000e-01,-8.0901699440700403e-01,1.1153467785004034e-02,1.1153467785004034e-02
104,4.1666666666799997e-03,6.5416666666800005e-01,5.0000000000000003e-02,7.8124999999599999e-06,-8.1823915242900003e-01,-8.3867056797740902e-01,2.0431415548408993e-02,2.0431415548408993e-02
105,8.3333333333500004e-03,6.5833333333400001e-01,5.0000000000000003e-02,7.8124999999599999e-06,-8.4363179850299996e-01,-8.6602540381171866e-01,2.2393605308718700e-02,2.2393605308718700e-02
106,8.3333333333500004e-03,6.6666666666800001e-01,5.0000000000000003e-02,7.8124999999599999e-06,-8.7770521250199995e-01,-8.9100652421503934e-01,1.3301311713039388e-02,1.3301311713039388e-02
107,4.1666666666799997e-03,6.7083333333399997e-01,5.0000000000000003e-02,7.8124999999599999e-06,-8.7770521250099998e-01,-8.9100652421312798e-01,1.3301311712128006e-02,1.3301311712128006e-02
108,4.1666666666799997e-03,6.7916666666699999e-01,5.0000000000000003e-02,7.8124999999599999e-06,-8.9329480526799998e-01,-9.1354545766393214e-01,2.0250652395932156e-02,2.0250652395932156e-02
109,8.3333333333500004e-03,6.8333333333400004e-01,5.0000000000000003e-02,7.8124999999599999e-06,-9.1237921709000003e-01,-9.3358042651675455e-01,2.1201209426754519e-02,2.1201209426754519e-02
110,8.3333333333500004e-03,6.9166666666700005e-01,5.0000000000000003e-02,7.8124999999599999e-06,-9.3593488311299999e-01,-9.5105651631136612e-01,1.5121633198366125e-02,1.5121633198366125e-02
111,4.1666666666799997e-03,6.9583333333399999e-01,5.0000000000000003e-02,7.8124999999599999e-06,-9.3593488311299999e-01,-9.5105651631200672e-01,1.5121633199006723e-02,1.5121633199006723e-02
