case,caseName,problem,mesh,resolution,nominalH,nCells,finalTime,finalTimeError,normalizedL1,normalizedL2,normalizedLinf,initialMass,finalMass,massChange,normalizedMassError,maxAbsResidualIntegral,minCo,maxCo,targetCo,initialAmplitude,finalAmplitude,minFinal,maxFinal,maxAbsFinal,timeSteps,meshOK,boundedBelowInitial,boundedAboveInitial,solverEnded,solverFatal
/home/a776/workdocuments/上交船舶/slover/student_project/cases/01_advection_equation/02_sine_wave_quad_linearUpwind/N10,02_sine_wave_quad_linearUpwind,sine,quad,10,0.1,100,0.9999999999999984,1.5543122344752192e-15,0.7071658526920204,0.690972380623574,0.7071658526955676,2.1094237467877974e-18,-1.3322676295501879e-18,-3.4416913763379853e-18,5.591366582635756e-17,5.89805981832e-17,0.2,0.2,0.2,0.9510565162951543,1.58831153233,-1.58831153233,1.58831153233,1.58831153233,100,True,False,False,True,False
/home/a776/workdocuments/上交船舶/slover/student_project/cases/01_advection_equation/02_sine_wave_quad_linearUpwind/N20,02_sine_wave_quad_linearUpwind,sine,quad,20,0.05,400,0.9999999999999957,4.3298697960381105e-15,0.4362010018734072,0.4338468604098546,0.4335153735848635,-1.1102230246251566e-19,0.0,1.1102230246251566e-19,1.7584205239066926e-18,5.20417042793e-17,0.2,0.2,0.2,1.0,1.41753743353,-1.41753743353,1.41753743353,1.41753743353,200,True,False,False,True,False
/home/a776/workdocuments/上交船舶/slover/student_project/cases/01_advection_equation/02_sine_wave_quad_linearUpwind/N40,02_sine_wave_quad_linearUpwind,sine,quad,40,0.025,1600,0.9999999999999905,9.547918011776346e-15,0.21348190994543603,0.21302827813803296,0.21289986555488105,-5.134781488891349e-19,0.0,5.134781488891349e-19,8.082321346944096e-18,4.64038529824e-17,0.2,0.2,0.2,1.0,1.21143563777,-1.21143563777,1.21143563777,1.21143563777,400,True,False,False,True,False
/home/a776/workdocuments/上交船舶/slover/student_project/cases/01_advection_equation/02_sine_wave_quad_linearUpwind/N80,02_sine_wave_quad_linearUpwind,sine,quad,80,0.0125,6400,0.9999999999999785,2.1538326677728037e-14,0.10320857723876577,0.10314688961866281,0.10312490098689342,2.220446049250313e-19,-1.0447198661722724e-16,-1.0469403122215227e-16,1.6453758759130675e-15,5.3668007538e-17,0.2,0.2,0.2,1.0,1.10297409589,-1.10297409589,1.10297409589,1.10297409589,800,True,False,False,True,False
