case,solverFamily,mesh,resolution,nominalH,nCells,normalizedL1,normalizedL2,normalizedLinf,observedOrderL1,observedOrderL2,observedOrderLinf,maxCo,normalizedMassError,finalAmplitude,meshOK,solverEnded,solverFatal
/home/a776/workdocuments/上交船舶/slover/student_project/cases/01_advection_equation/02_sine_wave_quad_linearUpwind/N10,01_advection_equation,quad,10,0.1,100,0.7071658526920204,0.690972380623574,0.7071658526955676,,,,0.2,5.591366582635756e-17,1.58831153233,True,True,False
/home/a776/workdocuments/上交船舶/slover/student_project/cases/01_advection_equation/02_sine_wave_quad_linearUpwind/N20,01_advection_equation,quad,20,0.05,400,0.4362010018734072,0.4338468604098546,0.4335153735848635,0.6970555286118341,0.6714421557703478,0.705965456126457,0.2,1.7584205239066926e-18,1.41753743353,True,True,False
/home/a776/workdocuments/上交船舶/slover/student_project/cases/01_advection_equation/02_sine_wave_quad_linearUpwind/N40,01_advection_equation,quad,40,0.025,1600,0.21348190994543603,0.21302827813803296,0.21289986555488105,1.0308792598200711,1.0261409372682955,1.025908117343683,0.2,8.082321346944096e-18,1.21143563777,True,True,False
/home/a776/workdocuments/上交船舶/slover/student_project/cases/01_advection_equation/02_sine_wave_quad_linearUpwind/N80,01_advection_equation,quad,80,0.0125,6400,0.10320857723876577,0.10314688961866281,0.10312490098689342,1.0485509515950553,1.0463446340845852,1.0457823045491519,0.2,1.6453758759130675e-15,1.10297409589,True,True,False
