case,caseName,problem,mesh,resolution,nominalH,nCells,finalTime,finalTimeError,normalizedL1,normalizedL2,normalizedLinf,initialMass,finalMass,massChange,normalizedMassError,maxAbsResidualIntegral,minCo,maxCo,targetCo,initialAmplitude,finalAmplitude,minFinal,maxFinal,maxAbsFinal,timeSteps,meshOK,boundedBelowInitial,boundedAboveInitial,solverEnded,solverFatal
/home/a776/workdocuments/上交船舶/slover/student_project/cases/03_sine_wave_tri_linearUpwind/N10,03_sine_wave_tri_linearUpwind,sine,tri,10,0.1,200,0.999999999996,4.0000225354219765e-12,0.29825743812703637,0.30603485734294955,0.33453615378302237,1.4735217390821665e-14,1.0798410092349019e-14,-3.936807298472646e-15,6.25284671907209e-14,4.77048955894e-17,1.55400137203e-10,0.2,0.2,0.9945218953690396,0.827143139945,-0.797309005383,0.856977274507,0.856977274507,201,True,True,True,True,False
/home/a776/workdocuments/上交船舶/slover/student_project/cases/03_sine_wave_tri_linearUpwind/N20,03_sine_wave_tri_linearUpwind,sine,tri,20,0.05,800,0.999999999996,4.0000225354219765e-12,0.1055598499110893,0.10493128596262645,0.12573033786206272,-1.1420890140269611e-14,-1.2939130622754757e-14,-1.518240482485146e-15,2.4114274080304246e-14,4.72712147204e-17,3.5075942151e-10,0.2,0.2,0.994521895369368,0.939740808148,-0.939740808149,0.939740808147,0.939740808149,401,True,True,True,True,False
/home/a776/workdocuments/上交船舶/slover/student_project/cases/03_sine_wave_tri_linearUpwind/N40,03_sine_wave_tri_linearUpwind,sine,tri,40,0.025,3200,0.999999999996,4.0000225354219765e-12,0.042702577958359376,0.0429803018706627,0.05065485639959971,-1.4286200047418537e-14,-1.433180980048046e-14,-4.560975306192299e-17,7.184084087851965e-16,5.18248638448e-17,6.8535399578e-10,0.2,0.2,1.0,0.9637603521935001,-0.963760352194,0.963760352193,0.963760352194,801,True,True,True,True,False
/home/a776/workdocuments/上交船舶/slover/student_project/cases/03_sine_wave_tri_linearUpwind/N80,03_sine_wave_tri_linearUpwind,sine,tri,80,0.0125,12800,0.999999999996,4.0000225354219765e-12,0.02009683602852331,0.02018064890805805,0.023108399102264365,-5.074018116353399e-15,-4.907377514011347e-15,1.6664060234205207e-16,2.6193803300611942e-15,5.96311194867e-17,1.42517109226e-09,0.2,0.2,1.0,0.982390412204,-0.982390412204,0.982390412204,0.982390412204,1601,True,True,True,True,False
