case,caseName,problem,mesh,resolution,nominalH,nCells,finalTime,finalTimeError,normalizedL1,normalizedL2,normalizedLinf,initialMass,finalMass,massChange,normalizedMassError,maxAbsResidualIntegral,minCo,maxCo,targetCo,initialAmplitude,finalAmplitude,minFinal,maxFinal,maxAbsFinal,timeSteps,meshOK,boundedBelowInitial,boundedAboveInitial,solverEnded,solverFatal
/home/a776/workdocuments/上交船舶/slover/student_project/cases/01_sine_wave_quad/N10,01_sine_wave_quad,sine,quad,10,0.1,100,1.0,0.0,0.9661795052668584,0.9608682627832837,0.9661795052668373,2.1094237467877974e-18,-2.42861286636753e-20,-2.1337098754514727e-18,3.466421822904224e-17,3.46944695195e-17,0.2,0.2,0.2,0.9510565162951543,0.0425471074125,-0.0425471074125,0.0425471074125,0.0425471074125,100,True,True,True,True,False
/home/a776/workdocuments/上交船舶/slover/student_project/cases/01_sine_wave_quad/N20,01_sine_wave_quad,sine,quad,20,0.05,400,1.0,0.0,0.7980079419300778,0.7950221146063466,0.79475712913,-1.1102230246251566e-19,0.0,1.1102230246251566e-19,1.7584205239066926e-18,2.99239799606e-17,0.2,0.2,0.2,1.0,0.20524287087,-0.20524287087,0.20524287087,0.20524287087,200,True,True,True,True,False
/home/a776/workdocuments/上交船舶/slover/student_project/cases/01_sine_wave_quad/N40,01_sine_wave_quad,sine,quad,40,0.025,1600,1.0,0.0,0.5469566864361697,0.5461857208980443,0.546069335514,-5.134781488891349e-19,0.0,5.134781488891349e-19,8.082321346944096e-18,4.46691295064e-17,0.2,0.2,0.2,1.0,0.453930664486,-0.453930664486,0.453930664486,0.453930664486,400,True,True,True,True,False
/home/a776/workdocuments/上交船舶/slover/student_project/cases/01_sine_wave_quad/N80,01_sine_wave_quad,sine,quad,80,0.0125,6400,1.0,0.0,0.3263462452175183,0.32620880111715367,0.32618202212900005,2.220446049250313e-19,0.0,-2.220446049250313e-19,3.4896625151920834e-18,4.18535919897e-17,0.2,0.2,0.2,1.0,0.673817977871,-0.673817977871,0.673817977871,0.673817977871,800,True,True,True,True,False
