case,caseName,problem,mesh,resolution,nominalH,nCells,finalTime,finalTimeError,normalizedL1,normalizedL2,normalizedLinf,initialMass,finalMass,massChange,normalizedMassError,maxAbsResidualIntegral,minCo,maxCo,targetCo,initialAmplitude,finalAmplitude,minFinal,maxFinal,maxAbsFinal,timeSteps,meshOK,boundedBelowInitial,boundedAboveInitial,solverEnded,solverFatal
/home/a776/workdocuments/上交船舶/slover/student_project/cases/02_diffusion_equation/02_discontinuous_tri/N10,02_discontinuous_tri,diffusion_discontinuity,tri,10,0.1,200,0.2,0.0,0.13797726649199832,0.11990187806503354,0.09251042020702423,0.4000000000008,0.40000000000089353,9.353628982466944e-14,2.3384072456120593e-13,,0.45,0.45,0.45,0.5,0.382298406266328,1.15344010861e-10,0.764596812648,0.764596812648,200,True,True,True,True,False
/home/a776/workdocuments/上交船舶/slover/student_project/cases/02_diffusion_equation/02_discontinuous_tri/N20,02_discontinuous_tri,diffusion_discontinuity,tri,20,0.05,800,0.2,0.0,0.031562416621563005,0.028038235838480797,0.026457477847137506,0.4,0.4000000000002275,2.274846977456946e-13,5.687117443642364e-13,,0.45,0.45,0.45,0.5,0.38972785249998737,2.53105980322e-14,0.779455705,0.779455705,200,True,True,True,True,False
/home/a776/workdocuments/上交船舶/slover/student_project/cases/02_diffusion_equation/02_discontinuous_tri/N40,02_discontinuous_tri,diffusion_discontinuity,tri,40,0.025,3200,0.2,0.0,0.006104381978752727,0.005420973253671469,0.005226324230922745,0.40000000000128,0.4000000000010592,-2.2082335959794364e-13,5.520583989930925e-13,,0.45,0.45,0.45,0.5,0.391721598836,8.78634478243e-18,0.783443197672,0.783443197672,200,True,True,True,True,False
/home/a776/workdocuments/上交船舶/slover/student_project/cases/02_diffusion_equation/02_discontinuous_tri/N80,02_discontinuous_tri,diffusion_discontinuity,tri,80,0.0125,12800,0.2,0.0,0.001385360146334277,0.001226369551395716,0.0011694386007651085,0.40000000000095404,0.40000000000095265,-1.3877787807814457e-15,3.4694469519453394e-15,,0.45,0.45,0.45,0.5,0.3923755184695,2.71676566734e-19,0.784751036939,0.784751036939,512,True,True,True,True,False
