cell,x,y,z,volume,initial,numerical,exact,error,absError
54,6.6666666666700000e-02,3.6666666666800002e-01,5.0000000000000003e-02,1.2500000000099999e-04,4.0673664306795548e-01,4.5513114251100001e-01,4.0673664306795426e-01,4.8394499443045746e-02,4.8394499443045746e-02
55,8.3333333333399998e-02,3.8333333333500003e-01,5.0000000000000003e-02,1.2500000000099999e-04,2.0791169080710645e-01,2.9909669088200003e-01,2.0791169080710553e-01,9.1185000074894496e-02,9.1185000074894496e-02
56,8.3333333333399998e-02,4.1666666666800001e-01,5.0000000000000003e-02,1.2500000000099999e-04,-8.7963966040301261e-12,2.6750979892499999e-02,-8.7968864627497844e-12,2.6750979901296885e-02,2.6750979901296885e-02
57,6.6666666666700000e-02,4.3333333333500001e-01,5.0000000000000003e-02,1.2500000000099999e-04,-1.0681111210633792e-11,2.6750979894200000e-02,-1.0681601069353450e-11,2.6750979904881601e-02,2.6750979904881601e-02
58,6.6666666666700000e-02,4.6666666666800000e-01,5.0000000000000003e-02,1.2500000000099999e-04,-2.0791169082615876e-01,-1.0535357404300000e-01,-2.0791169082616012e-01,1.0255811678316012e-01,1.0255811678316012e-01
59,8.3333333333399998e-02,4.8333333333500000e-01,5.0000000000000003e-02,1.2500000000099999e-04,-4.0673664308574947e-01,-2.8169506916900000e-01,-4.0673664308575036e-01,1.2504157391675036e-01,1.2504157391675036e-01
60,8.3333333333399998e-02,5.1666666666799999e-01,5.0000000000000003e-02,1.2499999999899999e-04,-5.8778525229958922e-01,-5.1928783556799996e-01,-5.8778525229958856e-01,6.8497416731588601e-02,6.8497416731588601e-02
61,6.6666666666800004e-02,5.3333333333499999e-01,5.0000000000000003e-02,1.2499999999899999e-04,-5.8778525230162271e-01,-5.1928783556600000e-01,-5.8778525230162348e-01,6.8497416735623484e-02,6.8497416735623484e-02
62,6.6666666666800004e-02,5.6666666666800003e-01,5.0000000000000003e-02,1.2499999999899999e-04,-7.4314482548356053e-01,-6.2559680614699997e-01,-7.4314482548356176e-01,1.1754801933656178e-01,1.1754801933656178e-01
63,8.3333333333500001e-02,5.8333333333500004e-01,5.0000000000000003e-02,1.2499999999899999e-04,-8.6602540379019821e-01,-7.5488888725699999e-01,-8.6602540379019899e-01,1.1113651653319900e-01,1.1113651653319900e-01
64,8.3333333333500001e-02,6.1666666666799996e-01,5.0000000000000003e-02,1.2499999999899999e-04,-9.5105651629806587e-01,-8.6697634778499999e-01,-9.5105651629806576e-01,8.4080168513065767e-02,8.4080168513065767e-02
65,6.6666666666800004e-02,6.3333333333399999e-01,5.0000000000000003e-02,1.2499999999899999e-04,-9.5105651629670673e-01,-8.6697634778300003e-01,-9.5105651629670718e-01,8.4080168513707143e-02,8.4080168513707143e-02
66,6.6666666666800004e-02,6.6666666666700003e-01,5.0000000000000003e-02,1.2499999999899999e-04,-9.9452189536857982e-01,-9.0688332155700002e-01,-9.9452189536857993e-01,8.7638573811579912e-02,8.7638573811579912e-02
67,8.3333333333500001e-02,6.8333333333400004e-01,5.0000000000000003e-02,1.2500000000000000e-04,-9.9452189536772595e-01,-9.3974080814399996e-01,-9.9452189536772584e-01,5.4781087223725877e-02,5.4781087223725877e-02
68,8.3333333333500001e-02,7.1666666666699996e-01,5.0000000000000003e-02,1.2500000000000000e-04,-9.5105651629418286e-01,-8.8350936259000001e-01,-9.5105651629418297e-01,6.7547153704182961e-02,6.7547153704182961e-02
69,6.6666666666800004e-02,7.3333333333399997e-01,5.0000000000000003e-02,1.2500000000000000e-04,-9.5105651629360044e-01,-8.8350936258799995e-01,-9.5105651629360000e-01,6.7547153705600049e-02,6.7547153705600049e-02
