cell,x,y,z,volume,numerical,exact,error,absError
21,1.6666666666700001e-02,2.6666666666799999e-01,5.0000000000000003e-02,3.1250000000099998e-05,5.1847093194600002e-01,9.7814760073202001e-01,-4.5967666878601998e-01,4.5967666878601998e-01
22,1.6666666666700001e-02,2.8333333333400001e-01,5.0000000000000003e-02,3.1250000000099998e-05,4.9507791455700001e-01,9.5105651629379373e-01,-4.5597860173679372e-01,4.5597860173679372e-01
23,8.3333333333300008e-03,2.9166666666800001e-01,5.0000000000000003e-02,3.1250000000099998e-05,4.9507791455700001e-01,9.5105651629257126e-01,-4.5597860173557125e-01,4.5597860173557125e-01
24,8.3333333333300008e-03,3.0833333333500001e-01,5.0000000000000003e-02,3.1250000000099998e-05,4.8028238889600000e-01,9.1354545763834993e-01,-4.3326306874234993e-01,4.3326306874234993e-01
25,1.6666666666700001e-02,3.1666666666799997e-01,5.0000000000000003e-02,3.1250000000099998e-05,4.6246981811200000e-01,8.6602540378014525e-01,-4.0355558566814526e-01,4.0355558566814526e-01
26,1.6666666666700001e-02,3.3333333333499998e-01,5.0000000000000003e-02,3.1250000000099998e-05,4.1572414443099998e-01,8.0901699436866892e-01,-3.9329284993766894e-01,3.9329284993766894e-01
27,8.3333333333399998e-03,3.4166666666800000e-01,5.0000000000000003e-02,3.1250000000099998e-05,4.1572414443099998e-01,8.0901699436999908e-01,-3.9329284993899910e-01,3.9329284993899910e-01
28,8.3333333333399998e-03,3.5833333333500000e-01,5.0000000000000003e-02,3.1250000000099998e-05,3.8970719615600002e-01,7.4314482547035821e-01,-3.5343762931435818e-01,3.5343762931435818e-01
29,1.6666666666700001e-02,3.6666666666800002e-01,5.0000000000000003e-02,3.1250000000099998e-05,3.6119893626499999e-01,6.6913060635247701e-01,-3.0793167008747702e-01,3.0793167008747702e-01
30,1.6666666666700001e-02,3.8333333333500003e-01,5.0000000000000003e-02,3.1250000000099998e-05,2.9567639852799998e-01,5.8778525228383149e-01,-2.9210885375583151e-01,2.9210885375583151e-01
31,8.3333333333399998e-03,3.9166666666799999e-01,5.0000000000000003e-02,3.1250000000099998e-05,2.9567639852900002e-01,5.8778525228566092e-01,-2.9210885375666090e-01,2.9210885375666090e-01
32,8.3333333333399998e-03,4.0833333333499999e-01,5.0000000000000003e-02,3.1250000000099998e-05,2.6098474780600001e-01,4.9999999999089356e-01,-2.3901525218489356e-01,2.3901525218489356e-01
33,1.6666666666700001e-02,4.1666666666800001e-01,5.0000000000000003e-02,3.1250000000099998e-05,2.2457138591500000e-01,4.0673664306795426e-01,-1.8216525715295426e-01,1.8216525715295426e-01
34,1.6666666666700001e-02,4.3333333333500001e-01,5.0000000000000003e-02,3.1250000000099998e-05,1.4668578663800000e-01,3.0901699436478691e-01,-1.6233120772678691e-01,1.6233120772678691e-01
35,8.3333333333399998e-03,4.4166666666799997e-01,5.0000000000000003e-02,3.1250000000200002e-05,1.4668578663900000e-01,3.0901699436693925e-01,-1.6233120772793924e-01,1.6233120772793924e-01
36,8.3333333333399998e-03,4.5833333333499998e-01,5.0000000000000003e-02,3.1250000000200002e-05,1.0671529395300000e-01,2.0791169080747390e-01,-1.0119639685447390e-01,1.0119639685447390e-01
37,1.6666666666700001e-02,4.6666666666899997e-01,5.0000000000000003e-02,3.1250000000200002e-05,6.5961223629999996e-02,1.0452846325286527e-01,-3.8567239622865276e-02,3.8567239622865276e-02
38,1.6666666666700001e-02,4.8333333333500000e-01,5.0000000000000003e-02,3.1250000000099998e-05,-1.6663452068000000e-02,-1.0681601069353450e-11,-1.6663452057318399e-02,1.6663452057318399e-02
39,8.3333333333399998e-03,4.9166666666900000e-01,5.0000000000000003e-02,3.1250000000099998e-05,-1.6663452067000002e-02,-1.4703272953755619e-11,-1.6663452052296728e-02,1.6663452052296728e-02
40,8.3333333333399998e-03,5.0833333333499997e-01,5.0000000000000003e-02,3.1249999999799999e-05,-5.8000196401099997e-02,-1.0452846327810932e-01,4.6528266877009318e-02,4.6528266877009318e-02
41,1.6666666666700001e-02,5.1666666666899996e-01,5.0000000000000003e-02,3.1249999999900003e-05,-9.9105682801800002e-02,-2.0791169083230404e-01,1.0880600803050404e-01,1.0880600803050404e-01
42,1.6666666666700001e-02,5.3333333333499999e-01,5.0000000000000003e-02,3.1249999999799999e-05,-1.7838155598300001e-01,-3.0901699438510621e-01,1.3063543840210620e-01,1.3063543840210620e-01
43,8.3333333333500004e-03,5.4166666666800001e-01,5.0000000000000003e-02,3.1249999999799999e-05,-1.7838155598300001e-01,-3.0901699438301472e-01,1.3063543840001471e-01,1.3063543840001471e-01
44,8.3333333333500004e-03,5.5833333333500001e-01,5.0000000000000003e-02,3.1249999999799999e-05,-2.1703822342000001e-01,-4.0673664308546309e-01,1.8969841966546308e-01,1.8969841966546308e-01
45,1.6666666666700001e-02,5.6666666666800003e-01,5.0000000000000003e-02,3.1249999999799999e-05,-2.5447143449100001e-01,-5.0000000000743627e-01,2.4552856551643626e-01,2.4552856551643626e-01
46,1.6666666666700001e-02,5.8333333333500004e-01,5.0000000000000003e-02,3.1249999999799999e-05,-3.2263843034200002e-01,-5.8778525230111467e-01,2.6514682195911465e-01,2.6514682195911465e-01
47,8.3333333333500004e-03,5.9166666666800005e-01,5.0000000000000003e-02,3.1249999999799999e-05,-3.2263843034200002e-01,-5.8778525229933698e-01,2.6514682195733696e-01,2.6514682195733696e-01
48,8.3333333333500004e-03,6.0833333333499995e-01,5.0000000000000003e-02,3.1249999999799999e-05,-3.5483103693700002e-01,-6.6913060636671740e-01,3.1429956942971737e-01,3.1429956942971737e-01
49,1.6666666666700001e-02,6.1666666666799996e-01,5.0000000000000003e-02,3.1249999999900003e-05,-3.8492774916500000e-01,-7.4314482548313987e-01,3.5821707631813987e-01,3.5821707631813987e-01
50,1.6666666666700001e-02,6.3333333333399999e-01,5.0000000000000003e-02,3.1249999999799999e-05,-4.3531320718500000e-01,-8.0901699437753283e-01,3.7370378719253283e-01,3.7370378719253283e-01
