cell,x,y,numerical,exact,error,absError
23,5.8750000000000002e-01,1.2500000000000001e-02,8.1342654747200007e-18,-3.0109312945691827e-35,8.1342654747200007e-18,8.1342654747200007e-18
24,6.1250000000000004e-01,1.2500000000000001e-02,8.1342654747200007e-18,-3.6221560982909409e-35,8.1342654747200007e-18,8.1342654747200007e-18
25,6.3750000000000007e-01,1.2500000000000001e-02,8.1342654747200007e-18,-4.1441913976258879e-35,8.1342654747200007e-18,8.1342654747200007e-18
26,6.6250000000000009e-01,1.2500000000000001e-02,8.1342654747200007e-18,-4.5641829509685789e-35,8.1342654747200007e-18,8.1342654747200007e-18
27,6.8750000000000000e-01,1.2500000000000001e-02,8.1342654747200007e-18,-4.8717891724036571e-35,8.1342654747200007e-18,8.1342654747200007e-18
28,7.1250000000000002e-01,1.2500000000000001e-02,8.1342654747200007e-18,-5.0594357758728798e-35,8.1342654747200007e-18,8.1342654747200007e-18
29,7.3750000000000004e-01,1.2500000000000001e-02,8.1342654747200007e-18,-5.1225022792354564e-35,8.1342654747200007e-18,8.1342654747200007e-18
30,7.6250000000000007e-01,1.2500000000000001e-02,8.1342654747200007e-18,-5.0594357758728787e-35,8.1342654747200007e-18,8.1342654747200007e-18
31,7.8750000000000009e-01,1.2500000000000001e-02,8.1342654747200007e-18,-4.8717891724036571e-35,8.1342654747200007e-18,8.1342654747200007e-18
32,8.1250000000000000e-01,1.2500000000000001e-02,8.1342654747200007e-18,-4.5641829509685752e-35,8.1342654747200007e-18,8.1342654747200007e-18
33,8.3750000000000002e-01,1.2500000000000001e-02,8.1342654747200007e-18,-4.1441913976258831e-35,8.1342654747200007e-18,8.1342654747200007e-18
34,8.6250000000000004e-01,1.2500000000000001e-02,8.1342654747200007e-18,-3.6221560982909361e-35,8.1342654747200007e-18,8.1342654747200007e-18
35,8.8750000000000007e-01,1.2500000000000001e-02,8.1342654747200007e-18,-3.0109312945691837e-35,8.1342654747200007e-18,8.1342654747200007e-18
36,9.1250000000000009e-01,1.2500000000000001e-02,8.1342654747200007e-18,-2.3255673696670712e-35,8.1342654747200007e-18,8.1342654747200007e-18
37,9.3750000000000000e-01,1.2500000000000001e-02,8.1342654747200007e-18,-1.5829402580081570e-35,8.1342654747200007e-18,8.1342654747200007e-18
38,9.6250000000000002e-01,1.2500000000000001e-02,8.1342654747200007e-18,-8.0133590371955617e-36,8.1342654747200007e-18,8.1342654747200007e-18
39,9.8750000000000004e-01,1.2500000000000001e-02,8.1342654747200007e-18,1.2546512039781446e-50,8.1342654747200007e-18,8.1342654747200007e-18
40,1.2500000000000001e-02,3.7500000000000006e-02,8.1342654747200007e-18,1.5829402580081608e-35,8.1342654747200007e-18,8.1342654747200007e-18
41,3.7500000000000006e-02,3.7500000000000006e-02,8.1342654747200007e-18,2.3255673696670704e-35,8.1342654747200007e-18,8.1342654747200007e-18
42,6.2500000000000000e-02,3.7500000000000006e-02,8.1342654747200007e-18,3.0109312945691832e-35,8.1342654747200007e-18,8.1342654747200007e-18
43,8.7500000000000008e-02,3.7500000000000006e-02,8.1342654747200007e-18,3.6221560982909414e-35,8.1342654747200007e-18,8.1342654747200007e-18
44,1.1250000000000000e-01,3.7500000000000006e-02,8.1342654747200007e-18,4.1441913976258879e-35,8.1342654747200007e-18,8.1342654747200007e-18
45,1.3750000000000001e-01,3.7500000000000006e-02,8.1342654747200007e-18,4.5641829509685789e-35,8.1342654747200007e-18,8.1342654747200007e-18
46,1.6250000000000001e-01,3.7500000000000006e-02,8.1342654747200007e-18,4.8717891724036582e-35,8.1342654747200007e-18,8.1342654747200007e-18
47,1.8750000000000000e-01,3.7500000000000006e-02,8.1342654747200007e-18,5.0594357758728798e-35,8.1342654747200007e-18,8.1342654747200007e-18
48,2.1250000000000002e-01,3.7500000000000006e-02,8.1342654747200007e-18,5.1225022792354564e-35,8.1342654747200007e-18,8.1342654747200007e-18
49,2.3750000000000002e-01,3.7500000000000006e-02,8.1342654747200007e-18,5.0594357758728787e-35,8.1342654747200007e-18,8.1342654747200007e-18
50,2.6250000000000001e-01,3.7500000000000006e-02,8.1342654747200007e-18,4.8717891724036561e-35,8.1342654747200007e-18,8.1342654747200007e-18
51,2.8750000000000003e-01,3.7500000000000006e-02,8.1342654747200007e-18,4.5641829509685731e-35,8.1342654747200007e-18,8.1342654747200007e-18
52,3.1250000000000000e-01,3.7500000000000006e-02,8.1342654747200007e-18,4.1441913976258858e-35,8.1342654747200007e-18,8.1342654747200007e-18
53,3.3750000000000002e-01,3.7500000000000006e-02,8.1342654747200007e-18,3.6221560982909387e-35,8.1342654747200007e-18,8.1342654747200007e-18
54,3.6250000000000004e-01,3.7500000000000006e-02,8.1342654747200007e-18,3.0109312945691795e-35,8.1342654747200007e-18,8.1342654747200007e-18
55,3.8750000000000001e-01,3.7500000000000006e-02,8.1342654747200007e-18,2.3255673696670664e-35,8.1342654747200007e-18,8.1342654747200007e-18
56,4.1250000000000003e-01,3.7500000000000006e-02,8.1342654747200007e-18,1.5829402580081480e-35,8.1342654747200007e-18,8.1342654747200007e-18
57,4.3750000000000000e-01,3.7500000000000006e-02,8.1342654747200007e-18,8.0133590371955550e-36,8.1342654747200007e-18,8.1342654747200007e-18
58,4.6250000000000002e-01,3.7500000000000006e-02,8.1342654747200007e-18,-1.8819768059672166e-50,8.1342654747200007e-18,8.1342654747200007e-18
59,4.8750000000000004e-01,3.7500000000000006e-02,8.1342654747200007e-18,-8.0133590371955924e-36,8.1342654747200007e-18,8.1342654747200007e-18
60,5.1250000000000007e-01,3.7500000000000006e-02,8.1342654747200007e-18,-1.5829402580081603e-35,8.1342654747200007e-18,8.1342654747200007e-18
61,5.3749999999999998e-01,3.7500000000000006e-02,8.1342654747200007e-18,-2.3255673696670698e-35,8.1342654747200007e-18,8.1342654747200007e-18
62,5.6250000000000000e-01,3.7500000000000006e-02,8.1342654747200007e-18,-3.0109312945691827e-35,8.1342654747200007e-18,8.1342654747200007e-18
63,5.8750000000000002e-01,3.7500000000000006e-02,8.1342654747200007e-18,-3.6221560982909409e-35,8.1342654747200007e-18,8.1342654747200007e-18
64,6.1250000000000004e-01,3.7500000000000006e-02,8.1342654747200007e-18,-4.1441913976258879e-35,8.1342654747200007e-18,8.1342654747200007e-18
65,6.3750000000000007e-01,3.7500000000000006e-02,8.1342654747200007e-18,-4.5641829509685789e-35,8.1342654747200007e-18,8.1342654747200007e-18
66,6.6250000000000009e-01,3.7500000000000006e-02,8.1342654747200007e-18,-4.8717891724036603e-35,8.1342654747200007e-18,8.1342654747200007e-18
67,6.8750000000000000e-01,3.7500000000000006e-02,8.1342654747200007e-18,-5.0594357758728798e-35,8.1342654747200007e-18,8.1342654747200007e-18
68,7.1250000000000002e-01,3.7500000000000006e-02,8.1342654747200007e-18,-5.1225022792354564e-35,8.1342654747200007e-18,8.1342654747200007e-18
69,7.3750000000000004e-01,3.7500000000000006e-02,8.1342654747200007e-18,-5.0594357758728787e-35,8.1342654747200007e-18,8.1342654747200007e-18
70,7.6250000000000007e-01,3.7500000000000006e-02,8.1342654747200007e-18,-4.8717891724036571e-35,8.1342654747200007e-18,8.1342654747200007e-18
71,7.8750000000000009e-01,3.7500000000000006e-02,8.1342654747200007e-18,-4.5641829509685736e-35,8.1342654747200007e-18,8.1342654747200007e-18
72,8.1250000000000000e-01,3.7500000000000006e-02,8.1342654747200007e-18,-4.1441913976258831e-35,8.1342654747200007e-18,8.1342654747200007e-18
73,8.3750000000000002e-01,3.7500000000000006e-02,8.1342654747200007e-18,-3.6221560982909361e-35,8.1342654747200007e-18,8.1342654747200007e-18
74,8.6250000000000004e-01,3.7500000000000006e-02,8.1342654747200007e-18,-3.0109312945691837e-35,8.1342654747200007e-18,8.1342654747200007e-18
75,8.8750000000000007e-01,3.7500000000000006e-02,8.1342654747200007e-18,-2.3255673696670712e-35,8.1342654747200007e-18,8.1342654747200007e-18
76,9.1250000000000009e-01,3.7500000000000006e-02,8.1342654747200007e-18,-1.5829402580081528e-35,8.1342654747200007e-18,8.1342654747200007e-18
77,9.3750000000000000e-01,3.7500000000000006e-02,8.1342654747200007e-18,-8.0133590371955617e-36,8.1342654747200007e-18,8.1342654747200007e-18
78,9.6250000000000002e-01,3.7500000000000006e-02,8.1342654747200007e-18,1.2546512039781446e-50,8.1342654747200007e-18,8.1342654747200007e-18
79,9.8750000000000004e-01,3.7500000000000006e-02,8.1342654747200007e-18,8.0133590371956766e-36,8.1342654747200007e-18,8.1342654747200007e-18
80,1.2500000000000001e-02,6.2500000000000000e-02,8.1342654747200007e-18,2.3255673696670704e-35,8.1342654747200007e-18,8.1342654747200007e-18
81,3.7500000000000006e-02,6.2500000000000000e-02,8.1342654747200007e-18,3.0109312945691832e-35,8.1342654747200007e-18,8.1342654747200007e-18
82,6.2500000000000000e-02,6.2500000000000000e-02,8.1342654747200007e-18,3.6221560982909414e-35,8.1342654747200007e-18,8.1342654747200007e-18
83,8.7500000000000008e-02,6.2500000000000000e-02,8.1342654747200007e-18,4.1441913976258879e-35,8.1342654747200007e-18,8.1342654747200007e-18
84,1.1250000000000000e-01,6.2500000000000000e-02,8.1342654747200007e-18,4.5641829509685789e-35,8.1342654747200007e-18,8.1342654747200007e-18
85,1.3750000000000001e-01,6.2500000000000000e-02,8.1342654747200007e-18,4.8717891724036582e-35,8.1342654747200007e-18,8.1342654747200007e-18
86,1.6250000000000001e-01,6.2500000000000000e-02,8.1342654747200007e-18,5.0594357758728798e-35,8.1342654747200007e-18,8.1342654747200007e-18
87,1.8750000000000000e-01,6.2500000000000000e-02,8.1342654747200007e-18,5.1225022792354564e-35,8.1342654747200007e-18,8.1342654747200007e-18
88,2.1250000000000002e-01,6.2500000000000000e-02,8.1342654747200007e-18,5.0594357758728787e-35,8.1342654747200007e-18,8.1342654747200007e-18
89,2.3750000000000002e-01,6.2500000000000000e-02,8.1342654747200007e-18,4.8717891724036561e-35,8.1342654747200007e-18,8.1342654747200007e-18
90,2.6250000000000001e-01,6.2500000000000000e-02,8.1342654747200007e-18,4.5641829509685773e-35,8.1342654747200007e-18,8.1342654747200007e-18
91,2.8750000000000003e-01,6.2500000000000000e-02,8.1342654747200007e-18,4.1441913976258858e-35,8.1342654747200007e-18,8.1342654747200007e-18
92,3.1250000000000000e-01,6.2500000000000000e-02,8.1342654747200007e-18,3.6221560982909387e-35,8.1342654747200007e-18,8.1342654747200007e-18
93,3.3750000000000002e-01,6.2500000000000000e-02,8.1342654747200007e-18,3.0109312945691795e-35,8.1342654747200007e-18,8.1342654747200007e-18
94,3.6250000000000004e-01,6.2500000000000000e-02,8.1342654747200007e-18,2.3255673696670664e-35,8.1342654747200007e-18,8.1342654747200007e-18
95,3.8750000000000001e-01,6.2500000000000000e-02,8.1342654747200007e-18,1.5829402580081565e-35,8.1342654747200007e-18,8.1342654747200007e-18
96,4.1250000000000003e-01,6.2500000000000000e-02,8.1342654747200007e-18,8.0133590371955550e-36,8.1342654747200007e-18,8.1342654747200007e-18
97,4.3750000000000000e-01,6.2500000000000000e-02,8.1342654747200007e-18,-1.8819768059672166e-50,8.1342654747200007e-18,8.1342654747200007e-18
98,4.6250000000000002e-01,6.2500000000000000e-02,8.1342654747200007e-18,-8.0133590371955924e-36,8.1342654747200007e-18,8.1342654747200007e-18
99,4.8750000000000004e-01,6.2500000000000000e-02,8.1342654747200007e-18,-1.5829402580081603e-35,8.1342654747200007e-18,8.1342654747200007e-18
100,5.1250000000000007e-01,6.2500000000000000e-02,8.1342654747200007e-18,-2.3255673696670781e-35,8.1342654747200007e-18,8.1342654747200007e-18
101,5.3749999999999998e-01,6.2500000000000000e-02,8.1342654747200007e-18,-3.0109312945691827e-35,8.1342654747200007e-18,8.1342654747200007e-18
102,5.6250000000000000e-01,6.2500000000000000e-02,8.1342654747200007e-18,-3.6221560982909409e-35,8.1342654747200007e-18,8.1342654747200007e-18
103,5.8750000000000002e-01,6.2500000000000000e-02,8.1342654747200007e-18,-4.1441913976258879e-35,8.1342654747200007e-18,8.1342654747200007e-18
104,6.1250000000000004e-01,6.2500000000000000e-02,8.1342654747200007e-18,-4.5641829509685789e-35,8.1342654747200007e-18,8.1342654747200007e-18
105,6.3750000000000007e-01,6.2500000000000000e-02,8.1342654747200007e-18,-4.8717891724036603e-35,8.1342654747200007e-18,8.1342654747200007e-18
106,6.6250000000000009e-01,6.2500000000000000e-02,8.1342654747200007e-18,-5.0594357758728798e-35,8.1342654747200007e-18,8.1342654747200007e-18
107,6.8750000000000000e-01,6.2500000000000000e-02,8.1342654747200007e-18,-5.1225022792354564e-35,8.1342654747200007e-18,8.1342654747200007e-18
108,7.1250000000000002e-01,6.2500000000000000e-02,8.1342654747200007e-18,-5.0594357758728787e-35,8.1342654747200007e-18,8.1342654747200007e-18
109,7.3750000000000004e-01,6.2500000000000000e-02,8.1342654747200007e-18,-4.8717891724036571e-35,8.1342654747200007e-18,8.1342654747200007e-18
110,7.6250000000000007e-01,6.2500000000000000e-02,8.1342654747200007e-18,-4.5641829509685736e-35,8.1342654747200007e-18,8.1342654747200007e-18
111,7.8750000000000009e-01,6.2500000000000000e-02,8.1342654747200007e-18,-4.1441913976258831e-35,8.1342654747200007e-18,8.1342654747200007e-18
112,8.1250000000000000e-01,6.2500000000000000e-02,8.1342654747200007e-18,-3.6221560982909361e-35,8.1342654747200007e-18,8.1342654747200007e-18
113,8.3750000000000002e-01,6.2500000000000000e-02,8.1342654747200007e-18,-3.0109312945691837e-35,8.1342654747200007e-18,8.1342654747200007e-18
114,8.6250000000000004e-01,6.2500000000000000e-02,8.1342654747200007e-18,-2.3255673696670712e-35,8.1342654747200007e-18,8.1342654747200007e-18
115,8.8750000000000007e-01,6.2500000000000000e-02,8.1342654747200007e-18,-1.5829402580081528e-35,8.1342654747200007e-18,8.1342654747200007e-18
116,9.1250000000000009e-01,6.2500000000000000e-02,8.1342654747200007e-18,-8.0133590371955617e-36,8.1342654747200007e-18,8.1342654747200007e-18
117,9.3750000000000000e-01,6.2500000000000000e-02,8.1342654747200007e-18,1.2546512039781446e-50,8.1342654747200007e-18,8.1342654747200007e-18
118,9.6250000000000002e-01,6.2500000000000000e-02,8.1342654747200007e-18,8.0133590371955871e-36,8.1342654747200007e-18,8.1342654747200007e-18
119,9.8750000000000004e-01,6.2500000000000000e-02,8.1342654747200007e-18,1.5829402580081595e-35,8.1342654747200007e-18,8.1342654747200007e-18
120,1.2500000000000001e-02,8.7500000000000008e-02,8.1342654747200007e-18,3.0109312945691832e-35,8.1342654747200007e-18,8.1342654747200007e-18
121,3.7500000000000006e-02,8.7500000000000008e-02,8.1342654747200007e-18,3.6221560982909414e-35,8.1342654747200007e-18,8.1342654747200007e-18
122,6.2500000000000000e-02,8.7500000000000008e-02,8.1342654747200007e-18,4.1441913976258879e-35,8.1342654747200007e-18,8.1342654747200007e-18
123,8.7500000000000008e-02,8.7500000000000008e-02,8.1342654747200007e-18,4.5641829509685789e-35,8.1342654747200007e-18,8.1342654747200007e-18
124,1.1250000000000000e-01,8.7500000000000008e-02,8.1342654747200007e-18,4.8717891724036582e-35,8.1342654747200007e-18,8.1342654747200007e-18
125,1.3750000000000001e-01,8.7500000000000008e-02,8.1342654747200007e-18,5.0594357758728798e-35,8.1342654747200007e-18,8.1342654747200007e-18
126,1.6250000000000001e-01,8.7500000000000008e-02,8.1342654747200007e-18,5.1225022792354564e-35,8.1342654747200007e-18,8.1342654747200007e-18
127,1.8750000000000000e-01,8.7500000000000008e-02,8.1342654747200007e-18,5.0594357758728787e-35,8.1342654747200007e-18,8.1342654747200007e-18
128,2.1250000000000002e-01,8.7500000000000008e-02,8.1342654747200007e-18,4.8717891724036561e-35,8.1342654747200007e-18,8.1342654747200007e-18
129,2.3750000000000002e-01,8.7500000000000008e-02,8.1342654747200007e-18,4.5641829509685773e-35,8.1342654747200007e-18,8.1342654747200007e-18
130,2.6250000000000001e-01,8.7500000000000008e-02,8.1342654747200007e-18,4.1441913976258858e-35,8.1342654747200007e-18,8.1342654747200007e-18
131,2.8750000000000003e-01,8.7500000000000008e-02,8.1342654747200007e-18,3.6221560982909387e-35,8.1342654747200007e-18,8.1342654747200007e-18
132,3.1250000000000000e-01,8.7500000000000008e-02,8.1342654747200007e-18,3.0109312945691795e-35,8.1342654747200007e-18,8.1342654747200007e-18
133,3.3750000000000002e-01,8.7500000000000008e-02,8.1342654747200007e-18,2.3255673696670664e-35,8.1342654747200007e-18,8.1342654747200007e-18
134,3.6250000000000004e-01,8.7500000000000008e-02,8.1342654747200007e-18,1.5829402580081480e-35,8.1342654747200007e-18,8.1342654747200007e-18
135,3.8750000000000001e-01,8.7500000000000008e-02,8.1342654747200007e-18,8.0133590371955550e-36,8.1342654747200007e-18,8.1342654747200007e-18
136,4.1250000000000003e-01,8.7500000000000008e-02,8.1342654747200007e-18,-1.8819768059672166e-50,8.1342654747200007e-18,8.1342654747200007e-18
137,4.3750000000000000e-01,8.7500000000000008e-02,8.1342654747200007e-18,-8.0133590371955924e-36,8.1342654747200007e-18,8.1342654747200007e-18
138,4.6250000000000002e-01,8.7500000000000008e-02,8.1342654747200007e-18,-1.5829402580081603e-35,8.1342654747200007e-18,8.1342654747200007e-18
139,4.8750000000000004e-01,8.7500000000000008e-02,8.1342654747200007e-18,-2.3255673696670781e-35,8.1342654747200007e-18,8.1342654747200007e-18
140,5.1250000000000007e-01,8.7500000000000008e-02,8.1342654747200007e-18,-3.0109312945691827e-35,8.1342654747200007e-18,8.1342654747200007e-18
141,5.3749999999999998e-01,8.7500000000000008e-02,8.1342654747200007e-18,-3.6221560982909409e-35,8.1342654747200007e-18,8.1342654747200007e-18
142,5.6250000000000000e-01,8.7500000000000008e-02,8.1342654747200007e-18,-4.1441913976258879e-35,8.1342654747200007e-18,8.1342654747200007e-18
143,5.8750000000000002e-01,8.7500000000000008e-02,8.1342654747200007e-18,-4.5641829509685789e-35,8.1342654747200007e-18,8.1342654747200007e-18
144,6.1250000000000004e-01,8.7500000000000008e-02,8.1342654747200007e-18,-4.8717891724036603e-35,8.1342654747200007e-18,8.1342654747200007e-18
145,6.3750000000000007e-01,8.7500000000000008e-02,8.1342654747200007e-18,-5.0594357758728798e-35,8.1342654747200007e-18,8.1342654747200007e-18
146,6.6250000000000009e-01,8.7500000000000008e-02,8.1342654747200007e-18,-5.1225022792354564e-35,8.1342654747200007e-18,8.1342654747200007e-18
147,6.8750000000000000e-01,8.7500000000000008e-02,8.1342654747200007e-18,-5.0594357758728787e-35,8.1342654747200007e-18,8.1342654747200007e-18
148,7.1250000000000002e-01,8.7500000000000008e-02,8.1342654747200007e-18,-4.8717891724036571e-35,8.1342654747200007e-18,8.1342654747200007e-18
149,7.3750000000000004e-01,8.7500000000000008e-02,8.1342654747200007e-18,-4.5641829509685736e-35,8.1342654747200007e-18,8.1342654747200007e-18
150,7.6250000000000007e-01,8.7500000000000008e-02,8.1342654747200007e-18,-4.1441913976258831e-35,8.1342654747200007e-18,8.1342654747200007e-18
151,7.8750000000000009e-01,8.7500000000000008e-02,8.1342654747200007e-18,-3.6221560982909361e-35,8.1342654747200007e-18,8.1342654747200007e-18
152,8.1250000000000000e-01,8.7500000000000008e-02,8.1342654747200007e-18,-3.0109312945691837e-35,8.1342654747200007e-18,8.1342654747200007e-18
153,8.3750000000000002e-01,8.7500000000000008e-02,8.1342654747200007e-18,-2.3255673696670712e-35,8.1342654747200007e-18,8.1342654747200007e-18
154,8.6250000000000004e-01,8.7500000000000008e-02,8.1342654747200007e-18,-1.5829402580081528e-35,8.1342654747200007e-18,8.1342654747200007e-18
155,8.8750000000000007e-01,8.7500000000000008e-02,8.1342654747200007e-18,-8.0133590371955617e-36,8.1342654747200007e-18,8.1342654747200007e-18
156,9.1250000000000009e-01,8.7500000000000008e-02,8.1342654747200007e-18,1.2546512039781446e-50,8.1342654747200007e-18,8.1342654747200007e-18
157,9.3750000000000000e-01,8.7500000000000008e-02,8.1342654747200007e-18,8.0133590371955871e-36,8.1342654747200007e-18,8.1342654747200007e-18
158,9.6250000000000002e-01,8.7500000000000008e-02,8.1342654747200007e-18,1.5829402580081595e-35,8.1342654747200007e-18,8.1342654747200007e-18
159,9.8750000000000004e-01,8.7500000000000008e-02,8.1342654747200007e-18,2.3255673696670733e-35,8.1342654747200007e-18,8.1342654747200007e-18
160,1.2500000000000001e-02,1.1250000000000000e-01,8.1342654747200007e-18,3.6221560982909414e-35,8.1342654747200007e-18,8.1342654747200007e-18
161,3.7500000000000006e-02,1.1250000000000000e-01,8.1342654747200007e-18,4.1441913976258879e-35,8.1342654747200007e-18,8.1342654747200007e-18
162,6.2500000000000000e-02,1.1250000000000000e-01,8.1342654747200007e-18,4.5641829509685789e-35,8.1342654747200007e-18,8.1342654747200007e-18
163,8.7500000000000008e-02,1.1250000000000000e-01,8.1342654747200007e-18,4.8717891724036582e-35,8.1342654747200007e-18,8.1342654747200007e-18
164,1.1250000000000000e-01,1.1250000000000000e-01,8.1342654747200007e-18,5.0594357758728798e-35,8.1342654747200007e-18,8.1342654747200007e-18
165,1.3750000000000001e-01,1.1250000000000000e-01,8.1342654747200007e-18,5.1225022792354564e-35,8.1342654747200007e-18,8.1342654747200007e-18
166,1.6250000000000001e-01,1.1250000000000000e-01,8.1342654747200007e-18,5.0594357758728787e-35,8.1342654747200007e-18,8.1342654747200007e-18
167,1.8750000000000000e-01,1.1250000000000000e-01,8.1342654747200007e-18,4.8717891724036561e-35,8.1342654747200007e-18,8.1342654747200007e-18
168,2.1250000000000002e-01,1.1250000000000000e-01,8.1342654747200007e-18,4.5641829509685773e-35,8.1342654747200007e-18,8.1342654747200007e-18
169,2.3750000000000002e-01,1.1250000000000000e-01,8.1342654747200007e-18,4.1441913976258858e-35,8.1342654747200007e-18,8.1342654747200007e-18
170,2.6250000000000001e-01,1.1250000000000000e-01,8.1342654747200007e-18,3.6221560982909387e-35,8.1342654747200007e-18,8.1342654747200007e-18
171,2.8750000000000003e-01,1.1250000000000000e-01,8.1342654747200007e-18,3.0109312945691795e-35,8.1342654747200007e-18,8.1342654747200007e-18
172,3.1250000000000000e-01,1.1250000000000000e-01,8.1342654747200007e-18,2.3255673696670664e-35,8.1342654747200007e-18,8.1342654747200007e-18
173,3.3750000000000002e-01,1.1250000000000000e-01,8.1342654747200007e-18,1.5829402580081565e-35,8.1342654747200007e-18,8.1342654747200007e-18
174,3.6250000000000004e-01,1.1250000000000000e-01,8.1342654747200007e-18,8.0133590371955550e-36,8.1342654747200007e-18,8.1342654747200007e-18
175,3.8750000000000001e-01,1.1250000000000000e-01,8.1342654747200007e-18,-1.8819768059672166e-50,8.1342654747200007e-18,8.1342654747200007e-18
176,4.1250000000000003e-01,1.1250000000000000e-01,8.1342654747200007e-18,-8.0133590371955924e-36,8.1342654747200007e-18,8.1342654747200007e-18
177,4.3750000000000000e-01,1.1250000000000000e-01,8.1342654747200007e-18,-1.5829402580081603e-35,8.1342654747200007e-18,8.1342654747200007e-18
178,4.6250000000000002e-01,1.1250000000000000e-01,8.1342654747200007e-18,-2.3255673696670781e-35,8.1342654747200007e-18,8.1342654747200007e-18
179,4.8750000000000004e-01,1.1250000000000000e-01,8.1342654747200007e-18,-3.0109312945691827e-35,8.1342654747200007e-18,8.1342654747200007e-18
180,5.1250000000000007e-01,1.1250000000000000e-01,8.1342654747200007e-18,-3.6221560982909409e-35,8.1342654747200007e-18,8.1342654747200007e-18
181,5.3749999999999998e-01,1.1250000000000000e-01,8.1342654747200007e-18,-4.1441913976258879e-35,8.1342654747200007e-18,8.1342654747200007e-18
182,5.6250000000000000e-01,1.1250000000000000e-01,8.1342654747200007e-18,-4.5641829509685789e-35,8.1342654747200007e-18,8.1342654747200007e-18
183,5.8750000000000002e-01,1.1250000000000000e-01,8.1342654747200007e-18,-4.8717891724036603e-35,8.1342654747200007e-18,8.1342654747200007e-18
184,6.1250000000000004e-01,1.1250000000000000e-01,8.1342654747200007e-18,-5.0594357758728798e-35,8.1342654747200007e-18,8.1342654747200007e-18
185,6.3750000000000007e-01,1.1250000000000000e-01,8.1342654747200007e-18,-5.1225022792354564e-35,8.1342654747200007e-18,8.1342654747200007e-18
186,6.6250000000000009e-01,1.1250000000000000e-01,8.1342654747200007e-18,-5.0594357758728776e-35,8.1342654747200007e-18,8.1342654747200007e-18
