time,step,deltaT,maxCo,residualIntegral,minT,maxT,amplitude
0.001,1.0,0.001,0.082,,3.55029123376e-220,46.347603041,23.1738015205
0.002,2.0,0.001,0.082,,4.20142906666e-220,46.3177934635,23.15889673175
0.003,3.0,0.001,0.082,,4.97171357002e-220,46.2841584183,23.14207920915
0.004,4.0,0.001,0.082,,5.8828975649e-220,46.2467521751,23.12337608755
0.005,5.0,0.001,0.082,,6.96069664025e-220,46.2056302131,23.10281510655
0.006,6.0,0.001,0.082,,8.23550952295e-220,46.1608490728,23.0804245364
0.007,7.0,0.001,0.082,,9.74326912864e-220,46.1124662173,23.05623310865
0.008,8.0,0.001,0.082,,1.15264479519e-219,46.0605399024,23.0302699512
0.009000000000000001,9.0,0.001,0.082,,1.3635245729e-219,46.0051290543,23.00256452715
0.01,10.0,0.001,0.082,,1.61289923534e-219,45.9462931554,22.9731465777
0.011,11.0,0.001,0.082,,1.90778049767e-219,45.8840921376,22.9420460688
0.012,12.0,0.001,0.082,,2.25645452614e-219,45.818586282,22.909293141
0.013000000000000001,13.0,0.001,0.082,,2.66871310413e-219,45.7498361256,22.8749180628
0.014,14.0,0.001,0.082,,3.15612664407e-219,45.6779023744,22.8389511872
0.015,15.0,0.001,0.082,,3.73236660528e-219,45.6028458219,22.80142291095
0.016,16.0,0.001,0.082,,4.41358624108e-219,45.5247272739,22.76236363695
0.017,17.0,0.001,0.082,,5.21887020741e-219,45.4436074776,22.7218037388
0.018000000000000002,18.0,0.001,0.082,,6.170765463e-219,45.3595470571,22.67977352855
0.019,19.0,0.001,0.082,,7.29590813095e-219,45.2726064524,22.6363032262
0.02,20.0,0.001,0.082,,8.62576363381e-219,45.1828458636,22.5914229318
0.021,21.0,0.001,0.082,,1.01975005317e-218,45.0903251989,22.54516259945
0.022,22.0,0.001,0.082,,1.20550221711e-218,44.9951040274,22.4975520137
0.023,23.0,0.001,0.082,,1.42501845899e-218,44.8972415345,22.44862076725
0.024,24.0,0.001,0.082,,1.68442342432e-218,44.7967964822,22.3983982411
0.025,25.0,0.001,0.082,,1.99095051523e-218,44.6938271716,22.3469135858
0.026000000000000002,26.0,0.001,0.082,,2.35314221987e-218,44.5883914092,22.2941957046
0.027,27.0,0.001,0.082,,2.78108656873e-218,44.4805464765,22.24027323825
0.028,28.0,0.001,0.082,,3.28669622088e-218,44.3703491014,22.1851745507
0.029,29.0,0.001,0.082,,3.88403785175e-218,44.2578554337,22.12892771685
0.03,30.0,0.001,0.082,,4.58972089207e-218,44.1431210214,22.0715605107
0.031,31.0,0.001,0.082,,5.42335629283e-218,44.0262007909,22.01310039545
0.032,32.0,0.001,0.082,,6.4080979078e-218,43.9071490288,21.9535745144
0.033,33.0,0.001,0.082,,7.57128134537e-218,43.7860193651,21.89300968255
0.034,34.0,0.001,0.082,,8.94517780622e-218,43.6628647599,21.83143237995
0.035,35.0,0.001,0.082,,1.05678835665e-217,43.5377374903,21.76886874515
0.036000000000000004,36.0,0.001,0.082,,1.24843694714e-217,43.4106891403,21.70534457015
0.037,37.0,0.001,0.082,,1.47477191723e-217,43.2817705913,21.64088529565
0.038,38.0,0.001,0.082,,1.74205899933e-217,43.1510320149,21.57551600745
0.039,39.0,0.001,0.082,,2.05769363844e-217,43.0185228667,21.50926143335
0.04,40.0,0.001,0.082,,2.43040430784e-217,42.8842918812,21.4421459406
0.041,41.0,0.001,0.082,,2.87049235105e-217,42.7483870686,21.3741935343
0.042,42.0,0.001,0.082,,3.39011490063e-217,42.6108557122,21.3054278561
0.043000000000000003,43.0,0.001,0.082,,4.00361859769e-217,42.4717443669,21.23587218345
0.044,44.0,0.001,0.082,,4.72793321807e-217,42.3310988587,21.16554942935
0.045,45.0,0.001,0.082,,5.5830359412e-217,42.1889642855,21.09448214275
0.046,46.0,0.001,0.082,,6.59249891819e-217,42.0453850182,21.0226925091
0.047,47.0,0.001,0.082,,7.78413505962e-217,41.9004047029,20.95020235145
0.048,48.0,0.001,0.082,,9.19075963201e-217,41.7540662637,20.87703313185
0.049,49.0,0.001,0.082,,1.08510883961e-216,41.6064119065,20.80320595325
0.05,50.0,0.001,0.082,,1.28107967267e-216,41.4574831224,20.7287415612
0.051000000000000004,51.0,0.001,0.082,,1.51237685203e-216,41.3073206933,20.65366034665
0.052000000000000005,52.0,0.001,0.082,,1.78535688449e-216,41.1559646965,20.57798234825
0.053,53.0,0.001,0.082,,2.10751803488e-216,41.0034545105,20.50172725525
0.054,54.0,0.001,0.082,,2.48770505943e-216,40.8498288212,20.4249144106
0.055,55.0,0.001,0.082,,2.93635059e-216,40.6951256284,20.3475628142
0.056,56.0,0.001,0.082,,3.46575971997e-216,40.5393822525,20.26969112625
0.057,57.0,0.001,0.082,,4.09044551136e-216,40.3826353418,20.1913176709
0.058,58.0,0.001,0.082,,4.82752452028e-216,40.2249208798,20.1124604399
0.059000000000000004,59.0,0.001,0.082,,5.6971830602e-216,40.0662741931,20.03313709655
0.06,60.0,0.001,0.082,,6.72322683456e-216,39.9766059895,19.98830299475
