cell,x,y,z,volume,initial,numerical,exact,error,absError
29,-9.3333333333299995e-01,4.6666666666800000e-01,5.0000000000000003e-02,4.9999999999900005e-04,2.6095836100317367e-59,6.0617735668600001e-02,8.8732035856402337e-12,6.0617735659726800e-02,6.0617735659726800e-02
30,-9.3333333333299995e-01,5.3333333333499999e-01,5.0000000000000003e-02,4.9999999999900005e-04,2.6095836099486676e-59,6.1753504637299998e-02,8.8732035855837431e-12,6.1753504628426797e-02,6.1753504628426797e-02
31,-9.6666666666699996e-01,5.6666666666800003e-01,5.0000000000000003e-02,4.9999999999900005e-04,6.4352236615745926e-64,5.3937200340999997e-02,1.0628670213706891e-12,5.3937200339937132e-02,5.3937200339937132e-02
32,-9.6666666666699996e-01,6.3333333333399999e-01,5.0000000000000003e-02,4.9999999999900005e-04,7.7083625314703996e-65,3.1190028466500000e-02,6.9527822656645877e-13,3.1190028465804723e-02,3.1190028465804723e-02
33,-9.3333333333299995e-01,6.6666666666800001e-01,5.0000000000000003e-02,5.0000000000000001e-04,3.7442788774522472e-61,2.1661254008200001e-02,3.7969933839770474e-12,2.1661254004403007e-02,2.1661254004403007e-02
34,-9.3333333333299995e-01,7.3333333333399997e-01,5.0000000000000003e-02,5.0000000000000001e-04,5.3723606554426577e-63,2.0853881878600000e-02,1.6247974724262070e-12,2.0853881876975202e-02,2.0853881876975202e-02
35,-9.6666666666699996e-01,7.6666666666700001e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.5869238075146572e-68,1.0462226791600001e-02,1.2731436783449199e-13,1.0462226791472686e-02,1.0462226791472686e-02
36,-9.6666666666699996e-01,8.3333333333399995e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.7274169394603138e-71,3.5936949575600002e-03,3.5638261444470359e-14,3.5936949575243620e-03,3.5936949575243620e-03
37,-9.3333333333299995e-01,8.6666666666699999e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.5869238078177950e-68,2.1682212151000000e-03,1.2731436783935524e-13,2.1682212149726856e-03,2.1682212149726856e-03
38,-9.3333333333299995e-01,9.3333333333400004e-01,5.0000000000000003e-02,5.0000000000000001e-04,3.2670066579287652e-72,1.8713284060200000e-03,2.3312894950830524e-14,1.8713284059966870e-03,1.8713284059966870e-03
39,-9.6666666666699996e-01,9.6666666666699996e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.1559509899471122e-78,2.6291874074699999e-04,1.1949619785574488e-15,2.6291874074580503e-04,2.6291874074580503e-04
40,-8.3333333333399995e-01,-9.6666666666699996e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.0460372229029951e-195,2.3809551658500001e-05,4.6631096811593346e-39,2.3809551658500001e-05,2.3809551658500001e-05
41,-8.6666666666699999e-01,-9.3333333333299995e-01,5.0000000000000003e-02,5.0000000000000001e-04,6.0862765392989638e-193,1.6448675080400000e-05,1.6658524775859739e-38,1.6448675080400000e-05,1.6448675080400000e-05
42,-8.6666666666699999e-01,-8.6666666666600001e-01,5.0000000000000003e-02,5.0000000000000001e-04,4.8615289672076172e-180,2.1902071644600000e-05,6.3404601653003976e-36,2.1902071644600000e-05,2.1902071644600000e-05
43,-8.3333333333399995e-01,-8.3333333333299997e-01,5.0000000000000003e-02,5.0000000000000001e-04,6.6740511700865683e-170,2.6386085213800001e-04,6.7552917345403189e-34,2.6386085213800001e-04,2.6386085213800001e-04
44,-8.3333333333399995e-01,-7.6666666666600003e-01,5.0000000000000003e-02,5.0000000000000001e-04,6.3857103368454122e-158,3.4783288610799998e-04,1.6819304985586146e-31,3.4783288610799998e-04,3.4783288610799998e-04
45,-8.6666666666699999e-01,-7.3333333333299999e-01,5.0000000000000003e-02,5.0000000000000001e-04,4.4505352236166312e-156,3.9939915671699999e-04,3.9305076993746563e-31,3.9939915671699999e-04,3.9939915671699999e-04
46,-8.6666666666699999e-01,-6.6666666666600005e-01,5.0000000000000003e-02,5.0000000000000001e-04,5.1007073990173910e-145,6.2061910106900005e-04,6.4016552907555683e-29,6.2061910106900005e-04,6.2061910106900005e-04
47,-8.3333333333399995e-01,-6.3333333333200004e-01,5.0000000000000003e-02,5.0000000000000001e-04,8.3877514243217277e-136,2.1005061413700002e-03,4.4616480955805256e-27,2.1005061413700002e-03,2.1005061413700002e-03
48,-8.3333333333399995e-01,-5.6666666666599996e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.1514953954673916e-125,2.7003814490800001e-03,4.7535563218772221e-25,2.7003814490800001e-03,2.7003814490800001e-03
49,-8.6666666666699999e-01,-5.3333333333199995e-01,5.0000000000000003e-02,5.0000000000099997e-04,9.6131057498317854e-125,3.1126208217900002e-03,7.2667287080197870e-25,3.1126208217900002e-03,3.1126208217900002e-03
50,-8.6666666666699999e-01,-4.6666666666500001e-01,5.0000000000000003e-02,5.0000000000099997e-04,1.5808070358017150e-115,4.5063340416600000e-03,5.0645629650778882e-23,4.5063340416600000e-03,4.5063340416600000e-03
51,-8.3333333333399995e-01,-4.3333333333200003e-01,5.0000000000000003e-02,5.0000000000099997e-04,3.1138127055353411e-107,8.8619636615400003e-03,2.3090040788676701e-21,8.8619636615400003e-03,8.8619636615400003e-03
52,-8.3333333333299997e-01,-3.6666666666499997e-01,5.0000000000000003e-02,5.0000000000099997e-04,6.1334681278030261e-99,1.1089544743800001e-02,1.0527067929762120e-19,1.1089544743800001e-02,1.1089544743800001e-02
53,-8.6666666666699999e-01,-3.3333333333199999e-01,5.0000000000000003e-02,5.0000000000099997e-04,6.1334681260460191e-99,1.2847470731700001e-02,1.0527067929158939e-19,1.2847470731700001e-02,1.2847470731700001e-02
54,-8.6666666666699999e-01,-2.6666666666500000e-01,5.0000000000000003e-02,5.0000000000099997e-04,1.4471655815291159e-91,1.6888562642600000e-02,3.1395676669272399e-18,1.6888562642599997e-02,1.6888562642599997e-02
55,-8.3333333333299997e-01,-2.3333333333199999e-01,5.0000000000000003e-02,5.0000000000099997e-04,3.4145253181240680e-84,2.4142012622600000e-02,9.3633718349769905e-17,2.4142012622599907e-02,2.4142012622599907e-02
56,-8.3333333333299997e-01,-1.6666666666499999e-01,5.0000000000000003e-02,5.0000000000099997e-04,9.6503026890320252e-78,2.9302019842699999e-02,1.8267301210102295e-15,2.9302019842698170e-02,2.9302019842698170e-02
57,-8.6666666666699999e-01,-1.3333333333100000e-01,5.0000000000000003e-02,5.0000000000099997e-04,1.1559509905603671e-78,3.4084611041299999e-02,1.1949619786842406e-15,3.4084611041298805e-02,3.4084611041298805e-02
58,-8.6666666666699999e-01,-6.6666666664400007e-02,5.0000000000000003e-02,5.0000000000099997e-04,3.9133483223305571e-73,4.1468046798499997e-02,1.5250212804274037e-14,4.1468046798484745e-02,4.1468046798484745e-02
59,-8.3333333333299997e-01,-3.3333333331100001e-02,5.0000000000000003e-02,5.0000000000099997e-04,1.1060101280180530e-66,5.0219299266299998e-02,2.9752127303032242e-13,5.0219299266002479e-02,5.0219299266002479e-02
60,-8.3333333333299997e-01,3.3333333335599999e-02,5.0000000000000003e-02,4.9999999999900005e-04,4.4850436497057584e-62,5.9127779309599997e-02,2.4838166707826878e-12,5.9127779307116178e-02,5.9127779307116178e-02
61,-8.6666666666699999e-01,6.6666666668900004e-02,5.0000000000000003e-02,4.9999999999900005e-04,6.4352236638072541e-64,6.7717611037100001e-02,1.0628670214444395e-12,6.7717611036037129e-02,6.7717611036037129e-02
62,-8.6666666666699999e-01,1.3333333333500000e-01,5.0000000000000003e-02,4.9999999999900005e-04,3.1258612878068471e-60,7.9173773148000004e-02,5.8044375532678558e-12,7.9173773142195564e-02,7.9173773142195564e-02
63,-8.3333333333299997e-01,1.6666666666900001e-01,5.0000000000000003e-02,4.9999999999900005e-04,1.0582268738015557e-54,9.0080730357399996e-02,7.4076756817939680e-11,9.0080730283323238e-02,9.0080730283323238e-02
64,-8.3333333333299997e-01,2.3333333333500000e-01,5.0000000000000003e-02,4.9999999999900005e-04,6.1572009590523401e-52,9.4828481342400003e-02,2.6463231041503653e-10,9.4828481077767687e-02,9.4828481077767687e-02
65,-8.6666666666699999e-01,2.6666666666799999e-01,5.0000000000000003e-02,4.9999999999900005e-04,1.0582268734534792e-54,8.9438567536700000e-02,7.4076756813066759e-11,8.9438567462623242e-02,8.9438567462623242e-02
66,-8.6666666666699999e-01,3.3333333333499998e-01,5.0000000000000003e-02,4.9999999999900005e-04,7.3753360654447351e-53,1.0243705180000000e-01,1.7311016314315633e-10,1.0243705162688983e-01,1.0243705162688983e-01
67,-8.3333333333299997e-01,3.6666666666800002e-01,5.0000000000000003e-02,4.9999999999900005e-04,2.9908138590343542e-48,1.1296502070500000e-01,1.4451871112741704e-09,1.1296501925981289e-01,1.1296501925981289e-01
68,-8.3333333333299997e-01,4.3333333333500001e-01,5.0000000000000003e-02,4.9999999999900005e-04,2.4968410650171011e-47,1.1074876705700000e-01,2.2092475523968440e-09,1.1074876484775245e-01,1.1074876484775245e-01
69,-8.6666666666600001e-01,4.6666666666800000e-01,5.0000000000000003e-02,4.9999999999900005e-04,5.1402571087875949e-51,7.3032626358600000e-02,4.0454158462072234e-10,7.3032625954058419e-02,7.3032625954058419e-02
70,-8.6666666666600001e-01,5.3333333333400001e-01,5.0000000000000003e-02,4.9999999999900005e-04,5.1402571086785348e-51,8.1597057784599997e-02,4.0454158461900491e-10,8.1597057380058416e-02,8.1597057380058416e-02
71,-8.3333333333299997e-01,5.6666666666800003e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.4968410648581410e-47,8.8180885540199996e-02,2.2092475523687136e-09,8.8180883330952448e-02,8.8180883330952448e-02
72,-8.3333333333299997e-01,6.3333333333399999e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.9908138587804899e-48,8.5437379798999999e-02,1.4451871112496387e-09,8.5437378353812890e-02,8.5437378353812890e-02
73,-8.6666666666600001e-01,6.6666666666700003e-01,5.0000000000000003e-02,5.0000000000000001e-04,7.3753360666967934e-53,2.5877388954000002e-02,1.7311016314903337e-10,2.5877388780889840e-02,2.5877388780889840e-02
74,-8.6666666666600001e-01,7.3333333333399997e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.0582268735882222e-54,2.7030118603399999e-02,7.4076756814953170e-11,2.7030118529323244e-02,2.7030118529323244e-02
75,-8.3333333333299997e-01,7.6666666666700001e-01,5.0000000000000003e-02,5.0000000000000001e-04,6.1572009580071630e-52,2.8747371824100001e-02,2.6463231040605045e-10,2.8747371559467692e-02,2.8747371559467692e-02
76,-8.3333333333299997e-01,8.3333333333399995e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.0582268734647276e-54,2.8577649794800000e-02,7.4076756813224130e-11,2.8577649720723245e-02,2.8577649720723245e-02
77,-8.6666666666600001e-01,8.6666666666699999e-01,5.0000000000000003e-02,5.0000000000000001e-04,3.1258612879394887e-60,2.6845535766599998e-03,5.8044375533171417e-12,2.6845535708555622e-03,2.6845535708555622e-03
78,-8.6666666666600001e-01,9.3333333333299995e-01,5.0000000000000003e-02,5.0000000000000001e-04,6.4352236638959597e-64,2.1068569410700000e-03,1.0628670214473736e-12,2.1068569400071332e-03,2.1068569400071332e-03
79,-8.3333333333299997e-01,9.6666666666699996e-01,5.0000000000000003e-02,5.0000000000000001e-04,4.4850436479736608e-62,2.2076462109499998e-03,2.4838166705908389e-12,2.2076462084661833e-03,2.2076462084661833e-03
80,-7.6666666666700001e-01,-9.6666666666699996e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.4680801056408821e-188,5.0981662311000001e-05,1.3907147252157352e-37,5.0981662311000001e-05,5.0981662311000001e-05
81,-7.3333333333399997e-01,-9.3333333333299995e-01,5.0000000000000003e-02,5.0000000000000001e-04,3.3882535794230371e-178,1.3732065988899999e-04,1.4817037634972671e-35,1.3732065988899999e-04,1.3732065988899999e-04
82,-7.3333333333399997e-01,-8.6666666666600001e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.7064318911980225e-165,2.1046063531100000e-04,5.6395652169897798e-33,2.1046063531100000e-04,2.1046063531100000e-04
83,-7.6666666666700001e-01,-8.3333333333299997e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.5747138396478776e-162,2.4341641615600000e-04,2.0146821178817757e-32,2.4341641615600000e-04,2.4341641615600000e-04
84,-7.6666666666700001e-01,-7.6666666666600003e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.5066810528038775e-150,2.9858214570700000e-04,5.0161494604890682e-30,2.9858214570700000e-04,2.9858214570700000e-04
85,-7.3333333333399997e-01,-7.3333333333299999e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.4776300919615145e-141,1.4409609816799999e-03,3.4960166815359137e-28,1.4409609816799999e-03,1.4409609816799999e-03
86,-7.3333333333399997e-01,-6.6666666666600005e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.8395834449382270e-130,1.9356880679200000e-03,5.6939956355980804e-26,1.9356880679200000e-03,1.9356880679200000e-03
87,-7.6666666666700001e-01,-6.3333333333300001e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.9790540872447247e-128,2.2505679709699999e-03,1.3306313016562405e-25,2.2505679709699999e-03,2.2505679709699999e-03
88,-7.6666666666700001e-01,-5.6666666666599996e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.7169041550959242e-118,3.0267419390799999e-03,1.4176893159273342e-23,3.0267419390799999e-03,3.0267419390799999e-03
89,-7.3333333333399997e-01,-5.3333333333199995e-01,5.0000000000000003e-02,5.0000000000000001e-04,5.3516529779617226e-110,6.7536097797600003e-03,6.4634410428644589e-22,6.7536097797600003e-03,6.7536097797600003e-03
90,-7.3333333333399997e-01,-4.6666666666599999e-01,5.0000000000000003e-02,5.0000000000000001e-04,8.8004136210363693e-101,8.7579814780300008e-03,4.5047098145434021e-20,8.7579814780300008e-03,8.7579814780300008e-03
91,-7.6666666666700001e-01,-4.3333333333200003e-01,5.0000000000000003e-02,5.0000000000099997e-04,7.3469079521814387e-100,1.0204916517100000e-02,6.8863187714385121e-20,1.0204916517100000e-02,1.0204916517100000e-02
92,-7.6666666666700001e-01,-3.6666666666499997e-01,5.0000000000000003e-02,5.0000000000099997e-04,1.4471655816212083e-91,1.3589777972699999e-02,3.1395676669671714e-18,1.3589777972699996e-02,1.3589777972699996e-02
93,-7.3333333333399997e-01,-3.3333333333199999e-01,5.0000000000000003e-02,5.0000000000099997e-04,3.4145253174357161e-84,2.1898875540800000e-02,9.3633718345994946e-17,2.1898875540799907e-02,2.1898875540799907e-02
94,-7.3333333333399997e-01,-2.6666666666500000e-01,5.0000000000000003e-02,5.0000000000099997e-04,8.0564265030890187e-77,2.7382513221200000e-02,2.7925097152549892e-15,2.7382513221197207e-02,2.7382513221197207e-02
95,-7.6666666666700001e-01,-2.3333333333199999e-01,5.0000000000000003e-02,5.0000000000099997e-04,8.0564265029179721e-77,3.1961384168500001e-02,2.7925097152431038e-15,3.1961384168497212e-02,3.1961384168497212e-02
96,-7.6666666666700001e-01,-1.6666666666499999e-01,5.0000000000000003e-02,5.0000000000099997e-04,2.2769476604089137e-70,4.1502261413800000e-02,5.4479964055180005e-14,4.1502261413745523e-02,4.1502261413745523e-02
97,-7.3333333333299999e-01,-1.3333333333200001e-01,5.0000000000000003e-02,5.0000000000099997e-04,6.4352236646471309e-64,5.5878131627300001e-02,1.0628670214721823e-12,5.5878131626237136e-02,5.5878131626237136e-02
98,-7.3333333333299999e-01,-6.6666666664800006e-02,5.0000000000000003e-02,5.0000000000099997e-04,2.1785760763888666e-58,6.7541728588899994e-02,1.3564405018444856e-11,6.7541728575335594e-02,6.7541728575335594e-02
99,-7.6666666666700001e-01,-3.3333333331300001e-02,5.0000000000000003e-02,5.0000000000099997e-04,2.6095836104249053e-59,7.9281680214199998e-02,8.8732035859075891e-12,7.9281680205326791e-02,7.9281680205326791e-02
100,-7.6666666666700001e-01,3.3333333335399999e-02,5.0000000000000003e-02,4.9999999999900005e-04,1.0582268736847682e-54,9.6001769501599998e-02,7.4076756816304576e-11,9.6001769427523240e-02,9.6001769427523240e-02
101,-7.3333333333299999e-01,6.6666666668599994e-02,5.0000000000000003e-02,4.9999999999900005e-04,3.5825137876467568e-49,1.1278317440100000e-01,9.4537426754259406e-10,1.1278317345562573e-01,1.1278317345562573e-01
102,-7.3333333333299999e-01,1.3333333333500000e-01,5.0000000000000003e-02,4.9999999999900005e-04,1.7401790127799648e-45,1.2708358017800001e-01,5.1627962762504221e-09,1.2708357501520373e-01,1.2708357501520373e-01
103,-7.6666666666700001e-01,1.6666666666800001e-01,5.0000000000000003e-02,4.9999999999900005e-04,2.4968410648581410e-47,1.3553208838000000e-01,2.2092475523687058e-09,1.3553208617075244e-01,1.3553208617075244e-01
104,-7.6666666666700001e-01,2.3333333333500000e-01,5.0000000000000003e-02,4.9999999999900005e-04,1.4527652416867541e-44,1.5813007402400001e-01,7.8923309981210097e-09,1.5813006613166899e-01,1.5813006613166899e-01
105,-7.3333333333299999e-01,2.6666666666799999e-01,5.0000000000000003e-02,4.9999999999900005e-04,5.8911897438531514e-40,1.7740121345700000e-01,6.5888072827296600e-08,1.7740114756892716e-01,1.7740114756892716e-01
106,-7.3333333333299999e-01,3.3333333333499998e-01,5.0000000000000003e-02,4.9999999999900005e-04,4.1058779810063460e-38,1.8217647677300000e-01,1.5397400651737952e-07,1.8217632279899348e-01,1.8217632279899348e-01
107,-7.6666666666600003e-01,3.6666666666800002e-01,5.0000000000000003e-02,4.9999999999900005e-04,7.0566974323494646e-41,1.5349254260299999e-01,4.3100916207330871e-08,1.5349249950208380e-01,1.5349249950208380e-01
108,-7.6666666666600003e-01,4.3333333333500001e-01,5.0000000000000003e-02,4.9999999999900005e-04,5.8911897439781428e-40,1.7505010953700001e-01,6.5888072827576320e-08,1.7505004364892718e-01,1.7505004364892718e-01
109,-7.3333333333299999e-01,4.6666666666800000e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.8616009204981963e-36,1.9104701339999999e-01,3.5982225105983426e-07,1.9104665357774894e-01,1.9104665357774894e-01
110,-7.3333333333299999e-01,5.3333333333400001e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.8616009204374414e-36,1.9174561191799999e-01,3.5982225105830659e-07,1.9174525209574894e-01,1.9174525209574894e-01
111,-7.6666666666600003e-01,5.6666666666800003e-01,5.0000000000000003e-02,5.0000000000000001e-04,5.8911897436030822e-40,1.0860647543000000e-01,6.5888072826737373e-08,1.0860640954192717e-01,1.0860640954192717e-01
112,-7.6666666666600003e-01,6.3333333333399999e-01,5.0000000000000003e-02,5.0000000000000001e-04,7.0566974317503815e-41,1.1997492220500000e-01,4.3100916206599088e-08,1.1997487910408379e-01,1.1997487910408379e-01
113,-7.3333333333299999e-01,6.6666666666700003e-01,5.0000000000000003e-02,5.0000000000000001e-04,4.1058779805707188e-38,1.2845075215900001e-01,1.5397400651411212e-07,1.2845059818499349e-01,1.2845059818499349e-01
114,-7.3333333333299999e-01,7.3333333333399997e-01,5.0000000000000003e-02,5.0000000000000001e-04,5.8911897429781211e-40,1.3300634713100001e-01,6.5888072825339438e-08,1.3300628124292718e-01,1.3300628124292718e-01
115,-7.6666666666600003e-01,7.6666666666700001e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.4527652417946657e-44,3.2521797210699997e-02,7.8923309982382692e-09,3.2521789318369000e-02,3.2521789318369000e-02
116,-7.6666666666600003e-01,8.3333333333399995e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.4968410649376211e-47,3.2586885230900003e-02,2.2092475523827707e-09,3.2586883021652448e-02,3.2586883021652448e-02
117,-7.3333333333299999e-01,8.6666666666699999e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.7401790123737839e-45,3.4334636085800001e-02,5.1627962760093908e-09,3.4334630923003727e-02,3.4334630923003727e-02
118,-7.3333333333299999e-01,9.3333333333299995e-01,5.0000000000000003e-02,5.0000000000000001e-04,3.5825137868561164e-49,2.1121579791599999e-02,9.4537426750086611e-10,2.1121578846225730e-02,2.1121578846225730e-02
119,-7.6666666666600003e-01,9.6666666666699996e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.0582268735657551e-54,4.3471558347900003e-03,7.4076756814638686e-11,4.3471557607132434e-03,4.3471557607132434e-03
120,-6.3333333333399999e-01,-9.6666666666699996e-01,5.0000000000000003e-02,4.9999999999900005e-04,1.9714258540825939e-175,1.6941522062500000e-04,5.2932486128473212e-35,1.6941522062500000e-04,1.6941522062500000e-04
121,-6.6666666666800001e-01,-9.3333333333299995e-01,5.0000000000000003e-02,5.0000000000000001e-04,9.5760521819881639e-172,1.3320043170699999e-04,2.8907032026560722e-34,1.3320043170699999e-04,1.3320043170699999e-04
122,-6.6666666666700003e-01,-8.6666666666600001e-01,5.0000000000000003e-02,5.0000000000000001e-04,7.6490535360176167e-159,1.7592938345300000e-04,1.1002407928393044e-31,1.7592938345300000e-04,1.7592938345300000e-04
123,-6.3333333333399999e-01,-8.3333333333299997e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.2578325837836611e-149,6.6200541123000005e-04,7.6681530240876869e-30,6.6200541123000005e-04,6.6200541123000005e-04
124,-6.3333333333399999e-01,-7.6666666666600003e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.2034901033256707e-137,1.0839973000100001e-03,1.9092144270961340e-27,1.0839973000100001e-03,1.0839973000100001e-03
