x,v
-1.7320408075688771,0.0513218905769
-1.7162230832988417,0.0513218905769
-1.7004053590288064,0.0488208197129
-1.684587634758771,0.0488208197129
-1.6687699104887355,0.0488208197129
-1.6529521862187,0.0482331821727
-1.6371344619486647,0.029510374995
-1.6213167376786293,0.029510374995
-1.6054990134085938,0.029510374995
-1.5896812891385586,0.029510374995
-1.573863564868523,0.029510374995
-1.5580458405984876,0.029510374995
-1.5422281163284521,0.029510374995
-1.5264103920584169,0.029510374995
-1.5105926677883814,0.029510374995
-1.494774943518346,0.029510374995
-1.4789572192483105,0.029510374995
-1.4631394949782752,0.029510374995
-1.4473217707082398,0.029510374995
-1.4315040464382043,0.029510374995
-1.415686322168169,0.029510374995
-1.3998685978981336,0.029510374995
-1.384050873628098,0.029510374995
-1.3682331493580628,0.029510374995
-1.3524154250880274,0.029510374995
-1.336597700817992,0.029510374995
-1.3207799765479564,0.029510374995
-1.304962252277921,0.029510374995
-1.2891445280078857,0.029510374995
-1.2733268037378502,0.029510374995
-1.2575090794678148,0.029510374995
-1.2416913551977795,0.029510374995
-1.225873630927744,0.029510374995
-1.2100559066577086,0.029510374995
-1.1942381823876733,0.029510374995
-1.1784204581176378,0.029510374995
-1.1626027338476024,0.0527960974285
-1.1467850095775671,0.0527960974285
-1.1309672853075314,0.0527960974285
-1.1151495610374962,0.0527960974285
-1.0993318367674607,0.03650022089042174
-1.0835141124974252,0.049831593563372995
-1.06769638822739,0.058975091276092254
-1.0518786639573545,0.06719642899248138
-1.036060939687319,0.07502991879026556
-1.0202432154172838,0.08240690506916284
-1.0044254911472483,0.08864472784762262
-0.9886077668772129,0.09490480734764593
-0.9727900426071775,0.10090306238709403
-0.9569723183371421,0.10672119643337935
-0.9411545940671067,0.112189712473242
-0.9253368697970713,0.11742275079392017
-0.9095191455270358,0.12287754669282469
-0.8937014212570005,0.12776997246343236
-0.877883696986965,0.13246656004897883
-0.8620659727169296,0.13673728573991994
-0.8462482484468943,0.14087610880385637
-0.8304305241768588,0.14488279793013467
-0.8146127999068234,0.14843520468327465
-0.798795075636788,0.1519115973375272
-0.7829773513667526,0.1548659744525117
-0.7671596270967171,0.15778785127881545
-0.7513419028266818,0.1603277523431501
-0.7355241785566463,0.16269784057544195
-0.719706454286611,0.1649721733538418
-0.7038887300165755,0.16691009410349916
-0.6880710057465402,0.16884535877760157
-0.6722532814765048,0.17044020274662017
-0.6564355572064693,0.17201452040275284
-0.6406178329364338,0.17341717627052283
-0.6248001086663986,0.1746821777637412
-0.6089823843963631,0.17586919390982053
-0.5931646601263276,0.17683633466739807
-0.5773469358562924,0.17782207036103637
-0.5615292115862569,0.1785658484863788
-0.5457114873162214,0.17928495178070497
-0.529893763046186,0.17985607233171227
-0.5140760387761507,0.18029371873309813
-0.49825831450611524,0.18069691523572262
-0.48244059023607977,0.18085993945599033
-0.4666228659660443,0.1810005162852169
-0.45080514169600905,0.1808804242881911
-0.4349874174259736,0.18070449212798134
-0.4191696931559381,0.18039357804434852
-0.40335196888590286,0.1798837873996279
-0.3875342446158674,0.17931348066311661
-0.3717165203458319,0.17841712909863272
-0.35589879607579644,0.17752717122974254
-0.3400810718057612,0.17630729941930004
-0.3242633475357257,0.17500089951081027
-0.30844562326569025,0.17349648528528328
-0.292627898995655,0.17174560434766467
-0.27681017472561953,0.16995207001549079
-0.26099245045558406,0.1677378333578886
-0.24517472618554859,0.1655150078078813
-0.22935700191551334,0.16292278742238978
-0.21353927764547787,0.16022132729913052
-0.1977215533754424,0.15730332989474632
-0.18190382910540714,0.15408733226941954
-0.16608610483537167,0.1508528646236757
-0.1502683805653362,0.1471210400815331
-0.13445065629530073,0.14340566657659998
-0.11863293202526548,0.13932792585102777
