y,u
-3.0,0.0
-2.981132075471698,-6.07570841146e-06
-2.9622641509433962,-6.07570841146e-06
-2.943396226415094,-6.07570841146e-06
-2.9245283018867925,-6.07570841146e-06
-2.9056603773584904,-6.07570841146e-06
-2.8867924528301887,8.2317257998e-05
-2.8679245283018866,8.2317257998e-05
-2.849056603773585,8.2317257998e-05
-2.830188679245283,8.2317257998e-05
-2.811320754716981,8.2317257998e-05
-2.792452830188679,3.0430331072559645e-05
-2.7735849056603774,0.00010548518673665476
-2.7547169811320753,0.00019204928114314782
-2.7358490566037736,0.0002711690800144752
-2.7169811320754715,0.0003502888788857667
-2.69811320754717,0.00044294208409126736
-2.6792452830188678,0.0005508559654117857
-2.660377358490566,0.0006862140305002605
-2.641509433962264,0.0008342779194016813
-2.6226415094339623,0.0009992443996037787
-2.6037735849056602,0.0011909622154148323
-2.5849056603773586,0.0014131412833419206
-2.5660377358490565,0.001655299629777327
-2.547169811320755,0.0019345418163380645
-2.5283018867924527,0.002217579986555196
-2.509433962264151,0.002525899444638459
-2.490566037735849,0.002843143926579314
-2.4716981132075473,0.003202321009896164
-2.452830188679245,0.003566271951455031
-2.4339622641509435,0.003933203072187633
-2.4150943396226414,0.004285845143657101
-2.3962264150943398,0.004654614773263905
-2.3773584905660377,0.00499917858062913
-2.358490566037736,0.005304422047259929
-2.339622641509434,0.005591142360857786
-2.3207547169811322,0.005827216071612113
-2.30188679245283,0.006004732821722088
-2.2830188679245285,0.006113791986539376
-2.2641509433962264,0.006172804716119
-2.2452830188679247,0.006125658194929688
-2.2264150943396226,0.005928390070979733
-2.207547169811321,0.005708972857987631
-2.188679245283019,0.005374780566043565
-2.169811320754717,0.004912205640061824
-2.150943396226415,0.004287417516871097
-2.1320754716981134,0.0035310688368273943
-2.1132075471698113,0.002625604231670796
-2.0943396226415096,0.0014466895740544003
-2.0754716981132075,0.000267774916437977
-2.0566037735849054,-0.0011569269731020564
-2.0377358490566038,-0.0027625856410000973
-2.018867924528302,-0.004604534781762917
-2.0,-0.006725666865622456
-1.9811320754716981,-0.00906281237878351
-1.9622641509433962,-0.0117260831844929
-1.9433962264150944,-0.014389353990202292
-1.9245283018867925,-0.017495591547205414
-1.9056603773584906,-0.020853409001259787
-1.8867924528301887,-0.024586742565831834
-1.8679245283018868,-0.028577269234120427
-1.849056603773585,-0.032811131263427044
-1.830188679245283,-0.03746433661347247
-1.8113207547169812,-0.042491740707052375
-1.7924528301886793,-0.04779557470264484
-1.7735849056603774,-0.05354277211520705
-1.7547169811320755,-0.05958999153004243
-1.7358490566037736,-0.06599733003963985
-1.7169811320754718,-0.07281365639368682
-1.6981132075471699,-0.07981141530477417
-1.679245283018868,-0.08740105908532662
-1.6603773584905661,-0.09527157863265344
-1.6415094339622642,-0.1035905779393606
-1.6226415094339623,-0.11190957724606777
-1.6037735849056605,-0.12073188323173216
-1.5849056603773586,-0.12967774265270185
-1.5660377358490567,-0.13905455747315518
-1.5471698113207548,-0.1487089120179193
-1.528301886792453,-0.15845864305561458
-1.509433962264151,-0.1683297609519747
-1.4905660377358492,-0.17821567473304
-1.4716981132075473,-0.1882086410908618
-1.4528301886792454,-0.19801361518034138
-1.4339622641509435,-0.20791820465631272
-1.4150943396226416,-0.217622936141401
-1.3962264150943398,-0.2269675166172183
-1.3773584905660379,-0.23610799510565567
-1.358490566037736,-0.2448852761576593
-1.339622641509434,-0.25318421008861164
-1.3207547169811322,-0.2606750118766462
-1.3018867924528303,-0.26799719015041334
-1.2830188679245285,-0.2744138567690946
-1.2641509433962266,-0.2798339119726624
-1.2452830188679247,-0.2849282806343872
-1.2264150943396228,-0.28882082891492966
-1.207547169811321,-0.2916751356176548
-1.1886792452830188,-0.2934724906628523
-1.169811320754717,-0.2951196513527495
-1.150943396226415,-0.29516473892330586
-1.1320754716981132,-0.2940046915656562
-1.1132075471698113,-0.29210616716212046
-1.0943396226415094,-0.28891945518193185
-1.0754716981132075,-0.28449114262991065
-1.0566037735849056,-0.27930183283772203
-1.0377358490566038,-0.2736452296029393
-1.0188679245283019,-0.26664656489130256
-1.0,-0.25848431947664996
-0.9811320754716983,-0.24986184206101122
-0.9622641509433962,-0.24019468493001306
-0.9433962264150946,-0.2295303111001314
-0.9245283018867925,-0.21855553833726388
-0.9056603773584908,-0.2070555154335763
-0.8867924528301887,-0.19466822718195806
-0.867924528301887,-0.18172459611693914
-0.8490566037735849,-0.16874072549068195
-0.8301886792452833,-0.15499230320516855
-0.8113207547169812,-0.14105448606918597
-0.7924528301886795,-0.1266062693379853
-0.7735849056603774,-0.11192217782129912
-0.7547169811320757,-0.09716004754887485
-0.7358490566037736,-0.0821943035264967
-0.716981132075472,-0.06694740338109004
-0.6981132075471699,-0.05170573091925024
-0.6792452830188682,-0.03640608298193648
-0.6603773584905661,-0.02110643504462237
-0.6415094339622645,-0.005801874248938758
-0.6226415094339623,0.009452278859446942
-0.6037735849056607,0.02468363569909911
-0.5849056603773586,0.03985938652792948
-0.5660377358490565,0.054879451924543465
-0.5471698113207548,0.06975307492133717
-0.5283018867924527,0.08486648793712619
-0.509433962264151,0.09968478326056168
-0.49056603773584895,0.11431446436315625
-0.4716981132075473,0.12920315787756642
-0.4528301886792452,0.14411075971120885
-0.4339622641509435,0.15909916427560278
-0.4150943396226414,0.1741793542975182
-0.39622641509433976,0.18976684896976143
-0.37735849056603765,0.2057537039575424
-0.358490566037736,0.22304612915073774
-0.3396226415094339,0.24033855434393347
-0.3207547169811322,0.2591614009306802
-0.3018867924528301,0.2794121057147325
-0.28301886792452846,0.30220384718830584
-0.26415094339622636,0.32686792781050816
