cell,x,y,initial,numerical,exact,error,absError
83,-9.1249999999999998e-01,-9.6250000000000002e-01,2.0414221881202664e-204,8.5208872335600005e-10,8.4479778981956793e-41,8.5208872335600005e-10,8.5208872335600005e-10
84,-8.8749999999999996e-01,-9.6250000000000002e-01,2.6323154975042130e-201,2.1010799474900002e-09,3.5386188851316922e-40,2.1010799474900002e-09,2.1010799474900002e-09
85,-8.6250000000000004e-01,-9.6250000000000002e-01,2.7819089297680424e-198,4.4477803969700000e-09,1.4244092475406199e-39,4.4477803969700000e-09,4.4477803969700000e-09
86,-8.3750000000000002e-01,-9.6250000000000002e-01,2.4096154244771477e-195,8.3443637120999999e-09,5.5100526634677167e-39,8.3443637120999999e-09,8.3443637120999999e-09
87,-8.1250000000000000e-01,-9.6250000000000002e-01,1.7106155618392830e-192,1.4186315174699999e-08,2.0483147224281474e-38,1.4186315174699999e-08,1.4186315174699999e-08
88,-7.8749999999999998e-01,-9.6250000000000002e-01,9.9530677587189194e-190,2.2221484583900001e-08,7.3174134607027168e-38,2.2221484583900001e-08,2.2221484583900001e-08
89,-7.6249999999999996e-01,-9.6250000000000002e-01,4.7463674919046839e-187,3.2484687854600001e-08,2.5121089742518182e-37,3.2484687854600001e-08,3.2484687854600001e-08
90,-7.3750000000000004e-01,-9.6250000000000002e-01,1.8550927112154415e-184,4.4773805374500002e-08,8.2878012296781725e-37,4.4773805374500002e-08,4.4773805374500002e-08
91,-7.1249999999999991e-01,-9.6250000000000002e-01,5.9425074563163714e-182,5.8669267476000001e-08,2.6276054252373585e-36,5.8669267476000001e-08,5.8669267476000001e-08
92,-6.8750000000000000e-01,-9.6250000000000002e-01,1.5601764194052934e-179,7.3587128800100000e-08,8.0057301048281462e-36,7.3587128800100000e-08,7.3587128800100000e-08
93,-6.6249999999999998e-01,-9.6250000000000002e-01,3.3572025325603028e-177,8.8849973353299996e-08,2.3440221498518365e-35,8.8849973353299996e-08,8.8849973353299996e-08
94,-6.3749999999999996e-01,-9.6250000000000002e-01,5.9208114697285448e-175,1.0375982355600000e-07,6.5954198853180782e-35,1.0375982355600000e-07,1.0375982355600000e-07
95,-6.1250000000000004e-01,-9.6250000000000002e-01,8.5582463004787348e-173,1.1766114469400000e-07,1.7833769906763114e-34,1.1766114469400000e-07,1.1766114469400000e-07
96,-5.8749999999999991e-01,-9.6250000000000002e-01,1.0138838086771226e-170,1.2998746302000001e-07,4.6340833443257970e-34,1.2998746302000001e-07,1.2998746302000001e-07
97,-5.6250000000000000e-01,-9.6250000000000002e-01,9.8444498797906818e-169,1.4029007324200001e-07,1.1571895238106433e-33,1.4029007324200001e-07,1.4029007324200001e-07
98,-5.3749999999999998e-01,-9.6250000000000002e-01,7.8341985645943135e-167,1.4825074513500000e-07,2.7769311859864816e-33,1.4825074513500000e-07,1.4825074513500000e-07
99,-5.1249999999999996e-01,-9.6250000000000002e-01,5.1097253315728300e-165,1.5368204272900000e-07,6.4039172873178089e-33,1.5368204272900000e-07,1.5368204272900000e-07
100,-4.8749999999999993e-01,-9.6250000000000002e-01,2.7314949032080324e-163,1.5651917251499999e-07,1.4192087552975738e-32,1.5651917251499999e-07,1.5651917251499999e-07
101,-4.6250000000000002e-01,-9.6250000000000002e-01,1.1967490498697876e-161,1.5680671654499999e-07,3.0225035602409589e-32,1.5680671654499999e-07,1.5680671654499999e-07
102,-4.3750000000000000e-01,-9.6250000000000002e-01,4.2973986818882960e-160,1.5468269305900001e-07,6.1859632000249028e-32,1.5468269305900001e-07,1.5468269305900001e-07
103,-4.1249999999999998e-01,-9.6250000000000002e-01,1.2647598176134065e-158,1.5036148885600001e-07,1.2166560349353314e-31,1.5036148885600001e-07,1.5036148885600001e-07
104,-3.8749999999999996e-01,-9.6250000000000002e-01,3.0507760640938228e-157,1.4411652414600001e-07,2.2995786553943927e-31,1.4411652414600001e-07,1.4411652414600001e-07
105,-3.6249999999999993e-01,-9.6250000000000002e-01,6.0313212256879963e-156,1.3626310207600001e-07,4.1768482269761652e-31,1.3626310207600001e-07,1.3626310207600001e-07
106,-3.3749999999999991e-01,-9.6250000000000002e-01,9.7726972882939699e-155,1.2714173002700001e-07,7.2906977173113778e-31,1.2714173002700001e-07,1.2714173002700001e-07
107,-3.1250000000000000e-01,-9.6250000000000002e-01,1.2978254665124797e-153,1.1710220020200000e-07,1.2229521395802200e-30,1.1710220020200000e-07,1.1710220020200000e-07
108,-2.8749999999999998e-01,-9.6250000000000002e-01,1.4125960747247878e-152,1.0648879494000000e-07,1.9713775288170853e-30,1.0648879494000000e-07,1.0648879494000000e-07
109,-2.6249999999999996e-01,-9.6250000000000002e-01,1.2601422025339300e-151,9.5627061520599998e-08,3.0538669654633825e-30,9.5627061520599998e-08,9.5627061520599998e-08
110,-2.3749999999999993e-01,-9.6250000000000002e-01,9.2134222623903851e-151,8.4812629674200001e-08,4.5462194743355342e-30,8.4812629674200001e-08,8.4812629674200001e-08
111,-2.1249999999999991e-01,-9.6250000000000002e-01,5.5210572855623101e-150,7.4302497417299995e-08,6.5038520521809717e-30,7.4302497417299995e-08,7.4302497417299995e-08
112,-1.8750000000000000e-01,-9.6250000000000002e-01,2.7115860367543468e-149,6.4309086693800007e-08,8.9415102882745068e-30,6.4309086693800007e-08,6.4309086693800007e-08
113,-1.6249999999999998e-01,-9.6250000000000002e-01,1.0915016145094919e-148,5.4997188351900003e-08,1.1813295817884482e-29,5.4997188351900003e-08,5.4997188351900003e-08
114,-1.3749999999999996e-01,-9.6250000000000002e-01,3.6010175178093339e-148,4.6483706298200001e-08,1.4998618187336420e-29,4.6483706298200001e-08,4.6483706298200001e-08
115,-1.1249999999999993e-01,-9.6250000000000002e-01,9.7370173483260485e-148,3.8839907058000001e-08,1.8300012719091658e-29,3.8839907058000001e-08,3.8839907058000001e-08
116,-8.7499999999999911e-02,-9.6250000000000002e-01,2.1578761328780888e-147,3.2095713712799999e-08,2.1457123710870634e-29,3.2095713712799999e-08,3.2095713712799999e-08
117,-6.2500000000000000e-02,-9.6250000000000002e-01,3.9194663241908570e-147,2.6245474685100001e-08,2.4177511041414507e-29,2.6245474685100001e-08,2.6245474685100001e-08
118,-3.7499999999999978e-02,-9.6250000000000002e-01,5.8348167531700350e-147,2.1254624851199999e-08,2.6180120856438912e-29,2.1254624851199999e-08,2.1254624851199999e-08
119,-1.2499999999999956e-02,-9.6250000000000002e-01,7.1191372073687117e-147,1.7067530879200000e-08,2.7242795820838856e-29,1.7067530879200000e-08,1.7067530879200000e-08
120,1.2499999999999956e-02,-9.6250000000000002e-01,7.1191372073687117e-147,1.3642554606000000e-08,2.7242795820838856e-29,1.3642554606000000e-08,1.3642554606000000e-08
121,3.7500000000000089e-02,-9.6250000000000002e-01,5.8348167531700350e-147,1.0886920154699999e-08,2.6180120856438912e-29,1.0886920154699999e-08,1.0886920154699999e-08
122,6.2500000000000000e-02,-9.6250000000000002e-01,3.9194663241908570e-147,8.6851578911399994e-09,2.4177511041414507e-29,8.6851578911399994e-09,8.6851578911399994e-09
123,8.7500000000000133e-02,-9.6250000000000002e-01,2.1578761328780888e-147,6.9457037315000002e-09,2.1457123710870634e-29,6.9457037315000002e-09,6.9457037315000002e-09
124,1.1250000000000004e-01,-9.6250000000000002e-01,9.7370173483260485e-148,5.5918426073200000e-09,1.8300012719091658e-29,5.5918426073200000e-09,5.5918426073200000e-09
125,1.3749999999999996e-01,-9.6250000000000002e-01,3.6010175178093339e-148,4.5562282637900003e-09,1.4998618187336420e-29,4.5562282637900003e-09,4.5562282637900003e-09
126,1.6250000000000009e-01,-9.6250000000000002e-01,1.0915016145094919e-148,3.7782262389700000e-09,1.1813295817884482e-29,3.7782262389700000e-09,3.7782262389700000e-09
127,1.8750000000000000e-01,-9.6250000000000002e-01,2.7115860367543468e-149,3.2031168255599998e-09,8.9415102882745068e-30,3.2031168255599998e-09,3.2031168255599998e-09
128,2.1250000000000013e-01,-9.6250000000000002e-01,5.5210572855619953e-150,2.7822787047699999e-09,6.5038520521809717e-30,2.7822787047699999e-09,2.7822787047699999e-09
129,2.3750000000000004e-01,-9.6250000000000002e-01,9.2134222623893377e-151,2.4736920873099999e-09,4.5462194743355994e-30,2.4736920873099999e-09,2.4736920873099999e-09
130,2.6250000000000018e-01,-9.6250000000000002e-01,1.2601422025339300e-151,2.2423434779500001e-09,3.0538669654633825e-30,2.2423434779500001e-09,2.2423434779500001e-09
131,2.8750000000000009e-01,-9.6250000000000002e-01,1.4125960747247878e-152,2.0603227224999998e-09,1.9713775288170853e-30,2.0603227224999998e-09,2.0603227224999998e-09
132,3.1250000000000000e-01,-9.6250000000000002e-01,1.2978254665124797e-153,1.9065542064000001e-09,1.2229521395802200e-30,1.9065542064000001e-09,1.9065542064000001e-09
133,3.3750000000000013e-01,-9.6250000000000002e-01,9.7726972882939699e-155,1.7661982926500001e-09,7.2906977173113778e-31,1.7661982926500001e-09,1.7661982926500001e-09
134,3.6250000000000004e-01,-9.6250000000000002e-01,6.0313212256879963e-156,1.6298074677000000e-09,4.1768482269761652e-31,1.6298074677000000e-09,1.6298074677000000e-09
135,3.8750000000000018e-01,-9.6250000000000002e-01,3.0507760640936494e-157,1.4923380277000001e-09,2.2995786553943927e-31,1.4923380277000001e-09,1.4923380277000001e-09
136,4.1250000000000009e-01,-9.6250000000000002e-01,1.2647598176133347e-158,1.3521146315699999e-09,1.2166560349353489e-31,1.3521146315699999e-09,1.3521146315699999e-09
137,4.3750000000000000e-01,-9.6250000000000002e-01,4.2973986818882960e-160,1.2098306268699999e-09,6.1859632000249028e-32,1.2098306268699999e-09,1.2098306268699999e-09
138,4.6250000000000013e-01,-9.6250000000000002e-01,1.1967490498697876e-161,1.0676476036900000e-09,3.0225035602409589e-32,1.0676476036900000e-09,1.0676476036900000e-09
139,4.8750000000000004e-01,-9.6250000000000002e-01,2.7314949032080324e-163,9.2843676623299998e-10,1.4192087552975738e-32,9.2843676623299998e-10,9.2843676623299998e-10
140,5.1250000000000018e-01,-9.6250000000000002e-01,5.1097253315728300e-165,7.9518464078799999e-10,6.4039172873178089e-33,7.9518464078799999e-10,7.9518464078799999e-10
141,5.3750000000000009e-01,-9.6250000000000002e-01,7.8341985645943135e-167,6.7056778966799997e-10,2.7769311859864816e-33,6.7056778966799997e-10,6.7056778966799997e-10
142,5.6250000000000000e-01,-9.6250000000000002e-01,9.8444498797906818e-169,5.5668655202900001e-10,1.1571895238106433e-33,5.5668655202900001e-10,5.5668655202900001e-10
143,5.8750000000000013e-01,-9.6250000000000002e-01,1.0138838086771226e-170,4.5493700907699998e-10,4.6340833443257970e-34,4.5493700907699998e-10,4.5493700907699998e-10
144,6.1250000000000004e-01,-9.6250000000000002e-01,8.5582463004787348e-173,3.6599363737399999e-10,1.7833769906763368e-34,3.6599363737399999e-10,3.6599363737399999e-10
145,6.3750000000000018e-01,-9.6250000000000002e-01,5.9208114697282081e-175,2.8987234128200001e-10,6.5954198853180782e-35,2.8987234128200001e-10,2.8987234128200001e-10
146,6.6250000000000009e-01,-9.6250000000000002e-01,3.3572025325603028e-177,2.2604424550900000e-10,2.3440221498518365e-35,2.2604424550900000e-10,2.2604424550900000e-10
147,6.8750000000000000e-01,-9.6250000000000002e-01,1.5601764194052934e-179,1.7357399384800000e-10,8.0057301048281462e-36,1.7357399384800000e-10,1.7357399384800000e-10
148,7.1250000000000013e-01,-9.6250000000000002e-01,5.9425074563163714e-182,1.3126139598200001e-10,2.6276054252373585e-36,1.3126139598200001e-10,1.3126139598200001e-10
149,7.3750000000000004e-01,-9.6250000000000002e-01,1.8550927112154415e-184,9.7771134995900006e-11,8.2878012296781725e-37,9.7771134995900006e-11,9.7771134995900006e-11
150,7.6250000000000018e-01,-9.6250000000000002e-01,4.7463674919044135e-187,7.1741057004600002e-11,2.5121089742518182e-37,7.1741057004600002e-11,7.1741057004600002e-11
151,7.8750000000000009e-01,-9.6250000000000002e-01,9.9530677587189194e-190,5.1864681308700002e-11,7.3174134607027168e-38,5.1864681308700002e-11,5.1864681308700002e-11
152,8.1250000000000000e-01,-9.6250000000000002e-01,1.7106155618392830e-192,3.6947610842199998e-11,2.0483147224281474e-38,3.6947610842199998e-11,3.6947610842199998e-11
153,8.3750000000000013e-01,-9.6250000000000002e-01,2.4096154244770108e-195,2.5940341635900000e-11,5.5100526634677944e-39,2.5940341635900000e-11,2.5940341635900000e-11
154,8.6250000000000004e-01,-9.6250000000000002e-01,2.7819089297680424e-198,1.7951614202300000e-11,1.4244092475406401e-39,1.7951614202300000e-11,1.7951614202300000e-11
155,8.8750000000000018e-01,-9.6250000000000002e-01,2.6323154975040632e-201,1.2247100793300000e-11,3.5386188851316922e-40,1.2247100793300000e-11,1.2247100793300000e-11
156,9.1250000000000009e-01,-9.6250000000000002e-01,2.0414221881200345e-204,8.2381767107200003e-12,8.4479778981957986e-41,8.2381767107200003e-12,8.2381767107200003e-12
157,9.3750000000000000e-01,-9.6250000000000002e-01,1.2975603882523189e-207,5.4667958752099998e-12,1.9381693375789525e-41,5.4667958752099998e-12,5.4667958752099998e-12
