cell,x,y,numerical,exact,error,absError
14,2.2500000000000000e+00,-4.7500000000000000e+00,2.2604682625000000e-08,3.6595046231717677e-11,2.2568087578768281e-08,2.2568087578768281e-08
15,2.7500000000000000e+00,-4.7500000000000000e+00,4.0456622321800003e-09,4.3037785269057603e-12,4.0413584536530948e-09,4.0413584536530948e-09
16,3.2500000000000000e+00,-4.7500000000000000e+00,5.8923144029600001e-10,2.8474236809507370e-13,5.8894669792790491e-10,5.8894669792790491e-10
17,3.7500000000000000e+00,-4.7500000000000000e+00,7.2074602951799996e-11,1.0444682694137492e-14,7.2064158269105858e-11,7.2064158269105858e-11
18,4.2500000000000000e+00,-4.7500000000000000e+00,7.5831584185400002e-12,2.1044526246027670e-16,7.5829479732775395e-12,7.5829479732775395e-12
19,4.7500000000000000e+00,-4.7500000000000000e+00,7.5445822530199997e-13,2.3147076377970126e-18,7.5445591059436213e-13,7.5445591059436213e-13
20,-4.7500000000000000e+00,-4.2500000000000000e+00,7.5831584185400002e-12,2.1044526246027670e-16,7.5829479732775395e-12,7.5829479732775395e-12
21,-4.2500000000000000e+00,-4.2500000000000000e+00,7.5771340549100002e-11,1.9132959933602852e-14,7.5752207589166394e-11,7.5752207589166394e-11
22,-3.7500000000000000e+00,-4.2500000000000000e+00,7.1627974039199997e-10,9.4959465074130030e-13,7.1533014574125865e-10,7.1533014574125865e-10
23,-3.2500000000000000e+00,-4.2500000000000000e+00,5.8247277907100000e-09,2.5887797408556959e-11,5.7988399933014432e-09,5.7988399933014432e-09
24,-2.7500000000000000e+00,-4.2500000000000000e+00,3.9785348841599999e-08,3.9128475098806914e-10,3.9394064090611928e-08,3.9394064090611928e-08
25,-2.2500000000000000e+00,-4.2500000000000000e+00,2.2118584976200001e-07,3.3270958211851482e-09,2.1785875394081487e-07,2.1785875394081487e-07
26,-1.7500000000000000e+00,-4.2500000000000000e+00,9.5767930632200006e-07,1.6298902188931666e-08,9.4138040413306841e-07,9.4138040413306841e-07
27,-1.2500000000000000e+00,-4.2500000000000000e+00,3.0292270298600000e-06,4.7877268461343263e-08,2.9813497613986566e-06,2.9813497613986566e-06
28,-7.5000000000000000e-01,-4.2500000000000000e+00,6.3904767192800003e-06,9.0027501844734160e-08,6.3004492174352665e-06,6.3004492174352665e-06
29,-2.5000000000000000e-01,-4.2500000000000000e+00,8.2856642017699997e-06,1.1869497632844594e-07,8.1669692254415544e-06,8.1669692254415544e-06
30,2.5000000000000000e-01,-4.2500000000000000e+00,8.2856642017699997e-06,1.1869497632844594e-07,8.1669692254415544e-06,8.1669692254415544e-06
31,7.5000000000000000e-01,-4.2500000000000000e+00,6.3904767192800003e-06,9.0027501844734160e-08,6.3004492174352665e-06,6.3004492174352665e-06
32,1.2500000000000000e+00,-4.2500000000000000e+00,3.0292270298600000e-06,4.7877268461343263e-08,2.9813497613986566e-06,2.9813497613986566e-06
33,1.7500000000000000e+00,-4.2500000000000000e+00,9.5767930632200006e-07,1.6298902188931666e-08,9.4138040413306841e-07,9.4138040413306841e-07
34,2.2500000000000000e+00,-4.2500000000000000e+00,2.2118584976200001e-07,3.3270958211851482e-09,2.1785875394081487e-07,2.1785875394081487e-07
35,2.7500000000000000e+00,-4.2500000000000000e+00,3.9785348841599999e-08,3.9128475098806914e-10,3.9394064090611928e-08,3.9394064090611928e-08
36,3.2500000000000000e+00,-4.2500000000000000e+00,5.8247277907100000e-09,2.5887797408556959e-11,5.7988399933014432e-09,5.7988399933014432e-09
37,3.7500000000000000e+00,-4.2500000000000000e+00,7.1627974039199997e-10,9.4959465074130030e-13,7.1533014574125865e-10,7.1533014574125865e-10
38,4.2500000000000000e+00,-4.2500000000000000e+00,7.5771340549100002e-11,1.9132959933602852e-14,7.5752207589166394e-11,7.5752207589166394e-11
39,4.7500000000000000e+00,-4.2500000000000000e+00,7.5831584185400002e-12,2.1044526246027670e-16,7.5829479732775395e-12,7.5829479732775395e-12
40,-4.7500000000000000e+00,-3.7500000000000000e+00,7.2074602951799996e-11,1.0444682694137492e-14,7.2064158269105858e-11,7.2064158269105858e-11
41,-4.2500000000000000e+00,-3.7500000000000000e+00,7.1627974039199997e-10,9.4959465074130030e-13,7.1533014574125865e-10,7.1533014574125865e-10
42,-3.7500000000000000e+00,-3.7500000000000000e+00,6.7374663528900003e-09,4.7129665448825871e-11,6.6903366874411745e-09,6.6903366874411745e-09
43,-3.2500000000000000e+00,-3.7500000000000000e+00,5.4521395806200003e-08,1.2848463606232552e-09,5.3236549445576746e-08,5.3236549445576746e-08
44,-2.7500000000000000e+00,-3.7500000000000000e+00,3.7063201118900002e-07,1.9419990829664839e-08,3.5121202035933520e-07,3.5121202035933520e-07
45,-2.2500000000000000e+00,-3.7500000000000000e+00,2.0510747465999998e-06,1.6512826061755191e-07,1.8859464859824479e-06,1.8859464859824479e-06
46,-1.7500000000000000e+00,-3.7500000000000000e+00,8.8425011444200000e-06,8.0893653597123801e-07,8.0335646084487623e-06,8.0335646084487623e-06
47,-1.2500000000000000e+00,-3.7500000000000000e+00,2.7864937172699999e-05,2.3762135174468836e-06,2.5488723655253116e-05,2.5488723655253116e-05
48,-7.5000000000000000e-01,-3.7500000000000000e+00,5.8634612093200000e-05,4.4681865465686928e-06,5.4166425546631309e-05,5.4166425546631309e-05
49,-2.5000000000000000e-01,-3.7500000000000000e+00,7.6023745110400003e-05,5.8909920358639016e-06,7.0132753074536106e-05,7.0132753074536106e-05
50,2.5000000000000000e-01,-3.7500000000000000e+00,7.6023745110400003e-05,5.8909920358639016e-06,7.0132753074536106e-05,7.0132753074536106e-05
51,7.5000000000000000e-01,-3.7500000000000000e+00,5.8634612093200000e-05,4.4681865465686928e-06,5.4166425546631309e-05,5.4166425546631309e-05
52,1.2500000000000000e+00,-3.7500000000000000e+00,2.7864937172699999e-05,2.3762135174468836e-06,2.5488723655253116e-05,2.5488723655253116e-05
53,1.7500000000000000e+00,-3.7500000000000000e+00,8.8425011444200000e-06,8.0893653597123801e-07,8.0335646084487623e-06,8.0335646084487623e-06
54,2.2500000000000000e+00,-3.7500000000000000e+00,2.0510747465999998e-06,1.6512826061755191e-07,1.8859464859824479e-06,1.8859464859824479e-06
55,2.7500000000000000e+00,-3.7500000000000000e+00,3.7063201118900002e-07,1.9419990829664839e-08,3.5121202035933520e-07,3.5121202035933520e-07
56,3.2500000000000000e+00,-3.7500000000000000e+00,5.4521395806200003e-08,1.2848463606232552e-09,5.3236549445576746e-08,5.3236549445576746e-08
57,3.7500000000000000e+00,-3.7500000000000000e+00,6.7374663528900003e-09,4.7129665448825871e-11,6.6903366874411745e-09,6.6903366874411745e-09
58,4.2500000000000000e+00,-3.7500000000000000e+00,7.1627974039199997e-10,9.4959465074130030e-13,7.1533014574125865e-10,7.1533014574125865e-10
59,4.7500000000000000e+00,-3.7500000000000000e+00,7.2074602951799996e-11,1.0444682694137492e-14,7.2064158269105858e-11,7.2064158269105858e-11
60,-4.7500000000000000e+00,-3.2500000000000000e+00,5.8923144029600001e-10,2.8474236809507370e-13,5.8894669792790491e-10,5.8894669792790491e-10
61,-4.2500000000000000e+00,-3.2500000000000000e+00,5.8247277907100000e-09,2.5887797408556959e-11,5.7988399933014432e-09,5.7988399933014432e-09
62,-3.7500000000000000e+00,-3.2500000000000000e+00,5.4521395806200003e-08,1.2848463606232552e-09,5.3236549445576746e-08,5.3236549445576746e-08
63,-3.2500000000000000e+00,-3.2500000000000000e+00,4.3909197439000003e-07,3.5027411179044364e-08,4.0406456321095564e-07,4.0406456321095564e-07
64,-2.7500000000000000e+00,-3.2500000000000000e+00,2.9709828863300002e-06,5.2942672737460470e-07,2.4415561589553956e-06,2.4415561589553956e-06
65,-2.2500000000000000e+00,-3.2500000000000000e+00,1.6367505662999999e-05,4.5017176054619242e-06,1.1865788057538075e-05,1.1865788057538075e-05
66,-1.7500000000000000e+00,-3.2500000000000000e+00,7.0265927042799994e-05,2.2053183580231028e-05,4.8212743462568966e-05,4.8212743462568966e-05
67,-1.2500000000000000e+00,-3.2500000000000000e+00,2.2061404846400001e-04,6.4780202890904936e-05,1.5583384557309507e-04,1.5583384557309507e-04
68,-7.5000000000000000e-01,-3.2500000000000000e+00,4.6307197842399998e-04,1.2181145714217243e-04,3.4126052128182757e-04,3.4126052128182757e-04
69,-2.5000000000000000e-01,-3.2500000000000000e+00,6.0040291215000005e-04,1.6059990253821928e-04,4.3980300961178078e-04,4.3980300961178078e-04
70,2.5000000000000000e-01,-3.2500000000000000e+00,6.0040291215000005e-04,1.6059990253821928e-04,4.3980300961178078e-04,4.3980300961178078e-04
71,7.5000000000000000e-01,-3.2500000000000000e+00,4.6307197842399998e-04,1.2181145714217243e-04,3.4126052128182757e-04,3.4126052128182757e-04
72,1.2500000000000000e+00,-3.2500000000000000e+00,2.2061404846400001e-04,6.4780202890904936e-05,1.5583384557309507e-04,1.5583384557309507e-04
73,1.7500000000000000e+00,-3.2500000000000000e+00,7.0265927042799994e-05,2.2053183580231028e-05,4.8212743462568966e-05,4.8212743462568966e-05
74,2.2500000000000000e+00,-3.2500000000000000e+00,1.6367505662999999e-05,4.5017176054619242e-06,1.1865788057538075e-05,1.1865788057538075e-05
75,2.7500000000000000e+00,-3.2500000000000000e+00,2.9709828863300002e-06,5.2942672737460470e-07,2.4415561589553956e-06,2.4415561589553956e-06
76,3.2500000000000000e+00,-3.2500000000000000e+00,4.3909197439000003e-07,3.5027411179044364e-08,4.0406456321095564e-07,4.0406456321095564e-07
77,3.7500000000000000e+00,-3.2500000000000000e+00,5.4521395806200003e-08,1.2848463606232552e-09,5.3236549445576746e-08,5.3236549445576746e-08
78,4.2500000000000000e+00,-3.2500000000000000e+00,5.8247277907100000e-09,2.5887797408556959e-11,5.7988399933014432e-09,5.7988399933014432e-09
79,4.7500000000000000e+00,-3.2500000000000000e+00,5.8923144029600001e-10,2.8474236809507370e-13,5.8894669792790491e-10,5.8894669792790491e-10
80,-4.7500000000000000e+00,-2.7500000000000000e+00,4.0456622321800003e-09,4.3037785269057603e-12,4.0413584536530948e-09,4.0413584536530948e-09
81,-4.2500000000000000e+00,-2.7500000000000000e+00,3.9785348841599999e-08,3.9128475098806914e-10,3.9394064090611928e-08,3.9394064090611928e-08
82,-3.7500000000000000e+00,-2.7500000000000000e+00,3.7063201118900002e-07,1.9419990829664839e-08,3.5121202035933520e-07,3.5121202035933520e-07
83,-3.2500000000000000e+00,-2.7500000000000000e+00,2.9709828863300002e-06,5.2942672737460470e-07,2.4415561589553956e-06,2.4415561589553956e-06
84,-2.7500000000000000e+00,-2.7500000000000000e+00,2.0010745489100000e-05,8.0020946516958971e-06,1.2008650837404103e-05,1.2008650837404103e-05
85,-2.2500000000000000e+00,-2.7500000000000000e+00,1.0975845151300000e-04,6.8041843207933348e-05,4.1716608305066656e-05,4.1716608305066656e-05
86,-1.7500000000000000e+00,-2.7500000000000000e+00,4.6926183569800001e-04,3.3332594154312313e-04,1.3593589415487688e-04,1.3593589415487688e-04
87,-1.2500000000000000e+00,-2.7500000000000000e+00,1.4680832639599999e-03,9.7912947776491663e-04,4.8895378619508330e-04,4.8895378619508330e-04
88,-7.5000000000000000e-01,-2.7500000000000000e+00,3.0740795104700000e-03,1.8411363826423587e-03,1.2329431278276413e-03,1.2329431278276413e-03
89,-2.5000000000000000e-01,-2.7500000000000000e+00,3.9857178439000000e-03,2.4274097900891349e-03,1.5583080538108651e-03,1.5583080538108651e-03
90,2.5000000000000000e-01,-2.7500000000000000e+00,3.9857178439000000e-03,2.4274097900891349e-03,1.5583080538108651e-03,1.5583080538108651e-03
91,7.5000000000000000e-01,-2.7500000000000000e+00,3.0740795104700000e-03,1.8411363826423587e-03,1.2329431278276413e-03,1.2329431278276413e-03
92,1.2500000000000000e+00,-2.7500000000000000e+00,1.4680832639599999e-03,9.7912947776491663e-04,4.8895378619508330e-04,4.8895378619508330e-04
93,1.7500000000000000e+00,-2.7500000000000000e+00,4.6926183569800001e-04,3.3332594154312313e-04,1.3593589415487688e-04,1.3593589415487688e-04
94,2.2500000000000000e+00,-2.7500000000000000e+00,1.0975845151300000e-04,6.8041843207933348e-05,4.1716608305066656e-05,4.1716608305066656e-05
95,2.7500000000000000e+00,-2.7500000000000000e+00,2.0010745489100000e-05,8.0020946516958971e-06,1.2008650837404103e-05,1.2008650837404103e-05
96,3.2500000000000000e+00,-2.7500000000000000e+00,2.9709828863300002e-06,5.2942672737460470e-07,2.4415561589553956e-06,2.4415561589553956e-06
97,3.7500000000000000e+00,-2.7500000000000000e+00,3.7063201118900002e-07,1.9419990829664839e-08,3.5121202035933520e-07,3.5121202035933520e-07
98,4.2500000000000000e+00,-2.7500000000000000e+00,3.9785348841599999e-08,3.9128475098806914e-10,3.9394064090611928e-08,3.9394064090611928e-08
99,4.7500000000000000e+00,-2.7500000000000000e+00,4.0456622321800003e-09,4.3037785269057603e-12,4.0413584536530948e-09,4.0413584536530948e-09
100,-4.7500000000000000e+00,-2.2500000000000000e+00,2.2604682625000000e-08,3.6595046231717677e-11,2.2568087578768281e-08,2.2568087578768281e-08
101,-4.2500000000000000e+00,-2.2500000000000000e+00,2.2118584976200001e-07,3.3270958211851482e-09,2.1785875394081487e-07,2.1785875394081487e-07
102,-3.7500000000000000e+00,-2.2500000000000000e+00,2.0510747465999998e-06,1.6512826061755191e-07,1.8859464859824479e-06,1.8859464859824479e-06
103,-3.2500000000000000e+00,-2.2500000000000000e+00,1.6367505662999999e-05,4.5017176054619242e-06,1.1865788057538075e-05,1.1865788057538075e-05
104,-2.7500000000000000e+00,-2.2500000000000000e+00,1.0975845151300000e-04,6.8041843207933348e-05,4.1716608305066656e-05,4.1716608305066656e-05
105,-2.2500000000000000e+00,-2.2500000000000000e+00,5.9948304914699999e-04,5.7856006816312867e-04,2.0922980983871325e-05,2.0922980983871325e-05
106,-1.7500000000000000e+00,-2.2500000000000000e+00,2.5529210181699999e-03,2.8342718299148471e-03,-2.8135081174484721e-04,2.8135081174484721e-04
107,-1.2500000000000000e+00,-2.2500000000000000e+00,7.9594043783700000e-03,8.3255419119826150e-03,-3.6613753361261492e-04,3.6613753361261492e-04
108,-7.5000000000000000e-01,-2.2500000000000000e+00,1.6627868379500001e-02,1.5655190112706722e-02,9.7267826679327957e-04,9.7267826679327957e-04
109,-2.5000000000000000e-01,-2.2500000000000000e+00,2.1558744991800001e-02,2.0640275268881448e-02,9.1846972291855303e-04,9.1846972291855303e-04
110,2.5000000000000000e-01,-2.2500000000000000e+00,2.1558744991800001e-02,2.0640275268881448e-02,9.1846972291855303e-04,9.1846972291855303e-04
111,7.5000000000000000e-01,-2.2500000000000000e+00,1.6627868379500001e-02,1.5655190112706722e-02,9.7267826679327957e-04,9.7267826679327957e-04
112,1.2500000000000000e+00,-2.2500000000000000e+00,7.9594043783700000e-03,8.3255419119826150e-03,-3.6613753361261492e-04,3.6613753361261492e-04
113,1.7500000000000000e+00,-2.2500000000000000e+00,2.5529210181699999e-03,2.8342718299148471e-03,-2.8135081174484721e-04,2.8135081174484721e-04
114,2.2500000000000000e+00,-2.2500000000000000e+00,5.9948304914699999e-04,5.7856006816312867e-04,2.0922980983871325e-05,2.0922980983871325e-05
115,2.7500000000000000e+00,-2.2500000000000000e+00,1.0975845151300000e-04,6.8041843207933348e-05,4.1716608305066656e-05,4.1716608305066656e-05
116,3.2500000000000000e+00,-2.2500000000000000e+00,1.6367505662999999e-05,4.5017176054619242e-06,1.1865788057538075e-05,1.1865788057538075e-05
117,3.7500000000000000e+00,-2.2500000000000000e+00,2.0510747465999998e-06,1.6512826061755191e-07,1.8859464859824479e-06,1.8859464859824479e-06
118,4.2500000000000000e+00,-2.2500000000000000e+00,2.2118584976200001e-07,3.3270958211851482e-09,2.1785875394081487e-07,2.1785875394081487e-07
119,4.7500000000000000e+00,-2.2500000000000000e+00,2.2604682625000000e-08,3.6595046231717677e-11,2.2568087578768281e-08,2.2568087578768281e-08
120,-4.7500000000000000e+00,-1.7500000000000000e+00,9.8333030452499996e-08,1.7927318934798019e-10,9.8153757263152012e-08,9.8153757263152012e-08
121,-4.2500000000000000e+00,-1.7500000000000000e+00,9.5767930632200006e-07,1.6298902188931666e-08,9.4138040413306841e-07,9.4138040413306841e-07
122,-3.7500000000000000e+00,-1.7500000000000000e+00,8.8425011444200000e-06,8.0893653597123801e-07,8.0335646084487623e-06,8.0335646084487623e-06
123,-3.2500000000000000e+00,-1.7500000000000000e+00,7.0265927042799994e-05,2.2053183580231028e-05,4.8212743462568966e-05,4.8212743462568966e-05
124,-2.7500000000000000e+00,-1.7500000000000000e+00,4.6926183569800001e-04,3.3332594154312313e-04,1.3593589415487688e-04,1.3593589415487688e-04
125,-2.2500000000000000e+00,-1.7500000000000000e+00,2.5529210181699999e-03,2.8342718299148471e-03,-2.8135081174484721e-04,2.8135081174484721e-04
126,-1.7500000000000000e+00,-1.7500000000000000e+00,1.0831620865000001e-02,1.3884637478271096e-02,-3.0530166132710958e-03,3.0530166132710958e-03
127,-1.2500000000000000e+00,-1.7500000000000000e+00,3.3662274981400002e-02,4.0785477962254457e-02,-7.1232029808544553e-03,7.1232029808544553e-03
128,-7.5000000000000000e-01,-1.7500000000000000e+00,7.0171289375100004e-02,7.6692234341854723e-02,-6.5209449667547187e-03,6.5209449667547187e-03
129,-2.5000000000000000e-01,-1.7500000000000000e+00,9.0978848388700004e-02,1.0111335706594998e-01,-1.0134508677249979e-02,1.0134508677249979e-02
130,2.5000000000000000e-01,-1.7500000000000000e+00,9.0978848388700004e-02,1.0111335706594998e-01,-1.0134508677249979e-02,1.0134508677249979e-02
131,7.5000000000000000e-01,-1.7500000000000000e+00,7.0171289375100004e-02,7.6692234341854723e-02,-6.5209449667547187e-03,6.5209449667547187e-03
132,1.2500000000000000e+00,-1.7500000000000000e+00,3.3662274981400002e-02,4.0785477962254457e-02,-7.1232029808544553e-03,7.1232029808544553e-03
133,1.7500000000000000e+00,-1.7500000000000000e+00,1.0831620865000001e-02,1.3884637478271096e-02,-3.0530166132710958e-03,3.0530166132710958e-03
134,2.2500000000000000e+00,-1.7500000000000000e+00,2.5529210181699999e-03,2.8342718299148471e-03,-2.8135081174484721e-04,2.8135081174484721e-04
135,2.7500000000000000e+00,-1.7500000000000000e+00,4.6926183569800001e-04,3.3332594154312313e-04,1.3593589415487688e-04,1.3593589415487688e-04
136,3.2500000000000000e+00,-1.7500000000000000e+00,7.0265927042799994e-05,2.2053183580231028e-05,4.8212743462568966e-05,4.8212743462568966e-05
137,3.7500000000000000e+00,-1.7500000000000000e+00,8.8425011444200000e-06,8.0893653597123801e-07,8.0335646084487623e-06,8.0335646084487623e-06
138,4.2500000000000000e+00,-1.7500000000000000e+00,9.5767930632200006e-07,1.6298902188931666e-08,9.4138040413306841e-07,9.4138040413306841e-07
139,4.7500000000000000e+00,-1.7500000000000000e+00,9.8333030452499996e-08,1.7927318934798019e-10,9.8153757263152012e-08,9.8153757263152012e-08
140,-4.7500000000000000e+00,-1.2500000000000000e+00,3.1231236667999998e-07,5.2660667048871119e-10,3.1178576000951127e-07,3.1178576000951127e-07
141,-4.2500000000000000e+00,-1.2500000000000000e+00,3.0292270298600000e-06,4.7877268461343263e-08,2.9813497613986566e-06,2.9813497613986566e-06
142,-3.7500000000000000e+00,-1.2500000000000000e+00,2.7864937172699999e-05,2.3762135174468836e-06,2.5488723655253116e-05,2.5488723655253116e-05
143,-3.2500000000000000e+00,-1.2500000000000000e+00,2.2061404846400001e-04,6.4780202890904936e-05,1.5583384557309507e-04,1.5583384557309507e-04
144,-2.7500000000000000e+00,-1.2500000000000000e+00,1.4680832639599999e-03,9.7912947776491663e-04,4.8895378619508330e-04,4.8895378619508330e-04
145,-2.2500000000000000e+00,-1.2500000000000000e+00,7.9594043783700000e-03,8.3255419119826150e-03,-3.6613753361261492e-04,3.6613753361261492e-04
146,-1.7500000000000000e+00,-1.2500000000000000e+00,3.3662274981400002e-02,4.0785477962254457e-02,-7.1232029808544553e-03,7.1232029808544553e-03
147,-1.2500000000000000e+00,-1.2500000000000000e+00,1.0432423704300001e-01,1.1980544794293586e-01,-1.5481210899935857e-02,1.5481210899935857e-02
148,-7.5000000000000000e-01,-1.2500000000000000e+00,2.1706375873299999e-01,2.2527987774407904e-01,-8.2161190110790483e-03,8.2161190110790483e-03
149,-2.5000000000000000e-01,-1.2500000000000000e+00,2.8142443187700000e-01,2.9701579193239264e-01,-1.5591360055392633e-02,1.5591360055392633e-02
150,2.5000000000000000e-01,-1.2500000000000000e+00,2.8142443187700000e-01,2.9701579193239264e-01,-1.5591360055392633e-02,1.5591360055392633e-02
151,7.5000000000000000e-01,-1.2500000000000000e+00,2.1706375873299999e-01,2.2527987774407904e-01,-8.2161190110790483e-03,8.2161190110790483e-03
152,1.2500000000000000e+00,-1.2500000000000000e+00,1.0432423704300001e-01,1.1980544794293586e-01,-1.5481210899935857e-02,1.5481210899935857e-02
153,1.7500000000000000e+00,-1.2500000000000000e+00,3.3662274981400002e-02,4.0785477962254457e-02,-7.1232029808544553e-03,7.1232029808544553e-03
154,2.2500000000000000e+00,-1.2500000000000000e+00,7.9594043783700000e-03,8.3255419119826150e-03,-3.6613753361261492e-04,3.6613753361261492e-04
155,2.7500000000000000e+00,-1.2500000000000000e+00,1.4680832639599999e-03,9.7912947776491663e-04,4.8895378619508330e-04,4.8895378619508330e-04
156,3.2500000000000000e+00,-1.2500000000000000e+00,2.2061404846400001e-04,6.4780202890904936e-05,1.5583384557309507e-04,1.5583384557309507e-04
157,3.7500000000000000e+00,-1.2500000000000000e+00,2.7864937172699999e-05,2.3762135174468836e-06,2.5488723655253116e-05,2.5488723655253116e-05
158,4.2500000000000000e+00,-1.2500000000000000e+00,3.0292270298600000e-06,4.7877268461343263e-08,2.9813497613986566e-06,2.9813497613986566e-06
159,4.7500000000000000e+00,-1.2500000000000000e+00,3.1231236667999998e-07,5.2660667048871119e-10,3.1178576000951127e-07,3.1178576000951127e-07
160,-4.7500000000000000e+00,-7.5000000000000000e-01,6.6069258888200004e-07,9.9022113254331712e-10,6.5970236774945668e-07,6.5970236774945668e-07
161,-4.2500000000000000e+00,-7.5000000000000000e-01,6.3904767192800003e-06,9.0027501844734160e-08,6.3004492174352665e-06,6.3004492174352665e-06
162,-3.7500000000000000e+00,-7.5000000000000000e-01,5.8634612093200000e-05,4.4681865465686928e-06,5.4166425546631309e-05,5.4166425546631309e-05
163,-3.2500000000000000e+00,-7.5000000000000000e-01,4.6307197842399998e-04,1.2181145714217243e-04,3.4126052128182757e-04,3.4126052128182757e-04
164,-2.7500000000000000e+00,-7.5000000000000000e-01,3.0740795104700000e-03,1.8411363826423587e-03,1.2329431278276413e-03,1.2329431278276413e-03
165,-2.2500000000000000e+00,-7.5000000000000000e-01,1.6627868379500001e-02,1.5655190112706722e-02,9.7267826679327957e-04,9.7267826679327957e-04
166,-1.7500000000000000e+00,-7.5000000000000000e-01,7.0171289375100004e-02,7.6692234341854723e-02,-6.5209449667547187e-03,6.5209449667547187e-03
167,-1.2500000000000000e+00,-7.5000000000000000e-01,2.1706375873299999e-01,2.2527987774407904e-01,-8.2161190110790483e-03,8.2161190110790483e-03
168,-7.5000000000000000e-01,-7.5000000000000000e-01,4.5106820080400001e-01,4.2361198249148274e-01,2.7456218312517267e-02,2.7456218312517267e-02
169,-2.5000000000000000e-01,-7.5000000000000000e-01,5.8480558887500000e-01,5.5850282640285864e-01,2.6302762472141361e-02,2.6302762472141361e-02
170,2.5000000000000000e-01,-7.5000000000000000e-01,5.8480558887500000e-01,5.5850282640285864e-01,2.6302762472141361e-02,2.6302762472141361e-02
171,7.5000000000000000e-01,-7.5000000000000000e-01,4.5106820080400001e-01,4.2361198249148274e-01,2.7456218312517267e-02,2.7456218312517267e-02
172,1.2500000000000000e+00,-7.5000000000000000e-01,2.1706375873299999e-01,2.2527987774407904e-01,-8.2161190110790483e-03,8.2161190110790483e-03
173,1.7500000000000000e+00,-7.5000000000000000e-01,7.0171289375100004e-02,7.6692234341854723e-02,-6.5209449667547187e-03,6.5209449667547187e-03
174,2.2500000000000000e+00,-7.5000000000000000e-01,1.6627868379500001e-02,1.5655190112706722e-02,9.7267826679327957e-04,9.7267826679327957e-04
175,2.7500000000000000e+00,-7.5000000000000000e-01,3.0740795104700000e-03,1.8411363826423587e-03,1.2329431278276413e-03,1.2329431278276413e-03
176,3.2500000000000000e+00,-7.5000000000000000e-01,4.6307197842399998e-04,1.2181145714217243e-04,3.4126052128182757e-04,3.4126052128182757e-04
177,3.7500000000000000e+00,-7.5000000000000000e-01,5.8634612093200000e-05,4.4681865465686928e-06,5.4166425546631309e-05,5.4166425546631309e-05
178,4.2500000000000000e+00,-7.5000000000000000e-01,6.3904767192800003e-06,9.0027501844734160e-08,6.3004492174352665e-06,6.3004492174352665e-06
179,4.7500000000000000e+00,-7.5000000000000000e-01,6.6069258888200004e-07,9.9022113254331712e-10,6.5970236774945668e-07,6.5970236774945668e-07
180,-4.7500000000000000e+00,-2.5000000000000000e-01,8.5662323285399998e-07,1.3055374355478765e-09,8.5531769541845208e-07,8.5531769541845208e-07
181,-4.2500000000000000e+00,-2.5000000000000000e-01,8.2856642017699997e-06,1.1869497632844594e-07,8.1669692254415544e-06,8.1669692254415544e-06
182,-3.7500000000000000e+00,-2.5000000000000000e-01,7.6023745110400003e-05,5.8909920358639016e-06,7.0132753074536106e-05,7.0132753074536106e-05
183,-3.2500000000000000e+00,-2.5000000000000000e-01,6.0040291215000005e-04,1.6059990253821928e-04,4.3980300961178078e-04,4.3980300961178078e-04
