cell,x,y,z,volume,numerical,exact,error,absError
77,8.3333333333399998e-03,4.8333333333500000e-01,5.0000000000000003e-02,7.8125000000400004e-06,4.7668232063799998e-02,5.2335956182247227e-02,-4.6677241184472293e-03,4.6677241184472293e-03
78,8.3333333333399998e-03,4.9166666666900000e-01,5.0000000000000003e-02,7.8125000000300004e-06,-9.3032668541399993e-03,-6.4968842438264509e-11,-9.3032667891711565e-03,9.3032667891711565e-03
79,4.1666666666699999e-03,4.9583333333500001e-01,5.0000000000000003e-02,7.8125000000300004e-06,-9.3032668532600001e-03,-6.0758876728885916e-11,-9.3032667925011230e-03,9.3032667925011230e-03
80,4.1666666666699999e-03,5.0416666666900001e-01,5.0000000000000003e-02,7.8124999999699999e-06,-3.7796626728299997e-02,-5.2335956307802647e-02,1.4539329579502651e-02,1.4539329579502651e-02
81,8.3333333333399998e-03,5.0833333333499997e-01,5.0000000000000003e-02,7.8124999999699999e-06,-6.6253630074799993e-02,-1.0452846332809952e-01,3.8274833253299528e-02,3.8274833253299528e-02
82,8.3333333333399998e-03,5.1666666666899996e-01,5.0000000000000003e-02,7.8124999999599999e-06,-1.2267191262400000e-01,-1.5643446510440071e-01,3.3762552480400707e-02,3.3762552480400707e-02
83,4.1666666666699999e-03,5.2083333333500004e-01,5.0000000000000003e-02,7.8124999999599999e-06,-1.2267191262400000e-01,-1.5643446510024081e-01,3.3762552476240812e-02,3.3762552476240812e-02
84,4.1666666666699999e-03,5.2916666666900003e-01,5.0000000000000003e-02,7.8124999999599999e-06,-1.5071349310000001e-01,-2.0791169088128875e-01,5.7198197781288734e-02,5.7198197781288734e-02
85,8.3333333333399998e-03,5.3333333333499999e-01,5.0000000000000003e-02,7.8124999999599999e-06,-1.7854410795799999e-01,-2.5881904516122961e-01,8.0274937203229618e-02,8.0274937203229618e-02
86,8.3333333333500004e-03,5.4166666666800001e-01,5.0000000000000003e-02,7.8124999999599999e-06,-2.3301996878199999e-01,-3.0901699443082015e-01,7.5997025648820160e-02,7.5997025648820160e-02
87,4.1666666666699999e-03,5.4583333333499995e-01,5.0000000000000003e-02,7.8124999999599999e-06,-2.3301996878100001e-01,-3.0901699443273084e-01,7.5997025651730832e-02,7.5997025651730832e-02
88,4.1666666666699999e-03,5.5416666666799996e-01,5.0000000000000003e-02,7.8124999999599999e-06,-2.5991929308200001e-01,-3.5836794960006862e-01,9.8448656518068611e-02,9.8448656518068611e-02
89,8.3333333333500004e-03,5.5833333333500001e-01,5.0000000000000003e-02,7.8124999999599999e-06,-2.8643823734899998e-01,-4.0673664313138302e-01,1.2029840578238304e-01,1.2029840578238304e-01
90,8.3333333333500004e-03,5.6666666666800003e-01,5.0000000000000003e-02,7.8124999999599999e-06,-3.3763029995900001e-01,-4.5399049979189243e-01,1.1636019983289242e-01,1.1636019983289242e-01
91,4.1666666666699999e-03,5.7083333333499997e-01,5.0000000000000003e-02,7.8124999999599999e-06,-3.3763029995900001e-01,-4.5399049979368256e-01,1.1636019983468254e-01,1.1636019983468254e-01
92,4.1666666666699999e-03,5.7916666666799999e-01,5.0000000000000003e-02,7.8124999999599999e-06,-3.6272501744600000e-01,-5.0000000005080447e-01,1.3727498260480447e-01,1.3727498260480447e-01
93,8.3333333333500004e-03,5.8333333333500004e-01,5.0000000000000003e-02,7.8124999999599999e-06,-3.8727930670299998e-01,-5.4463903506605504e-01,1.5735972836305506e-01,1.5735972836305506e-01
94,8.3333333333500004e-03,5.9166666666800005e-01,5.0000000000000003e-02,7.8124999999599999e-06,-4.3392705261999998e-01,-5.8778525234000123e-01,1.5385819972000125e-01,1.5385819972000125e-01
95,4.1666666666699999e-03,5.9583333333499999e-01,5.0000000000000003e-02,7.8124999999599999e-06,-4.3392705261999998e-01,-5.8778525234162804e-01,1.5385819972162806e-01,1.5385819972162806e-01
96,4.1666666666699999e-03,6.0416666666800001e-01,5.0000000000000003e-02,7.8124999999599999e-06,-4.5659924806500002e-01,-6.2932039109542726e-01,1.7272114303042724e-01,1.7272114303042724e-01
97,8.3333333333500004e-03,6.0833333333499995e-01,5.0000000000000003e-02,7.8124999999599999e-06,-4.7858427421900002e-01,-6.6913060640407329e-01,1.9054633218507327e-01,1.9054633218507327e-01
98,8.3333333333500004e-03,6.1666666666799996e-01,5.0000000000000003e-02,7.8124999999599999e-06,-5.1953908112400005e-01,-7.0710678122808801e-01,1.8756770010408796e-01,1.8756770010408796e-01
99,4.1666666666699999e-03,6.2083333333500001e-01,5.0000000000000003e-02,7.8124999999599999e-06,-5.1953908112400005e-01,-7.0710678122951109e-01,1.8756770010551105e-01,1.8756770010551105e-01
100,4.1666666666699999e-03,6.2916666666800003e-01,5.0000000000000003e-02,7.8124999999599999e-06,-5.3923048982999999e-01,-7.4314482551664807e-01,2.0391433568664807e-01,2.0391433568664807e-01
101,8.3333333333500004e-03,6.3333333333399999e-01,5.0000000000000003e-02,7.8124999999599999e-06,-5.5810490857399997e-01,-7.7714596149130599e-01,2.1904105291730602e-01,2.1904105291730602e-01
102,8.3333333333500004e-03,6.4166666666799999e-01,5.0000000000000003e-02,7.8124999999599999e-06,-5.9235833319999998e-01,-8.0901699440947861e-01,2.1665866120947863e-01,2.1665866120947863e-01
103,4.1666666666799997e-03,6.4583333333399995e-01,5.0000000000000003e-02,7.8124999999599999e-06,-5.9235833319900000e-01,-8.0901699440700403e-01,2.1665866120800403e-01,2.1665866120800403e-01
104,4.1666666666799997e-03,6.5416666666800005e-01,5.0000000000000003e-02,7.8124999999599999e-06,-6.0858408733299996e-01,-8.3867056797740902e-01,2.3008648064440906e-01,2.3008648064440906e-01
105,8.3333333333500004e-03,6.5833333333400001e-01,5.0000000000000003e-02,7.8124999999599999e-06,-6.2388314783499998e-01,-8.6602540381171866e-01,2.4214225597671868e-01,2.4214225597671868e-01
106,8.3333333333500004e-03,6.6666666666800001e-01,5.0000000000000003e-02,7.8124999999599999e-06,-6.5059175718700002e-01,-8.9100652421503934e-01,2.4041476702803932e-01,2.4041476702803932e-01
107,4.1666666666799997e-03,6.7083333333399997e-01,5.0000000000000003e-02,7.8124999999599999e-06,-6.5059175718700002e-01,-8.9100652421312798e-01,2.4041476702612796e-01,2.4041476702612796e-01
108,4.1666666666799997e-03,6.7916666666699999e-01,5.0000000000000003e-02,7.8124999999599999e-06,-6.6295232482999999e-01,-9.1354545766393214e-01,2.5059313283393214e-01,2.5059313283393214e-01
109,8.3333333333500004e-03,6.8333333333400004e-01,5.0000000000000003e-02,7.8124999999599999e-06,-6.7429931344799998e-01,-9.3358042651675455e-01,2.5928111306875457e-01,2.5928111306875457e-01
110,8.3333333333500004e-03,6.9166666666700005e-01,5.0000000000000003e-02,7.8124999999599999e-06,-6.9280545292300000e-01,-9.5105651631136612e-01,2.5825106338836612e-01,2.5825106338836612e-01
111,4.1666666666799997e-03,6.9583333333399999e-01,5.0000000000000003e-02,7.8124999999599999e-06,-6.9280545292399998e-01,-9.5105651631200672e-01,2.5825106338800674e-01,2.5825106338800674e-01
112,4.1666666666799997e-03,7.0416666666700001e-01,5.0000000000000003e-02,7.8124999999599999e-06,-7.0099647587900005e-01,-9.6592582630264179e-01,2.6492935042364174e-01,2.6492935042364174e-01
113,8.3333333333500004e-03,7.0833333333399995e-01,5.0000000000000003e-02,7.8124999999699999e-06,-7.0811199209300002e-01,-9.7814760074514928e-01,2.7003560865214926e-01,2.7003560865214926e-01
114,8.3333333333500004e-03,7.1666666666699996e-01,5.0000000000000003e-02,7.8124999999699999e-06,-7.1795997911900000e-01,-9.8768834060334487e-01,2.6972836148434487e-01,2.6972836148434487e-01
115,4.1666666666799997e-03,7.2083333333400001e-01,5.0000000000000003e-02,7.8124999999699999e-06,-7.1795997911900000e-01,-9.8768834060366950e-01,2.6972836148466950e-01,2.6972836148466950e-01
116,4.1666666666799997e-03,7.2916666666700003e-01,5.0000000000000003e-02,7.8124999999699999e-06,-7.2177976721699999e-01,-9.9452189537375524e-01,2.7274212815675525e-01,2.7274212815675525e-01
117,8.3333333333500004e-03,7.3333333333399997e-01,5.0000000000000003e-02,7.8124999999699999e-06,-7.2448860340400001e-01,-9.9862953475742933e-01,2.7414093135342932e-01,2.7414093135342932e-01
118,8.3333333333599994e-03,7.4166666666699999e-01,5.0000000000000003e-02,7.8124999999699999e-06,-7.2543594785599996e-01,-1.0000000000000000e+00,2.7456405214400004e-01,2.7456405214400004e-01
119,4.1666666666799997e-03,7.4583333333400004e-01,5.0000000000000003e-02,7.8124999999699999e-06,-7.2543594785599996e-01,-1.0000000000000000e+00,2.7456405214400004e-01,2.7456405214400004e-01
120,4.1666666666799997e-03,7.5416666666700005e-01,5.0000000000000003e-02,7.8124999999699999e-06,-7.2479044523600000e-01,-9.9862953475182914e-01,2.7383908951582914e-01,2.7383908951582914e-01
121,8.3333333333599994e-03,7.5833333333399999e-01,5.0000000000000003e-02,7.8124999999699999e-06,-7.2302590085800000e-01,-9.9452189536256363e-01,2.7149599450456363e-01,2.7149599450456363e-01
122,8.3333333333599994e-03,7.6666666666700001e-01,5.0000000000000003e-02,7.8124999999699999e-06,-7.1504927597300005e-01,-9.8768834058692068e-01,2.7263906461392062e-01,2.7263906461392062e-01
123,4.1666666666799997e-03,7.7083333333399995e-01,5.0000000000000003e-02,7.8124999999699999e-06,-7.1504927597300005e-01,-9.8768834058660593e-01,2.7263906461360587e-01,2.7263906461360587e-01
124,4.1666666666799997e-03,7.7916666666699996e-01,5.0000000000000003e-02,7.8124999999699999e-06,-7.0995437705200004e-01,-9.7814760072290208e-01,2.6819322367090204e-01,2.6819322367090204e-01
125,8.3333333333599994e-03,7.8333333333300004e-01,5.0000000000000003e-02,7.8124999999699999e-06,-7.0375990104899999e-01,-9.6592582627655743e-01,2.6216592522755744e-01,2.6216592522755744e-01
126,8.3333333333599994e-03,7.9166666666700003e-01,5.0000000000000003e-02,7.8124999999699999e-06,-6.8705571780300001e-01,-9.5105651627892152e-01,2.6400079847592151e-01,2.6400079847592151e-01
127,4.1666666666799997e-03,7.9583333333299999e-01,5.0000000000000003e-02,7.8124999999699999e-06,-6.8705571780300001e-01,-9.5105651628024224e-01,2.6400079847724223e-01,2.6400079847724223e-01
128,4.1666666666799997e-03,8.0416666666699999e-01,5.0000000000000003e-02,7.8124999999699999e-06,-6.7763687590199995e-01,-9.3358042647840755e-01,2.5594355057640761e-01,2.5594355057640761e-01
129,8.3333333333599994e-03,8.0833333333299995e-01,5.0000000000000003e-02,7.8124999999699999e-06,-6.6716499682999997e-01,-9.1354545762293993e-01,2.4638046079293996e-01,2.4638046079293996e-01
130,8.3333333333599994e-03,8.1666666666700005e-01,5.0000000000000003e-02,7.8124999999699999e-06,-6.4214456765299999e-01,-8.9100652416452020e-01,2.4886195651152021e-01,2.4886195651152021e-01
131,4.1666666666799997e-03,8.2083333333300001e-01,5.0000000000000003e-02,7.8124999999699999e-06,-6.4214456765299999e-01,-8.9100652416646053e-01,2.4886195651346055e-01,2.4886195651346055e-01
132,4.1666666666799997e-03,8.2916666666600003e-01,5.0000000000000003e-02,7.8124999999699999e-06,-6.2863370591800005e-01,-8.6602540376135817e-01,2.3739169784335812e-01,2.3739169784335812e-01
133,8.3333333333599994e-03,8.3333333333299997e-01,5.0000000000000003e-02,7.8124999999699999e-06,-6.1414227619600004e-01,-8.3867056791909667e-01,2.2452829172309663e-01,2.2452829172309663e-01
134,8.3333333333599994e-03,8.4166666666599999e-01,5.0000000000000003e-02,7.8124999999699999e-06,-5.8142168709300002e-01,-8.0901699434776575e-01,2.2759530725476573e-01,2.2759530725476573e-01
135,4.1666666666799997e-03,8.4583333333300004e-01,5.0000000000000003e-02,7.8124999999699999e-06,-5.8142168709200004e-01,-8.0901699434658336e-01,2.2759530725458332e-01,2.2759530725458332e-01
136,4.1666666666799997e-03,8.5416666666600005e-01,5.0000000000000003e-02,7.8124999999699999e-06,-5.6415148778000002e-01,-7.7714596142792136e-01,2.1299447364792135e-01,2.1299447364792135e-01
137,8.3333333333599994e-03,8.5833333333299999e-01,5.0000000000000003e-02,7.8124999999699999e-06,-5.4599733449999999e-01,-7.4314482544504912e-01,1.9714749094504913e-01,1.9714749094504913e-01
138,8.3333333333599994e-03,8.6666666666600001e-01,5.0000000000000003e-02,7.8124999999900001e-06,-5.0638227496699995e-01,-7.0710678115384795e-01,2.0072450618684801e-01,2.0072450618684801e-01
139,4.1666666666799997e-03,8.7083333333299995e-01,5.0000000000000003e-02,7.8124999999900001e-06,-5.0638227496699995e-01,-7.0710678115242542e-01,2.0072450618542548e-01,2.0072450618542548e-01
