time,step,deltaT,maxCo,residualIntegral,minT,maxT,amplitude
0.00499999999998,1.0,0.00499999999998,0.2,-1.73472347598e-17,-0.968822597053,0.985828819554,0.9773257083035001
0.00999999999996,2.0,0.00499999999998,0.2,2.77555756156e-17,-0.956745008489,0.974716125086,0.9657305667875
0.0149999999999,3.0,0.00499999999998,0.2,1.38777878078e-17,-0.954783862874,0.960737926348,0.957760894611
0.0199999999999,4.0,0.00499999999998,0.2,1.30104260698e-17,-0.949441390334,0.943574233011,0.9465078116725
0.0249999999999,5.0,0.00499999999998,0.2,7.8062556419e-18,-0.940767337179,0.933395887932,0.9370816125554999
0.0299999999999,6.0,0.00499999999998,0.2,-1.64798730218e-17,-0.928879218309,0.931325888475,0.930102553392
0.0349999999999,7.0,0.00499999999998,0.2,1.38777878078e-17,-0.913925089317,0.924881736087,0.919403412702
0.0399999999998,8.0,0.00499999999998,0.2,-6.93889390391e-18,-0.904623694961,0.914268298979,0.90944599697
0.0449999999998,9.0,0.00499999999998,0.2,1.30104260698e-17,-0.902911397004,0.899679125621,0.9012952613125
0.0499999999998,10.0,0.00499999999998,0.2,-1.12757025938e-17,-0.897418363413,0.881311042503,0.889364702958
0.0549999999998,11.0,0.00499999999998,0.2,3.55618312575e-17,-0.888380109447,0.859371634393,0.8738758719199999
0.0599999999998,12.0,0.00499999999998,0.2,-4.33680868994e-18,-0.876013838764,0.834081810433,0.8550478245985
0.0649999999997,13.0,0.00499999999998,0.2,-8.67361737988e-19,-0.860521263859,0.81590340878,0.8382123363195
0.0699999999997,14.0,0.00499999999998,0.2,-7.8062556419e-18,-0.858067018754,0.814880591457,0.8364738051055001
0.0749999999997,15.0,0.00499999999998,0.2,4.28259858132e-18,-0.854871889359,0.810832130194,0.8328520097765
0.0799999999997,16.0,0.00499999999998,0.2,-1.56125112838e-17,-0.848078141728,0.803798451853,0.8259382967905
0.0849999999997,17.0,0.00499999999998,0.2,-2.16840434497e-17,-0.837888155236,0.793841461765,0.8158648085005
0.0899999999997,18.0,0.00499999999998,0.2,-3.46944695195e-18,-0.82449716057,0.784935527483,0.8047163440264999
0.0949999999996,19.0,0.00499999999998,0.2,1.21430643318e-17,-0.808094098527,0.784156917296,0.7961255079114999
0.0999999999996,20.0,0.00499999999998,0.2,2.77555756156e-17,-0.788862659269,0.780425553558,0.7846441064135
0.105,21.0,0.00499999999998,0.2,-1.47451495458e-17,-0.766982388348,0.773806061121,0.7703942247345
0.11,22.0,0.00499999999998,0.2,2.60208521397e-18,-0.742629767645,0.764375510517,0.753502639081
0.115,23.0,0.00499999999998,0.2,2.60208521397e-17,-0.718182580441,0.753321627029,0.735752103735
0.12,24.0,0.00499999999998,0.2,-1.21430643318e-17,-0.717962242535,0.75310193197,0.7355320872525
0.125,25.0,0.00499999999998,0.2,-2.51534904017e-17,-0.714886404101,0.749971511847,0.732428957974
0.129999999999,26.0,0.00499999999998,0.2,-3.46944695195e-18,-0.709045397609,0.744010646514,0.7265280220615
0.134999999999,27.0,0.00499999999998,0.2,8.67361737988e-18,-0.700537773613,0.735307853527,0.71792281357
0.139999999999,28.0,0.00499999999998,0.2,2.60208521397e-18,-0.689469499215,0.723959997965,0.70671474859
0.144999999999,29.0,0.00499999999998,0.2,7.8062556419e-18,-0.688912562679,0.710072162602,0.6994923626405001
0.149999999999,30.0,0.00499999999998,0.2,-4.33680868994e-18,-0.686320699684,0.693757324901,0.6900390122925
0.154999999999,31.0,0.00499999999998,0.2,-7.8062556419e-18,-0.681078110505,0.675135883038,0.6781069967715
0.159999999999,32.0,0.00499999999998,0.2,1.73472347598e-18,-0.673273931108,0.654335068219,0.6638044996635
0.164999999999,33.0,0.00499999999998,0.2,5.20417042793e-18,-0.663005287349,0.631488275292,0.6472467813205001
0.169999999999,34.0,0.00499999999998,0.2,-1.47451495458e-17,-0.661122394025,0.630813339877,0.645967866951
0.174999999999,35.0,0.00499999999998,0.2,2.60208521397e-18,-0.658973227939,0.628405439738,0.6436893338385
0.179999999999,36.0,0.00499999999998,0.2,3.46944695195e-18,-0.654278323883,0.623586573188,0.6389324485355
0.184999999999,37.0,0.00499999999998,0.2,-6.93889390391e-18,-0.647120372104,0.616436216735,0.6317782944195001
