cell,x,y,initial,numerical,exact,error,absError
15,-1.1250000000000000e+00,-4.8750000000000000e+00,1.3460656752464976e-11,7.2744876738600000e-07,5.0736424218369370e-07,2.2008452520230630e-07,2.2008452520230630e-07
16,-8.7500000000000000e-01,-4.8750000000000000e+00,2.2192871105382318e-11,9.6495804292300007e-07,6.6981861364025547e-07,2.9513942928274460e-07,2.9513942928274460e-07
17,-6.2500000000000000e-01,-4.8750000000000000e+00,3.2290436924059623e-11,1.1932429678599999e-06,8.2496444064346161e-07,3.6827852721653832e-07,3.6827852721653832e-07
18,-3.7500000000000000e-01,-4.8750000000000000e+00,4.1461741726444892e-11,1.3749952941800001e-06,9.4788119440534892e-07,4.2711409977465113e-07,4.2711409977465113e-07
19,-1.2500000000000000e-01,-4.8750000000000000e+00,4.6982308498777311e-11,1.4760980625699999e-06,1.0160457091920973e-06,4.6005235337790259e-07,4.6005235337790259e-07
20,1.2500000000000000e-01,-4.8750000000000000e+00,4.6982308498777311e-11,1.4760980625699999e-06,1.0160457091920973e-06,4.6005235337790259e-07,4.6005235337790259e-07
21,3.7500000000000000e-01,-4.8750000000000000e+00,4.1461741726444892e-11,1.3749952941800001e-06,9.4788119440534892e-07,4.2711409977465113e-07,4.2711409977465113e-07
22,6.2500000000000000e-01,-4.8750000000000000e+00,3.2290436924059623e-11,1.1932429678599999e-06,8.2496444064346161e-07,3.6827852721653832e-07,3.6827852721653832e-07
23,8.7500000000000000e-01,-4.8750000000000000e+00,2.2192871105382318e-11,9.6495804292300007e-07,6.6981861364025547e-07,2.9513942928274460e-07,2.9513942928274460e-07
24,1.1250000000000000e+00,-4.8750000000000000e+00,1.3460656752464976e-11,7.2744876738600000e-07,5.0736424218369370e-07,2.2008452520230630e-07,2.2008452520230630e-07
25,1.3750000000000000e+00,-4.8750000000000000e+00,7.2049703621281956e-12,5.1147295998000002e-07,3.5852806798569277e-07,1.5294489199430725e-07,1.5294489199430725e-07
26,1.6250000000000000e+00,-4.8750000000000000e+00,3.4033870125596761e-12,3.3560362305400002e-07,2.3635626948343534e-07,9.9247353570564674e-08,9.9247353570564674e-08
27,1.8750000000000000e+00,-4.8750000000000000e+00,1.4187427838032316e-12,2.0564263290900000e-07,1.4536228914096348e-07,6.0280343768036518e-08,6.0280343768036518e-08
28,2.1250000000000000e+00,-4.8750000000000000e+00,5.2192630247154929e-13,1.1776556541300000e-07,8.3402110640851585e-08,3.4363454772148413e-08,3.4363454772148413e-08
29,2.3750000000000000e+00,-4.8750000000000000e+00,1.6944466187660881e-13,6.3082873830600004e-08,4.4641932883121178e-08,1.8440940947478826e-08,1.8440940947478826e-08
30,2.6250000000000000e+00,-4.8750000000000000e+00,4.8546708430001407e-14,3.1636732616399999e-08,2.2292029031715357e-08,9.3447035846846419e-09,9.3447035846846419e-09
31,2.8750000000000000e+00,-4.8750000000000000e+00,1.2274530137092433e-14,1.4869098009499999e-08,1.0384769723769895e-08,4.4843282857301048e-09,4.4843282857301048e-09
32,3.1250000000000000e+00,-4.8750000000000000e+00,2.7388178752361631e-15,6.5560317123900004e-09,4.5132023177089472e-09,2.0428293946810532e-09,2.0428293946810532e-09
33,3.3750000000000000e+00,-4.8750000000000000e+00,5.3930521589194417e-16,2.7147817126399998e-09,1.8298411723922671e-09,8.8494054024773271e-10,8.8494054024773271e-10
34,3.6250000000000000e+00,-4.8750000000000000e+00,9.3717194088936809e-17,1.0569708231100000e-09,6.9212199179670997e-10,3.6484883131329005e-10,3.6484883131329005e-10
35,3.8750000000000000e+00,-4.8750000000000000e+00,1.4371997192308632e-17,3.8738505082200000e-10,2.4422637513679828e-10,1.4315867568520172e-10,1.4315867568520172e-10
36,4.1250000000000000e+00,-4.8750000000000000e+00,1.9450383106968908e-18,1.3381020526599999e-10,8.0397610132777046e-11,5.3412595133222948e-11,5.3412595133222948e-11
37,4.3750000000000000e+00,-4.8750000000000000e+00,2.3230169883901573e-19,4.3582478894200003e-11,2.4690755330842935e-11,1.8891723563357067e-11,1.8891723563357067e-11
38,4.6250000000000000e+00,-4.8750000000000000e+00,2.4484418922035998e-20,1.3261888119300000e-11,7.0740198403878108e-12,6.1878682789121893e-12,6.1878682789121893e-12
39,4.8750000000000000e+00,-4.8750000000000000e+00,2.2774057196530822e-21,3.2437212516900000e-12,1.8907705625331534e-12,1.3529506891568466e-12,1.3529506891568466e-12
40,-4.8750000000000000e+00,-4.6250000000000000e+00,2.4484418922035998e-20,1.3261888119300000e-11,7.0740198403878108e-12,6.1878682789121893e-12,6.1878682789121893e-12
41,-4.6250000000000000e+00,-4.6250000000000000e+00,2.6323231068422640e-19,5.4470226054099998e-11,2.6466329492224031e-11,2.8003896561875967e-11,2.8003896561875967e-11
42,-4.3750000000000000e+00,-4.6250000000000000e+00,2.4974786273661962e-18,1.7759189712900001e-10,9.2376566753048780e-11,8.5215330375951233e-11,8.5215330375951233e-11
43,-4.1250000000000000e+00,-4.6250000000000000e+00,2.0911132525725953e-17,5.4091837387100003e-10,3.0079497770320115e-10,2.4012339616779888e-10,2.4012339616779888e-10
44,-3.8750000000000000e+00,-4.6250000000000000e+00,1.5451353132476244e-16,1.5550665864499999e-09,9.1373446228667651e-10,6.4133212416332341e-10,6.4133212416332341e-10
45,-3.6250000000000000e+00,-4.6250000000000000e+00,1.0075547894122368e-15,4.2181126427800000e-09,2.5894652682656144e-09,1.6286473745143856e-09,1.6286473745143856e-09
46,-3.3750000000000000e+00,-4.6250000000000000e+00,5.7980774873740479e-15,1.0782550331700000e-08,6.8460621371845699e-09,3.9364881945154300e-09,3.9364881945154300e-09
47,-3.1250000000000000e+00,-4.6250000000000000e+00,2.9445067090925618e-14,2.5942811131700000e-08,1.6885434632737160e-08,9.0573764989628401e-09,9.0573764989628401e-09
48,-2.8750000000000000e+00,-4.6250000000000000e+00,1.3196363535677236e-13,5.8677139984600003e-08,3.8852977997175049e-08,1.9824161987424954e-08,1.9824161987424954e-08
49,-2.6250000000000000e+00,-4.6250000000000000e+00,5.2192630247154929e-13,1.2461021080599999e-07,8.3402110640851585e-08,4.1208100165148409e-08,4.1208100165148409e-08
50,-2.3750000000000000e+00,-4.6250000000000000e+00,1.8217017941456708e-12,2.4817869363700002e-07,1.6702075079134402e-07,8.1157942845656008e-08,8.1157942845656008e-08
51,-2.1250000000000000e+00,-4.6250000000000000e+00,5.6112365600317018e-12,4.6303812462700001e-07,3.1203584247322310e-07,1.5100228215377691e-07,1.5100228215377691e-07
52,-1.8750000000000000e+00,-4.6250000000000000e+00,1.5252922376319218e-11,8.0844902953100002e-07,5.4385007774275255e-07,2.6459895178824746e-07,2.6459895178824746e-07
53,-1.6250000000000000e+00,-4.6250000000000000e+00,3.6589858649350089e-11,1.3196137299300000e-06,8.8428970328680469e-07,4.3532402664319532e-07,4.3532402664319532e-07
54,-1.3750000000000000e+00,-4.6250000000000000e+00,7.7460731368529563e-11,2.0119251030099999e-06,1.3413762179948396e-06,6.7054888501516037e-07,6.7054888501516037e-07
55,-1.1250000000000000e+00,-4.6250000000000000e+00,1.4471569823899869e-10,2.8628813193200000e-06,1.8982232887644914e-06,9.6465803055550862e-07,9.6465803055550862e-07
56,-8.7500000000000000e-01,-4.6250000000000000e+00,2.3859584989085823e-10,3.7994918525700001e-06,2.5060206966645820e-06,1.2934711559054181e-06,1.2934711559054181e-06
57,-6.2500000000000000e-01,-4.6250000000000000e+00,3.4715491315473181e-10,4.7004062387300000e-06,3.0864743382231198e-06,1.6139319005068802e-06,1.6139319005068802e-06
58,-3.7500000000000000e-01,-4.6250000000000000e+00,4.4575573201870122e-10,5.4180999666100000e-06,3.5463479855379592e-06,1.8717519810720408e-06,1.8717519810720408e-06
59,-1.2500000000000000e-01,-4.6250000000000000e+00,5.0510741818266208e-10,5.8174754570400003e-06,3.8013747664530613e-06,2.0161006905869390e-06,2.0161006905869390e-06
60,1.2500000000000000e-01,-4.6250000000000000e+00,5.0510741818266208e-10,5.8174754570400003e-06,3.8013747664530613e-06,2.0161006905869390e-06,2.0161006905869390e-06
61,3.7500000000000000e-01,-4.6250000000000000e+00,4.4575573201870122e-10,5.4180999666100000e-06,3.5463479855379592e-06,1.8717519810720408e-06,1.8717519810720408e-06
62,6.2500000000000000e-01,-4.6250000000000000e+00,3.4715491315473181e-10,4.7004062387300000e-06,3.0864743382231198e-06,1.6139319005068802e-06,1.6139319005068802e-06
63,8.7500000000000000e-01,-4.6250000000000000e+00,2.3859584989085823e-10,3.7994918525700001e-06,2.5060206966645820e-06,1.2934711559054181e-06,1.2934711559054181e-06
64,1.1250000000000000e+00,-4.6250000000000000e+00,1.4471569823899869e-10,2.8628813193200000e-06,1.8982232887644914e-06,9.6465803055550862e-07,9.6465803055550862e-07
65,1.3750000000000000e+00,-4.6250000000000000e+00,7.7460731368529563e-11,2.0119251030099999e-06,1.3413762179948396e-06,6.7054888501516037e-07,6.7054888501516037e-07
66,1.6250000000000000e+00,-4.6250000000000000e+00,3.6589858649350089e-11,1.3196137299300000e-06,8.8428970328680469e-07,4.3532402664319532e-07,4.3532402664319532e-07
67,1.8750000000000000e+00,-4.6250000000000000e+00,1.5252922376319218e-11,8.0844902953100002e-07,5.4385007774275255e-07,2.6459895178824746e-07,2.6459895178824746e-07
68,2.1250000000000000e+00,-4.6250000000000000e+00,5.6112365600317018e-12,4.6303812462700001e-07,3.1203584247322310e-07,1.5100228215377691e-07,1.5100228215377691e-07
69,2.3750000000000000e+00,-4.6250000000000000e+00,1.8217017941456708e-12,2.4817869363700002e-07,1.6702075079134402e-07,8.1157942845656008e-08,8.1157942845656008e-08
70,2.6250000000000000e+00,-4.6250000000000000e+00,5.2192630247154929e-13,1.2461021080599999e-07,8.3402110640851585e-08,4.1208100165148409e-08,4.1208100165148409e-08
71,2.8750000000000000e+00,-4.6250000000000000e+00,1.3196363535677236e-13,5.8677139984600003e-08,3.8852977997175049e-08,1.9824161987424954e-08,1.9824161987424954e-08
72,3.1250000000000000e+00,-4.6250000000000000e+00,2.9445067090925618e-14,2.5942811131700000e-08,1.6885434632737160e-08,9.0573764989628401e-09,9.0573764989628401e-09
73,3.3750000000000000e+00,-4.6250000000000000e+00,5.7980774873740479e-15,1.0782550331700000e-08,6.8460621371845699e-09,3.9364881945154300e-09,3.9364881945154300e-09
74,3.6250000000000000e+00,-4.6250000000000000e+00,1.0075547894122368e-15,4.2181126427800000e-09,2.5894652682656144e-09,1.6286473745143856e-09,1.6286473745143856e-09
75,3.8750000000000000e+00,-4.6250000000000000e+00,1.5451353132476244e-16,1.5550665864499999e-09,9.1373446228667651e-10,6.4133212416332341e-10,6.4133212416332341e-10
76,4.1250000000000000e+00,-4.6250000000000000e+00,2.0911132525725953e-17,5.4091837387100003e-10,3.0079497770320115e-10,2.4012339616779888e-10,2.4012339616779888e-10
77,4.3750000000000000e+00,-4.6250000000000000e+00,2.4974786273661962e-18,1.7759189712900001e-10,9.2376566753048780e-11,8.5215330375951233e-11,8.5215330375951233e-11
78,4.6250000000000000e+00,-4.6250000000000000e+00,2.6323231068422640e-19,5.4470226054099998e-11,2.6466329492224031e-11,2.8003896561875967e-11,2.8003896561875967e-11
79,4.8750000000000000e+00,-4.6250000000000000e+00,2.4484418922035998e-20,1.3261888119300000e-11,7.0740198403878108e-12,6.1878682789121893e-12,6.1878682789121893e-12
80,-4.8750000000000000e+00,-4.3750000000000000e+00,2.3230169883901573e-19,4.3582478894200003e-11,2.4690755330842935e-11,1.8891723563357067e-11,1.8891723563357067e-11
81,-4.6250000000000000e+00,-4.3750000000000000e+00,2.4974786273661962e-18,1.7759189712900001e-10,9.2376566753048780e-11,8.5215330375951233e-11,8.5215330375951233e-11
82,-4.3750000000000000e+00,-4.3750000000000000e+00,2.3695417473401759e-17,5.7794142000100005e-10,3.2242589920100751e-10,2.5551552079999254e-10,2.5551552079999254e-10
83,-4.1250000000000000e+00,-4.3750000000000000e+00,1.9839930144317249e-16,1.7577262156000001e-09,1.0498776320662598e-09,7.0784858353374026e-10,7.0784858353374026e-10
84,-3.8750000000000000e+00,-4.3750000000000000e+00,1.4659835683522543e-15,5.0463709817900003e-09,3.1892466454324837e-09,1.8571243363575166e-09,1.8571243363575166e-09
85,-3.6250000000000000e+00,-4.3750000000000000e+00,9.5594136826011464e-15,1.3671213242199999e-08,9.0381218626829250e-09,4.6330913795170743e-09,4.6330913795170743e-09
86,-3.3750000000000000e+00,-4.3750000000000000e+00,5.5010627558942350e-14,3.4907409232600003e-08,2.3895104766868326e-08,1.1012304465731676e-08,1.1012304465731676e-08
87,-3.1250000000000000e+00,-4.3750000000000000e+00,2.7936701824255604e-13,8.3901290209800000e-08,5.8935957854056427e-08,2.4965332355743573e-08,2.4965332355743573e-08
88,-2.8750000000000000e+00,-4.3750000000000000e+00,1.2520361122705981e-12,1.8959334358599999e-07,1.3561021812885955e-07,5.3983125457140444e-08,5.3983125457140444e-08
89,-2.6250000000000000e+00,-4.3750000000000000e+00,4.9518988838974177e-12,4.0230508233399997e-07,2.9110196951274965e-07,1.1120311282125033e-07,1.1120311282125033e-07
90,-2.3750000000000000e+00,-4.3750000000000000e+00,1.7283825395474503e-11,8.0067633958899998e-07,5.8295970127455694e-07,2.1771663831444304e-07,2.1771663831444304e-07
91,-2.1250000000000000e+00,-4.3750000000000000e+00,5.3237930196897920e-11,1.4929324477000001e-06,1.0891121052520868e-06,4.0382034244791329e-07,4.0382034244791329e-07
92,-1.8750000000000000e+00,-4.3750000000000000e+00,1.4471569823899869e-10,2.6052211733000001e-06,1.8982232887644914e-06,7.0699788453550875e-07,7.0699788453550875e-07
93,-1.6250000000000000e+00,-4.3750000000000000e+00,3.4715491315473181e-10,4.2505232730599998e-06,3.0864743382231198e-06,1.1640489348368800e-06,1.1640489348368800e-06
94,-1.3750000000000000e+00,-4.3750000000000000e+00,7.3492695691573887e-10,6.4780409280600003e-06,4.6818630357850867e-06,1.7961778922749136e-06,1.7961778922749136e-06
95,-1.1250000000000000e+00,-4.3750000000000000e+00,1.3730243162657943e-09,9.2151435344500005e-06,6.6254502876291974e-06,2.5896932468208031e-06,2.5896932468208031e-06
96,-8.7500000000000000e-01,-4.3750000000000000e+00,2.2637343954159149e-09,1.2227000895500000e-05,8.7468716898568409e-06,3.4801292056431588e-06,3.4801292056431588e-06
97,-6.2500000000000000e-01,-4.3750000000000000e+00,3.2937141103060809e-09,1.5123518133899999e-05,1.0772853969803764e-05,4.3506641640962354e-06,4.3506641640962354e-06
98,-3.7500000000000000e-01,-4.3750000000000000e+00,4.2292126329360590e-09,1.7430655687100000e-05,1.2377970716031403e-05,5.0526849710685975e-06,5.0526849710685975e-06
99,-1.2500000000000000e-01,-4.3750000000000000e+00,4.7923257527021753e-09,1.8714407686900001e-05,1.3268101644762594e-05,5.4463060421374061e-06,5.4463060421374061e-06
100,1.2500000000000000e-01,-4.3750000000000000e+00,4.7923257527021753e-09,1.8714407686900001e-05,1.3268101644762594e-05,5.4463060421374061e-06,5.4463060421374061e-06
101,3.7500000000000000e-01,-4.3750000000000000e+00,4.2292126329360590e-09,1.7430655687100000e-05,1.2377970716031403e-05,5.0526849710685975e-06,5.0526849710685975e-06
102,6.2500000000000000e-01,-4.3750000000000000e+00,3.2937141103060809e-09,1.5123518133899999e-05,1.0772853969803764e-05,4.3506641640962354e-06,4.3506641640962354e-06
103,8.7500000000000000e-01,-4.3750000000000000e+00,2.2637343954159149e-09,1.2227000895500000e-05,8.7468716898568409e-06,3.4801292056431588e-06,3.4801292056431588e-06
104,1.1250000000000000e+00,-4.3750000000000000e+00,1.3730243162657943e-09,9.2151435344500005e-06,6.6254502876291974e-06,2.5896932468208031e-06,2.5896932468208031e-06
105,1.3750000000000000e+00,-4.3750000000000000e+00,7.3492695691573887e-10,6.4780409280600003e-06,4.6818630357850867e-06,1.7961778922749136e-06,1.7961778922749136e-06
106,1.6250000000000000e+00,-4.3750000000000000e+00,3.4715491315473181e-10,4.2505232730599998e-06,3.0864743382231198e-06,1.1640489348368800e-06,1.1640489348368800e-06
107,1.8750000000000000e+00,-4.3750000000000000e+00,1.4471569823899869e-10,2.6052211733000001e-06,1.8982232887644914e-06,7.0699788453550875e-07,7.0699788453550875e-07
108,2.1250000000000000e+00,-4.3750000000000000e+00,5.3237930196897920e-11,1.4929324477000001e-06,1.0891121052520868e-06,4.0382034244791329e-07,4.0382034244791329e-07
109,2.3750000000000000e+00,-4.3750000000000000e+00,1.7283825395474503e-11,8.0067633958899998e-07,5.8295970127455694e-07,2.1771663831444304e-07,2.1771663831444304e-07
110,2.6250000000000000e+00,-4.3750000000000000e+00,4.9518988838974177e-12,4.0230508233399997e-07,2.9110196951274965e-07,1.1120311282125033e-07,1.1120311282125033e-07
111,2.8750000000000000e+00,-4.3750000000000000e+00,1.2520361122705981e-12,1.8959334358599999e-07,1.3561021812885955e-07,5.3983125457140444e-08,5.3983125457140444e-08
112,3.1250000000000000e+00,-4.3750000000000000e+00,2.7936701824255604e-13,8.3901290209800000e-08,5.8935957854056427e-08,2.4965332355743573e-08,2.4965332355743573e-08
113,3.3750000000000000e+00,-4.3750000000000000e+00,5.5010627558942350e-14,3.4907409232600003e-08,2.3895104766868326e-08,1.1012304465731676e-08,1.1012304465731676e-08
114,3.6250000000000000e+00,-4.3750000000000000e+00,9.5594136826011464e-15,1.3671213242199999e-08,9.0381218626829250e-09,4.6330913795170743e-09,4.6330913795170743e-09
115,3.8750000000000000e+00,-4.3750000000000000e+00,1.4659835683522543e-15,5.0463709817900003e-09,3.1892466454324837e-09,1.8571243363575166e-09,1.8571243363575166e-09
116,4.1250000000000000e+00,-4.3750000000000000e+00,1.9839930144317249e-16,1.7577262156000001e-09,1.0498776320662598e-09,7.0784858353374026e-10,7.0784858353374026e-10
117,4.3750000000000000e+00,-4.3750000000000000e+00,2.3695417473401759e-17,5.7794142000100005e-10,3.2242589920100751e-10,2.5551552079999254e-10,2.5551552079999254e-10
118,4.6250000000000000e+00,-4.3750000000000000e+00,2.4974786273661962e-18,1.7759189712900001e-10,9.2376566753048780e-11,8.5215330375951233e-11,8.5215330375951233e-11
119,4.8750000000000000e+00,-4.3750000000000000e+00,2.3230169883901573e-19,4.3582478894200003e-11,2.4690755330842935e-11,1.8891723563357067e-11,1.8891723563357067e-11
120,-4.8750000000000000e+00,-4.1250000000000000e+00,1.9450383106968908e-18,1.3381020526599999e-10,8.0397610132777046e-11,5.3412595133222948e-11,5.3412595133222948e-11
121,-4.6250000000000000e+00,-4.1250000000000000e+00,2.0911132525725953e-17,5.4091837387100003e-10,3.0079497770320115e-10,2.4012339616779888e-10,2.4012339616779888e-10
122,-4.3750000000000000e+00,-4.1250000000000000e+00,1.9839930144317249e-16,1.7577262156000001e-09,1.0498776320662598e-09,7.0784858353374026e-10,7.0784858353374026e-10
123,-4.1250000000000000e+00,-4.1250000000000000e+00,1.6611770126997430e-15,5.3399766133399998e-09,3.4185933730648917e-09,1.9213832402751081e-09,1.9213832402751081e-09
124,-3.8750000000000000e+00,-4.1250000000000000e+00,1.2274530137092433e-14,1.5315066132500000e-08,1.0384769723769895e-08,4.9302964087301059e-09,4.9302964087301059e-09
125,-3.6250000000000000e+00,-4.1250000000000000e+00,8.0039990811020545e-14,4.1449800739000002e-08,2.9429775967234682e-08,1.2020024771765320e-08,1.2020024771765320e-08
126,-3.3750000000000000e+00,-4.1250000000000000e+00,4.6059834530857289e-13,1.0573851302300000e-07,7.7806826538382619e-08,2.7931686484617381e-08,2.7931686484617381e-08
127,-3.1250000000000000e+00,-4.1250000000000000e+00,2.3391114053087011e-12,2.5392744665699999e-07,1.9190624583417556e-07,6.2021200822824435e-08,6.2021200822824435e-08
128,-2.8750000000000000e+00,-4.1250000000000000e+00,1.0483170019475118e-11,5.7334422466999998e-07,4.4157164497618904e-07,1.3177257969381094e-07,1.3177257969381094e-07
129,-2.6250000000000000e+00,-4.1250000000000000e+00,4.1461741726444892e-11,1.2156982520200000e-06,9.4788119440534892e-07,2.6781705761465109e-07,2.6781705761465109e-07
130,-2.3750000000000000e+00,-4.1250000000000000e+00,1.4471569823899869e-10,2.4178666635699999e-06,1.8982232887644914e-06,5.1964337480550850e-07,5.1964337480550850e-07
131,-2.1250000000000000e+00,-4.1250000000000000e+00,4.4575573201870122e-10,4.5055551123400002e-06,3.5463479855379592e-06,9.5920712680204097e-07,9.5920712680204097e-07
132,-1.8750000000000000e+00,-4.1250000000000000e+00,1.2116897062778954e-09,7.8580317515899996e-06,6.1809618162797430e-06,1.6770699353102566e-06,1.6770699353102566e-06
133,-1.6250000000000000e+00,-4.1250000000000000e+00,2.9066925003442928e-09,1.2814489857100001e-05,1.0050124315934092e-05,2.7643655411659088e-06,2.7643655411659088e-06
134,-1.3750000000000000e+00,-4.1250000000000000e+00,6.1534680715168050e-09,1.9521873888000000e-05,1.5245001378143726e-05,4.2768725098562747e-06,4.2768725098562747e-06
135,-1.1250000000000000e+00,-4.1250000000000000e+00,1.1496191848799524e-08,2.7760568281800000e-05,2.1573676545792555e-05,6.1868917360074451e-06,6.1868917360074451e-06
136,-8.7500000000000000e-01,-4.1250000000000000e+00,1.8954016033165205e-08,3.6823452600800001e-05,2.8481412195765676e-05,8.3420404050343250e-06,8.3420404050343250e-06
137,-6.2500000000000000e-01,-4.1250000000000000e+00,2.7577930600791114e-08,4.5537152594700000e-05,3.5078380627736562e-05,1.0458771966963437e-05,1.0458771966963437e-05
138,-3.7500000000000000e-01,-4.1250000000000000e+00,3.5410763831066428e-08,5.2476592169399999e-05,4.0304933993627291e-05,1.2171658175772709e-05,1.2171658175772709e-05
139,-1.2500000000000000e-01,-4.1250000000000000e+00,4.0125652257087641e-08,5.6337475017199999e-05,4.3203362916369116e-05,1.3134112100830883e-05,1.3134112100830883e-05
140,1.2500000000000000e-01,-4.1250000000000000e+00,4.0125652257087641e-08,5.6337475017199999e-05,4.3203362916369116e-05,1.3134112100830883e-05,1.3134112100830883e-05
141,3.7500000000000000e-01,-4.1250000000000000e+00,3.5410763831066428e-08,5.2476592169399999e-05,4.0304933993627291e-05,1.2171658175772709e-05,1.2171658175772709e-05
142,6.2500000000000000e-01,-4.1250000000000000e+00,2.7577930600791114e-08,4.5537152594700000e-05,3.5078380627736562e-05,1.0458771966963437e-05,1.0458771966963437e-05
143,8.7500000000000000e-01,-4.1250000000000000e+00,1.8954016033165205e-08,3.6823452600800001e-05,2.8481412195765676e-05,8.3420404050343250e-06,8.3420404050343250e-06
144,1.1250000000000000e+00,-4.1250000000000000e+00,1.1496191848799524e-08,2.7760568281800000e-05,2.1573676545792555e-05,6.1868917360074451e-06,6.1868917360074451e-06
145,1.3750000000000000e+00,-4.1250000000000000e+00,6.1534680715168050e-09,1.9521873888000000e-05,1.5245001378143726e-05,4.2768725098562747e-06,4.2768725098562747e-06
146,1.6250000000000000e+00,-4.1250000000000000e+00,2.9066925003442928e-09,1.2814489857100001e-05,1.0050124315934092e-05,2.7643655411659088e-06,2.7643655411659088e-06
147,1.8750000000000000e+00,-4.1250000000000000e+00,1.2116897062778954e-09,7.8580317515899996e-06,6.1809618162797430e-06,1.6770699353102566e-06,1.6770699353102566e-06
148,2.1250000000000000e+00,-4.1250000000000000e+00,4.4575573201870122e-10,4.5055551123400002e-06,3.5463479855379592e-06,9.5920712680204097e-07,9.5920712680204097e-07
149,2.3750000000000000e+00,-4.1250000000000000e+00,1.4471569823899869e-10,2.4178666635699999e-06,1.8982232887644914e-06,5.1964337480550850e-07,5.1964337480550850e-07
150,2.6250000000000000e+00,-4.1250000000000000e+00,4.1461741726444892e-11,1.2156982520200000e-06,9.4788119440534892e-07,2.6781705761465109e-07,2.6781705761465109e-07
151,2.8750000000000000e+00,-4.1250000000000000e+00,1.0483170019475118e-11,5.7334422466999998e-07,4.4157164497618904e-07,1.3177257969381094e-07,1.3177257969381094e-07
152,3.1250000000000000e+00,-4.1250000000000000e+00,2.3391114053087011e-12,2.5392744665699999e-07,1.9190624583417556e-07,6.2021200822824435e-08,6.2021200822824435e-08
153,3.3750000000000000e+00,-4.1250000000000000e+00,4.6059834530857289e-13,1.0573851302300000e-07,7.7806826538382619e-08,2.7931686484617381e-08,2.7931686484617381e-08
154,3.6250000000000000e+00,-4.1250000000000000e+00,8.0039990811020545e-14,4.1449800739000002e-08,2.9429775967234682e-08,1.2020024771765320e-08,1.2020024771765320e-08
155,3.8750000000000000e+00,-4.1250000000000000e+00,1.2274530137092433e-14,1.5315066132500000e-08,1.0384769723769895e-08,4.9302964087301059e-09,4.9302964087301059e-09
156,4.1250000000000000e+00,-4.1250000000000000e+00,1.6611770126997430e-15,5.3399766133399998e-09,3.4185933730648917e-09,1.9213832402751081e-09,1.9213832402751081e-09
157,4.3750000000000000e+00,-4.1250000000000000e+00,1.9839930144317249e-16,1.7577262156000001e-09,1.0498776320662598e-09,7.0784858353374026e-10,7.0784858353374026e-10
158,4.6250000000000000e+00,-4.1250000000000000e+00,2.0911132525725953e-17,5.4091837387100003e-10,3.0079497770320115e-10,2.4012339616779888e-10,2.4012339616779888e-10
