y,u
-3.0,0.0
-2.981132075471698,-3.9552579396e-05
-2.9622641509433962,-3.9552579396e-05
-2.943396226415094,-3.9552579396e-05
-2.9245283018867925,-3.9552579396e-05
-2.9056603773584904,-3.9552579396e-05
-2.8867924528301887,-0.000151911384254
-2.8679245283018866,-0.000151911384254
-2.849056603773585,-0.000151911384254
-2.830188679245283,-0.000151911384254
-2.811320754716981,-0.000151911384254
-2.792452830188679,-8.60166765738123e-05
-2.7735849056603774,-0.00017584422613557606
-2.7547169811320753,-0.0002632445682879693
-2.7358490566037736,-0.0003292518248554456
-2.7169811320754715,-0.0003952590814229257
-2.69811320754717,-0.00048359652326659795
-2.6792452830188678,-0.000563847829086008
-2.660377358490566,-0.0006629672776782453
-2.641509433962264,-0.0007701345316365459
-2.6226415094339623,-0.0008749996439176351
-2.6037735849056602,-0.000989902056602098
-2.5849056603773586,-0.0011081516462172329
-2.5660377358490565,-0.001251930665881391
-2.547169811320755,-0.0014007792812029958
-2.5283018867924527,-0.0015501468315161021
-2.509433962264151,-0.001721988139104459
-2.490566037735849,-0.001898809362134535
-2.4716981132075473,-0.0021096547408364225
-2.452830188679245,-0.002327595081019118
-2.4339622641509435,-0.002560619497485134
-2.4150943396226414,-0.0028076969157376465
-2.3962264150943398,-0.0030762070828344217
-2.3773584905660377,-0.003356925613896358
-2.358490566037736,-0.0036413734648588782
-2.339622641509434,-0.003936727239723271
-2.3207547169811322,-0.004239217694231462
-2.30188679245283,-0.004541608607639729
-2.2830188679245285,-0.004842489352068381
-2.2641509433962264,-0.00514467848702207
-2.2452830188679247,-0.0054645570075139895
-2.2264150943396226,-0.005779666623778426
-2.207547169811321,-0.006094072631218904
-2.188679245283019,-0.006426658279574389
-2.169811320754717,-0.006756337583417394
-2.150943396226415,-0.007111801303864904
-2.1320754716981134,-0.007469680654338453
-2.1132075471698113,-0.007848191244184446
-2.0943396226415096,-0.00823647436453032
-2.0754716981132075,-0.008624757484876204
-2.0566037735849054,-0.009033039316220508
-2.0377358490566038,-0.009445979524580712
-2.018867924528302,-0.00987673332517696
-2.0,-0.010322798367285434
-1.9811320754716981,-0.010772882897427075
-1.9622641509433962,-0.011234110557919053
-1.9433962264150944,-0.011695338218411032
-1.9245283018867925,-0.012169210455534034
-1.9056603773584906,-0.012645505924037521
-1.8867924528301887,-0.013136272433275739
-1.8679245283018868,-0.013633482221457618
-1.849056603773585,-0.014131423974921682
-1.830188679245283,-0.014643751734390174
-1.8113207547169812,-0.01516506980931186
-1.7924528301886793,-0.01569510912206229
-1.7735849056603774,-0.016228426761004326
-1.7547169811320755,-0.01677620240732136
-1.7358490566037736,-0.017333905545541452
-1.7169811320754718,-0.017899743305639596
-1.6981132075471699,-0.018468611004423912
-1.679245283018868,-0.019054215112242867
-1.6603773584905661,-0.0196481467563055
-1.6415094339622642,-0.020251325424462643
-1.6226415094339623,-0.02085450409261979
-1.6037735849056605,-0.02147336797236292
-1.5849056603773586,-0.02209335035309911
-1.5660377358490567,-0.022727398938918182
-1.5471698113207548,-0.023370826722765616
-1.528301886792453,-0.024020433616046222
-1.509433962264151,-0.02467577198185356
-1.4905660377358492,-0.025332895169981273
-1.4716981132075473,-0.026002932072502625
-1.4528301886792454,-0.02667564124343397
-1.4339622641509435,-0.02735946514730187
-1.4150943396226416,-0.02804964620205681
-1.3962264150943398,-0.0287457743519472
-1.3773584905660379,-0.029444382129640304
-1.358490566037736,-0.03015480400713065
-1.339622641509434,-0.030868229872473146
-1.3207547169811322,-0.03158910452836459
-1.3018867924528303,-0.03231562434203502
-1.2830188679245285,-0.03304720371693222
-1.2641509433962266,-0.0337839960500627
-1.2452830188679247,-0.034523021204604765
-1.2264150943396228,-0.03527236359180139
-1.207547169811321,-0.03602285948258408
-1.1886792452830188,-0.03677920182629504
-1.169811320754717,-0.03753569371160567
-1.150943396226415,-0.03829378070731612
-1.1320754716981132,-0.03905855321143305
-1.1132075471698113,-0.03982371473933711
-1.0943396226415094,-0.04059138471987417
-1.0754716981132075,-0.0413595651063619
-1.0566037735849056,-0.04213126466387416
-1.0377358490566038,-0.04290106982676601
-1.0188679245283019,-0.04366798182816094
-1.0,-0.044441506759634056
-0.9811320754716983,-0.04520944185086377
-0.9622641509433962,-0.04597107973765939
-0.9433962264150946,-0.04673461877631154
-0.9245283018867925,-0.047499234470113845
-0.9056603773584908,-0.04825870055368874
-0.8867924528301887,-0.049011579146126354
-0.867924528301887,-0.04976346059958162
-0.8490566037735849,-0.050515024896912224
-0.8301886792452833,-0.05126056322792874
-0.8113207547169812,-0.052000483936024924
-0.7924528301886795,-0.05272982751858288
-0.7735849056603774,-0.053463702584952956
-0.7547169811320757,-0.054178422580499264
-0.7358490566037736,-0.054897424058269015
-0.716981132075472,-0.055600100911281786
-0.6981132075471699,-0.056317625730180045
-0.6792452830188682,-0.056977509162333184
-0.6603773584905661,-0.05763739259448633
-0.6415094339622645,-0.05830027764518033
-0.6226415094339623,-0.05889947654434121
-0.6037735849056607,-0.059470168138657686
-0.5849056603773586,-0.05999423958497842
-0.5660377358490565,-0.06044206213724218
-0.5471698113207548,-0.06082546393390262
-0.5283018867924527,-0.061189681518034854
-0.509433962264151,-0.06112441267275407
-0.49056603773584895,-0.061204152802728395
-0.4716981132075473,-0.06094924545306862
-0.4528301886792452,-0.06042597585258759
-0.4339622641509435,-0.0594802992414415
-0.4150943396226414,-0.058455877483715106
-0.39622641509433976,-0.057596010717899694
-0.37735849056603765,-0.05463236735171508
-0.358490566037736,-0.05243592904202648
-0.3396226415094339,-0.05023949073233783
-0.3207547169811322,-0.044798389972525346
-0.3018867924528301,-0.041323316241599475
-0.28301886792452846,-0.03321513575614742
-0.26415094339622636,-0.023029624172890235
-0.2452830188679247,-0.007993282370916606
-0.2264150943396226,0.010493519411378417
-0.20754716981132093,0.028980321193672994
-0.18867924528301883,0.06212873170103994
-0.16981132075471717,0.10219545964900348
-0.15094339622641506,0.1506166704113374
-0.1320754716981134,0.21501994567346674
-0.1132075471698113,0.28892438102921825
-0.09433962264150964,0.3787086537817
-0.07547169811320753,0.46942086366946384
-0.05660377358490587,0.5578868361029005
-0.037735849056603765,0.6444677816328048
-0.018867924528302105,0.511605892403
0.0,1.0
