cell,x,y,z,volume,numerical,exact,error,absError
43,-8.3333333333399995e-01,-8.3333333333299997e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.6386085207399999e-04,6.7552917345403189e-34,2.6386085207399999e-04,2.6386085207399999e-04
44,-8.3333333333399995e-01,-7.6666666666600003e-01,5.0000000000000003e-02,5.0000000000000001e-04,3.4783288599300001e-04,1.6819304985586146e-31,3.4783288599300001e-04,3.4783288599300001e-04
45,-8.6666666666699999e-01,-7.3333333333299999e-01,5.0000000000000003e-02,5.0000000000000001e-04,3.9939915655400000e-04,3.9305076993746563e-31,3.9939915655400000e-04,3.9939915655400000e-04
46,-8.6666666666699999e-01,-6.6666666666600005e-01,5.0000000000000003e-02,5.0000000000000001e-04,6.2061910076800005e-04,6.4016552907555683e-29,6.2061910076800005e-04,6.2061910076800005e-04
47,-8.3333333333399995e-01,-6.3333333333200004e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.1005061400500001e-03,4.4616480955805256e-27,2.1005061400500001e-03,2.1005061400500001e-03
48,-8.3333333333399995e-01,-5.6666666666599996e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.7003814467600001e-03,4.7535563218772221e-25,2.7003814467600001e-03,2.7003814467600001e-03
49,-8.6666666666699999e-01,-5.3333333333199995e-01,5.0000000000000003e-02,5.0000000000099997e-04,3.1126208184500000e-03,7.2667287080197870e-25,3.1126208184500000e-03,3.1126208184500000e-03
50,-8.6666666666699999e-01,-4.6666666666500001e-01,5.0000000000000003e-02,5.0000000000099997e-04,4.5063340357500000e-03,5.0645629650778882e-23,4.5063340357500000e-03,4.5063340357500000e-03
51,-8.3333333333399995e-01,-4.3333333333200003e-01,5.0000000000000003e-02,5.0000000000099997e-04,8.8619636461899996e-03,2.3090040788676701e-21,8.8619636461899996e-03,8.8619636461899996e-03
52,-8.3333333333299997e-01,-3.6666666666499997e-01,5.0000000000000003e-02,5.0000000000099997e-04,1.1089544717400000e-02,1.0527067929762120e-19,1.1089544717400000e-02,1.1089544717400000e-02
53,-8.6666666666699999e-01,-3.3333333333199999e-01,5.0000000000000003e-02,5.0000000000099997e-04,1.2847470692600000e-02,1.0527067929158939e-19,1.2847470692600000e-02,1.2847470692600000e-02
54,-8.6666666666699999e-01,-2.6666666666500000e-01,5.0000000000000003e-02,5.0000000000099997e-04,1.6888562576899999e-02,3.1395676669272399e-18,1.6888562576899996e-02,1.6888562576899996e-02
55,-8.3333333333299997e-01,-2.3333333333199999e-01,5.0000000000000003e-02,5.0000000000099997e-04,2.4142012494400001e-02,9.3633718349769905e-17,2.4142012494399907e-02,2.4142012494399907e-02
56,-8.3333333333299997e-01,-1.6666666666499999e-01,5.0000000000000003e-02,5.0000000000099997e-04,2.9302019625800001e-02,1.8267301210102295e-15,2.9302019625798172e-02,2.9302019625798172e-02
57,-8.6666666666699999e-01,-1.3333333333100000e-01,5.0000000000000003e-02,5.0000000000099997e-04,3.4084610702499997e-02,1.1949619786842406e-15,3.4084610702498803e-02,3.4084610702498803e-02
58,-8.6666666666699999e-01,-6.6666666664400007e-02,5.0000000000000003e-02,5.0000000000099997e-04,4.1468046235599999e-02,1.5250212804274037e-14,4.1468046235584748e-02,4.1468046235584748e-02
59,-8.3333333333299997e-01,-3.3333333331100001e-02,5.0000000000000003e-02,5.0000000000099997e-04,5.0219298310900003e-02,2.9752127303032242e-13,5.0219298310602484e-02,5.0219298310602484e-02
60,-8.3333333333299997e-01,3.3333333335599999e-02,5.0000000000000003e-02,4.9999999999900005e-04,5.9127777699899998e-02,2.4838166707826878e-12,5.9127777697416180e-02,5.9127777697416180e-02
61,-8.6666666666699999e-01,6.6666666668900004e-02,5.0000000000000003e-02,4.9999999999900005e-04,6.7717608326000003e-02,1.0628670214444395e-12,6.7717608324937131e-02,6.7717608324937131e-02
62,-8.6666666666699999e-01,1.3333333333500000e-01,5.0000000000000003e-02,4.9999999999900005e-04,7.9173768642699996e-02,5.8044375532678558e-12,7.9173768636895556e-02,7.9173768636895556e-02
63,-8.3333333333299997e-01,1.6666666666900001e-01,5.0000000000000003e-02,4.9999999999900005e-04,9.0080723347200006e-02,7.4076756817939680e-11,9.0080723273123248e-02,9.0080723273123248e-02
64,-8.3333333333299997e-01,2.3333333333500000e-01,5.0000000000000003e-02,4.9999999999900005e-04,9.4828470289199995e-02,2.6463231041503653e-10,9.4828470024567679e-02,9.4828470024567679e-02
65,-8.6666666666699999e-01,2.6666666666799999e-01,5.0000000000000003e-02,4.9999999999900005e-04,8.9438549095500003e-02,7.4076756813066759e-11,8.9438549021423244e-02,8.9438549021423244e-02
66,-8.6666666666699999e-01,3.3333333333499998e-01,5.0000000000000003e-02,4.9999999999900005e-04,1.0243702153600000e-01,1.7311016314315633e-10,1.0243702136288983e-01,1.0243702136288983e-01
67,-8.3333333333299997e-01,3.6666666666800002e-01,5.0000000000000003e-02,4.9999999999900005e-04,1.1296497701900000e-01,1.4451871112741704e-09,1.1296497557381290e-01,1.1296497557381290e-01
68,-8.3333333333299997e-01,4.3333333333500001e-01,5.0000000000000003e-02,4.9999999999900005e-04,1.1074870886800001e-01,2.2092475523968440e-09,1.1074870665875246e-01,1.1074870665875246e-01
69,-8.6666666666600001e-01,4.6666666666800000e-01,5.0000000000000003e-02,4.9999999999900005e-04,7.3032562942199994e-02,4.0454158462072234e-10,7.3032562537658413e-02,7.3032562537658413e-02
70,-8.6666666666600001e-01,5.3333333333400001e-01,5.0000000000000003e-02,4.9999999999900005e-04,8.1596956363000003e-02,4.0454158461900491e-10,8.1596955958458423e-02,8.1596955958458423e-02
71,-8.3333333333299997e-01,5.6666666666800003e-01,5.0000000000000003e-02,5.0000000000000001e-04,8.8180747194500003e-02,2.2092475523687136e-09,8.8180744985252454e-02,8.8180744985252454e-02
72,-8.3333333333299997e-01,6.3333333333399999e-01,5.0000000000000003e-02,5.0000000000000001e-04,8.5437207876099999e-02,1.4451871112496387e-09,8.5437206430912890e-02,8.5437206430912890e-02
73,-8.6666666666600001e-01,6.6666666666700003e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.5877329386200000e-02,1.7311016314903337e-10,2.5877329213089838e-02,2.5877329213089838e-02
74,-8.6666666666600001e-01,7.3333333333399997e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.7030027320500000e-02,7.4076756814953170e-11,2.7030027246423245e-02,2.7030027246423245e-02
75,-8.3333333333299997e-01,7.6666666666700001e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.8747250235400000e-02,2.6463231040605045e-10,2.8747249970767691e-02,2.8747249970767691e-02
76,-8.3333333333299997e-01,8.3333333333399995e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.8577491674600001e-02,7.4076756813224130e-11,2.8577491600523246e-02,2.8577491600523246e-02
77,-8.6666666666600001e-01,8.6666666666699999e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.6845411109299999e-03,5.8044375533171417e-12,2.6845411051255623e-03,2.6845411051255623e-03
78,-8.6666666666600001e-01,9.3333333333299995e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.1068415036700002e-03,1.0628670214473736e-12,2.1068415026071334e-03,2.1068415026071334e-03
79,-8.3333333333299997e-01,9.6666666666699996e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.2076257104500000e-03,2.4838166705908389e-12,2.2076257079661835e-03,2.2076257079661835e-03
80,-7.6666666666700001e-01,-9.6666666666699996e-01,5.0000000000000003e-02,5.0000000000000001e-04,5.0981662295000003e-05,1.3907147252157352e-37,5.0981662295000003e-05,5.0981662295000003e-05
81,-7.3333333333399997e-01,-9.3333333333299995e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.3732065987100001e-04,1.4817037634972671e-35,1.3732065987100001e-04,1.3732065987100001e-04
82,-7.3333333333399997e-01,-8.6666666666600001e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.1046063527800001e-04,5.6395652169897798e-33,2.1046063527800001e-04,2.1046063527800001e-04
83,-7.6666666666700001e-01,-8.3333333333299997e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.4341641610900000e-04,2.0146821178817757e-32,2.4341641610900000e-04,2.4341641610900000e-04
84,-7.6666666666700001e-01,-7.6666666666600003e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.9858214563800001e-04,5.0161494604890682e-30,2.9858214563800001e-04,2.9858214563800001e-04
85,-7.3333333333399997e-01,-7.3333333333299999e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.4409609812900000e-03,3.4960166815359137e-28,1.4409609812900000e-03,1.4409609812900000e-03
86,-7.3333333333399997e-01,-6.6666666666600005e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.9356880671799999e-03,5.6939956355980804e-26,1.9356880671799999e-03,1.9356880671799999e-03
87,-7.6666666666700001e-01,-6.3333333333300001e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.2505679698999999e-03,1.3306313016562405e-25,2.2505679698999999e-03,2.2505679698999999e-03
88,-7.6666666666700001e-01,-5.6666666666599996e-01,5.0000000000000003e-02,5.0000000000000001e-04,3.0267419373599998e-03,1.4176893159273342e-23,3.0267419373599998e-03,3.0267419373599998e-03
89,-7.3333333333399997e-01,-5.3333333333199995e-01,5.0000000000000003e-02,5.0000000000000001e-04,6.7536097749900000e-03,6.4634410428644589e-22,6.7536097749900000e-03,6.7536097749900000e-03
90,-7.3333333333399997e-01,-4.6666666666599999e-01,5.0000000000000003e-02,5.0000000000000001e-04,8.7579814693600003e-03,4.5047098145434021e-20,8.7579814693600003e-03,8.7579814693600003e-03
91,-7.6666666666700001e-01,-4.3333333333200003e-01,5.0000000000000003e-02,5.0000000000099997e-04,1.0204916504200001e-02,6.8863187714385121e-20,1.0204916504200001e-02,1.0204916504200001e-02
92,-7.6666666666700001e-01,-3.6666666666499997e-01,5.0000000000000003e-02,5.0000000000099997e-04,1.3589777951599999e-02,3.1395676669671714e-18,1.3589777951599996e-02,1.3589777951599996e-02
93,-7.3333333333399997e-01,-3.3333333333199999e-01,5.0000000000000003e-02,5.0000000000099997e-04,2.1898875496199999e-02,9.3633718345994946e-17,2.1898875496199906e-02,2.1898875496199906e-02
94,-7.3333333333399997e-01,-2.6666666666500000e-01,5.0000000000000003e-02,5.0000000000099997e-04,2.7382513142599998e-02,2.7925097152549892e-15,2.7382513142597206e-02,2.7382513142597206e-02
95,-7.6666666666700001e-01,-2.3333333333199999e-01,5.0000000000000003e-02,5.0000000000099997e-04,3.1961384047200003e-02,2.7925097152431038e-15,3.1961384047197214e-02,3.1961384047197214e-02
96,-7.6666666666700001e-01,-1.6666666666499999e-01,5.0000000000000003e-02,5.0000000000099997e-04,4.1502261207999998e-02,5.4479964055180005e-14,4.1502261207945521e-02,4.1502261207945521e-02
97,-7.3333333333299999e-01,-1.3333333333200001e-01,5.0000000000000003e-02,5.0000000000099997e-04,5.5878131244999997e-02,1.0628670214721823e-12,5.5878131243937132e-02,5.5878131243937132e-02
98,-7.3333333333299999e-01,-6.6666666664800006e-02,5.0000000000000003e-02,5.0000000000099997e-04,6.7541727922699996e-02,1.3564405018444856e-11,6.7541727909135596e-02,6.7541727909135596e-02
99,-7.6666666666700001e-01,-3.3333333331300001e-02,5.0000000000000003e-02,5.0000000000099997e-04,7.9281679107100003e-02,8.8732035859075891e-12,7.9281679098226795e-02,7.9281679098226795e-02
100,-7.6666666666700001e-01,3.3333333335399999e-02,5.0000000000000003e-02,4.9999999999900005e-04,9.6001767601599994e-02,7.4076756816304576e-11,9.6001767527523235e-02,9.6001767527523235e-02
101,-7.3333333333299999e-01,6.6666666668599994e-02,5.0000000000000003e-02,4.9999999999900005e-04,1.1278317124600000e-01,9.4537426754259406e-10,1.1278317030062573e-01,1.1278317030062573e-01
102,-7.3333333333299999e-01,1.3333333333500000e-01,5.0000000000000003e-02,4.9999999999900005e-04,1.2708357472300000e-01,5.1627962762504221e-09,1.2708356956020372e-01,1.2708356956020372e-01
103,-7.6666666666700001e-01,1.6666666666800001e-01,5.0000000000000003e-02,4.9999999999900005e-04,1.3553207830899999e-01,2.2092475523687058e-09,1.3553207609975243e-01,1.3553207609975243e-01
104,-7.6666666666700001e-01,2.3333333333500000e-01,5.0000000000000003e-02,4.9999999999900005e-04,1.5813005686400000e-01,7.8923309981210097e-09,1.5813004897166899e-01,1.5813004897166899e-01
105,-7.3333333333299999e-01,2.6666666666799999e-01,5.0000000000000003e-02,4.9999999999900005e-04,1.7740118742300001e-01,6.5888072827296600e-08,1.7740112153492718e-01,1.7740112153492718e-01
106,-7.3333333333299999e-01,3.3333333333499998e-01,5.0000000000000003e-02,4.9999999999900005e-04,1.8217643611500001e-01,1.5397400651737952e-07,1.8217628214099349e-01,1.8217628214099349e-01
107,-7.6666666666600003e-01,3.6666666666800002e-01,5.0000000000000003e-02,4.9999999999900005e-04,1.5349247050600001e-01,4.3100916207330871e-08,1.5349242740508381e-01,1.5349242740508381e-01
108,-7.6666666666600003e-01,4.3333333333500001e-01,5.0000000000000003e-02,4.9999999999900005e-04,1.7504998956300000e-01,6.5888072827576320e-08,1.7504992367492717e-01,1.7504992367492717e-01
109,-7.3333333333299999e-01,4.6666666666800000e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.9104684518000001e-01,3.5982225105983426e-07,1.9104648535774896e-01,1.9104648535774896e-01
110,-7.3333333333299999e-01,5.3333333333400001e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.9174538807300001e-01,3.5982225105830659e-07,1.9174502825074896e-01,1.9174502825074896e-01
111,-7.6666666666600003e-01,5.6666666666800003e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.0860626515500001e-01,6.5888072826737373e-08,1.0860619926692718e-01,1.0860619926692718e-01
112,-7.6666666666600003e-01,6.3333333333399999e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.1997457779100000e-01,4.3100916206599088e-08,1.1997453469008379e-01,1.1997453469008379e-01
113,-7.3333333333299999e-01,6.6666666666700003e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.2845028507000000e-01,1.5397400651411212e-07,1.2845013109599349e-01,1.2845013109599349e-01
114,-7.3333333333299999e-01,7.3333333333399997e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.3300570948900001e-01,6.5888072825339438e-08,1.3300564360092718e-01,1.3300564360092718e-01
115,-7.6666666666600003e-01,7.6666666666700001e-01,5.0000000000000003e-02,5.0000000000000001e-04,3.2521630137900000e-02,7.8923309982382692e-09,3.2521622245569003e-02,3.2521622245569003e-02
116,-7.6666666666600003e-01,8.3333333333399995e-01,5.0000000000000003e-02,5.0000000000000001e-04,3.2586617228199999e-02,2.2092475523827707e-09,3.2586615018952443e-02,3.2586615018952443e-02
117,-7.3333333333299999e-01,8.6666666666699999e-01,5.0000000000000003e-02,5.0000000000000001e-04,3.4334269240999998e-02,5.1627962760093908e-09,3.4334264078203725e-02,3.4334264078203725e-02
118,-7.3333333333299999e-01,9.3333333333299995e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.1121205235599998e-02,9.4537426750086611e-10,2.1121204290225730e-02,2.1121204290225730e-02
119,-7.6666666666600003e-01,9.6666666666699996e-01,5.0000000000000003e-02,5.0000000000000001e-04,4.3471043222799996e-03,7.4076756814638686e-11,4.3471042482032428e-03,4.3471042482032428e-03
120,-6.3333333333399999e-01,-9.6666666666699996e-01,5.0000000000000003e-02,4.9999999999900005e-04,1.6941522061000001e-04,5.2932486128473212e-35,1.6941522061000001e-04,1.6941522061000001e-04
121,-6.6666666666800001e-01,-9.3333333333299995e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.3320043169299999e-04,2.8907032026560722e-34,1.3320043169299999e-04,1.3320043169299999e-04
122,-6.6666666666700003e-01,-8.6666666666600001e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.7592938343299999e-04,1.1002407928393044e-31,1.7592938343299999e-04,1.7592938343299999e-04
123,-6.3333333333399999e-01,-8.3333333333299997e-01,5.0000000000000003e-02,5.0000000000000001e-04,6.6200541115099998e-04,7.6681530240876869e-30,6.6200541115099998e-04,6.6200541115099998e-04
124,-6.3333333333399999e-01,-7.6666666666600003e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.0839972998199999e-03,1.9092144270961340e-27,1.0839972998199999e-03,1.0839972998199999e-03
125,-6.6666666666700003e-01,-7.3333333333299999e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.2711315052199999e-03,6.8204906184693394e-27,1.2711315052199999e-03,1.2711315052199999e-03
126,-6.6666666666700003e-01,-6.6666666666600005e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.5300593044600000e-03,1.1108597970745444e-24,1.5300593044600000e-03,1.5300593044600000e-03
127,-6.3333333333399999e-01,-6.3333333333300001e-01,5.0000000000000003e-02,5.0000000000000001e-04,4.2037591901899997e-03,5.0645629646372412e-23,4.2037591901899997e-03,4.2037591901899997e-03
128,-6.3333333333399999e-01,-5.6666666666599996e-01,5.0000000000000003e-02,5.0000000000000001e-04,5.7278042694099999e-03,5.3959175587336608e-21,5.7278042694099999e-03,5.7278042694099999e-03
129,-6.6666666666700003e-01,-5.3333333333199995e-01,5.0000000000000003e-02,5.0000000000000001e-04,6.7307261827100002e-03,1.2609733594440281e-20,6.7307261827100002e-03,6.7307261827100002e-03
130,-6.6666666666700003e-01,-4.6666666666599999e-01,5.0000000000000003e-02,5.0000000000000001e-04,8.7728945785900004e-03,8.7883822726847083e-19,8.7728945785899987e-03,8.7728945785899987e-03
131,-6.3333333333399999e-01,-4.3333333333200003e-01,5.0000000000000003e-02,5.0000000000000001e-04,1.6470751775400000e-02,2.6210261977982350e-17,1.6470751775399972e-02,1.6470751775399972e-02
132,-6.3333333333399999e-01,-3.6666666666600001e-01,5.0000000000000003e-02,5.0000000000000001e-04,2.1478456044700001e-02,1.1949619786056336e-15,2.1478456044698807e-02,2.1478456044698807e-02
133,-6.6666666666700003e-01,-3.3333333333199999e-01,5.0000000000000003e-02,5.0000000000099997e-04,2.5241123377500001e-02,1.8267301209520805e-15,2.5241123377498172e-02,2.5241123377498172e-02
134,-6.6666666666700003e-01,-2.6666666666500000e-01,5.0000000000000003e-02,5.0000000000099997e-04,3.3517362719600000e-02,5.4479964055873691e-14,3.3517362719545522e-02,3.3517362719545522e-02
135,-6.3333333333399999e-01,-2.3333333333199999e-01,5.0000000000000003e-02,5.0000000000099997e-04,5.0730230864799997e-02,1.0628670214360945e-12,5.0730230863737132e-02,5.0730230863737132e-02
136,-6.3333333333300001e-01,-1.6666666666499999e-01,5.0000000000000003e-02,5.0000000000099997e-04,6.3485359744400005e-02,2.0735812237118037e-11,6.3485359723664189e-02,6.3485359723664189e-02
137,-6.6666666666700003e-01,-1.3333333333200001e-01,5.0000000000000003e-02,5.0000000000099997e-04,7.4864818422000004e-02,2.0735812236193944e-11,7.4864818401264188e-02,7.4864818401264188e-02
138,-6.6666666666700003e-01,-6.6666666664899996e-02,5.0000000000000003e-02,5.0000000000099997e-04,9.5387314553999999e-02,2.6463231041598990e-10,9.5387314289367683e-02,9.5387314289367683e-02
139,-6.3333333333300001e-01,-3.3333333331599997e-02,5.0000000000000003e-02,5.0000000000099997e-04,1.2035967877100000e-01,3.3772614701226830e-09,1.2035967539373853e-01,1.2035967539373853e-01
