y,u
-3.0,0.0
-2.981132075471698,-1.54000726536e-05
-2.9622641509433962,-1.54000726536e-05
-2.943396226415094,-1.54000726536e-05
-2.9245283018867925,-1.54000726536e-05
-2.9056603773584904,-1.54000726536e-05
-2.8867924528301887,-4.86896679649e-05
-2.8679245283018866,-4.86896679649e-05
-2.849056603773585,-4.86896679649e-05
-2.830188679245283,-4.86896679649e-05
-2.811320754716981,-4.86896679649e-05
-2.792452830188679,-2.916911290552258e-05
-2.7735849056603774,-5.3732735856720745e-05
-2.7547169811320753,-7.196527675117775e-05
-2.7358490566037736,-8.444119598674849e-05
-2.7169811320754715,-9.691711522232556e-05
-2.69811320754717,-0.00010414344161356933
-2.6792452830188678,-0.00010335336719974919
-2.660377358490566,-9.251424241679229e-05
-2.641509433962264,-7.401785813119226e-05
-2.6226415094339623,-4.313432044049087e-05
-2.6037735849056602,5.9131364477670476e-06
-2.5849056603773586,7.218609718276217e-05
-2.5660377358490565,0.00015741912853379158
-2.547169811320755,0.0002761713418204852
-2.5283018867924527,0.00039835465249011794
-2.509433962264151,0.0005455615976529184
-2.490566037735849,0.0007131246254042469
-2.4716981132075473,0.0009241460114881826
-2.452830188679245,0.0011455699101904021
-2.4339622641509435,0.001395343799469094
-2.4150943396226414,0.0016689598825813442
-2.3962264150943398,0.001976246711427809
-2.3773584905660377,0.002312880607935682
-2.358490566037736,0.0026617397182313015
-2.339622641509434,0.003047223504925546
-2.3207547169811322,0.003474042236001067
-2.30188679245283,0.003913811848080247
-2.2830188679245285,0.004375126983532625
-2.2641509433962264,0.004880508000426433
-2.2452830188679247,0.005408113835562203
-2.2264150943396226,0.005975567477143815
-2.207547169811321,0.006548900303312261
-2.188679245283019,0.007149118557154346
-2.169811320754717,0.007765216773292682
-2.150943396226415,0.008419119270023988
-2.1320754716981134,0.009108269487508171
-2.1132075471698113,0.009803838876696993
-2.0943396226415096,0.01052385349169491
-2.0754716981132075,0.011243868106692843
-2.0566037735849054,0.011979058604481176
-2.0377358490566038,0.012703569123836633
-2.018867924528302,0.013448297606918253
-2.0,0.014201194228165102
-1.9811320754716981,0.014928350789986153
-1.9622641509433962,0.015632269985587748
-1.9433962264150944,0.016336189181189342
-1.9245283018867925,0.01699770728702037
-1.9056603773584906,0.017599829701292372
-1.8867924528301887,0.018182898815763543
-1.8679245283018868,0.018719263353485893
-1.849056603773585,0.019180119300734
-1.830188679245283,0.019568489746841687
-1.8113207547169812,0.01988155792542933
-1.7924528301886793,0.020105504155139366
-1.7735849056603774,0.020174290696116474
-1.7547169811320755,0.020186121065342007
-1.7358490566037736,0.020058478184502
-1.7169811320754718,0.019752319325928736
-1.6981132075471699,0.019363261114988935
-1.679245283018868,0.01875364833934645
-1.6603773584905661,0.017953268581071078
-1.6415094339622642,0.01687548282905567
-1.6226415094339623,0.015797697077040262
-1.6037735849056605,0.01435226858142202
-1.5849056603773586,0.012678028740141647
-1.5660377358490567,0.01070512048649876
-1.5471698113207548,0.008377884855849255
-1.528301886792453,0.00568821428771041
-1.509433962264151,0.002631047466361009
-1.4905660377358492,-0.0005114917272876761
-1.4716981132075473,-0.004271725142071309
-1.4528301886792454,-0.008613683427220716
-1.4339622641509435,-0.01331090957139658
-1.4150943396226416,-0.018578773122634482
-1.3962264150943398,-0.024557302595370503
-1.3773584905660379,-0.030887217828476653
-1.358490566037736,-0.03797653902235024
-1.339622641509434,-0.04576842753366906
-1.3207547169811322,-0.054474721993219524
-1.3018867924528303,-0.06355715932652616
-1.2830188679245285,-0.07376900002012872
-1.2641509433962266,-0.08486443742317959
-1.2452830188679247,-0.09620694578218568
-1.2264150943396228,-0.10839211123085382
-1.207547169811321,-0.12142740369082602
-1.1886792452830188,-0.1348121929104657
