cell,x,y,initial,numerical,exact,error,absError
20,1.2500000000000000e-01,-4.8750000000000000e+00,0.0000000000000000e+00,1.6831580697600000e-08,3.9384138886263766e-10,1.6437739308737363e-08,1.6437739308737363e-08
21,3.7500000000000000e-01,-4.8750000000000000e+00,0.0000000000000000e+00,1.5792228820600000e-08,3.6898604447953211e-10,1.5423242776120467e-08,1.5423242776120467e-08
22,6.2500000000000000e-01,-4.8750000000000000e+00,0.0000000000000000e+00,1.3763786345000000e-08,3.2179578037625632e-10,1.3441990564623744e-08,1.3441990564623744e-08
23,8.7500000000000000e-01,-4.8750000000000000e+00,0.0000000000000000e+00,1.0966490086700001e-08,2.5841770537177915e-10,1.0708072381328221e-08,1.0708072381328221e-08
24,1.1250000000000000e+00,-4.8750000000000000e+00,0.0000000000000000e+00,7.8600268400100008e-09,1.8873108111170397e-10,7.6712957588982967e-09,7.6712957588982967e-09
25,1.3750000000000000e+00,-4.8750000000000000e+00,0.0000000000000000e+00,5.0094232434000000e-09,1.2388533696169088e-10,4.8855379064383088e-09,4.8855379064383088e-09
26,1.6250000000000000e+00,-4.8750000000000000e+00,0.0000000000000000e+00,2.8238325774800001e-09,7.2355895089729565e-11,2.7514766823902705e-09,2.7514766823902705e-09
27,1.8750000000000000e+00,-4.8750000000000000e+00,0.0000000000000000e+00,1.4078800943000001e-09,3.7297802879776104e-11,1.3705822914202239e-09,1.3705822914202239e-09
28,2.1250000000000000e+00,-4.8750000000000000e+00,0.0000000000000000e+00,6.2299558863099998e-10,1.6861654580273932e-11,6.0613393405072609e-10,6.0613393405072609e-10
29,2.3750000000000000e+00,-4.8750000000000000e+00,0.0000000000000000e+00,2.4600454785899997e-10,6.6528540227483794e-12,2.3935169383625160e-10,2.3935169383625160e-10
30,2.6250000000000000e+00,-4.8750000000000000e+00,0.0000000000000000e+00,8.7223264777200002e-11,2.2823298848204748e-12,8.4940934892379534e-11,8.4940934892379534e-11
31,2.8750000000000000e+00,-4.8750000000000000e+00,0.0000000000000000e+00,2.7944835423900000e-11,6.7881715919607272e-13,2.7266018264703927e-11,2.7266018264703927e-11
32,3.1250000000000000e+00,-4.8750000000000000e+00,0.0000000000000000e+00,8.1395666531900001e-12,1.7464255260017830e-13,7.9649241005898217e-12,7.9649241005898217e-12
33,3.3750000000000000e+00,-4.8750000000000000e+00,0.0000000000000000e+00,2.1677533428000001e-12,3.8796959544152650e-14,2.1289563832558475e-12,2.1289563832558475e-12
34,3.6250000000000000e+00,-4.8750000000000000e+00,0.0000000000000000e+00,5.3064749592499996e-13,7.4315752531446378e-15,5.2321592067185533e-13,5.2321592067185533e-13
35,3.8750000000000000e+00,-4.8750000000000000e+00,0.0000000000000000e+00,1.1996837176099999e-13,1.2260411691035671e-15,1.1874233059189643e-13,1.1874233059189643e-13
36,4.1250000000000000e+00,-4.8750000000000000e+00,0.0000000000000000e+00,2.5158065843000001e-14,1.7404764544142301e-16,2.4984018197558580e-14,2.4984018197558580e-14
37,4.3750000000000000e+00,-4.8750000000000000e+00,0.0000000000000000e+00,4.9134714873300004e-15,2.1244183379414846e-17,4.8922273039505854e-15,4.8922273039505854e-15
38,4.6250000000000000e+00,-4.8750000000000000e+00,0.0000000000000000e+00,9.0036498261900005e-16,2.2281635694603555e-18,8.9813681904953977e-16,8.9813681904953977e-16
39,4.8750000000000000e+00,-4.8750000000000000e+00,0.0000000000000000e+00,1.7810511946000000e-16,2.0070601278975503e-19,1.7790441344721025e-16,1.7790441344721025e-16
40,-4.8750000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,9.0036498261900005e-16,2.2281635694603555e-18,8.9813681904953977e-16,8.9813681904953977e-16
41,-4.6250000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,4.5221979612599998e-15,2.4736243938396520e-17,4.4974617173216034e-15,4.4974617173216034e-15
42,-4.3750000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,2.4537860783200001e-14,2.3584502930927421e-16,2.4302015753890728e-14,2.4302015753890728e-14
43,-4.1250000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,1.2494396250000001e-13,1.9322122816976558e-15,1.2301175021830235e-13,1.2301175021830235e-13
44,-3.8750000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,5.9257625518699995e-13,1.3611053449189920e-14,5.7896520173781000e-13,5.7896520173781000e-13
45,-3.6250000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,2.6072204599499998e-12,8.2502586806433927e-14,2.5247178731435657e-12,2.5247178731435657e-12
46,-3.3750000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,1.0595909963600000e-11,4.3070942748816727e-13,1.0165200536111832e-11,1.0165200536111832e-11
47,-3.1250000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,3.9587601241500001e-11,1.9388167199002035e-12,3.7648784521599799e-11,3.7648784521599799e-11
48,-2.8750000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,1.3526166818700001e-10,7.5359758455749949e-12,1.2772569234142500e-10,1.2772569234142500e-10
49,-2.6250000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,4.2026508770499999e-10,2.5337578242734206e-11,3.9492750946226578e-10,3.9492750946226578e-10
50,-2.3750000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,1.1802550781600000e-09,7.3857513087831029e-11,1.1063975650721691e-09,1.1063975650721691e-09
51,-2.1250000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,2.9772180181499999e-09,1.8719182317645290e-10,2.7900261949735470e-09,2.7900261949735470e-09
52,-1.8750000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,6.7045384448600002e-09,4.1406634730313744e-10,6.2904720975568629e-09,6.2904720975568629e-09
53,-1.6250000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,1.3407355267000000e-08,8.0326825905068396e-10,1.2604087007949316e-08,1.2604087007949316e-08
54,-1.3750000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,2.3727708298299999e-08,1.3753289738136347e-09,2.2352379324486363e-08,2.2352379324486363e-08
55,-1.1250000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,3.7166196664199999e-08,2.0952223279851418e-09,3.5070974336214854e-08,3.5070974336214854e-08
56,-8.7500000000000000e-01,-4.6250000000000000e+00,0.0000000000000000e+00,5.1801237986100002e-08,2.8688573342149979e-09,4.8932380651885006e-08,4.8932380651885006e-08
57,-6.2500000000000000e-01,-4.6250000000000000e+00,0.0000000000000000e+00,6.4983711001900006e-08,3.5724571709345403e-09,6.1411253830965471e-08,6.1411253830965471e-08
58,-3.7500000000000000e-01,-4.6250000000000000e+00,0.0000000000000000e+00,7.4552042716599996e-08,4.0963459465950725e-09,7.0455696770004924e-08,7.0455696770004924e-08
59,-1.2500000000000000e-01,-4.6250000000000000e+00,0.0000000000000000e+00,7.9459810836800006e-08,4.3722807434207199e-09,7.5087530093379287e-08,7.5087530093379287e-08
60,1.2500000000000000e-01,-4.6250000000000000e+00,0.0000000000000000e+00,7.9459810836800006e-08,4.3722807434207199e-09,7.5087530093379287e-08,7.5087530093379287e-08
61,3.7500000000000000e-01,-4.6250000000000000e+00,0.0000000000000000e+00,7.4552042716599996e-08,4.0963459465950725e-09,7.0455696770004924e-08,7.0455696770004924e-08
62,6.2500000000000000e-01,-4.6250000000000000e+00,0.0000000000000000e+00,6.4983711001900006e-08,3.5724571709345403e-09,6.1411253830965471e-08,6.1411253830965471e-08
63,8.7500000000000000e-01,-4.6250000000000000e+00,0.0000000000000000e+00,5.1801237986100002e-08,2.8688573342149979e-09,4.8932380651885006e-08,4.8932380651885006e-08
64,1.1250000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,3.7166196664199999e-08,2.0952223279851418e-09,3.5070974336214854e-08,3.5070974336214854e-08
65,1.3750000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,2.3727708298299999e-08,1.3753289738136347e-09,2.2352379324486363e-08,2.2352379324486363e-08
66,1.6250000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,1.3407355267000000e-08,8.0326825905068396e-10,1.2604087007949316e-08,1.2604087007949316e-08
67,1.8750000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,6.7045384448600002e-09,4.1406634730313744e-10,6.2904720975568629e-09,6.2904720975568629e-09
68,2.1250000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,2.9772180181499999e-09,1.8719182317645290e-10,2.7900261949735470e-09,2.7900261949735470e-09
69,2.3750000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,1.1802550781600000e-09,7.3857513087831029e-11,1.1063975650721691e-09,1.1063975650721691e-09
70,2.6250000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,4.2026508770499999e-10,2.5337578242734206e-11,3.9492750946226578e-10,3.9492750946226578e-10
71,2.8750000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,1.3526166818700001e-10,7.5359758455749949e-12,1.2772569234142500e-10,1.2772569234142500e-10
72,3.1250000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,3.9587601241500001e-11,1.9388167199002035e-12,3.7648784521599799e-11,3.7648784521599799e-11
73,3.3750000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,1.0595909963600000e-11,4.3070942748816727e-13,1.0165200536111832e-11,1.0165200536111832e-11
74,3.6250000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,2.6072204599499998e-12,8.2502586806433927e-14,2.5247178731435657e-12,2.5247178731435657e-12
75,3.8750000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,5.9257625518699995e-13,1.3611053449189920e-14,5.7896520173781000e-13,5.7896520173781000e-13
76,4.1250000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,1.2494396250000001e-13,1.9322122816976558e-15,1.2301175021830235e-13,1.2301175021830235e-13
77,4.3750000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,2.4537860783200001e-14,2.3584502930927421e-16,2.4302015753890728e-14,2.4302015753890728e-14
78,4.6250000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,4.5221979612599998e-15,2.4736243938396520e-17,4.4974617173216034e-15,4.4974617173216034e-15
79,4.8750000000000000e+00,-4.6250000000000000e+00,0.0000000000000000e+00,9.0036498261900005e-16,2.2281635694603555e-18,8.9813681904953977e-16,8.9813681904953977e-16
80,-4.8750000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,4.9134714873300004e-15,2.1244183379414846e-17,4.8922273039505854e-15,4.8922273039505854e-15
81,-4.6250000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,2.4537860783200001e-14,2.3584502930927421e-16,2.4302015753890728e-14,2.4302015753890728e-14
82,-4.3750000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,1.3247455479799999e-13,2.2486387985345063e-15,1.3022591599946549e-13,1.3022591599946549e-13
83,-4.1250000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,6.7125074940299998e-13,1.8422467992457195e-14,6.5282828141054279e-13,6.5282828141054279e-13
84,-3.8750000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,3.1683421965299998e-12,1.2977310975945942e-13,3.0385690867705405e-12,3.0385690867705405e-12
85,-3.6250000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,1.3874997007900000e-11,7.8661194690319122e-13,1.3088385060996809e-11,1.3088385060996809e-11
86,-3.3750000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,5.6132792770800002e-11,4.1065522236401548e-12,5.2026240547159846e-11,5.2026240547159846e-11
87,-3.1250000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,2.0879770026900000e-10,1.8485437290679282e-11,1.9031226297832071e-10,1.9031226297832071e-10
88,-2.8750000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,7.1040457571600005e-10,7.1850942632999786e-11,6.3855363308300024e-10,6.3855363308300024e-10
89,-2.6250000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,2.1984161088000002e-09,2.4157838587643891e-10,1.9568377229235613e-09,1.9568377229235613e-09
90,-2.3750000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,6.1507486995099998e-09,7.0418643114492027e-10,5.4465622683650798e-09,5.4465622683650798e-09
91,-2.1250000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,1.5461871747599999e-08,1.7847600926581432e-09,1.3677111654941856e-08,1.3677111654941856e-08
92,-1.8750000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,3.4712247070700003e-08,3.9478705845113401e-09,3.0764376486188664e-08,3.0764376486188664e-08
93,-1.6250000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,6.9233502915100002e-08,7.6586739106720969e-09,6.1574829004427900e-08,6.1574829004427900e-08
94,-1.3750000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,1.2226990781499999e-07,1.3112924619710757e-08,1.0915698319528924e-07,1.0915698319528924e-07
95,-1.1250000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,1.9123125410500000e-07,1.9976669561625197e-08,1.7125458454337479e-07,1.7125458454337479e-07
96,-8.7500000000000000e-01,-4.3750000000000000e+00,0.0000000000000000e+00,2.6628945197400001e-07,2.7352808444042297e-08,2.3893664352995770e-07,2.3893664352995770e-07
97,-6.2500000000000000e-01,-4.3750000000000000e+00,0.0000000000000000e+00,3.3391543201399999e-07,3.4061204614713219e-08,2.9985422739928679e-07,2.9985422739928679e-07
98,-3.7500000000000000e-01,-4.3750000000000000e+00,0.0000000000000000e+00,3.8304165418200000e-07,3.9056165206069165e-08,3.4398548897593081e-07,3.4398548897593081e-07
99,-1.2500000000000000e-01,-4.3750000000000000e+00,0.0000000000000000e+00,4.0826195485700001e-07,4.1687035535730541e-08,3.6657491932126947e-07,3.6657491932126947e-07
100,1.2500000000000000e-01,-4.3750000000000000e+00,0.0000000000000000e+00,4.0826195485700001e-07,4.1687035535730541e-08,3.6657491932126947e-07,3.6657491932126947e-07
101,3.7500000000000000e-01,-4.3750000000000000e+00,0.0000000000000000e+00,3.8304165418200000e-07,3.9056165206069165e-08,3.4398548897593081e-07,3.4398548897593081e-07
102,6.2500000000000000e-01,-4.3750000000000000e+00,0.0000000000000000e+00,3.3391543201399999e-07,3.4061204614713219e-08,2.9985422739928679e-07,2.9985422739928679e-07
103,8.7500000000000000e-01,-4.3750000000000000e+00,0.0000000000000000e+00,2.6628945197400001e-07,2.7352808444042297e-08,2.3893664352995770e-07,2.3893664352995770e-07
104,1.1250000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,1.9123125410500000e-07,1.9976669561625197e-08,1.7125458454337479e-07,1.7125458454337479e-07
105,1.3750000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,1.2226990781499999e-07,1.3112924619710757e-08,1.0915698319528924e-07,1.0915698319528924e-07
106,1.6250000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,6.9233502915100002e-08,7.6586739106720969e-09,6.1574829004427900e-08,6.1574829004427900e-08
107,1.8750000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,3.4712247070700003e-08,3.9478705845113401e-09,3.0764376486188664e-08,3.0764376486188664e-08
108,2.1250000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,1.5461871747599999e-08,1.7847600926581432e-09,1.3677111654941856e-08,1.3677111654941856e-08
109,2.3750000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,6.1507486995099998e-09,7.0418643114492027e-10,5.4465622683650798e-09,5.4465622683650798e-09
110,2.6250000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,2.1984161088000002e-09,2.4157838587643891e-10,1.9568377229235613e-09,1.9568377229235613e-09
111,2.8750000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,7.1040457571600005e-10,7.1850942632999786e-11,6.3855363308300024e-10,6.3855363308300024e-10
112,3.1250000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,2.0879770026900000e-10,1.8485437290679282e-11,1.9031226297832071e-10,1.9031226297832071e-10
113,3.3750000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,5.6132792770800002e-11,4.1065522236401548e-12,5.2026240547159846e-11,5.2026240547159846e-11
114,3.6250000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,1.3874997007900000e-11,7.8661194690319122e-13,1.3088385060996809e-11,1.3088385060996809e-11
115,3.8750000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,3.1683421965299998e-12,1.2977310975945942e-13,3.0385690867705405e-12,3.0385690867705405e-12
116,4.1250000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,6.7125074940299998e-13,1.8422467992457195e-14,6.5282828141054279e-13,6.5282828141054279e-13
117,4.3750000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,1.3247455479799999e-13,2.2486387985345063e-15,1.3022591599946549e-13,1.3022591599946549e-13
118,4.6250000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,2.4537860783200001e-14,2.3584502930927421e-16,2.4302015753890728e-14,2.4302015753890728e-14
119,4.8750000000000000e+00,-4.3750000000000000e+00,0.0000000000000000e+00,4.9134714873300004e-15,2.1244183379414846e-17,4.8922273039505854e-15,4.8922273039505854e-15
120,-4.8750000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,2.5158065843000001e-14,1.7404764544142301e-16,2.4984018197558580e-14,2.4984018197558580e-14
121,-4.6250000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,1.2494396250000001e-13,1.9322122816976558e-15,1.2301175021830235e-13,1.2301175021830235e-13
122,-4.3750000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,6.7125074940299998e-13,1.8422467992457195e-14,6.5282828141054279e-13,6.5282828141054279e-13
123,-4.1250000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,3.3851274783300000e-12,1.5093012143804377e-13,3.2341973568919564e-12,3.2341973568919564e-12
124,-3.8750000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,1.5903921039500000e-11,1.0631947480330683e-12,1.4840726291466931e-11,1.4840726291466931e-11
125,-3.6250000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,6.9332218908599996e-11,6.4444914068692767e-12,6.2887727501730719e-11,6.2887727501730719e-11
126,-3.3750000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,2.7925686844699998e-10,3.3643832414823356e-11,2.4561303603217662e-10,2.4561303603217662e-10
127,-3.1250000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,1.0343357712399999e-09,1.5144601126515159e-10,8.8288975997484834e-10,8.8288975997484834e-10
128,-2.8750000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,3.5048135493100002e-09,5.8865465264896543e-10,2.9161588966610346e-09,2.9161588966610346e-09
129,-2.6250000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,1.0803920251700001e-08,1.9791840665466822e-09,8.8247361851533189e-09,8.8247361851533189e-09
130,-2.3750000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,3.0117502040899997e-08,5.7692022377914529e-09,2.4348299803108545e-08,2.4348299803108545e-08
131,-2.1250000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,7.5457552590200000e-08,1.4622039654673793e-08,6.0835512935526204e-08,6.0835512935526204e-08
132,-1.8750000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,1.6890069381400000e-07,3.2343798180891963e-08,1.3655689563310804e-07,1.3655689563310804e-07
133,-1.6250000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,3.3601904641400000e-07,6.2745370699810325e-08,2.7327367571418970e-07,2.7327367571418970e-07
134,-1.3750000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,5.9222898359500001e-07,1.0743051941092723e-07,4.8479846418407279e-07,4.8479846418407279e-07
135,-1.1250000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,9.2490850643099998e-07,1.6366325967282145e-07,7.6124524675817859e-07,7.6124524675817859e-07
136,-8.7500000000000000e-01,-4.1250000000000000e+00,0.0000000000000000e+00,1.2867979694400000e-06,2.2409390000412267e-07,1.0627040694358773e-06,1.0627040694358773e-06
137,-6.2500000000000000e-01,-4.1250000000000000e+00,0.0000000000000000e+00,1.6129333646900000e-06,2.7905391128537022e-07,1.3338794534046297e-06,1.3338794534046297e-06
138,-3.7500000000000000e-01,-4.1250000000000000e+00,0.0000000000000000e+00,1.8500390984200000e-06,3.1997622467683682e-07,1.5300628737431633e-06,1.5300628737431633e-06
139,-1.2500000000000000e-01,-4.1250000000000000e+00,0.0000000000000000e+00,1.9718681148899998e-06,3.4153020856792651e-07,1.6303379063220732e-06,1.6303379063220732e-06
140,1.2500000000000000e-01,-4.1250000000000000e+00,0.0000000000000000e+00,1.9718681148899998e-06,3.4153020856792651e-07,1.6303379063220732e-06,1.6303379063220732e-06
141,3.7500000000000000e-01,-4.1250000000000000e+00,0.0000000000000000e+00,1.8500390984200000e-06,3.1997622467683682e-07,1.5300628737431633e-06,1.5300628737431633e-06
142,6.2500000000000000e-01,-4.1250000000000000e+00,0.0000000000000000e+00,1.6129333646900000e-06,2.7905391128537022e-07,1.3338794534046297e-06,1.3338794534046297e-06
143,8.7500000000000000e-01,-4.1250000000000000e+00,0.0000000000000000e+00,1.2867979694400000e-06,2.2409390000412267e-07,1.0627040694358773e-06,1.0627040694358773e-06
144,1.1250000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,9.2490850643099998e-07,1.6366325967282145e-07,7.6124524675817859e-07,7.6124524675817859e-07
145,1.3750000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,5.9222898359500001e-07,1.0743051941092723e-07,4.8479846418407279e-07,4.8479846418407279e-07
146,1.6250000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,3.3601904641400000e-07,6.2745370699810325e-08,2.7327367571418970e-07,2.7327367571418970e-07
147,1.8750000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,1.6890069381400000e-07,3.2343798180891963e-08,1.3655689563310804e-07,1.3655689563310804e-07
148,2.1250000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,7.5457552590200000e-08,1.4622039654673793e-08,6.0835512935526204e-08,6.0835512935526204e-08
149,2.3750000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,3.0117502040899997e-08,5.7692022377914529e-09,2.4348299803108545e-08,2.4348299803108545e-08
150,2.6250000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,1.0803920251700001e-08,1.9791840665466822e-09,8.8247361851533189e-09,8.8247361851533189e-09
151,2.8750000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,3.5048135493100002e-09,5.8865465264896543e-10,2.9161588966610346e-09,2.9161588966610346e-09
152,3.1250000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,1.0343357712399999e-09,1.5144601126515159e-10,8.8288975997484834e-10,8.8288975997484834e-10
153,3.3750000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,2.7925686844699998e-10,3.3643832414823356e-11,2.4561303603217662e-10,2.4561303603217662e-10
154,3.6250000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,6.9332218908599996e-11,6.4444914068692767e-12,6.2887727501730719e-11,6.2887727501730719e-11
155,3.8750000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,1.5903921039500000e-11,1.0631947480330683e-12,1.4840726291466931e-11,1.4840726291466931e-11
156,4.1250000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,3.3851274783300000e-12,1.5093012143804377e-13,3.2341973568919564e-12,3.2341973568919564e-12
157,4.3750000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,6.7125074940299998e-13,1.8422467992457195e-14,6.5282828141054279e-13,6.5282828141054279e-13
158,4.6250000000000000e+00,-4.1250000000000000e+00,0.0000000000000000e+00,1.2494396250000001e-13,1.9322122816976558e-15,1.2301175021830235e-13,1.2301175021830235e-13
