time,step,deltaT,maxCo,residualIntegral,minT,maxT,amplitude
0.001,1.0,0.001,0.45,,-7.1054273576e-18,1.0,1.0
0.002,2.0,0.001,0.45,,-1.13686837722e-19,1.0,1.0
0.003,3.0,0.001,0.45,,-5.45696821064e-21,1.0,1.0
0.004,4.0,0.001,0.45,,-1.16415321827e-22,0.999999868928,0.999999868928
0.005,5.0,0.001,0.45,,-4.88944351673e-24,0.999999361417,0.999999361417
0.006,6.0,0.001,0.45,,-1.37835741043e-25,0.999998133107,0.999998133107
0.007,7.0,0.001,0.45,,-3.75509262085e-27,0.999995754578,0.999995754578
0.008,8.0,0.001,0.45,,-1.21116638184e-28,0.999991724031,0.999991724031
0.009000000000000001,9.0,0.001,0.45,,-5.27954101562e-30,0.999985478793,0.999985478793
0.01,10.0,0.001,0.45,,-1.21826171875e-31,0.999976405761,0.999976405761
0.011,11.0,0.001,0.45,,-3.8125e-33,0.999963850851,0.999963850851
0.012,12.0,0.001,0.45,,-1.189375e-34,0.999947127532,0.999947127532
0.013000000000000001,13.0,0.001,0.45,,-3.502e-36,0.99992552453,0.99992552453
0.014,14.0,0.001,0.45,,-1.02896e-37,0.99989831275,0.99989831275
0.015,15.0,0.001,0.45,,-4.152576e-39,0.999864751497,0.999864751497
0.016,16.0,0.001,0.45,,-9.3128704e-41,0.99982409404,0.99982409404
0.017,17.0,0.001,0.45,,-2.676621312e-42,0.999775592577,0.999775592577
0.018000000000000002,18.0,0.001,0.45,,-1.36994357248e-43,0.999718502653,0.999718502653
0.019,19.0,0.001,0.45,,-2.41888867123e-45,0.99965208707,0.99965208707
0.02,20.0,0.001,0.45,,-1.01945343738e-46,0.999575619345,0.999575619345
0.021,21.0,0.001,0.45,,-2.1194847562e-48,0.999488386732,0.999488386732
0.022,22.0,0.001,0.45,,-1.7870266279e-49,0.999389692868,0.999389692868
0.023,23.0,0.001,0.45,,-3.88032826703e-51,0.999278860061,0.999278860061
0.024,24.0,0.001,0.45,,-1.47103044954e-52,0.999155231262,0.999155231262
0.025,25.0,0.001,0.45,,-3.9953641873e-54,0.999018171731,0.999018171731
0.026000000000000002,26.0,0.001,0.45,,-1.73909003612e-55,0.998867070448,0.998867070448
0.027,27.0,0.001,0.45,,-2.89399431352e-57,0.998701341278,0.998701341278
0.028,28.0,0.001,0.45,,-1.75444936449e-58,0.998520423907,0.998520423907
0.029,29.0,0.001,0.45,,-5.96722561915e-60,0.998323784587,0.998323784587
0.03,30.0,0.001,0.45,,-2.96455034381e-61,0.998110916697,0.998110916697
0.031,31.0,0.001,0.45,,-7.67819840902e-63,0.997881341139,0.997881341139
0.032,32.0,0.001,0.45,,2.04537057819e-49,0.997634606587,0.997634606587
0.033,33.0,0.001,0.45,,6.34315136344e-48,0.997370289603,0.997370289603
0.034,34.0,0.001,0.45,,1.01345052724e-46,0.997087994633,0.997087994633
0.035,35.0,0.001,0.45,,1.11128976034e-45,0.996787353902,0.996787353902
0.036000000000000004,36.0,0.001,0.45,,9.40106796905e-45,0.996468027206,0.996468027206
0.037,37.0,0.001,0.45,,6.53951695454e-44,0.996129701625,0.996129701625
0.038,38.0,0.001,0.45,,3.89353558236e-43,0.995772091161,0.995772091161
0.039,39.0,0.001,0.45,,2.03941780789e-42,0.995394936308,0.995394936308
0.04,40.0,0.001,0.45,,9.58740449092e-42,0.99499800357,0.99499800357
0.041,41.0,0.001,0.45,,4.10673396435e-41,0.994581084919,0.994581084919
0.042,42.0,0.001,0.45,,1.6219197111e-40,0.994143997224,0.994143997224
0.043000000000000003,43.0,0.001,0.45,,5.96235621179e-40,0.993686581634,0.993686581634
0.044,44.0,0.001,0.45,,2.05603941792e-39,0.99320870293,0.99320870293
0.045,45.0,0.001,0.45,,6.69378812973e-39,0.992710248856,0.992710248856
0.046,46.0,0.001,0.45,,2.06872319584e-38,0.992191129428,0.992191129428
0.047,47.0,0.001,0.45,,6.09731814702e-38,0.991651276224,0.991651276224
0.048,48.0,0.001,0.45,,1.72075570044e-37,0.991090641666,0.991090641666
0.049,49.0,0.001,0.45,,4.6661070596e-37,0.990509198286,0.990509198286
0.05,50.0,0.001,0.45,,1.21946607861e-36,0.989906937998,0.989906937998
0.051000000000000004,51.0,0.001,0.45,,3.07987444631e-36,0.989283871353,0.989283871353
0.052000000000000005,52.0,0.001,0.45,,7.53498245358e-36,0.988640026806,0.988640026806
0.053,53.0,0.001,0.45,,1.78955009973e-35,0.987975449979,0.987975449979
0.054,54.0,0.001,0.45,,4.13379677269e-35,0.987290202931,0.987290202931
0.055,55.0,0.001,0.45,,9.30351969981e-35,0.986584363432,0.986584363432
0.056,56.0,0.001,0.45,,2.04322635469e-34,0.985858024248,0.985858024248
0.057,57.0,0.001,0.45,,4.38503269771e-34,0.985111292435,0.985111292435
0.058,58.0,0.001,0.45,,9.20827043061e-34,0.984344288639,0.984344288639
0.059000000000000004,59.0,0.001,0.45,,1.89428777324e-33,0.983557146418,0.983557146418
0.06,60.0,0.001,0.45,,3.82162317293e-33,0.982750011563,0.982750011563
0.061,61.0,0.001,0.45,,7.56863238718e-33,0.98192304145,0.98192304145
0.062,62.0,0.001,0.45,,1.47283660466e-32,0.98107640439,0.98107640439
0.063,63.0,0.001,0.45,,2.81857204407e-32,0.980210279006,0.980210279006
0.064,64.0,0.001,0.45,,5.30864673922e-32,0.97932485362,0.97932485362
0.065,65.0,0.001,0.45,,9.8477472158e-32,0.978420325656,0.978420325656
0.066,66.0,0.001,0.45,,1.80046424051e-31,0.977496901064,0.977496901064
0.067,67.0,0.001,0.45,,3.24640554351e-31,0.976554793754,0.976554793754
0.068,68.0,0.001,0.45,,5.77629814649e-31,0.975594225056,0.975594225056
0.069,69.0,0.001,0.45,,1.01476685602e-30,0.974615423184,0.974615423184
0.07,70.0,0.001,0.45,,1.76107922114e-30,0.973618622731,0.973618622731
0.07100000000000001,71.0,0.001,0.45,,3.02064481639e-30,0.972604064173,0.972604064173
0.07200000000000001,72.0,0.001,0.45,,5.12304330502e-30,0.971571993388,0.971571993388
0.073,73.0,0.001,0.45,,8.59511527161e-30,0.9705226612,0.9705226612
0.074,74.0,0.001,0.45,,1.42707765581e-29,0.969456322933,0.969456322933
0.075,75.0,0.001,0.45,,2.34575506782e-29,0.968373237982,0.968373237982
0.076,76.0,0.001,0.45,,3.81869161027e-29,0.967273669406,0.967273669406
0.077,77.0,0.001,0.45,,6.1587495902e-29,0.966157883528,0.966157883528
0.078,78.0,0.001,0.45,,9.84368677827e-29,0.96502614956,0.96502614956
0.079,79.0,0.001,0.45,,1.55971119734e-28,0.963878739237,0.963878739237
0.08,80.0,0.001,0.45,,2.45063590628e-28,0.96271592647,0.96271592647
0.081,81.0,0.001,0.45,,3.81928658072e-28,0.961537987011,0.961537987011
0.082,82.0,0.001,0.45,,5.90567106547e-28,0.960345198135,0.960345198135
0.083,83.0,0.001,0.45,,9.06251947172e-28,0.959137838337,0.959137838337
0.084,84.0,0.001,0.45,,1.3804646224e-27,0.957916187038,0.957916187038
0.085,85.0,0.001,0.45,,2.0878404497e-27,0.956680524311,0.956680524311
0.08600000000000001,86.0,0.001,0.45,,3.13588070012e-27,0.955431130615,0.955431130615
0.08700000000000001,87.0,0.001,0.45,,4.6784519371e-27,0.954168286544,0.954168286544
0.088,88.0,0.001,0.45,,6.93444035791e-27,0.952892272593,0.952892272593
0.089,89.0,0.001,0.45,,1.02133842309e-26,0.951603368923,0.951603368923
0.09,90.0,0.001,0.45,,1.49505018346e-26,0.950301855154,0.950301855154
0.091,91.0,0.001,0.45,,2.17543041732e-26,0.94898801016,0.94898801016
0.092,92.0,0.001,0.45,,3.14709794374e-26,0.947662111873,0.947662111873
0.093,93.0,0.001,0.45,,4.52710197848e-26,0.946324437106,0.946324437106
0.094,94.0,0.001,0.45,,6.47652050313e-26,0.944975261379,0.944975261379
0.095,95.0,0.001,0.45,,9.21591542389e-26,0.943614858759,0.943614858759
0.096,96.0,0.001,0.45,,1.3045831805e-25,0.942243501707,0.942243501707
0.097,97.0,0.001,0.45,,1.83738650449e-25,0.940861460938,0.940861460938
0.098,98.0,0.001,0.45,,2.57502437453e-25,0.939469005284,0.939469005284
0.099,99.0,0.001,0.45,,3.59144077399e-25,0.938066401572,0.938066401572
0.1,100.0,0.001,0.45,,4.98557251946e-25,0.936653914504,0.936653914504
0.101,101.0,0.001,0.45,,6.88923198742e-25,0.935231806553,0.935231806553
0.10200000000000001,102.0,0.001,0.45,,9.47730057282e-25,0.933800337858,0.933800337858
0.10300000000000001,103.0,0.001,0.45,,1.2980859416e-24,0.932359766131,0.932359766131
0.10400000000000001,104.0,0.001,0.45,,1.77040401439e-24,0.930910346571,0.930910346571
0.105,105.0,0.001,0.45,,2.40455701311e-24,0.929452331785,0.929452331785
0.106,106.0,0.001,0.45,,3.25262214073e-24,0.92798597171,0.92798597171
0.107,107.0,0.001,0.45,,4.38236584818e-24,0.926511513551,0.926511513551
0.108,108.0,0.001,0.45,,5.88165282333e-24,0.925029201718,0.925029201718
0.109,109.0,0.001,0.45,,7.86400566564e-24,0.923539277767,0.923539277767
0.11,110.0,0.001,0.45,,1.04755926756e-23,0.922041980354,0.922041980354
0.111,111.0,0.001,0.45,,1.3903982576e-23,0.920537545187,0.920537545187
0.112,112.0,0.001,0.45,,1.83890787328e-23,0.919026204987,0.919026204987
0.113,113.0,0.001,0.45,,2.42367337989e-23,0.917508189451,0.917508189451
0.114,114.0,0.001,0.45,,3.18356512654e-23,0.915983725223,0.915983725223
0.115,115.0,0.001,0.45,,4.16783061897e-23,0.914453035866,0.914453035866
0.116,116.0,0.001,0.45,,5.4386766847e-23,0.912916341838,0.912916341838
0.117,117.0,0.001,0.45,,7.07444762451e-23,0.911373860475,0.911373860475
0.11800000000000001,118.0,0.001,0.45,,9.17352619472e-23,0.909825805975,0.909825805975
0.11900000000000001,119.0,0.001,0.45,,1.18591089754e-22,0.908272389385,0.908272389385
0.12,120.0,0.001,0.45,,1.5285036755e-22,0.906713818594,0.906713818594
0.121,121.0,0.001,0.45,,1.96428946925e-22,0.905150298327,0.905150298327
0.122,122.0,0.001,0.45,,2.51706369877e-22,0.903582030143,0.903582030143
0.123,123.0,0.001,0.45,,3.21630374984e-22,0.902009212435,0.902009212435
0.124,124.0,0.001,0.45,,4.09843221921e-22,0.90043204043,0.90043204043
0.125,125.0,0.001,0.45,,5.20834026707e-22,0.898850706201,0.898850706201
0.126,126.0,0.001,0.45,,6.6012203541e-22,0.897265398668,0.897265398668
0.127,127.0,0.001,0.45,,8.3447661592e-22,0.895676303612,0.895676303612
0.128,128.0,0.001,0.45,,1.05218073218e-21,0.894083603686,0.894083603686
0.129,129.0,0.001,0.45,,1.32334580143e-21,0.892487478429,0.892487478429
0.13,130.0,0.001,0.45,,1.66028714327e-21,0.89088810428,0.89088810428
0.131,131.0,0.001,0.45,,2.07797073261e-21,0.8892856546,0.8892856546
0.132,132.0,0.001,0.45,,2.59454369312e-21,0.887680299684,0.887680299684
0.133,133.0,0.001,0.45,,3.23196294179e-21,0.886072206791,0.886072206791
0.134,134.0,0.001,0.45,,4.01673865114e-21,0.884461540156,0.884461540156
0.135,135.0,0.001,0.45,,4.98081176927e-21,0.882848461022,0.882848461022
0.136,136.0,0.001,0.45,,6.16258776748e-21,0.881233127657,0.881233127657
0.137,137.0,0.001,0.45,,7.60815211647e-21,0.879615695386,0.879615695386
0.138,138.0,0.001,0.45,,9.37269677104e-21,0.877996316613,0.877996316613
0.139,139.0,0.001,0.45,,1.15221912248e-20,0.87637514085,0.87637514085
0.14,140.0,0.001,0.45,,1.41353365381e-20,0.874752314748,0.874752314748
0.14100000000000001,141.0,0.001,0.45,,1.73058462106e-20,0.87312798212,0.87312798212
0.14200000000000002,142.0,0.001,0.45,,2.11451039309e-20,0.871502283978,0.871502283978
0.14300000000000002,143.0,0.001,0.45,,2.5785255175e-20,0.869875358558,0.869875358558
0.14400000000000002,144.0,0.001,0.45,,3.13827974203e-20,0.868247341355,0.868247341355
