cell,x,y,z,volume,numerical,exact,error,absError
70,1.6666666666700001e-02,8.8333333333300001e-01,5.0000000000000003e-02,3.1250000000200002e-05,-5.6468016386499997e-01,-5.8778525229399692e-01,2.3105088428996945e-02,2.3105088428996945e-02
71,8.3333333333599994e-03,8.9166666666600003e-01,5.0000000000000003e-02,3.1250000000200002e-05,-5.6468016386499997e-01,-5.8778525229572653e-01,2.3105088430726561e-02,2.3105088430726561e-02
72,8.3333333333599994e-03,9.0833333333300004e-01,5.0000000000000003e-02,3.1250000000200002e-05,-5.0760205707399997e-01,-5.0000000000166767e-01,-7.6020570723323022e-03,7.6020570723323022e-03
73,1.6666666666700001e-02,9.1666666666600005e-01,5.0000000000000003e-02,3.1250000000200002e-05,-4.3019850041500002e-01,-4.0673664307943475e-01,-2.3461857335565273e-02,2.3461857335565273e-02
74,1.6666666666700001e-02,9.3333333333299995e-01,5.0000000000000003e-02,3.1250000000200002e-05,-2.9569764763599998e-01,-3.0901699437673963e-01,1.3319346740739646e-02,1.3319346740739646e-02
75,8.3333333333700001e-03,9.4166666666599996e-01,5.0000000000000003e-02,3.1250000000299999e-05,-2.9569764763700002e-01,-3.0901699437871205e-01,1.3319346741712035e-02,1.3319346741712035e-02
76,8.3333333333700001e-03,9.5833333333299997e-01,5.0000000000000003e-02,3.1250000000299999e-05,-2.2919455547400000e-01,-2.0791169081958119e-01,-2.1282864654418809e-02,2.1282864654418809e-02
77,1.6666666666700001e-02,9.6666666666699996e-01,5.0000000000000003e-02,3.1250000000299999e-05,-1.4092293385700000e-01,-1.0452846326536250e-01,-3.6394470591637501e-02,3.6394470591637501e-02
78,1.6666666666700001e-02,9.8333333333299999e-01,5.0000000000000003e-02,3.1250000000299999e-05,2.2298145894300001e-03,-1.8844696772438362e-12,2.2298145913144697e-03,2.2298145913144697e-03
79,8.3333333333700001e-03,9.9166666666699999e-01,5.0000000000000003e-02,3.1250000000299999e-05,2.2298145887699999e-03,2.3246078537150573e-12,2.2298145864453919e-03,2.2298145864453919e-03
80,4.1666666666600002e-02,8.3333333333700001e-03,5.0000000000000003e-02,3.1250000000099998e-05,2.9993900702800003e-01,3.0901699437476882e-01,-9.0779873467687899e-03,9.0779873467687899e-03
81,3.3333333333299998e-02,1.6666666666700001e-02,5.0000000000000003e-02,3.1250000000099998e-05,2.9993900702699999e-01,3.0901699437494790e-01,-9.0779873479479023e-03,9.0779873479479023e-03
82,3.3333333333299998e-02,3.3333333333499998e-02,5.0000000000000003e-02,3.1250000000099998e-05,3.6547735186500002e-01,4.0673664307656715e-01,-4.1259291211567128e-02,4.1259291211567128e-02
83,4.1666666666600002e-02,4.1666666666800002e-02,5.0000000000000003e-02,3.1250000000099998e-05,4.4934514360799999e-01,5.0000000000036293e-01,-5.0654856392362946e-02,5.0654856392362946e-02
84,4.1666666666600002e-02,5.8333333333600003e-02,5.0000000000000003e-02,3.1250000000099998e-05,5.6828807965899997e-01,5.8778525229348955e-01,-1.9497172634489579e-02,1.9497172634489579e-02
85,3.3333333333299998e-02,6.6666666666900007e-02,5.0000000000000003e-02,3.1250000000099998e-05,5.6828807965700001e-01,5.8778525229348955e-01,-1.9497172636489535e-02,1.9497172636489535e-02
86,3.3333333333299998e-02,8.3333333333699994e-02,5.0000000000000003e-02,3.1250000000099998e-05,6.2353112798699994e-01,6.6913060636041544e-01,-4.5599478373415492e-02,4.5599478373415492e-02
87,4.1666666666600002e-02,9.1666666667000005e-02,5.0000000000000003e-02,3.1250000000099998e-05,6.9255810245299998e-01,7.4314482547851501e-01,-5.0586723025515035e-02,5.0586723025515035e-02
88,4.1666666666600002e-02,1.0833333333400000e-01,5.0000000000000003e-02,3.1250000000099998e-05,7.8100915555700001e-01,8.0901699437716335e-01,-2.8007838820163333e-02,2.8007838820163333e-02
89,3.3333333333299998e-02,1.1666666666700000e-01,5.0000000000000003e-02,3.1250000000099998e-05,7.8100915555600003e-01,8.0901699437605656e-01,-2.8007838820056530e-02,2.8007838820056530e-02
90,3.3333333333299998e-02,1.3333333333399999e-01,5.0000000000000003e-02,3.1250000000099998e-05,8.2054933290700005e-01,8.6602540378642867e-01,-4.5476070879428621e-02,4.5476070879428621e-02
91,4.1666666666600002e-02,1.4166666666700001e-01,5.0000000000000003e-02,3.1250000000099998e-05,8.6797864889400000e-01,9.1354545764328288e-01,-4.5566808749282872e-02,4.5566808749282872e-02
92,4.1666666666600002e-02,1.5833333333399999e-01,5.0000000000000003e-02,3.1250000000099998e-05,9.1727961370000000e-01,9.5105651629631849e-01,-3.3776902596318492e-02,3.3776902596318492e-02
93,3.3333333333299998e-02,1.6666666666700000e-01,5.0000000000000003e-02,3.1250000000099998e-05,9.1727961369900002e-01,9.5105651629573607e-01,-3.3776902596736047e-02,3.3776902596736047e-02
94,3.3333333333299998e-02,1.8333333333400001e-01,5.0000000000000003e-02,3.1250000000099998e-05,9.3724645201900003e-01,9.7814760073463314e-01,-4.0901148715633107e-02,4.0901148715633107e-02
95,4.1666666666600002e-02,1.9166666666700000e-01,5.0000000000000003e-02,3.1250000000099998e-05,9.5843539761999996e-01,9.9452189536844859e-01,-3.6086497748448632e-02,3.6086497748448632e-02
96,4.1666666666600002e-02,2.0833333333400000e-01,5.0000000000000003e-02,3.1250000000099998e-05,9.6376035219199996e-01,1.0000000000000000e+00,-3.6239647808000042e-02,3.6239647808000042e-02
97,3.3333333333299998e-02,2.1666666666800000e-01,5.0000000000000003e-02,3.1250000000099998e-05,9.6376035219099998e-01,1.0000000000000000e+00,-3.6239647809000020e-02,3.6239647809000020e-02
98,3.3333333333299998e-02,2.3333333333400000e-01,5.0000000000000003e-02,3.1250000000099998e-05,9.6219935822799996e-01,9.9452189536785751e-01,-3.2322537139857555e-02,3.2322537139857555e-02
99,4.1666666666600002e-02,2.4166666666799999e-01,5.0000000000000003e-02,3.1250000000099998e-05,9.5507381181399997e-01,9.7814760073215068e-01,-2.3073788918150706e-02,2.3073788918150706e-02
100,4.1666666666699999e-02,2.5833333333399999e-01,5.0000000000000003e-02,3.1250000000099998e-05,9.1590151249700003e-01,9.5105651629379429e-01,-3.5155003796794260e-02,3.5155003796794260e-02
101,3.3333333333299998e-02,2.6666666666799999e-01,5.0000000000000003e-02,3.1250000000099998e-05,9.1590151249700003e-01,9.5105651629262900e-01,-3.5155003795628970e-02,3.5155003795628970e-02
102,3.3333333333299998e-02,2.8333333333400001e-01,5.0000000000000003e-02,3.1250000000099998e-05,8.9296548721600000e-01,9.1354545764098205e-01,-2.0579970424982053e-02,2.0579970424982053e-02
103,4.1666666666699999e-02,2.9166666666800001e-01,5.0000000000000003e-02,3.1250000000099998e-05,8.5822294691699996e-01,8.6602540378014525e-01,-7.8024568631452906e-03,7.8024568631452906e-03
104,4.1666666666699999e-02,3.0833333333500001e-01,5.0000000000000003e-02,3.1250000000099998e-05,7.7838785129700006e-01,8.0901699436866892e-01,-3.0629143071668863e-02,3.0629143071668863e-02
105,3.3333333333299998e-02,3.1666666666799997e-01,5.0000000000000003e-02,3.1250000000099998e-05,7.7838785129700006e-01,8.0901699437014629e-01,-3.0629143073146237e-02,3.0629143073146237e-02
106,3.3333333333299998e-02,3.3333333333499998e-01,5.0000000000000003e-02,3.1250000000099998e-05,7.3632193265799994e-01,7.4314482547052696e-01,-6.8228928125270150e-03,6.8228928125270150e-03
107,4.1666666666699999e-02,3.4166666666800000e-01,5.0000000000000003e-02,3.1250000000099998e-05,6.7736324038399998e-01,6.6913060635247701e-01,8.2326340315229674e-03,8.2326340315229674e-03
108,4.1666666666699999e-02,3.5833333333500000e-01,5.0000000000000003e-02,3.1250000000099998e-05,5.6468016386400000e-01,5.8778525228383149e-01,-2.3105088419831499e-02,2.3105088419831499e-02
109,3.3333333333299998e-02,3.6666666666800002e-01,5.0000000000000003e-02,3.1250000000099998e-05,5.6468016386499997e-01,5.8778525228586498e-01,-2.3105088420865005e-02,2.3105088420865005e-02
110,3.3333333333299998e-02,3.8333333333500003e-01,5.0000000000000003e-02,3.1250000000099998e-05,5.0760205707399997e-01,4.9999999999111200e-01,7.6020570828879697e-03,7.6020570828879697e-03
111,4.1666666666699999e-02,3.9166666666799999e-01,5.0000000000000003e-02,3.1250000000099998e-05,4.3019850041399998e-01,4.0673664306795426e-01,2.3461857346045722e-02,2.3461857346045722e-02
112,4.1666666666699999e-02,4.0833333333499999e-01,5.0000000000000003e-02,3.1250000000099998e-05,2.9569764763400003e-01,3.0901699436478863e-01,-1.3319346730788606e-02,1.3319346730788606e-02
113,3.3333333333400002e-02,4.1666666666800001e-01,5.0000000000000003e-02,3.1250000000099998e-05,2.9569764763599998e-01,3.0901699436658109e-01,-1.3319346730581105e-02,1.3319346730581105e-02
114,3.3333333333400002e-02,4.3333333333500001e-01,5.0000000000000003e-02,3.1250000000099998e-05,2.2919455547299999e-01,2.0791169080710553e-01,2.1282864665894463e-02,2.1282864665894463e-02
115,4.1666666666699999e-02,4.4166666666799997e-01,5.0000000000000003e-02,3.1250000000099998e-05,1.4092293385499999e-01,1.0452846325911382e-01,3.6394470595886172e-02,3.6394470595886172e-02
116,4.1666666666699999e-02,4.5833333333499998e-01,5.0000000000000003e-02,3.1250000000099998e-05,-2.2298145927800001e-03,-1.0681601069353450e-11,-2.2298145820983991e-03,2.2298145820983991e-03
117,3.3333333333400002e-02,4.6666666666899997e-01,5.0000000000000003e-02,3.1250000000200002e-05,-2.2298145904699998e-03,-1.5079860603708472e-11,-2.2298145753901393e-03,2.2298145753901393e-03
118,3.3333333333400002e-02,4.8333333333500000e-01,5.0000000000000003e-02,3.1250000000099998e-05,-7.1648106111099993e-02,-1.0452846327848384e-01,3.2880357167383842e-02,3.2880357167383842e-02
119,4.1666666666699999e-02,4.9166666666900000e-01,5.0000000000000003e-02,3.1250000000099998e-05,-1.6214715133800001e-01,-2.0791169083230404e-01,4.5764539494304035e-02,4.5764539494304035e-02
120,4.1666666666699999e-02,5.0833333333499997e-01,5.0000000000000003e-02,3.1249999999900003e-05,-2.9993900703100002e-01,-3.0901699438510621e-01,9.0779873541061984e-03,9.0779873541061984e-03
121,3.3333333333400002e-02,5.1666666666899996e-01,5.0000000000000003e-02,3.1249999999900003e-05,-2.9993900702900000e-01,-3.0901699438929092e-01,9.0779873602909178e-03,9.0779873602909178e-03
122,3.3333333333400002e-02,5.3333333333499999e-01,5.0000000000000003e-02,3.1249999999799999e-05,-3.6547735186600000e-01,-4.0673664308575036e-01,4.1259291219750360e-02,4.1259291219750360e-02
123,4.1666666666699999e-02,5.4166666666800001e-01,5.0000000000000003e-02,3.1249999999799999e-05,-4.4934514361099998e-01,-5.0000000000743627e-01,5.0654856396436299e-02,5.0654856396436299e-02
124,4.1666666666699999e-02,5.5833333333500001e-01,5.0000000000000003e-02,3.1249999999799999e-05,-5.6828807966200001e-01,-5.8778525230111467e-01,1.9497172639114657e-02,1.9497172639114657e-02
125,3.3333333333400002e-02,5.6666666666800003e-01,5.0000000000000003e-02,3.1249999999799999e-05,-5.6828807966100003e-01,-5.8778525229958989e-01,1.9497172638589855e-02,1.9497172638589855e-02
126,3.3333333333400002e-02,5.8333333333500004e-01,5.0000000000000003e-02,3.1249999999799999e-05,-6.2353112799099997e-01,-6.6913060636695243e-01,4.5599478375952462e-02,4.5599478375952462e-02
127,4.1666666666699999e-02,5.9166666666800005e-01,5.0000000000000003e-02,3.1249999999799999e-05,-6.9255810245700000e-01,-7.4314482548314098e-01,5.0586723026140978e-02,5.0586723026140978e-02
128,4.1666666666699999e-02,6.0833333333499995e-01,5.0000000000000003e-02,3.1249999999900003e-05,-7.8100915556100003e-01,-8.0901699438122587e-01,2.8007838820225839e-02,2.8007838820225839e-02
129,3.3333333333400002e-02,6.1666666666799996e-01,5.0000000000000003e-02,3.1249999999799999e-05,-7.8100915555999995e-01,-8.0901699438011809e-01,2.8007838820118147e-02,2.8007838820118147e-02
130,3.3333333333400002e-02,6.3333333333399999e-01,5.0000000000000003e-02,3.1249999999799999e-05,-8.2054933290999998e-01,-8.6602540378674309e-01,4.5476070876743102e-02,4.5476070876743102e-02
131,4.1666666666699999e-02,6.4166666666799999e-01,5.0000000000000003e-02,3.1249999999900003e-05,-8.6797864889599996e-01,-9.1354545764609407e-01,4.5566808750094112e-02,4.5566808750094112e-02
132,4.1666666666800002e-02,6.5833333333400001e-01,5.0000000000000003e-02,3.1249999999900003e-05,-9.1727961370099997e-01,-9.5105651629670718e-01,3.3776902595707203e-02,3.3776902595707203e-02
133,3.3333333333400002e-02,6.6666666666800001e-01,5.0000000000000003e-02,3.1249999999900003e-05,-9.1727961370099997e-01,-9.5105651629787191e-01,3.3776902596871938e-02,3.3776902596871938e-02
134,3.3333333333400002e-02,6.8333333333400004e-01,5.0000000000000003e-02,3.1249999999900003e-05,-9.3724645202000001e-01,-9.7814760073476348e-01,4.0901148714763469e-02,4.0901148714763469e-02
135,4.1666666666800002e-02,6.9166666666700005e-01,5.0000000000000003e-02,3.1249999999900003e-05,-9.5843539761999996e-01,-9.9452189536857993e-01,3.6086497748579971e-02,3.6086497748579971e-02
136,4.1666666666800002e-02,7.0833333333399995e-01,5.0000000000000003e-02,3.1249999999900003e-05,-9.6376035219099998e-01,-1.0000000000000000e+00,3.6239647809000020e-02,3.6239647809000020e-02
137,3.3333333333400002e-02,7.1666666666699996e-01,5.0000000000000003e-02,3.1249999999900003e-05,-9.6376035219099998e-01,-1.0000000000000000e+00,3.6239647809000020e-02,3.6239647809000020e-02
138,3.3333333333400002e-02,7.3333333333399997e-01,5.0000000000000003e-02,3.1249999999900003e-05,-9.6219935822799996e-01,-9.9452189536779168e-01,3.2322537139791718e-02,3.2322537139791718e-02
139,4.1666666666800002e-02,7.4166666666699999e-01,5.0000000000000003e-02,3.1249999999900003e-05,-9.5507381181300000e-01,-9.7814760073319595e-01,2.3073788920195959e-02,2.3073788920195959e-02
