case,solverFamily,mesh,resolution,nominalH,nCells,normalizedL1,normalizedL2,normalizedLinf,observedOrderL1,observedOrderL2,observedOrderLinf,maxCo,normalizedMassError,finalAmplitude,meshOK,solverEnded,solverFatal
/home/a776/workdocuments/上交船舶/slover/student_project/cases/03_advection_diffusion_equation/06_rotating_peak_tri_analyticDirichlet_upwind/N20,03_advection_diffusion_equation,tri,20,0.1,800,1.1953887510983723,0.8185516973776954,0.8562900273932327,,,,0.0375000000001,0.04564174990808899,1.3568354254013129,True,True,False
/home/a776/workdocuments/上交船舶/slover/student_project/cases/03_advection_diffusion_equation/06_rotating_peak_tri_analyticDirichlet_upwind/N40,03_advection_diffusion_equation,tri,40,0.05,3200,0.9645332187293097,0.6915383435801353,0.7660651827935495,0.30957704085863563,0.24326428965814678,0.16063237040576797,0.0820000000001,0.02654603727544684,2.416858586825291,True,True,False
/home/a776/workdocuments/上交船舶/slover/student_project/cases/03_advection_diffusion_equation/06_rotating_peak_tri_analyticDirichlet_upwind/N80,03_advection_diffusion_equation,tri,80,0.025,12800,0.6981178565989872,0.5402176923426103,0.6284654297131401,0.4663603123738606,0.3562683569475064,0.285633765267083,0.18,0.010110285589808506,3.80476206632,True,True,False
