cell,x,y,numerical,exact,error,absError
41,3.7500000000000006e-02,3.7500000000000006e-02,9.8693697089212351e-01,9.8618496019883828e-01,7.5201069328523218e-04,7.5201069328523218e-04
42,6.2500000000000000e-02,3.7500000000000006e-02,9.7472597330547095e-01,9.7398692501414075e-01,7.3904829133020211e-04,7.3904829133020211e-04
43,8.7500000000000008e-02,3.7500000000000006e-02,9.5650647466988892e-01,9.5578393655321225e-01,7.2253811667666312e-04,7.2253811667666312e-04
44,1.1250000000000000e-01,3.7500000000000006e-02,9.3239051145650842e-01,9.3168822229302228e-01,7.0228916348613613e-04,7.0228916348613613e-04
45,1.3750000000000001e-01,3.7500000000000006e-02,9.0252658287491183e-01,9.0184834032462280e-01,6.7824255028903213e-04,6.7824255028903213e-04
46,1.6250000000000001e-01,3.7500000000000006e-02,8.6709868663995304e-01,8.6644826344311709e-01,6.5042319683594751e-04,6.5042319683594751e-04
47,1.8750000000000000e-01,3.7500000000000006e-02,8.2632516005709156e-01,8.2570624489419941e-01,6.1891516289214188e-04,6.1891516289214188e-04
48,2.1250000000000002e-01,3.7500000000000006e-02,7.8045732079040542e-01,7.7987347277031982e-01,5.8384802008559777e-04,5.8384802008559777e-04
49,2.3750000000000002e-01,3.7500000000000006e-02,7.2977790990210556e-01,7.2923252135256555e-01,5.4538854954000460e-04,5.4538854954000460e-04
50,2.6250000000000001e-01,3.7500000000000006e-02,6.7459934408458422e-01,6.7409560894625209e-01,5.0373513833212868e-04,5.0373513833212868e-04
51,2.8750000000000003e-01,3.7500000000000006e-02,6.1526178655904717e-01,6.1480267295124813e-01,4.5911360779904431e-04,4.5911360779904431e-04
52,3.1250000000000000e-01,3.7500000000000006e-02,5.5213104786370559e-01,5.5171927403486531e-01,4.1177382884027836e-04,4.1177382884027836e-04
53,3.3750000000000002e-01,3.7500000000000006e-02,4.8559632910782652e-01,4.8523434232878149e-01,3.6198677904503151e-04,3.6198677904503151e-04
54,3.6250000000000004e-01,3.7500000000000006e-02,4.1606782139444121e-01,4.1575777954544796e-01,3.1004184899324772e-04,3.1004184899324772e-04
55,3.8750000000000001e-01,3.7500000000000006e-02,3.4397417608470232e-01,3.4371793179772614e-01,2.5624428697618162e-04,2.5624428697618162e-04
56,4.1250000000000003e-01,3.7500000000000006e-02,2.6975986142012498e-01,2.6955894870266039e-01,2.0091271746458528e-04,2.0091271746458528e-04
57,4.3750000000000000e-01,3.7500000000000006e-02,1.9388242174705109e-01,1.9373804505139625e-01,1.4437669565484090e-04,1.4437669565484090e-04
58,4.6250000000000002e-01,3.7500000000000006e-02,1.1680965620480950e-01,1.1672268192795276e-01,8.6974276856735533e-05,8.6974276856735533e-05
59,4.8750000000000004e-01,3.7500000000000006e-02,3.9016734245800697e-02,3.8987684656192796e-02,2.9049589607900439e-05,2.9049589607900439e-05
60,5.1250000000000007e-01,3.7500000000000006e-02,-3.9016734248443603e-02,-3.8987684656193122e-02,-2.9049592250481038e-05,2.9049592250481038e-05
61,5.3749999999999998e-01,3.7500000000000006e-02,-1.1680965620743620e-01,-1.1672268192795264e-01,-8.6974279483564843e-05,8.6974279483564843e-05
62,5.6250000000000000e-01,3.7500000000000006e-02,-1.9388242174964551e-01,-1.9373804505139611e-01,-1.4437669824940436e-04,1.4437669824940436e-04
63,5.8750000000000002e-01,3.7500000000000006e-02,-2.6975986142267111e-01,-2.6955894870266028e-01,-2.0091272001082627e-04,2.0091272001082627e-04
64,6.1250000000000004e-01,3.7500000000000006e-02,-3.4397417608718489e-01,-3.4371793179772625e-01,-2.5624428945864031e-04,2.5624428945864031e-04
65,6.3750000000000007e-01,3.7500000000000006e-02,-4.1606782139684378e-01,-4.1575777954544829e-01,-3.1004185139549278e-04,3.1004185139549278e-04
66,6.6250000000000009e-01,3.7500000000000006e-02,-4.8559632911013539e-01,-4.8523434232878160e-01,-3.6198678135379581e-04,3.6198678135379581e-04
67,6.8750000000000000e-01,3.7500000000000006e-02,-5.5213104786590594e-01,-5.5171927403486498e-01,-4.1177383104096243e-04,4.1177383104096243e-04
68,7.1250000000000002e-01,3.7500000000000006e-02,-6.1526178656112462e-01,-6.1480267295124824e-01,-4.5911360987638261e-04,4.5911360987638261e-04
69,7.3750000000000004e-01,3.7500000000000006e-02,-6.7459934408652755e-01,-6.7409560894625209e-01,-5.0373514027546307e-04,5.0373514027546307e-04
70,7.6250000000000007e-01,3.7500000000000006e-02,-7.2977790990390157e-01,-7.2923252135256567e-01,-5.4538855133590136e-04,5.4538855133590136e-04
71,7.8750000000000009e-01,3.7500000000000006e-02,-7.8045732079204388e-01,-7.7987347277032004e-01,-5.8384802172384287e-04,5.8384802172384287e-04
72,8.1250000000000000e-01,3.7500000000000006e-02,-8.2632516005856227e-01,-8.2570624489419953e-01,-6.1891516436274330e-04,6.1891516436274330e-04
73,8.3750000000000002e-01,3.7500000000000006e-02,-8.6709868664124656e-01,-8.6644826344311709e-01,-6.5042319812946836e-04,6.5042319812946836e-04
74,8.6250000000000004e-01,3.7500000000000006e-02,-9.0252658287601983e-01,-9.0184834032462291e-01,-6.7824255139692369e-04,6.7824255139692369e-04
75,8.8750000000000007e-01,3.7500000000000006e-02,-9.3239051145742413e-01,-9.3168822229302228e-01,-7.0228916440184808e-04,7.0228916440184808e-04
76,9.1250000000000009e-01,3.7500000000000006e-02,-9.5650647467060634e-01,-9.5578393655321225e-01,-7.2253811739408924e-04,7.2253811739408924e-04
77,9.3750000000000000e-01,3.7500000000000006e-02,-9.7472597330598620e-01,-9.7398692501414075e-01,-7.3904829184545662e-04,7.3904829184545662e-04
78,9.6250000000000002e-01,3.7500000000000006e-02,-9.8693697089243293e-01,-9.8618496019883828e-01,-7.5201069359465134e-04,7.5201069359465134e-04
79,9.8750000000000004e-01,3.7500000000000006e-02,-9.9306468383921676e-01,-9.9230283716413281e-01,-7.6184667508394366e-04,7.6184667508394366e-04
80,1.2500000000000001e-02,6.2500000000000000e-02,9.8078023838128092e-01,9.8002913049640716e-01,7.5110788487375846e-04,7.5110788487375846e-04
81,3.7500000000000006e-02,6.2500000000000000e-02,9.7472597330546951e-01,9.7398692501414075e-01,7.3904829132875882e-04,7.3904829132875882e-04
82,6.2500000000000000e-02,6.2500000000000000e-02,9.6266412722643824e-01,9.6193976625564337e-01,7.2436097079486839e-04,7.2436097079486839e-04
83,8.7500000000000008e-02,6.2500000000000000e-02,9.4466855305327380e-01,9.4396192896074793e-01,7.0662409252586489e-04,7.0662409252586489e-04
84,1.1250000000000000e-01,6.2500000000000000e-02,9.2084984687650862e-01,9.2016425247461497e-01,6.8559440189364107e-04,6.8559440189364107e-04
85,1.3750000000000001e-01,6.2500000000000000e-02,8.9135461272030447e-01,8.9069345738631200e-01,6.6115533399246917e-04,6.6115533399246917e-04
86,1.6250000000000001e-01,6.2500000000000000e-02,8.5636452173927724e-01,8.5573124094759234e-01,6.3328079168489815e-04,6.3328079168489815e-04
87,1.8750000000000000e-01,6.2500000000000000e-02,8.1609516876021171e-01,8.1549315684891710e-01,6.0201191129460874e-04,6.0201191129460874e-04
88,2.1250000000000002e-01,6.2500000000000000e-02,7.7079472843060670e-01,7.7022728625927561e-01,5.6744217133108954e-04,5.6744217133108954e-04
89,2.3750000000000002e-01,6.2500000000000000e-02,7.2074241581579579e-01,7.2021270832328266e-01,5.2970749251313176e-04,5.2970749251313176e-04
90,2.6250000000000001e-01,6.2500000000000000e-02,6.6624675882802553e-01,6.6575777954544813e-01,4.8897928257740642e-04,4.8897928257740642e-04
91,2.8750000000000003e-01,6.2500000000000000e-02,6.0764369190141643e-01,6.0719823266978878e-01,4.4545923162764289e-04,4.4545923162764289e-04
92,3.1250000000000000e-01,6.2500000000000000e-02,5.4529448193877572e-01,5.4489510677581865e-01,3.9937516295707187e-04,3.9937516295707187e-04
93,3.3750000000000002e-01,6.2500000000000000e-02,4.7958349888157109e-01,4.7923252135256555e-01,3.5097752900553614e-04,3.5097752900553614e-04
94,3.6250000000000004e-01,6.2500000000000000e-02,4.1091584437960538e-01,4.1061530807418911e-01,3.0053630541626575e-04,3.0053630541626575e-04
95,3.8750000000000001e-01,6.2500000000000000e-02,3.3971485300972343e-01,3.3946651487808988e-01,2.4833813163355201e-04,2.4833813163355201e-04
96,4.1250000000000003e-01,6.2500000000000000e-02,2.6641948133737181e-01,2.6622479773369595e-01,1.9468360367586035e-04,1.9468360367586035e-04
97,4.3750000000000000e-01,6.2500000000000000e-02,1.9148160084234259e-01,1.9134171618254495e-01,1.3988465979763998e-04,1.3988465979763998e-04
98,4.6250000000000002e-01,6.2500000000000000e-02,1.1536321134532050e-01,1.1527894932355129e-01,8.4262021769213047e-05,8.4262021769213047e-05
99,4.8750000000000004e-01,6.2500000000000000e-02,3.8533592076282167e-02,3.8505449407837108e-02,2.8142668445058083e-05,2.8142668445058083e-05
100,5.1250000000000007e-01,6.2500000000000000e-02,-3.8533592080680391e-02,-3.8505449407837428e-02,-2.8142672842963734e-05,2.8142672842963734e-05
101,5.3749999999999998e-01,6.2500000000000000e-02,-1.1536321134969189e-01,-1.1527894932355116e-01,-8.4262026140730084e-05,8.4262026140730084e-05
102,5.6250000000000000e-01,6.2500000000000000e-02,-1.9148160084665991e-01,-1.9134171618254481e-01,-1.3988466411510303e-04,1.3988466411510303e-04
103,5.8750000000000002e-01,6.2500000000000000e-02,-2.6641948134160859e-01,-2.6622479773369584e-01,-1.9468360791274897e-04,1.9468360791274897e-04
104,6.1250000000000004e-01,6.2500000000000000e-02,-3.3971485301385451e-01,-3.3946651487808999e-01,-2.4833813576452535e-04,2.4833813576452535e-04
105,6.3750000000000007e-01,6.2500000000000000e-02,-4.1091584438360390e-01,-4.1061530807418944e-01,-3.0053630941445642e-04,3.0053630941445642e-04
106,6.6250000000000009e-01,6.2500000000000000e-02,-4.7958349888541307e-01,-4.7923252135256567e-01,-3.5097753284740740e-04,3.5097753284740740e-04
107,6.8750000000000000e-01,6.2500000000000000e-02,-5.4529448194243690e-01,-5.4489510677581843e-01,-3.9937516661847638e-04,3.9937516661847638e-04
108,7.1250000000000002e-01,6.2500000000000000e-02,-6.0764369190487477e-01,-6.0719823266978890e-01,-4.4545923508587659e-04,4.4545923508587659e-04
109,7.3750000000000004e-01,6.2500000000000000e-02,-6.6624675883125939e-01,-6.6575777954544813e-01,-4.8897928581126404e-04,4.8897928581126404e-04
110,7.6250000000000007e-01,6.2500000000000000e-02,-7.2074241581878506e-01,-7.2021270832328277e-01,-5.2970749550229623e-04,5.2970749550229623e-04
111,7.8750000000000009e-01,6.2500000000000000e-02,-7.7079472843333352e-01,-7.7022728625927583e-01,-5.6744217405768627e-04,5.6744217405768627e-04
112,8.1250000000000000e-01,6.2500000000000000e-02,-8.1609516876265853e-01,-8.1549315684891721e-01,-6.0201191374131824e-04,6.0201191374131824e-04
113,8.3750000000000002e-01,6.2500000000000000e-02,-8.5636452174142930e-01,-8.5573124094759234e-01,-6.3328079383695446e-04,6.3328079383695446e-04
114,8.6250000000000004e-01,6.2500000000000000e-02,-8.9135461272214878e-01,-8.9069345738631200e-01,-6.6115533583677166e-04,6.6115533583677166e-04
115,8.8750000000000007e-01,6.2500000000000000e-02,-9.2084984687803295e-01,-9.2016425247461497e-01,-6.8559440341797728e-04,6.8559440341797728e-04
116,9.1250000000000009e-01,6.2500000000000000e-02,-9.4466855305446784e-01,-9.4396192896074793e-01,-7.0662409371990975e-04,7.0662409371990975e-04
117,9.3750000000000000e-01,6.2500000000000000e-02,-9.6266412722729433e-01,-9.6193976625564337e-01,-7.2436097165096136e-04,7.2436097165096136e-04
118,9.6250000000000002e-01,6.2500000000000000e-02,-9.7472597330598376e-01,-9.7398692501414075e-01,-7.3904829184301413e-04,7.3904829184301413e-04
119,9.8750000000000004e-01,6.2500000000000000e-02,-9.8078023838144845e-01,-9.8002913049640716e-01,-7.5110788504129111e-04,7.5110788504129111e-04
120,1.2500000000000001e-02,8.7500000000000008e-02,9.6244934918093494e-01,9.6171321834641510e-01,7.3613083451984362e-04,7.3613083451984362e-04
121,3.7500000000000006e-02,8.7500000000000008e-02,9.5650647466988592e-01,9.5578393655321225e-01,7.2253811667366552e-04,7.2253811667366552e-04
122,6.2500000000000000e-02,8.7500000000000008e-02,9.4466855305327191e-01,9.4396192896074793e-01,7.0662409252397751e-04,7.0662409252397751e-04
123,8.7500000000000008e-02,8.7500000000000008e-02,9.2700809992960520e-01,9.2632008217704609e-01,6.8801775255911135e-04,6.8801775255911135e-04
124,1.1250000000000000e-01,8.7500000000000008e-02,9.0363363883102588e-01,9.0296716405403776e-01,6.6647477698811297e-04,6.6647477698811297e-04
125,1.3750000000000001e-01,8.7500000000000008e-02,8.7468900930673332e-01,8.7404715309758430e-01,6.4185620914902763e-04,6.4185620914902763e-04
126,1.6250000000000001e-01,8.7500000000000008e-02,8.4035245780939882e-01,8.3973835079211212e-01,6.1410701728670247e-04,6.1410701728670247e-04
127,1.8750000000000000e-01,8.7500000000000008e-02,8.0083552125152246e-01,8.0025228231266865e-01,5.8323893885381395e-04,5.8323893885381395e-04
128,2.1250000000000002e-01,8.7500000000000008e-02,7.5638171008815525e-01,7.5583239240187983e-01,5.4931768627541899e-04,5.4931768627541899e-04
129,2.3750000000000002e-01,8.7500000000000008e-02,7.0726499795773312e-01,7.0675254445215840e-01,5.1245350557471703e-04,5.1245350557471703e-04
130,2.6250000000000001e-01,8.7500000000000008e-02,6.5378812612150339e-01,6.5331533204681957e-01,4.7279407468381329e-04,4.7279407468381329e-04
131,2.8750000000000003e-01,8.7500000000000008e-02,5.9628073234297840e-01,5.9585021337001853e-01,4.3051897295987018e-04,4.3051897295987018e-04
132,3.1250000000000000e-01,8.7500000000000008e-02,5.3509731517847747e-01,5.3471147998748925e-01,3.8583519098822627e-04,3.8583519098822627e-04
133,3.3750000000000002e-01,8.7500000000000008e-02,4.7061504584774622e-01,4.7027607252122650e-01,3.3897332651972034e-04,3.3897332651972034e-04
134,3.6250000000000004e-01,8.7500000000000008e-02,4.0323144091805962e-01,4.0294125668520708e-01,2.9018423285254169e-04,2.9018423285254169e-04
135,3.8750000000000001e-01,8.7500000000000008e-02,3.3336190997566378e-01,3.3312217401015909e-01,2.3973596550469489e-04,2.3973596550469489e-04
136,4.1250000000000003e-01,8.7500000000000008e-02,2.6143719328308490e-01,2.6124928235797451e-01,1.8791092511039054e-04,1.8791092511039054e-04
137,4.3750000000000000e-01,8.7500000000000008e-02,1.8790070513447271e-01,1.8776570200585099e-01,1.3500312862171904e-04,1.3500312862171904e-04
138,4.6250000000000002e-01,8.7500000000000008e-02,1.1320579922588070e-01,1.1312448366242950e-01,8.1315563451200834e-05,8.1315563451200834e-05
139,4.8750000000000004e-01,8.7500000000000008e-02,3.7812972853539670e-02,3.7785815259520850e-02,2.7157594018820119e-05,2.7157594018820119e-05
140,5.1250000000000007e-01,8.7500000000000008e-02,-3.7812972859662758e-02,-3.7785815259521162e-02,-2.7157600141596017e-05,2.7157600141596017e-05
141,5.3749999999999998e-01,8.7500000000000008e-02,-1.1320579923196600e-01,-1.1312448366242939e-01,-8.1315569536610788e-05,8.1315569536610788e-05
142,5.6250000000000000e-01,8.7500000000000008e-02,-1.8790070514048290e-01,-1.8776570200585085e-01,-1.3500313463205016e-04,1.3500313463205016e-04
143,5.8750000000000002e-01,8.7500000000000008e-02,-2.6143719328898352e-01,-2.6124928235797440e-01,-1.8791093100911649e-04,1.8791093100911649e-04
144,6.1250000000000004e-01,8.7500000000000008e-02,-3.3336190998141418e-01,-3.3312217401015920e-01,-2.3973597125498403e-04,2.3973597125498403e-04
145,6.3750000000000007e-01,8.7500000000000008e-02,-4.0323144092362589e-01,-4.0294125668520742e-01,-2.9018423841847829e-04,2.9018423841847829e-04
146,6.6250000000000009e-01,8.7500000000000008e-02,-4.7061504585309438e-01,-4.7027607252122661e-01,-3.3897333186777567e-04,3.3897333186777567e-04
147,6.8750000000000000e-01,8.7500000000000008e-02,-5.3509731518357428e-01,-5.3471147998748891e-01,-3.8583519608537120e-04,3.8583519608537120e-04
148,7.1250000000000002e-01,8.7500000000000008e-02,-5.9628073234779233e-01,-5.9585021337001864e-01,-4.3051897777368620e-04,4.3051897777368620e-04
149,7.3750000000000004e-01,8.7500000000000008e-02,-6.5378812612600545e-01,-6.5331533204681957e-01,-4.7279407918587868e-04,4.7279407918587868e-04
150,7.6250000000000007e-01,8.7500000000000008e-02,-7.0726499796189468e-01,-7.0675254445215852e-01,-5.1245350973616599e-04,5.1245350973616599e-04
151,7.8750000000000009e-01,8.7500000000000008e-02,-7.5638171009195110e-01,-7.5583239240188005e-01,-5.4931769007104947e-04,5.4931769007104947e-04
152,8.1250000000000000e-01,8.7500000000000008e-02,-8.0083552125492885e-01,-8.0025228231266876e-01,-5.8323894226008921e-04,5.8323894226008921e-04
153,8.3750000000000002e-01,8.7500000000000008e-02,-8.4035245781239454e-01,-8.3973835079211212e-01,-6.1410702028241726e-04,6.1410702028241726e-04
154,8.6250000000000004e-01,8.7500000000000008e-02,-8.7468900930930049e-01,-8.7404715309758441e-01,-6.4185621171608531e-04,6.4185621171608531e-04
155,8.8750000000000007e-01,8.7500000000000008e-02,-9.0363363883314740e-01,-9.0296716405403776e-01,-6.6647477910963815e-04,6.6647477910963815e-04
156,9.1250000000000009e-01,8.7500000000000008e-02,-9.2700809993126754e-01,-9.2632008217704609e-01,-6.8801775422144829e-04,6.8801775422144829e-04
157,9.3750000000000000e-01,8.7500000000000008e-02,-9.4466855305446440e-01,-9.4396192896074793e-01,-7.0662409371646806e-04,7.0662409371646806e-04
158,9.6250000000000002e-01,8.7500000000000008e-02,-9.5650647467060301e-01,-9.5578393655321225e-01,-7.2253811739075857e-04,7.2253811739075857e-04
159,9.8750000000000004e-01,8.7500000000000008e-02,-9.6244934918117842e-01,-9.6171321834641510e-01,-7.3613083476331553e-04,7.3613083476331553e-04
160,1.2500000000000001e-02,1.1250000000000000e-01,9.3818489868074417e-01,9.3746802440322019e-01,7.1687427752398225e-04,7.1687427752398225e-04
161,3.7500000000000006e-02,1.1250000000000000e-01,9.3239051145650276e-01,9.3168822229302228e-01,7.0228916348047399e-04,7.0228916348047399e-04
162,6.2500000000000000e-02,1.1250000000000000e-01,9.2084984687650329e-01,9.2016425247461497e-01,6.8559440188831200e-04,6.8559440188831200e-04
163,8.7500000000000008e-02,1.1250000000000000e-01,9.0363363883102132e-01,9.0296716405403776e-01,6.6647477698356106e-04,6.6647477698356106e-04
164,1.1250000000000000e-01,1.1250000000000000e-01,8.8084768834078830e-01,8.8020298280001552e-01,6.4470554077278308e-04,6.4470554077278308e-04
165,1.3750000000000001e-01,1.1250000000000000e-01,8.5263220333000800e-01,8.5201205745983777e-01,6.2014587017023004e-04,6.2014587017023004e-04
166,1.6250000000000001e-01,1.1250000000000000e-01,8.1916092228665616e-01,8.1856819446266083e-01,5.9272782399533153e-04,5.9272782399533153e-04
167,1.8750000000000000e-01,1.1250000000000000e-01,7.8064003153897854e-01,7.8007758634507485e-01,5.6244519390369341e-04,5.6244519390369341e-04
168,2.1250000000000002e-01,1.1250000000000000e-01,7.3730688432961511e-01,7.3677754050555111e-01,5.2934382406399916e-04,5.2934382406399916e-04
169,2.3750000000000002e-01,1.1250000000000000e-01,6.8942852977649760e-01,6.8893501612541685e-01,4.9351365108074585e-04,4.9351365108074585e-04
170,2.6250000000000001e-01,1.1250000000000000e-01,6.3730006051172006e-01,6.3684497827672892e-01,4.5508223499113321e-04,4.5508223499113321e-04
171,2.8750000000000003e-01,1.1250000000000000e-01,5.8124278881021363e-01,5.8082857936451981e-01,4.1420944569381390e-04,4.1420944569381390e-04
172,3.1250000000000000e-01,1.1250000000000000e-01,5.2160226211419447e-01,5.2123117911542649e-01,3.7108299876797979e-04,3.7108299876797979e-04
173,3.3750000000000002e-01,1.1250000000000000e-01,4.5874612991905689e-01,4.5842021532013094e-01,3.2591459892594710e-04,3.2591459892594710e-04
174,3.6250000000000004e-01,1.1250000000000000e-01,3.9306187496880551e-01,3.9278293845719608e-01,2.7893651160942889e-04,2.7893651160942889e-04
175,3.8750000000000001e-01,1.1250000000000000e-01,3.2495442259843388e-01,3.2472402416509188e-01,2.3039843334199395e-04,2.3039843334199395e-04
176,4.1250000000000003e-01,1.1250000000000000e-01,2.5484364285118982e-01,2.5466307828231416e-01,1.8056456887566297e-04,1.8056456887566297e-04
177,4.3750000000000000e-01,1.1250000000000000e-01,1.8316176068800510e-01,1.8303204983785906e-01,1.2971085014604200e-04,1.2971085014604200e-04
178,4.6250000000000002e-01,1.1250000000000000e-01,1.1035069019294300e-01,1.1027256794182075e-01,7.8122251122247910e-05,7.8122251122247910e-05
179,4.8750000000000004e-01,1.1250000000000000e-01,3.6859309160964589e-02,3.6833218995071020e-02,2.6090165893569162e-05,2.6090165893569162e-05
180,5.1250000000000007e-01,1.1250000000000000e-01,-3.6859309168779157e-02,-3.6833218995071325e-02,-2.6090173707832287e-05,2.6090173707832287e-05
181,5.3749999999999998e-01,1.1250000000000000e-01,-1.1035069020070951e-01,-1.1027256794182062e-01,-7.8122258888882468e-05,7.8122258888882468e-05
182,5.6250000000000000e-01,1.1250000000000000e-01,-1.8316176069567591e-01,-1.8303204983785892e-01,-1.2971085781698921e-04,1.2971085781698921e-04
183,5.8750000000000002e-01,1.1250000000000000e-01,-2.5484364285871769e-01,-2.5466307828231405e-01,-1.8056457640364121e-04,1.8056457640364121e-04
184,6.1250000000000004e-01,1.1250000000000000e-01,-3.2495442260577240e-01,-3.2472402416509200e-01,-2.3039844068040161e-04,2.3039844068040161e-04
