cell,x,y,numerical,exact,error,absError
184,-5.5000000000000004e-01,-4.9999999999999933e-02,1.7753326394499999e-01,4.3869886900576466e-08,1.7753322007511310e-01,1.7753322007511310e-01
185,-4.4999999999999996e-01,-4.9999999999999933e-02,2.1035463363800000e-01,1.0582025063329931e-06,2.1035357543549366e-01,2.1035357543549366e-01
186,-3.4999999999999998e-01,-4.9999999999999933e-02,2.4021250984799999e-01,1.3504876054351193e-05,2.4019900497194566e-01,2.4019900497194566e-01
187,-2.5000000000000000e-01,-4.9999999999999933e-02,2.6067019701200000e-01,9.1186797882862540e-05,2.6057901021411717e-01,2.6057901021411717e-01
188,-1.4999999999999991e-01,-4.9999999999999933e-02,2.6426950622800000e-01,3.2575633761761628e-04,2.6394374989038238e-01,2.6394374989038238e-01
189,-4.9999999999999933e-02,-4.9999999999999933e-02,2.5167586777899997e-01,6.1570591797108698e-04,2.5106016186102886e-01,2.5106016186102886e-01
190,5.0000000000000044e-02,-4.9999999999999933e-02,2.7261400811300002e-01,6.1570591797108698e-04,2.7199830219502891e-01,2.7199830219502891e-01
191,1.5000000000000013e-01,-4.9999999999999933e-02,3.1731348383699998e-01,3.2575633761761628e-04,3.1698772749938237e-01,3.1698772749938237e-01
192,2.5000000000000000e-01,-4.9999999999999933e-02,3.3301236511499999e-01,9.1186797882862865e-05,3.3292117831711715e-01,3.3292117831711715e-01
193,3.5000000000000009e-01,-4.9999999999999933e-02,3.1604047731500001e-01,1.3504876054351217e-05,3.1602697243894567e-01,3.1602697243894567e-01
194,4.5000000000000018e-01,-4.9999999999999933e-02,2.7835158150200001e-01,1.0582025063329931e-06,2.7835052329949367e-01,2.7835052329949367e-01
195,5.5000000000000004e-01,-4.9999999999999933e-02,2.3213379542400001e-01,4.3869886900576790e-08,2.3213375155411312e-01,2.3213375155411312e-01
196,6.5000000000000013e-01,-4.9999999999999933e-02,1.8558884028299999e-01,9.6224084878540298e-10,1.8558883932075915e-01,1.8558883932075915e-01
197,7.5000000000000000e-01,-4.9999999999999933e-02,1.4308669371300001e-01,1.1166591014509926e-11,1.4308669370183341e-01,1.4308669370183341e-01
198,8.5000000000000009e-01,-4.9999999999999933e-02,1.1192461534900000e-01,6.8560973632403618e-14,1.1192461534893144e-01,1.1192461534893144e-01
199,9.5000000000000018e-01,-4.9999999999999933e-02,2.2377211578199999e-01,2.2271675407771426e-16,2.2377211578199976e-01,2.2377211578199976e-01
200,-9.4999999999999996e-01,5.0000000000000044e-02,1.8228594463700001e-01,5.3722369492657619e-15,1.8228594463699463e-01,1.8228594463699463e-01
201,-8.4999999999999998e-01,5.0000000000000044e-02,1.1124852317500000e-01,1.6537857573889913e-12,1.1124852317334621e-01,1.1124852317334621e-01
202,-7.5000000000000000e-01,5.0000000000000044e-02,1.4402230115799999e-01,2.6935365996109834e-10,1.4402230088864634e-01,1.4402230088864634e-01
203,-6.4999999999999991e-01,5.0000000000000044e-02,1.8396538045200000e-01,2.3210583610310523e-08,1.8396535724141638e-01,1.8396535724141638e-01
204,-5.5000000000000004e-01,5.0000000000000044e-02,2.2828584465400001e-01,1.0582025063329895e-06,2.2828478645149367e-01,2.2828478645149367e-01
205,-4.4999999999999996e-01,5.0000000000000044e-02,2.7628507798099999e-01,2.5525311860211609e-05,2.7625955266913976e-01,2.7625955266913976e-01
206,-3.4999999999999998e-01,5.0000000000000044e-02,3.2494972506899999e-01,3.2575633761761568e-04,3.2462396873138238e-01,3.2462396873138238e-01
207,-2.5000000000000000e-01,5.0000000000000044e-02,3.6809474805699999e-01,2.1995520134987412e-03,3.6589519604350124e-01,3.6589519604350124e-01
208,-1.4999999999999991e-01,5.0000000000000044e-02,3.9812613972599997e-01,7.8576945890482253e-03,3.9026844513695175e-01,3.9026844513695175e-01
209,-4.9999999999999933e-02,5.0000000000000044e-02,4.1523504472900002e-01,1.4851680539721126e-02,4.0038336418927889e-01,4.0038336418927889e-01
210,5.0000000000000044e-02,5.0000000000000044e-02,4.4469515909300000e-01,1.4851680539721126e-02,4.2984347855327887e-01,4.2984347855327887e-01
211,1.5000000000000013e-01,5.0000000000000044e-02,4.7779879928600000e-01,7.8576945890482253e-03,4.6994110469695177e-01,4.6994110469695177e-01
212,2.5000000000000000e-01,5.0000000000000044e-02,4.7199690643699999e-01,2.1995520134987494e-03,4.6979735442350123e-01,4.6979735442350123e-01
213,3.5000000000000009e-01,5.0000000000000044e-02,4.2912776972500000e-01,3.2575633761761628e-04,4.2880201338738239e-01,4.2880201338738239e-01
214,4.5000000000000018e-01,5.0000000000000044e-02,3.6605666288099997e-01,2.5525311860211609e-05,3.6603113756913974e-01,3.6603113756913974e-01
215,5.5000000000000004e-01,5.0000000000000044e-02,2.9773544925099998e-01,1.0582025063329969e-06,2.9773439104849364e-01,2.9773439104849364e-01
216,6.5000000000000013e-01,5.0000000000000044e-02,2.3334080865300000e-01,2.3210583610310523e-08,2.3334078544241638e-01,2.3334078544241638e-01
217,7.5000000000000000e-01,5.0000000000000044e-02,1.7828620798399999e-01,2.6935365996110025e-10,1.7828620771464634e-01,1.7828620771464634e-01
218,8.5000000000000009e-01,5.0000000000000044e-02,1.4783887335199999e-01,1.6537857573890032e-12,1.4783887335034621e-01,1.4783887335034621e-01
219,9.5000000000000018e-01,5.0000000000000044e-02,2.4835973377699999e-01,5.3722369492657619e-15,2.4835973377699461e-01,2.4835973377699461e-01
220,-9.4999999999999996e-01,1.5000000000000013e-01,2.1892745788000001e-01,6.8560973632403618e-14,2.1892745787993145e-01,2.1892745787993145e-01
221,-8.4999999999999998e-01,1.5000000000000013e-01,1.3100069289700000e-01,2.1105763349006398e-11,1.3100069287589425e-01,1.3100069287589425e-01
222,-7.5000000000000000e-01,1.5000000000000013e-01,1.7242704570500000e-01,3.4375157597820082e-09,1.7242704226748423e-01,1.7242704226748423e-01
223,-6.4999999999999991e-01,1.5000000000000013e-01,2.2258652950800001e-01,2.9621556642558323e-07,2.2258623329243357e-01,2.2258623329243357e-01
224,-5.5000000000000004e-01,1.5000000000000013e-01,2.7936416092499999e-01,1.3504876054351170e-05,2.7935065604894566e-01,2.7935065604894566e-01
225,-4.4999999999999996e-01,1.5000000000000013e-01,3.4304184239500002e-01,3.2575633761761628e-04,3.4271608605738241e-01,3.4271608605738241e-01
226,-3.4999999999999998e-01,1.5000000000000013e-01,4.1187941614399998e-01,4.1573318312108833e-03,4.0772208431278911e-01,4.0772208431278911e-01
227,-2.5000000000000000e-01,1.5000000000000013e-01,4.8115542737099998e-01,2.8070881650370728e-02,4.5308454572062923e-01,4.5308454572062923e-01
228,-1.4999999999999991e-01,1.5000000000000013e-01,5.4415739095600002e-01,1.0028060873317354e-01,4.4387678222282645e-01,4.4387678222282645e-01
229,-4.9999999999999933e-02,1.5000000000000013e-01,5.9368442590699999e-01,1.8953848973840803e-01,4.0414593616859196e-01,4.0414593616859196e-01
230,5.0000000000000044e-02,1.5000000000000013e-01,6.2001078988900005e-01,1.8953848973840812e-01,4.3047230015059190e-01,4.3047230015059190e-01
231,1.5000000000000013e-01,1.5000000000000013e-01,6.2321953957499998e-01,1.0028060873317354e-01,5.2293893084182641e-01,5.2293893084182641e-01
232,2.5000000000000000e-01,1.5000000000000013e-01,5.9189148148799997e-01,2.8070881650370826e-02,5.6382059983762911e-01,5.6382059983762911e-01
233,3.5000000000000009e-01,1.5000000000000013e-01,5.2568749340300003e-01,4.1573318312108946e-03,5.2153016157178911e-01,5.2153016157178911e-01
234,4.5000000000000018e-01,1.5000000000000013e-01,4.4129113164799999e-01,3.2575633761761628e-04,4.4096537531038238e-01,4.4096537531038238e-01
235,5.5000000000000004e-01,1.5000000000000013e-01,3.5474258467399999e-01,1.3504876054351264e-05,3.5472907979794566e-01,3.5472907979794566e-01
236,6.5000000000000013e-01,1.5000000000000013e-01,2.7664032962899998e-01,2.9621556642558323e-07,2.7664003341343357e-01,2.7664003341343357e-01
237,7.5000000000000000e-01,1.5000000000000013e-01,2.1581158075900000e-01,3.4375157597820442e-09,2.1581157732148423e-01,2.1581157732148423e-01
238,8.5000000000000009e-01,1.5000000000000013e-01,1.9251123347900001e-01,2.1105763349006550e-11,1.9251123345789425e-01,1.9251123345789425e-01
239,9.5000000000000018e-01,1.5000000000000013e-01,2.4503729642800001e-01,6.8560973632403618e-14,2.4503729642793146e-01,2.4503729642793146e-01
240,-9.4999999999999996e-01,2.5000000000000000e-01,2.4671554772599999e-01,4.6293321168659839e-13,2.4671554772553705e-01,2.4671554772553705e-01
241,-8.4999999999999998e-01,2.5000000000000000e-01,1.4733894207000001e-01,1.4250904406111081e-10,1.4733894192749097e-01,1.4733894192749097e-01
242,-7.5000000000000000e-01,2.5000000000000000e-01,1.9682114066600001e-01,2.3210583610310354e-08,1.9682111745541639e-01,1.9682111745541639e-01
243,-6.4999999999999991e-01,2.5000000000000000e-01,2.5603174612500001e-01,2.0000886255231075e-06,2.5602974603637452e-01,2.5602974603637452e-01
244,-5.5000000000000004e-01,2.5000000000000000e-01,3.2314275179200003e-01,9.1186797882862052e-05,3.2305156499411719e-01,3.2305156499411719e-01
245,-4.4999999999999996e-01,2.5000000000000000e-01,3.9906029012299998e-01,2.1995520134987377e-03,3.9686073810950123e-01,3.9686073810950123e-01
246,-3.4999999999999998e-01,2.5000000000000000e-01,4.8280487996299998e-01,2.8070881650370628e-02,4.5473399831262934e-01,4.5473399831262934e-01
247,-2.5000000000000000e-01,2.5000000000000000e-01,5.6947125995400005e-01,1.8953848973840712e-01,3.7993277021559291e-01,3.7993277021559291e-01
248,-1.4999999999999991e-01,2.5000000000000000e-01,6.4973914747399997e-01,6.7710859124664569e-01,-2.7369443772645718e-02,2.7369443772645718e-02
249,-4.9999999999999933e-02,2.5000000000000000e-01,7.1012509971899995e-01,1.2797901946853170e+00,-5.6966509496631701e-01,5.6966509496631701e-01
250,5.0000000000000044e-02,2.5000000000000000e-01,7.3388127633800004e-01,1.2797901946853174e+00,-5.4590891834731736e-01,5.4590891834731736e-01
251,1.5000000000000013e-01,2.5000000000000000e-01,7.1970120466999998e-01,6.7710859124664569e-01,4.2592613423354297e-02,4.2592613423354297e-02
252,2.5000000000000000e-01,2.5000000000000000e-01,6.7092965747599997e-01,1.8953848973840778e-01,4.8139116773759216e-01,4.8139116773759216e-01
253,3.5000000000000009e-01,2.5000000000000000e-01,5.9046457288900001e-01,2.8070881650370676e-02,5.6239369123862937e-01,5.6239369123862937e-01
254,4.5000000000000018e-01,2.5000000000000000e-01,4.9388159906500001e-01,2.1995520134987377e-03,4.9168204705150126e-01,4.9168204705150126e-01
255,5.5000000000000004e-01,2.5000000000000000e-01,3.9753676718699998e-01,9.1186797882862689e-05,3.9744558038911715e-01,3.9744558038911715e-01
256,6.5000000000000013e-01,2.5000000000000000e-01,3.1376625442299999e-01,2.0000886255231075e-06,3.1376425433437449e-01,3.1376425433437449e-01
257,7.5000000000000000e-01,2.5000000000000000e-01,2.5330804513999999e-01,2.3210583610310603e-08,2.5330802192941637e-01,2.5330802192941637e-01
258,8.5000000000000009e-01,2.5000000000000000e-01,2.2793549081100001e-01,1.4250904406111182e-10,2.2793549066849098e-01,2.2793549066849098e-01
259,9.5000000000000018e-01,2.5000000000000000e-01,2.1787948596600001e-01,4.6293321168659839e-13,2.1787948596553708e-01,2.1787948596553708e-01
260,-9.4999999999999996e-01,3.5000000000000009e-01,2.5979713270600002e-01,1.6537857573889913e-12,2.5979713270434623e-01,2.5979713270434623e-01
261,-8.4999999999999998e-01,3.5000000000000009e-01,1.5747191181299999e-01,5.0910027930106282e-10,1.5747191130389970e-01,1.5747191130389970e-01
262,-7.5000000000000000e-01,3.5000000000000009e-01,2.1358441108500001e-01,8.2917646922692923e-08,2.1358432816735309e-01,2.1358432816735309e-01
263,-6.4999999999999991e-01,3.5000000000000009e-01,2.7951971818299998e-01,7.1451302237635532e-06,2.7951257305277621e-01,2.7951257305277621e-01
264,-5.5000000000000004e-01,3.5000000000000009e-01,3.5293112904099999e-01,3.2575633761761455e-04,3.5260537270338238e-01,3.5260537270338238e-01
265,-4.4999999999999996e-01,3.5000000000000009e-01,4.3452541970899999e-01,7.8576945890482114e-03,4.2666772511995177e-01,4.2666772511995177e-01
266,-3.4999999999999998e-01,3.5000000000000009e-01,5.2355951116199995e-01,1.0028060873317311e-01,4.2327890242882682e-01,4.2327890242882682e-01
267,-2.5000000000000000e-01,3.5000000000000009e-01,6.1479773864800003e-01,6.7710859124664513e-01,-6.2310852598645106e-02,6.2310852598645106e-02
268,-1.4999999999999991e-01,3.5000000000000009e-01,6.9752525584900005e-01,2.4189073415789362e+00,-1.7213820857299362e+00,1.7213820857299362e+00
269,-4.9999999999999933e-02,3.5000000000000009e-01,7.5707846637099996e-01,4.5719312051638132e+00,-3.8148527387928133e+00,3.8148527387928133e+00
270,5.0000000000000044e-02,3.5000000000000009e-01,7.7813087292100003e-01,4.5719312051638150e+00,-3.7938003322428151e+00,3.7938003322428151e+00
271,1.5000000000000013e-01,3.5000000000000009e-01,7.5817581363300002e-01,2.4189073415789362e+00,-1.6607315279459360e+00,1.6607315279459360e+00
272,2.5000000000000000e-01,3.5000000000000009e-01,7.0311549624400005e-01,6.7710859124664757e-01,2.6006904997352476e-02,2.6006904997352476e-02
273,3.5000000000000009e-01,3.5000000000000009e-01,6.1923556134199997e-01,1.0028060873317338e-01,5.1895495260882663e-01,5.1895495260882663e-01
274,4.5000000000000018e-01,3.5000000000000009e-01,5.2109669554299998e-01,7.8576945890482114e-03,5.1323900095395181e-01,5.1323900095395181e-01
275,5.5000000000000004e-01,3.5000000000000009e-01,4.2450659479000002e-01,3.2575633761761688e-04,4.2418083845238241e-01,4.2418083845238241e-01
276,6.5000000000000013e-01,3.5000000000000009e-01,3.4187312011999998e-01,7.1451302237635532e-06,3.4186597498977622e-01,3.4186597498977622e-01
277,7.5000000000000000e-01,3.5000000000000009e-01,2.8105827973500003e-01,8.2917646922693809e-08,2.8105819681735311e-01,2.8105819681735311e-01
278,8.5000000000000009e-01,3.5000000000000009e-01,2.3944730525100000e-01,5.0910027930106654e-10,2.3944730474189971e-01,2.3944730474189971e-01
279,9.5000000000000018e-01,3.5000000000000009e-01,1.7647758551400000e-01,1.6537857573889913e-12,1.7647758551234621e-01,1.7647758551234621e-01
280,-9.4999999999999996e-01,4.5000000000000018e-01,2.5357796013500000e-01,3.1257893102787379e-12,2.5357796013187422e-01,2.5357796013187422e-01
281,-8.4999999999999998e-01,4.5000000000000018e-01,1.5896982359299999e-01,9.6224084878539946e-10,1.5896982263075915e-01,1.5896982263075915e-01
282,-7.5000000000000000e-01,4.5000000000000018e-01,2.1980826405600001e-01,1.5672108265923171e-07,2.1980810733491735e-01,2.1980810733491735e-01
283,-6.4999999999999991e-01,4.5000000000000018e-01,2.8999935418099998e-01,1.3504876054351170e-05,2.8998584930494564e-01,2.8998584930494564e-01
284,-5.5000000000000004e-01,4.5000000000000018e-01,3.6571371505099998e-01,6.1570591797108264e-04,3.6509800913302887e-01,3.6509800913302887e-01
285,-4.4999999999999996e-01,4.5000000000000018e-01,4.4651487231699999e-01,1.4851680539721086e-02,4.3166319177727891e-01,4.3166319177727891e-01
286,-3.4999999999999998e-01,4.5000000000000018e-01,5.3196303489999996e-01,1.8953848973840712e-01,3.4242454516159282e-01,3.4242454516159282e-01
287,-2.5000000000000000e-01,4.5000000000000018e-01,6.1790616194299997e-01,1.2797901946853152e+00,-6.6188403274231522e-01,6.6188403274231522e-01
288,-1.4999999999999991e-01,4.5000000000000018e-01,6.9450333226299998e-01,4.5719312051638124e+00,-3.8774278729008125e+00,3.8774278729008125e+00
289,-4.9999999999999933e-02,4.5000000000000018e-01,7.4834429849100004e-01,8.6413210566001002e+00,-7.8929767581090999e+00,7.8929767581090999e+00
290,5.0000000000000044e-02,4.5000000000000018e-01,7.6697884446999998e-01,8.6413210566001037e+00,-7.8743422121301041e+00,7.8743422121301041e+00
291,1.5000000000000013e-01,4.5000000000000018e-01,7.4751803857499999e-01,4.5719312051638124e+00,-3.8244131665888124e+00,3.8244131665888124e+00
292,2.5000000000000000e-01,4.5000000000000018e-01,6.9477964153200000e-01,1.2797901946853201e+00,-5.8501055315332007e-01,5.8501055315332007e-01
293,3.5000000000000009e-01,4.5000000000000018e-01,6.1615319490200005e-01,1.8953848973840759e-01,4.2661470516359246e-01,4.2661470516359246e-01
294,4.5000000000000018e-01,4.5000000000000018e-01,5.2459810576599997e-01,1.4851680539721086e-02,5.0974642522627889e-01,5.0974642522627889e-01
295,5.5000000000000004e-01,4.5000000000000018e-01,4.3389173896200001e-01,6.1570591797108698e-04,4.3327603304402890e-01,4.3327603304402890e-01
296,6.5000000000000013e-01,4.5000000000000018e-01,3.5397657577300001e-01,1.3504876054351170e-05,3.5396307089694568e-01,3.5396307089694568e-01
297,7.5000000000000000e-01,4.5000000000000018e-01,2.8743759081999998e-01,1.5672108265923341e-07,2.8743743409891731e-01,2.8743743409891731e-01
298,8.5000000000000009e-01,4.5000000000000018e-01,2.2348690147100000e-01,9.6224084878540649e-10,2.2348690050875916e-01,2.2348690050875916e-01
299,9.5000000000000018e-01,4.5000000000000018e-01,1.3133813922300000e-01,3.1257893102787379e-12,1.3133813921987422e-01,1.3133813921987422e-01
300,-9.4999999999999996e-01,5.5000000000000004e-01,2.2618022265200000e-01,3.1257893102787270e-12,2.2618022264887422e-01,2.2618022264887422e-01
301,-8.4999999999999998e-01,5.5000000000000004e-01,1.5003849987500001e-01,9.6224084878539615e-10,1.5003849891275917e-01,1.5003849891275917e-01
302,-7.5000000000000000e-01,5.5000000000000004e-01,2.1346063500500001e-01,1.5672108265923116e-07,2.1346047828391734e-01,2.1346047828391734e-01
303,-6.4999999999999991e-01,5.5000000000000004e-01,2.8627941637799997e-01,1.3504876054351170e-05,2.8626591150194564e-01,2.8626591150194564e-01
304,-5.5000000000000004e-01,5.5000000000000004e-01,3.6234720899900003e-01,6.1570591797108264e-04,3.6173150308102892e-01,3.6173150308102892e-01
305,-4.4999999999999996e-01,5.5000000000000004e-01,4.3867083664599998e-01,1.4851680539721072e-02,4.2381915610627890e-01,4.2381915610627890e-01
306,-3.4999999999999998e-01,5.5000000000000004e-01,5.1465763899600003e-01,1.8953848973840692e-01,3.2511914925759311e-01,3.2511914925759311e-01
307,-2.5000000000000000e-01,5.5000000000000004e-01,5.8885700027200005e-01,1.2797901946853147e+00,-6.9093319441331469e-01,6.9093319441331469e-01
308,-1.4999999999999991e-01,5.5000000000000004e-01,6.5485869619600001e-01,4.5719312051638088e+00,-3.9170725089678089e+00,3.9170725089678089e+00
309,-4.9999999999999933e-02,5.5000000000000004e-01,7.0154858107899998e-01,8.6413210566000949e+00,-7.9397724755210950e+00,7.9397724755210950e+00
310,5.0000000000000044e-02,5.5000000000000004e-01,7.1829450694499997e-01,8.6413210566000984e+00,-7.9230265496550984e+00,7.9230265496550984e+00
311,1.5000000000000013e-01,5.5000000000000004e-01,7.0196747079999999e-01,4.5719312051638088e+00,-3.8699637343638087e+00,3.8699637343638087e+00
312,2.5000000000000000e-01,5.5000000000000004e-01,6.5594026505699998e-01,1.2797901946853194e+00,-6.2384992962831942e-01,6.2384992962831942e-01
313,3.5000000000000009e-01,5.5000000000000004e-01,5.8686088451100005e-01,1.8953848973840753e-01,3.9732239477259251e-01,3.9732239477259251e-01
314,4.5000000000000018e-01,5.5000000000000004e-01,5.0519878164800003e-01,1.4851680539721072e-02,4.9034710110827895e-01,4.9034710110827895e-01
315,5.5000000000000004e-01,5.5000000000000004e-01,4.2153914053600000e-01,6.1570591797108698e-04,4.2092343461802889e-01,4.2092343461802889e-01
316,6.5000000000000013e-01,5.5000000000000004e-01,3.4245286529899999e-01,1.3504876054351170e-05,3.4243936042294565e-01,3.4243936042294565e-01
317,7.5000000000000000e-01,5.5000000000000004e-01,2.6735193265599999e-01,1.5672108265923282e-07,2.6735177593491732e-01,2.6735177593491732e-01
318,8.5000000000000009e-01,5.5000000000000004e-01,1.8701908932100000e-01,9.6224084878540298e-10,1.8701908835875916e-01,1.8701908835875916e-01
319,9.5000000000000018e-01,5.5000000000000004e-01,9.0446131165600005e-02,3.1257893102787270e-12,9.0446131162474214e-02,9.0446131162474214e-02
320,-9.4999999999999996e-01,6.5000000000000013e-01,1.7971419555800000e-01,1.6537857573889854e-12,1.7971419555634621e-01,1.7971419555634621e-01
321,-8.4999999999999998e-01,6.5000000000000013e-01,1.2967275292100000e-01,5.0910027930106106e-10,1.2967275241189971e-01,1.2967275241189971e-01
322,-7.5000000000000000e-01,6.5000000000000013e-01,1.9283339502800001e-01,8.2917646922692618e-08,1.9283331211035309e-01,1.9283331211035309e-01
323,-6.4999999999999991e-01,6.5000000000000013e-01,2.6743319509100000e-01,7.1451302237635405e-06,2.6742604996077624e-01,2.6742604996077624e-01
324,-5.5000000000000004e-01,6.5000000000000013e-01,3.4506386612899997e-01,3.2575633761761400e-04,3.4473810979138236e-01,3.4473810979138236e-01
325,-4.4999999999999996e-01,6.5000000000000013e-01,4.1820279946299999e-01,7.8576945890481975e-03,4.1034510487395182e-01,4.1034510487395182e-01
326,-3.4999999999999998e-01,6.5000000000000013e-01,4.8332615207800000e-01,1.0028060873317293e-01,3.8304554334482710e-01,3.8304554334482710e-01
327,-2.5000000000000000e-01,6.5000000000000013e-01,5.4123748558499996e-01,6.7710859124664358e-01,-1.3587110566164362e-01,1.3587110566164362e-01
328,-1.4999999999999991e-01,6.5000000000000013e-01,5.9205881631299995e-01,2.4189073415789313e+00,-1.8268485252659312e+00,1.8268485252659312e+00
329,-4.9999999999999933e-02,6.5000000000000013e-01,6.2989944366600004e-01,4.5719312051638035e+00,-3.9420317614978035e+00,3.9420317614978035e+00
330,5.0000000000000044e-02,6.5000000000000013e-01,6.4485255291999999e-01,4.5719312051638061e+00,-3.9270786522438064e+00,3.9270786522438064e+00
331,1.5000000000000013e-01,6.5000000000000013e-01,6.3208132616799995e-01,2.4189073415789313e+00,-1.7868260154109312e+00,1.7868260154109312e+00
332,2.5000000000000000e-01,6.5000000000000013e-01,5.9353850730600000e-01,6.7710859124664602e-01,-8.3570083940646023e-02,8.3570083940646023e-02
333,3.5000000000000009e-01,6.5000000000000013e-01,5.3430570459000004e-01,1.0028060873317320e-01,4.3402509585682686e-01,4.3402509585682686e-01
334,4.5000000000000018e-01,6.5000000000000013e-01,4.6207077592200002e-01,7.8576945890481975e-03,4.5421308133295180e-01,4.5421308133295180e-01
335,5.5000000000000004e-01,6.5000000000000013e-01,3.8433554421600002e-01,3.2575633761761628e-04,3.8400978787838241e-01,3.8400978787838241e-01
336,6.5000000000000013e-01,6.5000000000000013e-01,3.0550345103999998e-01,7.1451302237635405e-06,3.0549630590977622e-01,3.0549630590977622e-01
337,7.5000000000000000e-01,6.5000000000000013e-01,2.2549602271999999e-01,8.2917646922693518e-08,2.2549593980235308e-01,2.2549593980235308e-01
338,8.5000000000000009e-01,6.5000000000000013e-01,1.4175269799500001e-01,5.0910027930106468e-10,1.4175269748589972e-01,1.4175269748589972e-01
339,9.5000000000000018e-01,6.5000000000000013e-01,5.7976756137700002e-02,1.6537857573889854e-12,5.7976756136046213e-02,5.7976756136046213e-02
340,-9.4999999999999996e-01,7.5000000000000000e-01,1.2121177164900000e-01,4.6293321168659839e-13,1.2121177164853707e-01,1.2121177164853707e-01
341,-8.4999999999999998e-01,7.5000000000000000e-01,9.8201533280999995e-02,1.4250904406111081e-10,9.8201533138490948e-02,9.8201533138490948e-02
342,-7.5000000000000000e-01,7.5000000000000000e-01,1.5613423067300000e-01,2.3210583610310354e-08,1.5613420746241638e-01,1.5613420746241638e-01
343,-6.4999999999999991e-01,7.5000000000000000e-01,2.3025848218500000e-01,2.0000886255231075e-06,2.3025648209637448e-01,2.3025648209637448e-01
344,-5.5000000000000004e-01,7.5000000000000000e-01,3.1263582744599999e-01,9.1186797882862052e-05,3.1254464064811716e-01,3.1254464064811716e-01
345,-4.4999999999999996e-01,7.5000000000000000e-01,3.9102388837099999e-01,2.1995520134987377e-03,3.8882433635750124e-01,3.8882433635750124e-01
346,-3.4999999999999998e-01,7.5000000000000000e-01,4.5365323662899998e-01,2.8070881650370628e-02,4.2558235497862934e-01,4.2558235497862934e-01
347,-2.5000000000000000e-01,7.5000000000000000e-01,4.9618040091499999e-01,1.8953848973840712e-01,3.0664191117659290e-01,3.0664191117659290e-01
348,-1.4999999999999991e-01,7.5000000000000000e-01,5.2385084373099999e-01,6.7710859124664569e-01,-1.5325774751564569e-01,1.5325774751564569e-01
349,-4.9999999999999933e-02,7.5000000000000000e-01,5.4386809597200003e-01,1.2797901946853170e+00,-7.3592209871331693e-01,7.3592209871331693e-01
350,5.0000000000000044e-02,7.5000000000000000e-01,5.5401413834400004e-01,1.2797901946853174e+00,-7.2577605634131737e-01,7.2577605634131737e-01
351,1.5000000000000013e-01,7.5000000000000000e-01,5.4394488601799995e-01,6.7710859124664569e-01,-1.3316370522864573e-01,1.3316370522864573e-01
352,2.5000000000000000e-01,7.5000000000000000e-01,5.1175308714000001e-01,1.8953848973840778e-01,3.2221459740159220e-01,3.2221459740159220e-01
353,3.5000000000000009e-01,7.5000000000000000e-01,4.6093289121100001e-01,2.8070881650370676e-02,4.3286200956062931e-01,4.3286200956062931e-01
354,4.5000000000000018e-01,7.5000000000000000e-01,3.9691107897299999e-01,2.1995520134987377e-03,3.9471152695950124e-01,3.9471152695950124e-01
355,5.5000000000000004e-01,7.5000000000000000e-01,3.2519005265200002e-01,9.1186797882862689e-05,3.2509886585411718e-01,3.2509886585411718e-01
356,6.5000000000000013e-01,7.5000000000000000e-01,2.4974761123399999e-01,2.0000886255231075e-06,2.4974561114537447e-01,2.4974561114537447e-01
357,7.5000000000000000e-01,7.5000000000000000e-01,1.7297769046100001e-01,2.3210583610310603e-08,1.7297766725041638e-01,1.7297766725041638e-01
358,8.5000000000000009e-01,7.5000000000000000e-01,9.8229724808199997e-02,1.4250904406111182e-10,9.8229724665690951e-02,9.8229724665690951e-02
359,9.5000000000000018e-01,7.5000000000000000e-01,3.4767037374399998e-02,4.6293321168659839e-13,3.4767037373937063e-02,3.4767037373937063e-02
360,-9.4999999999999996e-01,8.5000000000000009e-01,6.2713210445699996e-02,6.8560973632403126e-14,6.2713210445631440e-02,6.2713210445631440e-02
361,-8.4999999999999998e-01,8.5000000000000009e-01,5.9026346944400003e-02,2.1105763349006327e-11,5.9026346923294240e-02,5.9026346923294240e-02
362,-7.5000000000000000e-01,8.5000000000000009e-01,1.0325812478900000e-01,3.4375157597819958e-09,1.0325812135148424e-01,1.0325812135148424e-01
363,-6.4999999999999991e-01,8.5000000000000009e-01,1.6826330899700001e-01,2.9621556642558111e-07,1.6826301278143357e-01,1.6826301278143357e-01
364,-5.5000000000000004e-01,8.5000000000000009e-01,2.5292576319700000e-01,1.3504876054351097e-05,2.5291225832094566e-01,2.5291225832094566e-01
365,-4.4999999999999996e-01,8.5000000000000009e-01,3.4817675451800001e-01,3.2575633761761455e-04,3.4785099818038240e-01,3.4785099818038240e-01
366,-3.4999999999999998e-01,8.5000000000000009e-01,4.3584093721400002e-01,4.1573318312108616e-03,4.3168360538278916e-01,4.3168360538278916e-01
367,-2.5000000000000000e-01,8.5000000000000009e-01,4.9383002222400002e-01,2.8070881650370579e-02,4.6575914057362944e-01,4.6575914057362944e-01
368,-1.4999999999999991e-01,8.5000000000000009e-01,5.0864931252699996e-01,1.0028060873317302e-01,4.0836870379382695e-01,4.0836870379382695e-01
369,-4.9999999999999933e-02,8.5000000000000009e-01,4.8948108774400001e-01,1.8953848973840692e-01,2.9994259800559309e-01,2.9994259800559309e-01
370,5.0000000000000044e-02,8.5000000000000009e-01,4.7058957247799998e-01,1.8953848973840712e-01,2.8105108273959289e-01,2.8105108273959289e-01
