cell,x,y,initial,numerical,exact,error,absError
16,6.5000000000000002e-01,1.5000000000000002e-01,-9.5105651629515364e-01,4.3596482650199998e-17,-4.8717891724036571e-35,4.3596482650199998e-17,4.3596482650199998e-17
17,7.5000000000000000e-01,1.5000000000000002e-01,-5.8778525229247336e-01,4.3596482650199998e-17,-3.0109312945691837e-35,4.3596482650199998e-17,4.3596482650199998e-17
18,8.5000000000000009e-01,1.5000000000000002e-01,-2.4492935982947064e-16,4.3596482650199998e-17,1.2546512039781446e-50,4.3596482650199998e-17,4.3596482650199998e-17
19,9.5000000000000007e-01,1.5000000000000002e-01,5.8778525229247358e-01,4.3596482650199998e-17,3.0109312945691859e-35,4.3596482650199998e-17,4.3596482650199998e-17
20,5.0000000000000003e-02,2.5000000000000000e-01,9.5105651629515364e-01,4.3596482650199998e-17,4.8717891724036561e-35,4.3596482650199998e-17,4.3596482650199998e-17
21,1.5000000000000002e-01,2.5000000000000000e-01,5.8778525229247325e-01,4.3596482650199998e-17,3.0109312945691795e-35,4.3596482650199998e-17,4.3596482650199998e-17
22,2.5000000000000000e-01,2.5000000000000000e-01,1.2246467991473532e-16,4.3596482650199998e-17,-1.8819768059672166e-50,4.3596482650199998e-17,4.3596482650199998e-17
23,3.5000000000000003e-01,2.5000000000000000e-01,-5.8778525229247336e-01,4.3596482650199998e-17,-3.0109312945691827e-35,4.3596482650199998e-17,4.3596482650199998e-17
24,4.5000000000000001e-01,2.5000000000000000e-01,-9.5105651629515353e-01,4.3596482650199998e-17,-4.8717891724036571e-35,4.3596482650199998e-17,4.3596482650199998e-17
25,5.5000000000000004e-01,2.5000000000000000e-01,-9.5105651629515364e-01,4.3596482650199998e-17,-4.8717891724036571e-35,4.3596482650199998e-17,4.3596482650199998e-17
26,6.5000000000000002e-01,2.5000000000000000e-01,-5.8778525229247336e-01,4.3596482650199998e-17,-3.0109312945691837e-35,4.3596482650199998e-17,4.3596482650199998e-17
27,7.5000000000000000e-01,2.5000000000000000e-01,-2.4492935982947064e-16,4.3596482650199998e-17,1.2546512039781446e-50,4.3596482650199998e-17,4.3596482650199998e-17
28,8.5000000000000009e-01,2.5000000000000000e-01,5.8778525229247358e-01,4.3596482650199998e-17,3.0109312945691859e-35,4.3596482650199998e-17,4.3596482650199998e-17
29,9.5000000000000007e-01,2.5000000000000000e-01,9.5105651629515375e-01,4.3596482650199998e-17,4.8717891724036582e-35,4.3596482650199998e-17,4.3596482650199998e-17
30,5.0000000000000003e-02,3.5000000000000003e-01,5.8778525229247325e-01,4.3596482650199998e-17,3.0109312945691795e-35,4.3596482650199998e-17,4.3596482650199998e-17
31,1.5000000000000002e-01,3.5000000000000003e-01,1.2246467991473532e-16,4.3596482650199998e-17,-1.8819768059672166e-50,4.3596482650199998e-17,4.3596482650199998e-17
32,2.5000000000000000e-01,3.5000000000000003e-01,-5.8778525229247336e-01,4.3596482650199998e-17,-3.0109312945691827e-35,4.3596482650199998e-17,4.3596482650199998e-17
33,3.5000000000000003e-01,3.5000000000000003e-01,-9.5105651629515353e-01,4.3596482650199998e-17,-4.8717891724036603e-35,4.3596482650199998e-17,4.3596482650199998e-17
34,4.5000000000000001e-01,3.5000000000000003e-01,-9.5105651629515364e-01,4.3596482650199998e-17,-4.8717891724036571e-35,4.3596482650199998e-17,4.3596482650199998e-17
35,5.5000000000000004e-01,3.5000000000000003e-01,-5.8778525229247258e-01,4.3596482650199998e-17,-3.0109312945691762e-35,4.3596482650199998e-17,4.3596482650199998e-17
36,6.5000000000000002e-01,3.5000000000000003e-01,-2.4492935982947064e-16,4.3596482650199998e-17,1.2546512039781446e-50,4.3596482650199998e-17,4.3596482650199998e-17
37,7.5000000000000000e-01,3.5000000000000003e-01,5.8778525229247358e-01,4.3596482650199998e-17,3.0109312945691859e-35,4.3596482650199998e-17,4.3596482650199998e-17
38,8.5000000000000009e-01,3.5000000000000003e-01,9.5105651629515375e-01,4.3596482650199998e-17,4.8717891724036582e-35,4.3596482650199998e-17,4.3596482650199998e-17
39,9.5000000000000007e-01,3.5000000000000003e-01,9.5105651629515364e-01,4.3596482650199998e-17,4.8717891724036571e-35,4.3596482650199998e-17,4.3596482650199998e-17
40,5.0000000000000003e-02,4.5000000000000001e-01,1.2246467991473532e-16,4.3596482650199998e-17,-1.8819768059672166e-50,4.3596482650199998e-17,4.3596482650199998e-17
41,1.5000000000000002e-01,4.5000000000000001e-01,-5.8778525229247336e-01,4.3596482650199998e-17,-3.0109312945691827e-35,4.3596482650199998e-17,4.3596482650199998e-17
42,2.5000000000000000e-01,4.5000000000000001e-01,-9.5105651629515353e-01,4.3596482650199998e-17,-4.8717891724036571e-35,4.3596482650199998e-17,4.3596482650199998e-17
43,3.5000000000000003e-01,4.5000000000000001e-01,-9.5105651629515364e-01,4.3596482650199998e-17,-4.8717891724036571e-35,4.3596482650199998e-17,4.3596482650199998e-17
44,4.5000000000000001e-01,4.5000000000000001e-01,-5.8778525229247336e-01,4.3596482650199998e-17,-3.0109312945691837e-35,4.3596482650199998e-17,4.3596482650199998e-17
45,5.5000000000000004e-01,4.5000000000000001e-01,-2.4492935982947064e-16,4.3596482650199998e-17,1.2546512039781446e-50,4.3596482650199998e-17,4.3596482650199998e-17
46,6.5000000000000002e-01,4.5000000000000001e-01,5.8778525229247358e-01,4.3596482650199998e-17,3.0109312945691859e-35,4.3596482650199998e-17,4.3596482650199998e-17
47,7.5000000000000000e-01,4.5000000000000001e-01,9.5105651629515353e-01,4.3596482650199998e-17,4.8717891724036571e-35,4.3596482650199998e-17,4.3596482650199998e-17
48,8.5000000000000009e-01,4.5000000000000001e-01,9.5105651629515364e-01,4.3596482650199998e-17,4.8717891724036571e-35,4.3596482650199998e-17,4.3596482650199998e-17
49,9.5000000000000007e-01,4.5000000000000001e-01,5.8778525229247336e-01,4.3596482650199998e-17,3.0109312945691768e-35,4.3596482650199998e-17,4.3596482650199998e-17
50,5.0000000000000003e-02,5.5000000000000004e-01,-5.8778525229247336e-01,4.3596482650199998e-17,-3.0109312945691827e-35,4.3596482650199998e-17,4.3596482650199998e-17
51,1.5000000000000002e-01,5.5000000000000004e-01,-9.5105651629515353e-01,4.3596482650199998e-17,-4.8717891724036603e-35,4.3596482650199998e-17,4.3596482650199998e-17
52,2.5000000000000000e-01,5.5000000000000004e-01,-9.5105651629515364e-01,4.3596482650199998e-17,-4.8717891724036571e-35,4.3596482650199998e-17,4.3596482650199998e-17
