time,step,deltaT,maxCo,residualIntegral,minT,maxT,amplitude
0.0003906250000009973,1.0,0.000390625000001,,,0.0,1.0,1.0
0.0007812500000019947,2.0,0.000390625000001,,,-8.48025473131e-31,1.0,1.0
0.001171875000002992,3.0,0.000390625000001,,,-2.88720503955e-18,1.0,1.0
0.0015625000000039893,4.0,0.000390625000001,,,-6.29729928415e-31,1.0,1.0
0.0019531250000049865,5.0,0.000390625000001,,,-4.73235654445e-32,1.0,1.0
0.002343750000005984,6.0,0.000390625000001,,,-6.70157966175e-33,1.0,1.0
0.0027343750000069812,7.0,0.000390625000001,,,-6.61894873618e-20,1.0,1.0
0.0031250000000079786,8.0,0.000390625000001,,,-6.57638543236e-21,1.0,1.0
0.003515625000008976,9.0,0.000390625000001,,,-1.96345448005e-21,1.0,1.0
0.003906250000009973,10.0,0.000390625000001,,,-2.92418967678e-22,1.0,1.0
0.004296875000010971,11.0,0.000390625000001,,,-6.11735883091e-23,1.0,1.0
0.004687500000011968,12.0,0.000390625000001,,,-7.63026379232e-24,1.0,1.0
0.0050781250000129655,13.0,0.000390625000001,,,-1.1479216628e-24,1.0,1.0
0.0054687500000139624,14.0,0.000390625000001,,,-2.73008245991e-25,1.0,1.0
0.00585937500001496,15.0,0.000390625000001,,,-2.99397792236e-26,1.0,1.0
0.006250000000015957,16.0,0.000390625000001,,,-5.44868011383e-27,1.0,1.0
0.006640625000016954,17.0,0.000390625000001,,,-8.77004220814e-28,1.0,1.0
0.007031250000017952,18.0,0.000390625000001,,,-1.25196460265e-28,1.0,1.0
0.007421875000018949,19.0,0.000390625000001,,,-1.76728748057e-29,1.0,1.0
0.007812500000019946,20.0,0.000390625000001,,,-2.45074239162e-30,0.999999999999,0.999999999999
0.008203125000020944,21.0,0.000390625000001,,,-4.61957538688e-31,0.999999999997,0.999999999997
0.008593750000021941,22.0,0.000390625000001,,,-5.02751164379e-32,0.99999999999,0.99999999999
0.00898437500002294,23.0,0.000390625000001,,,-8.41567696161e-33,0.999999999975,0.999999999975
0.009375000000023935,24.0,0.000390625000001,,,-1.44891830825e-33,0.99999999994,0.99999999994
0.009765625000024933,25.0,0.000390625000001,,,-1.78088416558e-34,0.999999999865,0.999999999865
0.010156250000025931,26.0,0.000390625000001,,,-2.68459303154e-35,0.999999999717,0.999999999717
0.010546875000026927,27.0,0.000390625000001,,,-4.12272977207e-36,0.999999999439,0.999999999439
0.010937500000027925,28.0,0.000390625000001,,,-6.16338623957e-37,0.999999998939,0.999999998939
0.011328125000028923,29.0,0.000390625000001,,,-7.87197128423e-38,0.999999998079,0.999999998079
0.01171875000002992,30.0,0.000390625000001,,,-1.08893272483e-38,0.999999996651,0.999999996651
0.012109375000030917,31.0,0.000390625000001,,,-1.92441219971e-39,0.999999994356,0.999999994356
0.012500000000031914,32.0,0.000390625000001,,,-2.13817702417e-40,0.999999990775,0.999999990775
0.012890625000032912,33.0,0.000390625000001,,,-3.40472569704e-41,0.999999985334,0.999999985334
0.013281250000033908,34.0,0.000390625000001,,,-5.56423756698e-42,0.999999977262,0.999999977262
0.013671875000034906,35.0,0.000390625000001,,,-7.32128879024e-43,0.99999996555,0.99999996555
0.014062500000035904,36.0,0.000390625000001,,,-1.00770946537e-43,0.999999948892,0.999999948892
0.014453125000036902,37.0,0.000390625000001,,,-1.51954585159e-44,0.999999925633,0.999999925633
0.014843750000037898,38.0,0.000390625000001,,,-2.29821224614e-45,0.999999893704,0.999999893704
0.015234375000038896,39.0,0.000390625000001,,,-2.80966371906e-46,0.999999850554,0.999999850554
0.01562500000003989,40.0,0.000390625000001,,,-3.96223913384e-47,0.999999793079,0.999999793079
0.01601562500004089,41.0,0.000390625000001,,,-6.79037161923e-48,0.999999717545,0.999999717545
0.016406250000041887,42.0,0.000390625000001,,,-8.15027444164e-49,0.999999619513,0.999999619513
0.016796875000042885,43.0,0.000390625000001,,,-1.19015877601e-49,0.999999493754,0.999999493754
