case,caseName,problem,mesh,resolution,nominalH,nCells,finalTime,finalTimeError,normalizedL1,normalizedL2,normalizedLinf,absoluteL1,absoluteL2,absoluteLinf,initialNormalizedL1,initialNormalizedL2,initialNormalizedLinf,exactNormL1,exactNormL2,exactNormLinf,relativeErrorValid,initialMass,finalMass,massChange,normalizedMassError,maxAbsResidualIntegral,minCo,maxCo,targetCo,initialAmplitude,finalAmplitude,minFinal,maxFinal,maxAbsFinal,timeSteps,meshOK,boundedBelowInitial,boundedAboveInitial,solverEnded,solverFatal,linearSolver,linearTolerance,nNonOrthogonalCorrectors
/home/a776/workdocuments/上交船舶/slover/student_project/cases/04_poisson_equation/02_poisson_manufactured_tri/N10,02_poisson_manufactured_tri,poisson_manufactured,tri,10,0.1,200,0.0,0.0,0.016275693471932556,0.016606252794683182,0.02010946669181825,,,,,,,,,,,0.0,9.465534884273924e-14,9.465534884273924e-14,2.322583352451744e-12,0.0,0.0,0.0,0.0,0.0,0.9902996744673873,-0.9902996744673559,0.9902996744674187,0.9902996744674187,1,True,,,True,False,GAMG,1e-12,2
/home/a776/workdocuments/上交船舶/slover/student_project/cases/04_poisson_equation/02_poisson_manufactured_tri/N20,02_poisson_manufactured_tri,poisson_manufactured,tri,20,0.05,800,0.0,0.0,0.0043211327350523455,0.005394706049204703,0.010170504751811832,,,,,,,,,,,0.0,1.4465081151111836e-13,1.4465081151111836e-13,3.5642102334632826e-12,0.0,0.0,0.0,0.0,0.0,0.9975702912699881,-0.9975702912699765,0.9975702912699996,0.9975702912699996,1,True,,,True,False,GAMG,1e-12,2
/home/a776/workdocuments/上交船舶/slover/student_project/cases/04_poisson_equation/02_poisson_manufactured_tri/N40,02_poisson_manufactured_tri,poisson_manufactured,tri,40,0.025,3200,0.0,0.0,0.001130736688269507,0.0018290493717653526,0.005076896287720368,,,,,,,,,,,0.0,1.446681255660094e-13,1.446681255660094e-13,3.5683188476601516e-12,0.0,0.0,0.0,0.0,0.0,0.9993924891559502,-0.9993924891559497,0.9993924891559507,0.9993924891559507,1,True,,,True,False,GAMG,1e-12,2
/home/a776/workdocuments/上交船舶/slover/student_project/cases/04_poisson_equation/02_poisson_manufactured_tri/N80,02_poisson_manufactured_tri,poisson_manufactured,tri,80,0.0125,12800,0.0,0.0,0.00029173290008828397,0.0006327954478492887,0.0025373791668044186,,,,,,,,,,,0.0,2.0764152116464762e-13,2.0764152116464762e-13,5.1229101690974214e-12,0.0,0.0,0.0,0.0,0.0,0.9998481310911524,-0.9998481310911559,0.999848131091149,0.9998481310911559,1,True,,,True,False,GAMG,1e-12,2
