x,v
0.104483007707,0.399746355781
0.133712068893,0.410284850358
0.147424137787,0.403013604529
0.174848275573,0.374595526212
0.188560344466,0.357007227275
0.215984482253,0.322113968824
0.229696551146,0.305667212066
0.257120688932,0.274855163071
0.270832757826,0.260027471469
0.298256895612,0.230552022463
0.311968964505,0.215828259417
0.339393102292,0.18653829007
0.353105171185,0.172030580659
0.380529308971,0.143326146504
0.394241377864,0.12911098097
0.421665515651,0.100864311652
0.435377584544,0.0868295071566
0.462801722331,0.0588186261352
0.476513791224,0.044868035433
0.50393792901,0.0168772374883
0.517649997903,0.00291217160807
0.54507413569,-0.0252871142732
0.558786204583,-0.039392627464
0.58621034237,-0.0680381298893
0.599922411263,-0.0824244710461
0.627346549049,-0.111770946452
0.641058617942,-0.126568703484
0.668482755729,-0.156868526695
0.682194824622,-0.172201125086
0.709618269871,-0.203716099687
0.723329539023,-0.219748734034
0.750746577966,-0.253067585342
0.764436546345,-0.270175293296
0.791728147319,-0.305341760481
0.805107520103,-0.322227980003
0.82628378502,-0.348474064305
0.83082834988,-0.353474827751
0.851635956504,-0.376573716608
0.865348025397,-0.393306786408
0.895455826648,-0.462652706934
