cell,x,y,z,volume,initial,numerical,change,absChange
4880,2.4333333333300000e-01,4.0333333333400001e-01,5.0000000000000003e-02,5.0000000000099996e-06,1.3932791181841950e-01,1.3282009564399999e-01,-6.5078161744195062e-03,6.5078161744195062e-03
4881,2.4666666666699999e-01,4.0666666666800000e-01,5.0000000000000003e-02,5.0000000000099996e-06,1.5605954491850088e-01,1.4308070096700001e-01,-1.2978843951500868e-02,1.2978843951500868e-02
4882,2.4666666666699999e-01,4.1333333333400002e-01,5.0000000000000003e-02,5.0000000000099996e-06,1.8919403072810165e-01,1.4854051371400001e-01,-4.0653517014101637e-02,4.0653517014101637e-02
4883,2.4333333333300000e-01,4.1666666666800001e-01,5.0000000000000003e-02,5.0000000000099996e-06,2.0521577966308421e-01,1.5259354535899999e-01,-5.2622234304084220e-02,5.2622234304084220e-02
4884,2.4333333333300000e-01,4.2333333333399997e-01,5.0000000000000003e-02,5.0000000000099996e-06,2.3976139859386345e-01,1.5883935283500000e-01,-8.0922045758863442e-02,8.0922045758863442e-02
4885,2.4666666666699999e-01,4.2666666666800002e-01,5.0000000000000003e-02,5.0000000000099996e-06,2.5832864382986626e-01,1.6805925537399999e-01,-9.0269388455866267e-02,9.0269388455866267e-02
4886,2.4666666666699999e-01,4.3333333333399998e-01,5.0000000000000003e-02,5.0000000000099996e-06,2.9298254338495644e-01,1.7328846118899999e-01,-1.1969408219595645e-01,1.1969408219595645e-01
4887,2.4333333333300000e-01,4.3666666666800003e-01,5.0000000000000003e-02,5.0000000000099996e-06,3.0870116020741634e-01,1.7729037253300001e-01,-1.3141078767441633e-01,1.3141078767441633e-01
4888,2.4333333333300000e-01,4.4333333333399999e-01,5.0000000000000003e-02,5.0000000000099996e-06,3.4175126175841669e-01,1.8309828080400001e-01,-1.5865298095441668e-01,1.5865298095441668e-01
4889,2.4666666666699999e-01,4.4666666666799998e-01,5.0000000000000003e-02,5.0000000000099996e-06,3.5910278847565336e-01,1.9051930501600001e-01,-1.6858348345965335e-01,1.6858348345965335e-01
4890,2.4666666666699999e-01,4.5333333333400000e-01,5.0000000000000003e-02,5.0000000000099996e-06,3.8928168488718495e-01,1.9491217220900001e-01,-1.9436951267818495e-01,1.9436951267818495e-01
4891,2.4333333333300000e-01,4.5666666666799999e-01,5.0000000000000003e-02,5.0000000000099996e-06,4.0180310391734225e-01,1.9835705675400001e-01,-2.0344604716334225e-01,2.0344604716334225e-01
4892,2.4333333333300000e-01,4.6333333333400001e-01,5.0000000000000003e-02,5.0000000000099996e-06,4.2763430070938785e-01,2.0299050775200000e-01,-2.2464379295738784e-01,2.2464379295738784e-01
4893,2.4666666666699999e-01,4.6666666666800000e-01,5.0000000000000003e-02,5.0000000000099996e-06,4.4095040832913518e-01,2.0803821051800001e-01,-2.3291219781113517e-01,2.3291219781113517e-01
4894,2.4666666666699999e-01,4.7333333333499999e-01,5.0000000000000003e-02,5.0000000000099996e-06,4.6143421157058817e-01,2.1107072057800000e-01,-2.5036349099258814e-01,2.5036349099258814e-01
4895,2.4333333333400001e-01,4.7666666666800001e-01,5.0000000000000003e-02,5.0000000000099996e-06,4.6839966833841823e-01,2.1343964469800000e-01,-2.5496002364041825e-01,2.5496002364041825e-01
4896,2.4333333333400001e-01,4.8333333333500000e-01,5.0000000000000003e-02,5.0000000000099996e-06,4.8253931269108569e-01,2.1623747721600001e-01,-2.6630183547508568e-01,2.6630183547508568e-01
4897,2.4666666666699999e-01,4.8666666666800001e-01,5.0000000000000003e-02,5.0000000000099996e-06,4.8971432204205478e-01,2.1864962814600000e-01,-2.7106469389605481e-01,2.7106469389605481e-01
4898,2.4666666666699999e-01,4.9333333333500001e-01,5.0000000000000003e-02,5.0000000000099996e-06,4.9696000689875153e-01,2.1998235752000000e-01,-2.7697764937875152e-01,2.7697764937875152e-01
4899,2.4333333333400001e-01,4.9666666666800002e-01,5.0000000000000003e-02,5.0000000000099996e-06,4.9696000689838749e-01,2.2083598648100000e-01,-2.7612402041738748e-01,2.7612402041738748e-01
4900,2.4333333333400001e-01,5.0333333333499997e-01,5.0000000000000003e-02,4.9999999999900003e-06,4.9696000689729530e-01,2.2136169686599999e-01,-2.7559831003129531e-01,2.7559831003129531e-01
4901,2.4666666666699999e-01,5.0666666666799998e-01,5.0000000000000003e-02,4.9999999999900003e-06,4.9696000689656716e-01,2.2134795893000000e-01,-2.7561204796656713e-01,2.7561204796656713e-01
4902,2.4666666666699999e-01,5.1333333333499997e-01,5.0000000000000003e-02,4.9999999999800003e-06,4.8971432203772863e-01,2.2077850739400001e-01,-2.6893581464372862e-01,2.6893581464372862e-01
4903,2.4333333333400001e-01,5.1666666666799999e-01,5.0000000000000003e-02,4.9999999999800003e-06,4.8253931268573080e-01,2.1958330758899999e-01,-2.6295600509673078e-01,2.6295600509673078e-01
4904,2.4333333333400001e-01,5.2333333333400001e-01,5.0000000000000003e-02,4.9999999999800003e-06,4.6839966833351815e-01,2.1828845373200001e-01,-2.5011121460151814e-01,2.5011121460151814e-01
4905,2.4666666666699999e-01,5.2666666666799999e-01,5.0000000000000003e-02,4.9999999999800003e-06,4.6143421156227116e-01,2.1675607126200000e-01,-2.4467814030027116e-01,2.4467814030027116e-01
4906,2.4666666666699999e-01,5.3333333333400001e-01,5.0000000000000003e-02,4.9999999999800003e-06,4.4095040832240956e-01,2.1423741993600001e-01,-2.2671298838640955e-01,2.2671298838640955e-01
4907,2.4333333333400001e-01,5.3666666666800000e-01,5.0000000000000003e-02,4.9999999999800003e-06,4.2763430070279707e-01,2.1073512674299999e-01,-2.1689917395979708e-01,2.1689917395979708e-01
4908,2.4333333333400001e-01,5.4333333333400002e-01,5.0000000000000003e-02,4.9999999999800003e-06,4.0180310390975116e-01,2.0806794576500001e-01,-1.9373515814475115e-01,1.9373515814475115e-01
4909,2.4666666666699999e-01,5.4666666666800001e-01,5.0000000000000003e-02,4.9999999999800003e-06,3.8928168487851084e-01,2.0557412773000000e-01,-1.8370755714851084e-01,1.8370755714851084e-01
4910,2.4666666666699999e-01,5.5333333333400003e-01,5.0000000000000003e-02,4.9999999999800003e-06,3.5910278846624949e-01,2.0156286716899999e-01,-1.5753992129724950e-01,1.5753992129724950e-01
4911,2.4333333333400001e-01,5.5666666666800002e-01,5.0000000000000003e-02,4.9999999999800003e-06,3.4175126174931125e-01,1.9585534798000001e-01,-1.4589591376931124e-01,1.4589591376931124e-01
4912,2.4333333333400001e-01,5.6333333333400004e-01,5.0000000000000003e-02,4.9999999999800003e-06,3.0870116019782545e-01,1.9239199500300000e-01,-1.1630916519482545e-01,1.1630916519482545e-01
4913,2.4666666666699999e-01,5.6666666666800003e-01,5.0000000000000003e-02,4.9999999999800003e-06,2.9298254337465324e-01,1.8955809381899999e-01,-1.0342444955565325e-01,1.0342444955565325e-01
4914,2.4666666666699999e-01,5.7333333333400005e-01,5.0000000000000003e-02,4.9999999999800003e-06,2.5832864381941056e-01,1.8468455727899999e-01,-7.3644086540410575e-02,7.3644086540410575e-02
4915,2.4333333333400001e-01,5.7666666666800004e-01,5.0000000000000003e-02,4.9999999999800003e-06,2.3976139858389275e-01,1.7707513942600001e-01,-6.2686259157892749e-02,6.2686259157892749e-02
4916,2.4333333333400001e-01,5.8333333333399995e-01,5.0000000000000003e-02,4.9999999999800003e-06,2.0521577965322543e-01,1.7351788913200000e-01,-3.1697890521225430e-02,3.1697890521225430e-02
4917,2.4666666666699999e-01,5.8666666666800005e-01,5.0000000000000003e-02,4.9999999999800003e-06,1.8919403071795132e-01,1.7093177128299999e-01,-1.8262259434951328e-02,1.8262259434951328e-02
4918,2.4666666666699999e-01,5.9333333333399996e-01,5.0000000000000003e-02,4.9999999999800003e-06,1.5605954490880272e-01,1.6587999040099999e-01,9.8204454921972661e-03,9.8204454921972661e-03
4919,2.4333333333400001e-01,5.9666666666699997e-01,5.0000000000000003e-02,4.9999999999800003e-06,1.3932791181405876e-01,1.5677749395000001e-01,1.7449582135941250e-02,1.7449582135941250e-02
4920,2.4333333333400001e-01,6.0333333333399997e-01,5.0000000000000003e-02,4.9999999999800003e-06,1.0927064977980605e-01,1.5382921546500000e-01,4.4558565685193952e-02,4.4558565685193952e-02
4921,2.4666666666699999e-01,6.0666666666699998e-01,5.0000000000000003e-02,4.9999999999800003e-06,9.5869878580647411e-02,1.5196131030000001e-01,5.6091431719352602e-02,5.6091431719352602e-02
4922,2.4666666666699999e-01,6.1333333333399997e-01,5.0000000000000003e-02,4.9999999999800003e-06,6.9986887990348134e-02,1.4735244186099999e-01,7.7365553870651860e-02,7.7365553870651860e-02
4923,2.4333333333400001e-01,6.1666666666699999e-01,5.0000000000000003e-02,4.9999999999800003e-06,5.7849862813188740e-02,1.3714687232299999e-01,7.9297009509811250e-02,7.9297009509811250e-02
4924,2.4333333333400001e-01,6.2333333333399998e-01,5.0000000000000003e-02,4.9999999999800003e-06,3.7489912113783802e-02,1.3539021303200000e-01,9.7900300918216193e-02,9.7900300918216193e-02
4925,2.4666666666699999e-01,6.2666666666699999e-01,5.0000000000000003e-02,4.9999999999900003e-06,2.9155400076848664e-02,1.3453891409900001e-01,1.0538351402215135e-01,1.0538351402215135e-01
4926,2.4666666666699999e-01,6.3333333333399999e-01,5.0000000000000003e-02,4.9999999999800003e-06,1.5002328671155557e-02,1.3084647450799999e-01,1.1584414583684444e-01,1.1584414583684444e-01
4927,2.4333333333400001e-01,6.3666666666700000e-01,5.0000000000000003e-02,4.9999999999800003e-06,9.4514356193638738e-03,1.1979093411500000e-01,1.1033949849563612e-01,1.1033949849563612e-01
4928,2.4333333333400001e-01,6.4333333333400000e-01,5.0000000000000003e-02,4.9999999999800003e-06,2.3213697024604130e-03,1.1959974237200000e-01,1.1727837266953958e-01,1.1727837266953958e-01
4929,2.4666666666699999e-01,6.4666666666700001e-01,5.0000000000000003e-02,4.9999999999900003e-06,5.9523268080075020e-04,1.1987422775900000e-01,1.1927899507819925e-01,1.1927899507819925e-01
4930,2.4666666666699999e-01,6.5333333333400001e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,1.1738855601000001e-01,1.1738855601000001e-01,1.1738855601000001e-01
4931,2.4333333333400001e-01,6.5666666666700002e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,1.0552624305800000e-01,1.0552624305800000e-01,1.0552624305800000e-01
4932,2.4333333333400001e-01,6.6333333333400002e-01,5.0000000000000003e-02,4.9999999999800003e-06,0.0000000000000000e+00,1.0702673848300000e-01,1.0702673848300000e-01,1.0702673848300000e-01
4933,2.4666666666699999e-01,6.6666666666700003e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,1.0836558093600000e-01,1.0836558093600000e-01,1.0836558093600000e-01
4934,2.4666666666699999e-01,6.7333333333400003e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,1.0720713108300001e-01,1.0720713108300001e-01,1.0720713108300001e-01
4935,2.4333333333400001e-01,6.7666666666700004e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,9.4372584042100000e-02,9.4372584042100000e-02,9.4372584042100000e-02
4936,2.4333333333400001e-01,6.8333333333400004e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,9.7456735874400000e-02,9.7456735874400000e-02,9.7456735874400000e-02
4937,2.4666666666699999e-01,6.8666666666700005e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,9.9672182737800000e-02,9.9672182737800000e-02,9.9672182737800000e-02
4938,2.4666666666699999e-01,6.9333333333400005e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,9.9836004326899999e-02,9.9836004326899999e-02,9.9836004326899999e-02
4939,2.4333333333400001e-01,6.9666666666699995e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,8.5735094061899997e-02,8.5735094061899997e-02,8.5735094061899997e-02
4940,2.4333333333400001e-01,7.0333333333400005e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,9.0114387017100006e-02,9.0114387017100006e-02,9.0114387017100006e-02
4941,2.4666666666699999e-01,7.0666666666699995e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,9.2947746977199999e-02,9.2947746977199999e-02,9.2947746977199999e-02
4942,2.4666666666699999e-01,7.1333333333399995e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,9.4353715061100005e-02,9.4353715061100005e-02,9.4353715061100005e-02
4943,2.4333333333400001e-01,7.1666666666699996e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,7.8696972651600000e-02,7.8696972651600000e-02,7.8696972651600000e-02
4944,2.4333333333400001e-01,7.2333333333399996e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,8.3976480858499999e-02,8.3976480858499999e-02,8.3976480858499999e-02
4945,2.4666666666699999e-01,7.2666666666699997e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,8.7150709995300002e-02,8.7150709995300002e-02,8.7150709995300002e-02
4946,2.4666666666699999e-01,7.3333333333399997e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,8.9679048060999994e-02,8.9679048060999994e-02,8.9679048060999994e-02
4947,2.4333333333400001e-01,7.3666666666699998e-01,5.0000000000000003e-02,4.9999999999900003e-06,0.0000000000000000e+00,7.2322838370100007e-02,7.2322838370100007e-02,7.2322838370100007e-02
