x,v
0.0697433896098,0.156677164481
0.12343930569,0.19360305868
0.123538598424,0.196004836768
0.126977904114,0.200221587276
0.134396092522,0.205387672883
0.137310645897,0.205481728971
0.137637318525,0.20889170349
0.144086393971,0.209907962271
0.144308856099,0.213201877283
0.149754915601,0.214932490656
0.149759833366,0.213993950236
0.156612401909,0.217188855119
0.156638053219,0.219786475811
0.162713726265,0.221052913318
0.162744295339,0.222363157527
0.168969243012,0.223538914418
0.169005035373,0.226084693583
0.175128641429,0.226930160572
0.175133864715,0.228189930409
0.18128456917,0.228717794914
0.181290649054,0.231051495593
0.187418598676,0.231405908384
0.187419455273,0.232552786688
0.193547584644,0.232572653288
0.193548446009,0.23465874373
0.199677430216,0.234495223565
0.199677434984,0.235527801316
0.205806454367,0.23502415627
0.205806459409,0.236866539497
0.211935485222,0.236150732674
0.211935485496,0.237071941781
0.218064516585,0.236011389202
0.21806451686,0.237622321521
0.224193548534,0.237146723403
0.224193548534,0.236335757815
0.230322580643,0.235519594115
0.230322580643,0.236909554087
0.236451612901,0.235053462722
0.236451612901,0.235755985798
0.242580645159,0.234752676315
0.242580645159,0.233571539645
0.248709677418,0.232344492257
0.248709677418,0.232942654305
0.254838709676,0.231213390823
0.254838709676,0.230225753637
0.260967741934,0.228785171487
0.260967741934,0.228284947501
0.267096774192,0.225574129194
0.267096774192,0.226386462698
0.27322580645,0.223392368211
0.27322580645,0.222981712795
0.279354838708,0.219735964527
0.279354838708,0.220393375029
0.285483870966,0.216565163351
0.285483870966,0.216896121141
0.291612903224,0.212850119634
0.291612903224,0.213374370891
0.297741935482,0.209180887734
0.297741935482,0.209443045675
0.30387096774,0.205066678091
0.30387096774,0.205480119054
0.309999999998,0.201186305449
0.309999999998,0.200981515674
0.316129032256,0.196863897423
0.316129032256,0.196539097883
0.322258064514,0.192278203032
0.322258064514,0.192119261688
0.328387096772,0.187674697266
0.328387096772,0.187417224414
0.33451612903,0.182863832968
0.33451612903,0.182739573526
0.340645161288,0.178051539482
0.340645161288,0.177841557917
0.346774193546,0.17297604522
0.346774193546,0.173076060091
0.352903225804,0.168119142591
0.352903225804,0.167938804859
0.359032258062,0.163031813936
0.359032258062,0.162946649128
0.36516129032,0.157818717267
0.36516129032,0.157984906253
0.371290322579,0.152751273777
0.371290322579,0.152829710351
0.377419354837,0.147737229947
0.377419354837,0.147572279412
0.383548387095,0.142470574379
0.383548387095,0.142549000266
0.389677419353,0.137271130002
0.389677419353,0.137445101495
0.395806451611,0.132166011478
0.395806451611,0.132249704444
0.401935483869,0.127158794398
0.401935483869,0.126968099821
0.408064516127,0.121973779599
0.408064516127,0.121880924553
0.414193548385,0.116911499016
0.414193548385,0.116698720769
0.420322580643,0.111642459543
0.420322580643,0.111747119611
0.426451612901,0.106483448454
0.426451612901,0.10672164066
0.432580645159,0.101464058594
0.432580645159,0.101582094047
0.438709677417,0.0965956120037
0.438709677417,0.096330330912
0.444838709675,0.0913482905568
0.444838709675,0.0914804112125
0.450967741933,0.0862379053692
0.450967741933,0.0865306572756
0.457096774191,0.0812897037954
0.457096774191,0.0814359661794
0.463225806449,0.0765176739119
0.463225806449,0.0761979781761
0.469354838707,0.0714375665905
0.469354838707,0.0712775605509
0.475483870965,0.0661982804727
0.475483870965,0.0665437366948
0.481612903223,0.0614712610524
0.481612903223,0.0612981916016
