case,caseName,problem,mesh,resolution,nominalH,nCells,finalTime,finalTimeError,normalizedL1,normalizedL2,normalizedLinf,initialMass,finalMass,massChange,normalizedMassError,maxAbsResidualIntegral,minCo,maxCo,targetCo,initialAmplitude,finalAmplitude,minFinal,maxFinal,maxAbsFinal,timeSteps,meshOK,boundedBelowInitial,boundedAboveInitial,solverEnded,solverFatal
/home/a776/workdocuments/上交船舶/slover/student_project/cases/03_advection_diffusion_equation/04_rotating_peak_tri_upwind/N20,04_rotating_peak_tri_upwind,rotating_peak_advection_diffusion,tri,20,0.1,800,6.283185307179586,0.0,1.1953968274782356,0.8185532170126572,0.8562900592548004,0.09509301434983439,0.09075353933158292,-0.004339475018251465,0.04563400422124722,,0.00694901923448,0.0375000000001,0.45,20.925200506237474,1.3568353993413698,2.36024863027e-06,1.35683775959,1.35683775959,6284,True,True,True,True,False
/home/a776/workdocuments/上交船舶/slover/student_project/cases/03_advection_diffusion_equation/04_rotating_peak_tri_upwind/N40,04_rotating_peak_tri_upwind,rotating_peak_advection_diffusion,tri,40,0.05,3200,6.283185307179586,0.0,0.9645297672835819,0.6915384421783604,0.7660651867605924,0.1000004108227574,0.09734542905887243,-0.00265498176388497,0.026549708566604883,,0.015195188726,0.0820000000001,0.45,46.373534247261226,2.416858575005291,2.47092682232e-11,2.41685857503,2.41685857503,6284,True,True,True,True,False
/home/a776/workdocuments/上交船舶/slover/student_project/cases/03_advection_diffusion_equation/04_rotating_peak_tri_upwind/N80,04_rotating_peak_tri_upwind,rotating_peak_advection_diffusion,tri,80,0.025,12800,6.283185307179586,0.0,0.6981005252397785,0.5402169380599297,0.6284654300997601,0.10000000000000354,0.09898723293023605,-0.001012767069767495,0.010127670697674592,,0.0333552923255,0.18,0.45,49.55303318433702,3.80476206447,2.34074764961e-19,3.80476206447,3.80476206447,6284,True,True,True,True,False
