cell,x,y,z,volume,numerical,exact,error,absError
10,-4.3333333333299997e+00,3.3333333333900000e-01,5.0000000000000003e-02,5.0000000000099999e-02,5.6495153133099998e-05,1.5392751742995162e-05,4.1102401390104836e-05,4.1102401390104836e-05
11,-4.6666666666700003e+00,6.6666666667300001e-01,5.0000000000000003e-02,5.0000000000099999e-02,1.0270693253700000e-05,2.4158347527540534e-06,7.8548585009459475e-06,7.8548585009459475e-06
12,-4.6666666666700003e+00,1.3333333333399999e+00,5.0000000000000003e-02,4.9999999999899999e-02,3.4265955793500000e-06,1.1517748954773937e-06,2.2748206838726061e-06,2.2748206838726061e-06
13,-4.3333333333299997e+00,1.6666666666700001e+00,5.0000000000000003e-02,4.9999999999899999e-02,1.5597175905800000e-05,3.4987832006681581e-06,1.2098392705131843e-05,1.2098392705131843e-05
14,-4.3333333333299997e+00,2.3333333333400001e+00,5.0000000000000003e-02,4.9999999999899999e-02,3.7568057514900001e-06,7.9527586032577599e-07,2.9615298911642241e-06,2.9615298911642241e-06
15,-4.6666666666700003e+00,2.6666666666699999e+00,5.0000000000000003e-02,4.9999999999899999e-02,5.6927438201100002e-07,5.9507148962703593e-08,5.0976723304829645e-07,5.0976723304829645e-07
16,-4.6666666666700003e+00,3.3333333333300001e+00,5.0000000000000003e-02,5.0000000000000003e-02,5.9753516619199995e-08,6.4486721008023661e-09,5.3304844518397627e-08,5.3304844518397627e-08
17,-4.3333333333299997e+00,3.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,1.5511525178100001e-07,9.3394242245385541e-09,1.4577582755646145e-07,1.4577582755646145e-07
18,-4.3333333333299997e+00,4.3333333333299997e+00,5.0000000000000003e-02,5.0000000000099999e-02,2.1936251448199999e-08,4.8252702047443642e-10,2.1453724427725562e-08,2.1453724427725562e-08
19,-4.6666666666700003e+00,4.6666666666700003e+00,5.0000000000000003e-02,5.0000000000099999e-02,2.5024145206800001e-09,1.7213665717126882e-11,2.4852008549628731e-09,2.4852008549628731e-09
20,-3.3333333333300001e+00,-4.6666666666700003e+00,5.0000000000000003e-02,5.0000000000000003e-02,5.9753516619199995e-08,6.4486721008023661e-09,5.3304844518397627e-08,5.3304844518397627e-08
21,-3.6666666666699999e+00,-4.3333333333299997e+00,5.0000000000000003e-02,5.0000000000000003e-02,1.5511525178100001e-07,9.3394242245385541e-09,1.4577582755646145e-07,1.4577582755646145e-07
22,-3.6666666666699999e+00,-3.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,1.8871133926400001e-06,1.8076675739347180e-07,1.7063466352465283e-06,1.7063466352465283e-06
23,-3.3333333333300001e+00,-3.3333333333300001e+00,5.0000000000000003e-02,5.0000000000000003e-02,1.0922969796300001e-05,2.4158347528667926e-06,8.5071350434332078e-06,8.5071350434332078e-06
24,-3.3333333333300001e+00,-2.6666666666599999e+00,5.0000000000000003e-02,4.9999999999899999e-02,5.5850109299599999e-05,2.2292874605066781e-05,3.3557234694533221e-05,3.3557234694533221e-05
25,-3.6666666666699999e+00,-2.3333333333300001e+00,5.0000000000000003e-02,5.0000000000000003e-02,2.5672775226100000e-05,1.5392751742704369e-05,1.0280023483395631e-05,1.0280023483395631e-05
26,-3.6666666666699999e+00,-1.6666666666600001e+00,5.0000000000000003e-02,5.0000000000000003e-02,1.4690620265899999e-04,6.7719773597766636e-05,7.9186429061233357e-05,7.9186429061233357e-05
27,-3.3333333333300001e+00,-1.3333333333299999e+00,5.0000000000000003e-02,5.0000000000000003e-02,6.3860239563499996e-04,4.3148384295564108e-04,2.0711855267935888e-04,2.0711855267935888e-04
28,-3.3333333333300001e+00,-6.6666666666300001e-01,5.0000000000000003e-02,5.0000000000000003e-02,1.5677581480300000e-03,9.0503245655856131e-04,6.6272569147143867e-04,6.6272569147143867e-04
29,-3.6666666666699999e+00,-3.3333333332900000e-01,5.0000000000000003e-02,5.0000000000000003e-02,4.5004177181100002e-04,2.9793033842958678e-04,1.5211143338141324e-04,1.5211143338141324e-04
30,-3.6666666666699999e+00,3.3333333333800003e-01,5.0000000000000003e-02,5.0000000000000003e-02,4.5004177180799998e-04,2.9793033842859343e-04,1.5211143337940655e-04,1.5211143337940655e-04
31,-3.3333333333300001e+00,6.6666666667200003e-01,5.0000000000000003e-02,5.0000000000099999e-02,1.5677581480199999e-03,9.0503245655252848e-04,6.6272569146747146e-04,6.6272569146747146e-04
32,-3.3333333333300001e+00,1.3333333333399999e+00,5.0000000000000003e-02,4.9999999999899999e-02,6.3860239562999995e-04,4.3148384294924879e-04,2.0711855268075116e-04,2.0711855268075116e-04
33,-3.6666666666699999e+00,1.6666666666700001e+00,5.0000000000000003e-02,4.9999999999899999e-02,1.4690620265699999e-04,6.7719773596512566e-05,7.9186429060487426e-05,7.9186429060487426e-05
34,-3.6666666666699999e+00,2.3333333333400001e+00,5.0000000000000003e-02,4.9999999999899999e-02,2.5672775225900002e-05,1.5392751742305325e-05,1.0280023483594677e-05,1.0280023483594677e-05
35,-3.3333333333300001e+00,2.6666666666699999e+00,5.0000000000000003e-02,4.9999999999899999e-02,5.5850109299399998e-05,2.2292874604406252e-05,3.3557234694993749e-05,3.3557234694993749e-05
36,-3.3333333333300001e+00,3.3333333333300001e+00,5.0000000000000003e-02,5.0000000000000003e-02,1.0922969796300001e-05,2.4158347528667926e-06,8.5071350434332078e-06,8.5071350434332078e-06
37,-3.6666666666699999e+00,3.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,1.8871133926400001e-06,1.8076675739347180e-07,1.7063466352465283e-06,1.7063466352465283e-06
38,-3.6666666666699999e+00,4.3333333333299997e+00,5.0000000000000003e-02,5.0000000000099999e-02,1.5511525178100001e-07,9.3394242245385541e-09,1.4577582755646145e-07,1.4577582755646145e-07
39,-3.3333333333300001e+00,4.6666666666700003e+00,5.0000000000000003e-02,5.0000000000099999e-02,5.9753516620000005e-08,6.4486721008023661e-09,5.3304844519197636e-08,5.3304844519197636e-08
40,-2.6666666666699999e+00,-4.6666666666700003e+00,5.0000000000000003e-02,4.9999999999899999e-02,5.6927438201100002e-07,5.9507148962703593e-08,5.0976723304829645e-07,5.0976723304829645e-07
41,-2.3333333333400001e+00,-4.3333333333299997e+00,5.0000000000000003e-02,4.9999999999899999e-02,3.7568057514900001e-06,7.9527586032577599e-07,2.9615298911642241e-06,2.9615298911642241e-06
42,-2.3333333333400001e+00,-3.6666666666699999e+00,5.0000000000000003e-02,4.9999999999899999e-02,2.5672775225900002e-05,1.5392751742305325e-05,1.0280023483594677e-05,1.0280023483594677e-05
43,-2.6666666666699999e+00,-3.3333333333300001e+00,5.0000000000000003e-02,4.9999999999899999e-02,5.5850109299399998e-05,2.2292874604406252e-05,3.3557234694993749e-05,3.3557234694993749e-05
44,-2.6666666666699999e+00,-2.6666666666599999e+00,5.0000000000000003e-02,4.9999999999899999e-02,4.6491629199599998e-04,2.0571450822651075e-04,2.5920178376948922e-04,2.5920178376948922e-04
45,-2.3333333333300001e+00,-2.3333333333300001e+00,5.0000000000000003e-02,4.9999999999899999e-02,1.8552459637100000e-03,1.3107321812317124e-03,5.4451378247828762e-04,5.4451378247828762e-04
46,-2.3333333333300001e+00,-1.6666666666700001e+00,5.0000000000000003e-02,4.9999999999899999e-02,6.2650673618700001e-03,5.7665119299247381e-03,4.9855543194526203e-04,4.9855543194526203e-04
47,-2.6666666666699999e+00,-1.3333333333299999e+00,5.0000000000000003e-02,4.9999999999899999e-02,3.2334314501800002e-03,3.9816527986539013e-03,-7.4822134847390108e-04,7.4822134847390108e-04
48,-2.6666666666699999e+00,-6.6666666666399998e-01,5.0000000000000003e-02,5.0000000000000003e-02,9.4733882853199995e-03,8.3514714915914161e-03,1.1219167937285834e-03,1.1219167937285834e-03
49,-2.3333333333300001e+00,-3.3333333333100001e-01,5.0000000000000003e-02,5.0000000000000003e-02,2.6017871365600000e-02,2.5369530339480178e-02,6.4834102611982178e-04,6.4834102611982178e-04
50,-2.3333333333300001e+00,3.3333333333699999e-01,5.0000000000000003e-02,5.0000000000000003e-02,2.6017871365600000e-02,2.5369530339423792e-02,6.4834102617620723e-04,6.4834102617620723e-04
51,-2.6666666666699999e+00,6.6666666667100005e-01,5.0000000000000003e-02,5.0000000000000003e-02,9.4733882852899992e-03,8.3514714915481122e-03,1.1219167937418870e-03,1.1219167937418870e-03
52,-2.6666666666699999e+00,1.3333333333399999e+00,5.0000000000000003e-02,4.9999999999899999e-02,3.2334314501700000e-03,3.9816527985949137e-03,-7.4822134842491379e-04,7.4822134842491379e-04
53,-2.3333333333300001e+00,1.6666666666700001e+00,5.0000000000000003e-02,4.9999999999899999e-02,6.2650673618499996e-03,5.7665119299247381e-03,4.9855543192526153e-04,4.9855543192526153e-04
54,-2.3333333333300001e+00,2.3333333333300001e+00,5.0000000000000003e-02,4.9999999999899999e-02,1.8552459637100000e-03,1.3107321812317124e-03,5.4451378247828762e-04,5.4451378247828762e-04
55,-2.6666666666599999e+00,2.6666666666699999e+00,5.0000000000000003e-02,4.9999999999899999e-02,4.6491629199599998e-04,2.0571450822651075e-04,2.5920178376948922e-04,2.5920178376948922e-04
56,-2.6666666666599999e+00,3.3333333333300001e+00,5.0000000000000003e-02,4.9999999999899999e-02,5.5850109299599999e-05,2.2292874605066781e-05,3.3557234694533221e-05,3.3557234694533221e-05
57,-2.3333333333300001e+00,3.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,2.5672775226100000e-05,1.5392751742704369e-05,1.0280023483395631e-05,1.0280023483395631e-05
58,-2.3333333333300001e+00,4.3333333333299997e+00,5.0000000000000003e-02,5.0000000000099999e-02,3.7568057515500001e-06,7.9527586034639426e-07,2.9615298912036060e-06,2.9615298912036060e-06
