time,step,deltaT,maxCo,residualIntegral,minT,maxT,amplitude
0.0025,1.0,0.0025,0.2,-2.92734586571e-18,-0.999984842304,0.999984842304,0.999984842304
0.005,2.0,0.0025,0.2,-2.47198095327e-17,-0.998978726561,0.998978726561,0.998978726561
0.0075,3.0,0.0025,0.2,-1.29020058526e-17,-0.999475302361,0.999475302361,0.999475302361
0.01,4.0,0.0025,0.2,-2.07082614945e-17,-1.00143455132,1.00143455132,1.00143455132
0.0125,5.0,0.0025,0.2,-1.18178036801e-17,-1.00240330232,1.00240330232,1.00240330232
0.015,6.0,0.0025,0.2,4.55364912444e-18,-1.00237964387,1.00237964387,1.00237964387
0.0175,7.0,0.0025,0.2,1.18178036801e-17,-1.00136264605,1.00136264605,1.00136264605
0.02,8.0,0.0025,0.2,1.19262238973e-18,-1.00189420811,1.00189420811,1.00189420811
0.0225,9.0,0.0025,0.2,5.85469173142e-18,-1.00384970559,1.00384970559,1.00384970559
0.025,10.0,0.0025,0.2,-2.38524477947e-18,-1.0048123082,1.0048123082,1.0048123082
0.0275,11.0,0.0025,0.2,3.55618312575e-17,-1.00478010823,1.00478010823,1.00478010823
0.03,12.0,0.0025,0.2,-3.03576608296e-18,-1.00375218192,1.00375218192,1.00375218192
0.0325,13.0,0.0025,0.2,1.53956708493e-17,-1.0043188955,1.0043188955,1.0043188955
0.035,14.0,0.0025,0.2,1.06251812904e-17,-1.00627061201,1.00627061201,1.00627061201
0.0375,15.0,0.0025,0.2,1.88651178012e-17,-1.00722703101,1.00722703101,1.00722703101
0.04,16.0,0.0025,0.2,8.67361737988e-19,-1.00718624859,1.00718624859,1.00718624859
0.0425,17.0,0.0025,0.2,-3.90312782095e-18,-1.00614734721,1.00614734721,1.00614734721
0.045,18.0,0.0025,0.2,-1.30104260698e-18,-1.00674937816,1.00674937816,1.00674937816
0.0475,19.0,0.0025,0.2,5.85469173142e-18,-1.0086972841,1.0086972841,1.0086972841
0.05,20.0,0.0025,0.2,-3.46944695195e-17,-1.00964748413,1.00964748413,1.00964748413
0.0525,21.0,0.0025,0.2,-3.03576608296e-18,-1.0095980782,1.0095980782,1.0095980782
