cell,x,y,initial,numerical,exact,error,absError
49,-4.9999999999999933e-02,-7.5000000000000000e-01,3.4016728940232528e-107,8.7757747787700000e-03,2.3501994088855540e-21,8.7757747787700000e-03,8.7757747787700000e-03
50,5.0000000000000044e-02,-7.5000000000000000e-01,3.4016728940232528e-107,8.0096834406799995e-03,2.3501994088855540e-21,8.0096834406799995e-03,8.0096834406799995e-03
51,1.5000000000000013e-01,-7.5000000000000000e-01,1.4102310686324857e-108,7.8023240250999996e-03,1.2434383522452965e-21,7.8023240250999996e-03,7.8023240250999996e-03
52,2.5000000000000000e-01,-7.5000000000000000e-01,2.4237383591391675e-111,8.0292502389500003e-03,3.4806740073031823e-22,8.0292502389500003e-03,8.0292502389500003e-03
53,3.5000000000000009e-01,-7.5000000000000000e-01,1.7269466573003872e-115,8.3975437767600004e-03,5.1549206843094163e-23,8.3975437767600004e-03,8.3975437767600004e-03
54,4.5000000000000018e-01,-7.5000000000000000e-01,5.1011704928929101e-121,8.5374120317699993e-03,4.0392447632471745e-24,8.5374120317699993e-03,8.5374120317699993e-03
55,5.5000000000000004e-01,-7.5000000000000000e-01,6.2468126869193745e-128,8.1723676061800001e-03,1.6745491516690723e-25,8.1723676061800001e-03,8.1723676061800001e-03
56,6.5000000000000013e-01,-7.5000000000000000e-01,3.1713549846052973e-136,7.2446420065900002e-03,3.6729513360421583e-27,7.2446420065900002e-03,7.2446420065900002e-03
57,7.5000000000000000e-01,-7.5000000000000000e-01,6.6746571093193706e-146,5.9128914494499998e-03,4.2623783263360165e-29,5.9128914494499998e-03,5.9128914494499998e-03
58,8.5000000000000009e-01,-7.5000000000000000e-01,5.8238581926456423e-157,4.4924190344299997e-03,2.6170279511761593e-31,4.4924190344299997e-03,4.4924190344299997e-03
59,9.5000000000000018e-01,-7.5000000000000000e-01,2.1066401264244720e-169,8.6931907316999991e-03,8.5012790766603907e-34,8.6931907316999991e-03,8.6931907316999991e-03
60,-9.4999999999999996e-01,-6.4999999999999991e-01,8.1736795054044789e-153,6.2922439209200003e-03,1.7670536025454137e-30,6.2922439209200003e-03,6.2922439209200003e-03
61,-8.4999999999999998e-01,-6.4999999999999991e-01,2.2596337055632178e-140,1.2440796684500001e-02,5.4396857547988929e-28,1.2440796684500001e-02,1.2440796684500001e-02
62,-7.5000000000000000e-01,-6.4999999999999991e-01,2.5897402852872046e-129,1.6461767456699999e-02,8.8596679500166849e-26,1.6461767456699999e-02,1.6461767456699999e-02
63,-6.4999999999999991e-01,-6.4999999999999991e-01,1.2304730607228377e-119,1.8873395897999998e-02,7.6345004461105219e-24,1.8873395897999998e-02,1.8873395897999998e-02
64,-5.5000000000000004e-01,-6.4999999999999991e-01,2.4237383591393052e-111,2.0158670826100001e-02,3.4806740073031823e-22,2.0158670826100001e-02,2.0158670826100001e-02
65,-4.4999999999999996e-01,-6.4999999999999991e-01,1.9792337660490555e-104,2.0415330183099999e-02,8.3958683700365712e-21,2.0415330183099999e-02,2.0415330183099999e-02
66,-3.4999999999999998e-01,-6.4999999999999991e-01,6.7004840184357049e-99,1.9637235789599999e-02,1.0714883118062871e-19,1.9637235789599999e-02,1.9637235789599999e-02
67,-2.5000000000000000e-01,-6.4999999999999991e-01,9.4040079765224188e-95,1.8027261393399999e-02,7.2348378266714510e-19,1.8027261393399999e-02,1.8027261393399999e-02
68,-1.4999999999999991e-01,-6.4999999999999991e-01,5.4716401909277950e-92,1.6111082500300002e-02,2.5845783911629311e-18,1.6111082500299998e-02,1.6111082500299998e-02
69,-4.9999999999999933e-02,-6.4999999999999991e-01,1.3198354891852041e-90,1.4448442704900000e-02,4.8850629354974313e-18,1.4448442704899995e-02,1.4448442704899995e-02
70,5.0000000000000044e-02,-6.4999999999999991e-01,1.3198354891852041e-90,1.3496110345400001e-02,4.8850629354974313e-18,1.3496110345399995e-02,1.3496110345399995e-02
71,1.5000000000000013e-01,-6.4999999999999991e-01,5.4716401909277950e-92,1.3389599057100000e-02,2.5845783911629311e-18,1.3389599057099999e-02,1.3389599057099999e-02
72,2.5000000000000000e-01,-6.4999999999999991e-01,9.4040079765224188e-95,1.3824689395200001e-02,7.2348378266714510e-19,1.3824689395200001e-02,1.3824689395200001e-02
73,3.5000000000000009e-01,-6.4999999999999991e-01,6.7004840184357049e-99,1.4415654611700000e-02,1.0714883118062871e-19,1.4415654611700000e-02,1.4415654611700000e-02
74,4.5000000000000018e-01,-6.4999999999999991e-01,1.9792337660489991e-104,1.4730532033500001e-02,8.3958683700365712e-21,1.4730532033500001e-02,1.4730532033500001e-02
75,5.5000000000000004e-01,-6.4999999999999991e-01,2.4237383591393052e-111,1.4380024336100000e-02,3.4806740073031823e-22,1.4380024336100000e-02,1.4380024336100000e-02
76,6.5000000000000013e-01,-6.4999999999999991e-01,1.2304730607227677e-119,1.3169760122099999e-02,7.6345004461105219e-24,1.3169760122099999e-02,1.3169760122099999e-02
77,7.5000000000000000e-01,-6.4999999999999991e-01,2.5897402852872046e-129,1.1197880987800000e-02,8.8596679500167491e-26,1.1197880987800000e-02,1.1197880987800000e-02
78,8.5000000000000009e-01,-6.4999999999999991e-01,2.2596337055632178e-140,8.9311262599800004e-03,5.4396857547988929e-28,8.9311262599800004e-03,8.9311262599800004e-03
79,9.5000000000000018e-01,-6.4999999999999991e-01,8.1736795054040157e-153,1.9209499747100001e-02,1.7670536025454137e-30,1.9209499747100001e-02,1.9209499747100001e-02
80,-9.4999999999999996e-01,-5.5000000000000004e-01,1.3147482042765449e-137,1.2361121859600000e-02,1.9432770427472498e-27,1.2361121859600000e-02,1.2361121859600000e-02
81,-8.4999999999999998e-01,-5.5000000000000004e-01,3.6346535911368370e-125,2.0964100306800001e-02,5.9821707908762704e-25,2.0964100306800001e-02,2.0964100306800001e-02
82,-7.5000000000000000e-01,-5.5000000000000004e-01,4.1656348127825057e-114,2.5631643118400001e-02,9.7432184902769053e-23,2.5631643118400001e-02,2.5631643118400001e-02
83,-6.4999999999999991e-01,-5.5000000000000004e-01,1.9792337660489991e-104,2.8656793225800000e-02,8.3958683700365110e-21,2.8656793225800000e-02,2.8656793225800000e-02
84,-5.5000000000000004e-01,-5.5000000000000004e-01,3.8986183067338159e-96,3.0731850779800000e-02,3.8277921405077839e-19,3.0731850779800000e-02,3.0731850779800000e-02
85,-4.4999999999999996e-01,-5.5000000000000004e-01,3.1836262212579305e-89,3.1616457526000001e-02,9.2331654421334490e-18,3.1616457525999994e-02,3.1616457525999994e-02
86,-3.4999999999999998e-01,-5.5000000000000004e-01,1.0777825733437035e-83,3.0942050856299998e-02,1.1783449211194131e-16,3.0942050856299880e-02,3.0942050856299880e-02
87,-2.5000000000000000e-01,-5.5000000000000004e-01,1.5126483234336967e-79,2.8780666445300002e-02,7.9563484867226090e-16,2.8780666445299207e-02,2.8780666445299207e-02
88,-1.4999999999999991e-01,-5.5000000000000004e-01,8.8012126126463466e-77,2.5973396946799999e-02,2.8423313506124546e-15,2.5973396946797157e-02,2.5973396946797157e-02
89,-4.9999999999999933e-02,-5.5000000000000004e-01,2.1229745284229045e-75,2.3668123189800001e-02,5.3722369492657619e-15,2.3668123189794631e-02,2.3668123189794631e-02
90,5.0000000000000044e-02,-5.5000000000000004e-01,2.1229745284229045e-75,2.2749500678700001e-02,5.3722369492657619e-15,2.2749500678694631e-02,2.2749500678694631e-02
91,1.5000000000000013e-01,-5.5000000000000004e-01,8.8012126126463466e-77,2.3307473075400001e-02,2.8423313506124546e-15,2.3307473075397159e-02,2.3307473075397159e-02
92,2.5000000000000000e-01,-5.5000000000000004e-01,1.5126483234336967e-79,2.4506213509100001e-02,7.9563484867226090e-16,2.4506213509099206e-02,2.4506213509099206e-02
93,3.5000000000000009e-01,-5.5000000000000004e-01,1.0777825733437035e-83,2.5532338816200002e-02,1.1783449211194131e-16,2.5532338816199884e-02,2.5532338816199884e-02
94,4.5000000000000018e-01,-5.5000000000000004e-01,3.1836262212578398e-89,2.5798509522499999e-02,9.2331654421334490e-18,2.5798509522499988e-02,2.5798509522499988e-02
95,5.5000000000000004e-01,-5.5000000000000004e-01,3.8986183067338159e-96,2.4939363767500000e-02,3.8277921405078109e-19,2.4939363767500000e-02,2.4939363767500000e-02
96,6.5000000000000013e-01,-5.5000000000000004e-01,1.9792337660489430e-104,2.2814190906700001e-02,8.3958683700365110e-21,2.2814190906700001e-02,2.2814190906700001e-02
97,7.5000000000000000e-01,-5.5000000000000004e-01,4.1656348127825057e-114,1.9572944566199998e-02,9.7432184902769747e-23,1.9572944566199998e-02,1.9572944566199998e-02
98,8.5000000000000009e-01,-5.5000000000000004e-01,3.6346535911366302e-125,1.5944443049100001e-02,5.9821707908763136e-25,1.5944443049100001e-02,1.5944443049100001e-02
99,9.5000000000000018e-01,-5.5000000000000004e-01,1.3147482042763955e-137,3.6387268063699997e-02,1.9432770427472498e-27,3.6387268063699997e-02,3.6387268063699997e-02
100,-9.4999999999999996e-01,-4.4999999999999996e-01,8.7672884785636544e-124,2.2933190805499999e-02,1.1306788335089347e-24,2.2933190805499999e-02,2.2933190805499999e-02
101,-8.4999999999999998e-01,-4.4999999999999996e-01,2.4237383591391675e-111,3.2774167143500003e-02,3.4806740073031823e-22,3.2774167143500003e-02,3.2774167143500003e-02
102,-7.5000000000000000e-01,-4.4999999999999996e-01,2.7778187474391774e-100,3.7520525257300000e-02,5.6690068759495431e-20,3.7520525257300000e-02,3.7520525257300000e-02
103,-6.4999999999999991e-01,-4.4999999999999996e-01,1.3198354891852041e-90,4.1785886066500001e-02,4.8850629354973959e-18,4.1785886066499994e-02,4.1785886066499994e-02
104,-5.5000000000000004e-01,-4.4999999999999996e-01,2.5997610228153003e-82,4.5698175901100001e-02,2.2271675407771426e-16,4.5698175901099779e-02,4.5698175901099779e-02
105,-4.4999999999999996e-01,-4.4999999999999996e-01,2.1229745284229045e-75,4.8221185073499997e-02,5.3722369492657619e-15,4.8221185073494627e-02,4.8221185073494627e-02
106,-3.4999999999999998e-01,-4.4999999999999996e-01,7.1871029805842484e-70,4.8339577322199997e-02,6.8560973632403126e-14,4.8339577322131434e-02,4.8339577322131434e-02
107,-2.5000000000000000e-01,-4.4999999999999996e-01,1.0086968877403487e-65,4.5754299016399998e-02,4.6293321168659839e-13,4.5754299015937062e-02,4.5754299015937062e-02
108,-1.4999999999999991e-01,-4.4999999999999996e-01,5.8690150467788849e-63,4.1688881226500003e-02,1.6537857573889971e-12,4.1688881224846215e-02,4.1688881224846215e-02
109,-4.9999999999999933e-02,-4.4999999999999996e-01,1.4156878148062702e-61,3.8542705925100000e-02,3.1257893102787379e-12,3.8542705921974209e-02,3.8542705921974209e-02
110,5.0000000000000044e-02,-4.4999999999999996e-01,1.4156878148062299e-61,3.8184899996500002e-02,3.1257893102787492e-12,3.8184899993374211e-02,3.8184899993374211e-02
111,1.5000000000000013e-01,-4.4999999999999996e-01,5.8690150467788849e-63,4.0503172873299999e-02,1.6537857573889971e-12,4.0503172871646211e-02,4.0503172871646211e-02
112,2.5000000000000000e-01,-4.4999999999999996e-01,1.0086968877403487e-65,4.3454725363300001e-02,4.6293321168660162e-13,4.3454725362837066e-02,4.3454725362837066e-02
113,3.5000000000000009e-01,-4.4999999999999996e-01,7.1871029805840438e-70,4.5261907392700002e-02,6.8560973632403618e-14,4.5261907392631438e-02,4.5261907392631438e-02
114,4.5000000000000018e-01,-4.4999999999999996e-01,2.1229745284228441e-75,4.5027151816300001e-02,5.3722369492657619e-15,4.5027151816294630e-02,4.5027151816294630e-02
115,5.5000000000000004e-01,-4.4999999999999996e-01,2.5997610228153003e-82,4.2609552222600003e-02,2.2271675407771584e-16,4.2609552222599781e-02,4.2609552222599781e-02
116,6.5000000000000013e-01,-4.4999999999999996e-01,1.3198354891850913e-90,3.8266085802300003e-02,4.8850629354973959e-18,3.8266085802299996e-02,3.8266085802299996e-02
117,7.5000000000000000e-01,-4.4999999999999996e-01,2.7778187474391774e-100,3.2479101001600001e-02,5.6690068759496238e-20,3.2479101001600001e-02,3.2479101001600001e-02
118,8.5000000000000009e-01,-4.4999999999999996e-01,2.4237383591391675e-111,2.6513105315100000e-02,3.4806740073031823e-22,2.6513105315100000e-02,2.6513105315100000e-02
