y,u
-1.7358490566037736,-0.031449457769029174
-1.7169811320754718,-0.04028497789644726
-1.6981132075471699,-0.049330801320586884
-1.679245283018868,-0.05925847526394932
-1.6603773584905661,-0.07146665628365703
-1.6415094339622642,-0.08429012352195617
-1.6226415094339623,-0.09711359076025529
-1.6037735849056605,-0.11307848363204535
-1.5849056603773586,-0.12864311541143922
-1.5660377358490567,-0.14687595285461194
-1.5471698113207548,-0.16542152581238728
-1.528301886792453,-0.18544735632874085
-1.509433962264151,-0.2054200538624395
-1.4905660377358492,-0.22560240902120676
-1.4716981132075473,-0.24730169875308108
-1.4528301886792454,-0.2666310236856606
-1.4339622641509435,-0.2866647859909097
-1.4150943396226416,-0.30588587871974837
-1.3962264150943398,-0.3228628433589655
-1.3773584905660379,-0.33844197398050324
-1.358490566037736,-0.3513281124834796
-1.339622641509434,-0.3623522539608118
-1.3207547169811322,-0.36952190121318473
-1.3018867924528303,-0.37584987324983377
-1.2830188679245285,-0.37844982205633354
-1.2641509433962266,-0.37792178936510246
-1.2452830188679247,-0.37648094541889743
-1.2264150943396228,-0.37219092413708565
-1.207547169811321,-0.3654100442663163
-1.1886792452830188,-0.3572491317444471
-1.169811320754717,-0.3488273955314077
-1.150943396226415,-0.33762353995680805
-1.1320754716981132,-0.3261392024044639
-1.1132075471698113,-0.313954497442544
-1.0943396226415094,-0.30111880962209386
-1.0754716981132075,-0.2877407377371322
-1.0566037735849056,-0.2744860028893259
-1.0377358490566038,-0.260982351346867
-1.0188679245283019,-0.24696164422471326
-1.0,-0.23340724286807846
-0.9811320754716983,-0.21947546300134685
-0.9622641509433962,-0.20524829505633008
-0.9433962264150946,-0.19120813217598673
-0.9245283018867925,-0.17725491788431594
-0.9056603773584908,-0.1630902637771389
-0.8867924528301887,-0.14871946222682195
-0.867924528301887,-0.13444352838985657
-0.8490566037735849,-0.1201445797258949
-0.8301886792452833,-0.10540834934895754
-0.8113207547169812,-0.09090460254217342
-0.7924528301886795,-0.07606005349219921
-0.7735849056603774,-0.06100338536101107
-0.7547169811320757,-0.046072548264573826
-0.7358490566037736,-0.03079731942329807
-0.716981132075472,-0.015409460856587218
-0.6981132075471699,0.0002599272963741616
-0.6792452830188682,0.01586547799428995
-0.6603773584905661,0.031471028692206096
-0.6415094339622645,0.04758107003861284
-0.6226415094339623,0.06367422397511148
-0.6037735849056607,0.07971362135739583
-0.5849056603773586,0.09604748886292155
-0.5660377358490565,0.11264765549975063
-0.5471698113207548,0.1290281671222938
-0.5283018867924527,0.14554290711724477
-0.509433962264151,0.1626756557727467
-0.49056603773584895,0.17914366568620305
-0.4716981132075473,0.19602766518476444
-0.4528301886792452,0.2127119157350373
-0.4339622641509435,0.22939443496338596
-0.4150943396226414,0.24569258830093998
-0.39622641509433976,0.2613711690844299
-0.37735849056603765,0.2775955518259451
-0.358490566037736,0.29196156926384587
-0.3396226415094339,0.30632758670174703
-0.3207547169811322,0.32100650324388313
-0.3018867924528301,0.33295938919205825
-0.28301886792452846,0.3453190731235769
-0.26415094339622636,0.35746916939334383
-0.2452830188679247,0.369641467926591
-0.2264150943396226,0.37933900014580746
-0.20754716981132093,0.38903653236502356
-0.18867924528301883,0.4042831749893136
-0.16981132075471717,0.4209769080956944
-0.15094339622641506,0.4432426148854674
-0.1320754716981134,0.4773500268507861
-0.1132075471698113,0.518922516117067
-0.09433962264150964,0.5740216625459044
-0.07547169811320753,0.6313703650037286
-0.05660377358490587,0.6764301067973115
-0.037735849056603765,0.7090907870327132
-0.018867924528302105,0.661567744316
0.0,1.0
