x,v
-1.7320408075688771,0.00566628606507
-1.7162230832988417,0.00566628606507
-1.7004053590288064,0.00544583217966
-1.684587634758771,0.00544583217966
-1.6687699104887355,0.00544583217966
-1.6529521862187,0.00576716019605
-1.6371344619486647,0.00573985807524
-1.6213167376786293,0.00573985807524
-1.6054990134085938,0.00573985807524
-1.5896812891385586,0.00573985807524
-1.573863564868523,0.00573985807524
-1.5580458405984876,0.00573985807524
-1.5422281163284521,0.00573985807524
-1.5264103920584169,0.00573985807524
-1.5105926677883814,0.00573985807524
-1.494774943518346,0.00573985807524
-1.4789572192483105,0.00573985807524
-1.4631394949782752,0.00573985807524
-1.4473217707082398,0.00573985807524
-1.4315040464382043,0.00573985807524
-1.415686322168169,0.00573985807524
-1.3998685978981336,0.00573985807524
-1.384050873628098,0.00573985807524
-1.3682331493580628,0.00573985807524
-1.3524154250880274,0.00573985807524
-1.336597700817992,0.00573985807524
-1.3207799765479564,0.00573985807524
-1.304962252277921,0.00573985807524
-1.2891445280078857,0.00573985807524
-1.2733268037378502,0.00573985807524
-1.2575090794678148,0.00573985807524
-1.2416913551977795,0.00573985807524
-1.225873630927744,0.00573985807524
-1.2100559066577086,0.00573985807524
-1.1942381823876733,0.00573985807524
-1.1784204581176378,0.00573985807524
-1.1626027338476024,0.0050601077728
-1.1467850095775671,0.0050601077728
-1.1309672853075314,0.0050601077728
-1.1151495610374962,0.0050601077728
-1.0993318367674607,0.004176468629506728
-1.0835141124974252,0.004167290857787817
-1.06769638822739,0.005942949735338162
-1.0518786639573545,0.008237437436384509
-1.036060939687319,0.010578127623233343
-1.0202432154172838,0.012453043799081517
-1.0044254911472483,0.014923057754064648
-0.9886077668772129,0.017937347784593077
-0.9727900426071775,0.020211475756244834
-0.9569723183371421,0.02397382501941899
-0.9411545940671067,0.027172956225248728
-0.9253368697970713,0.031099096502658283
-0.9095191455270358,0.034863258223661486
-0.8937014212570005,0.03940776507459064
-0.877883696986965,0.044156235011063
-0.8620659727169296,0.04991045349860605
-0.8462482484468943,0.05514669757506
-0.8304305241768588,0.061386941410629156
-0.8146127999068234,0.06797241687700734
-0.798795075636788,0.07412227292508343
-0.7829773513667526,0.08142438895666891
-0.7671596270967171,0.08948869266745567
-0.7513419028266818,0.09772385787727118
-0.7355241785566463,0.1058062988564275
-0.719706454286611,0.11438230297195441
-0.7038887300165755,0.12373933947239621
-0.6880710057465402,0.1328050931102783
-0.6722532814765048,0.1423751176858717
-0.6564355572064693,0.1522123483867496
-0.6406178329364338,0.162615110570773
-0.6248001086663986,0.17230847105528116
-0.6089823843963631,0.18245096038681163
-0.5931646601263276,0.1924977038774307
-0.5773469358562924,0.20216906177366673
-0.5615292115862569,0.21154441616307937
-0.5457114873162214,0.2210161584061857
-0.529893763046186,0.23002714629024296
-0.5140760387761507,0.2385898311704176
-0.49825831450611524,0.2469119842964871
-0.48244059023607977,0.25412354962213374
-0.4666228659660443,0.2614502222771054
-0.45080514169600905,0.26745000998986446
-0.4349874174259736,0.2731507858416661
-0.4191696931559381,0.27757185644815363
-0.40335196888590286,0.281193508033927
-0.3875342446158674,0.28475696953186375
-0.3717165203458319,0.2865457947948796
-0.35589879607579644,0.2879475654263124
-0.3400810718057612,0.2879873936951336
-0.3242633475357257,0.28739728861807545
-0.30844562326569025,0.28573577979503784
-0.292627898995655,0.28307079848176897
-0.27681017472561953,0.2805549884972689
-0.26099245045558406,0.27639551349572006
-0.24517472618554859,0.2718436033212237
-0.22935700191551334,0.26594712745221
-0.21353927764547787,0.260244958447571
-0.1977215533754424,0.25396274148251236
-0.18190382910540714,0.24680946304919574
-0.16608610483537167,0.2398210499861188
-0.1502683805653362,0.23177931220608722
-0.13445065629530073,0.2239359700428287
-0.11863293202526548,0.21568968565986166
-0.10281520775523001,0.20718965634745562
-0.08699748348519454,0.19854364502638383
-0.07117975921515929,0.18974802792449122
-0.05536203494512382,0.18086796694513785
-0.039544310675088346,0.17183677156103438
-0.023726586405052874,0.16292313057057542
-0.007908862135017625,0.15370478552218375
0.007908862135017847,0.14468419308007313
0.023726586405053318,0.13588883721294204
0.03954431067508857,0.12684331075857921
0.05536203494512404,0.11788748039685493
0.07117975921515951,0.10896576465272102
0.08699748348519498,0.09999936059324034
0.10281520775523023,0.09105198927795918
0.1186329320252657,0.08214491898323335
0.13445065629530117,0.07327754549190252
0.15026838056533665,0.06443167611212693
0.1660861048353719,0.05553645556083747
0.18190382910540737,0.04666362943756752
0.19772155337544284,0.03783519209542352
0.2135392776454781,0.028993113735334922
0.22935700191551356,0.020134140986889017
0.24517472618554903,0.011354456285855975
0.2609924504555845,0.0025492137736156753
0.27681017472562,-0.006305478367347836
0.2926278989956552,-0.015113164733833836
0.30844562326569047,-0.0239528419325337
0.32426334753572617,-0.03280404259652434
0.3400810718057614,-0.04163401016372734
