cell,x,y,initial,numerical,exact,error,absError
65,2.7500000000000002e-01,1.7500000000000002e-01,0.0000000000000000e+00,5.5528968844547200e-01,5.5374549066769208e-01,1.5441977777799210e-03,1.5441977777799210e-03
66,3.2500000000000001e-01,1.7500000000000002e-01,0.0000000000000000e+00,4.4673936004581039e-01,4.4550326209418395e-01,1.2360979516264359e-03,1.2360979516264359e-03
67,3.7500000000000000e-01,1.7500000000000002e-01,0.0000000000000000e+00,3.2719353006308921e-01,3.2629126466735831e-01,9.0226539573090569e-04,9.0226539573090569e-04
68,4.2500000000000004e-01,1.7500000000000002e-01,0.0000000000000000e+00,1.9959414594231309e-01,1.9904489340579989e-01,5.4925253651319506e-04,5.4925253651319506e-04
69,4.7500000000000003e-01,1.7500000000000002e-01,0.0000000000000000e+00,6.7081791699180243e-02,6.6897376276463208e-02,1.8441542271703526e-04,1.8441542271703526e-04
70,5.2500000000000002e-01,1.7500000000000002e-01,0.0000000000000000e+00,-6.7081791708330965e-02,-6.6897376276463111e-02,-1.8441543186785425e-04,1.8441543186785425e-04
71,5.7500000000000007e-01,1.7500000000000002e-01,0.0000000000000000e+00,-1.9959414595123909e-01,-1.9904489340580017e-01,-5.4925254543891633e-04,5.4925254543891633e-04
72,6.2500000000000000e-01,1.7500000000000002e-01,0.0000000000000000e+00,-3.2719353007157148e-01,-3.2629126466735825e-01,-9.0226540421323165e-04,9.0226540421323165e-04
73,6.7500000000000004e-01,1.7500000000000002e-01,0.0000000000000000e+00,-4.4673936005363929e-01,-4.4550326209418384e-01,-1.2360979594554511e-03,1.2360979594554511e-03
74,7.2500000000000009e-01,1.7500000000000002e-01,0.0000000000000000e+00,-5.5528968845245541e-01,-5.5374549066769241e-01,-1.5441977847630017e-03,1.5441977847630017e-03
75,7.7500000000000002e-01,1.7500000000000002e-01,0.0000000000000000e+00,-6.5017383523698125e-01,-6.4835266748504250e-01,-1.8211677519387459e-03,1.8211677519387459e-03
76,8.2500000000000007e-01,1.7500000000000002e-01,0.0000000000000000e+00,-7.2905840442660574e-01,-7.2699524986977337e-01,-2.0631545568323695e-03,2.0631545568323695e-03
77,8.7500000000000000e-01,1.7500000000000002e-01,0.0000000000000000e+00,-7.9000508482197518e-01,-7.8773679644380534e-01,-2.2682883781698360e-03,2.2682883781698360e-03
78,9.2500000000000004e-01,1.7500000000000002e-01,0.0000000000000000e+00,-8.3151881973638342e-01,-8.2908164874085044e-01,-2.4371709955329779e-03,2.4371709955329779e-03
79,9.7500000000000009e-01,1.7500000000000002e-01,0.0000000000000000e+00,-8.5258510084475092e-01,-8.5001175928165762e-01,-2.5733415630933010e-03,2.5733415630933010e-03
80,2.5000000000000001e-02,2.2500000000000001e-01,0.0000000000000000e+00,7.6035306996488849e-01,7.5806188778074746e-01,2.2911821841410385e-03,2.2911821841410385e-03
81,7.5000000000000011e-02,2.2500000000000001e-01,0.0000000000000000e+00,7.4155877091123434e-01,7.3939588824042046e-01,2.1628826708138815e-03,2.1628826708138815e-03
82,1.2500000000000000e-01,2.2500000000000001e-01,0.0000000000000000e+00,7.0453063560935569e-01,7.0252350801735020e-01,2.0071275920054976e-03,2.0071275920054976e-03
83,1.7500000000000002e-01,2.2500000000000001e-01,0.0000000000000000e+00,6.5017383523097227e-01,6.4835266748504250e-01,1.8211677459297748e-03,1.8211677459297748e-03
84,2.2500000000000001e-01,2.2500000000000001e-01,0.0000000000000000e+00,5.7982169074518619e-01,5.7821723252011548e-01,1.6044582250707151e-03,1.6044582250707151e-03
85,2.7500000000000002e-01,2.2500000000000001e-01,0.0000000000000000e+00,4.9520260790234821e-01,4.9384417029756877e-01,1.3584376047794389e-03,1.3584376047794389e-03
86,3.2500000000000001e-01,2.2500000000000001e-01,0.0000000000000000e+00,3.9839724444583741e-01,3.9731102562746140e-01,1.0862188183760058e-03,1.0862188183760058e-03
87,3.7500000000000000e-01,2.2500000000000001e-01,0.0000000000000000e+00,2.9178702716741411e-01,2.9099476490671028e-01,7.9226226070383543e-04,7.9226226070383543e-04
88,4.2500000000000004e-01,2.2500000000000001e-01,0.0000000000000000e+00,1.7799530450199080e-01,1.7751324731770018e-01,4.8205718429061850e-04,4.8205718429061850e-04
89,4.7500000000000003e-01,2.2500000000000001e-01,0.0000000000000000e+00,5.9822581062539612e-02,5.9660764447037239e-02,1.6181661550237342e-04,1.6181661550237342e-04
90,5.2500000000000002e-01,2.2500000000000001e-01,0.0000000000000000e+00,-5.9822581073946647e-02,-5.9660764447037141e-02,-1.6181662690950560e-04,1.6181662690950560e-04
