i,j,x,y,initial,numerical,change,absChange
83,6,8.3499999999999996e-01,6.5000000000000002e-02,0.0000000000000000e+00,1.5580464732900001e-03,1.5580464732900001e-03,1.5580464732900001e-03
84,6,8.4499999999999997e-01,6.5000000000000002e-02,0.0000000000000000e+00,1.1061868281500001e-03,1.1061868281500001e-03,1.1061868281500001e-03
85,6,8.5499999999999998e-01,6.5000000000000002e-02,0.0000000000000000e+00,7.7066879495800000e-04,7.7066879495800000e-04,7.7066879495800000e-04
86,6,8.6499999999999999e-01,6.5000000000000002e-02,0.0000000000000000e+00,5.2704310314799995e-04,5.2704310314799995e-04,5.2704310314799995e-04
87,6,8.7500000000000000e-01,6.5000000000000002e-02,0.0000000000000000e+00,3.5392787187599997e-04,3.5392787187599997e-04,3.5392787187599997e-04
88,6,8.8500000000000001e-01,6.5000000000000002e-02,0.0000000000000000e+00,2.3346722884999999e-04,2.3346722884999999e-04,2.3346722884999999e-04
89,6,8.9500000000000002e-01,6.5000000000000002e-02,0.0000000000000000e+00,1.5133217375300001e-04,1.5133217375300001e-04,1.5133217375300001e-04
90,6,9.0500000000000003e-01,6.5000000000000002e-02,0.0000000000000000e+00,9.6422990697799993e-05,9.6422990697799993e-05,9.6422990697799993e-05
91,6,9.1500000000000004e-01,6.5000000000000002e-02,0.0000000000000000e+00,6.0411693789799999e-05,6.0411693789799999e-05,6.0411693789799999e-05
92,6,9.2500000000000004e-01,6.5000000000000002e-02,0.0000000000000000e+00,3.7230280683399999e-05,3.7230280683399999e-05,3.7230280683399999e-05
93,6,9.3500000000000005e-01,6.5000000000000002e-02,0.0000000000000000e+00,2.2575978343200002e-05,2.2575978343200002e-05,2.2575978343200002e-05
94,6,9.4499999999999995e-01,6.5000000000000002e-02,0.0000000000000000e+00,1.3474353924300000e-05,1.3474353924300000e-05,1.3474353924300000e-05
95,6,9.5499999999999996e-01,6.5000000000000002e-02,0.0000000000000000e+00,7.9179445616199995e-06,7.9179445616199995e-06,7.9179445616199995e-06
96,6,9.6499999999999997e-01,6.5000000000000002e-02,0.0000000000000000e+00,4.5823470857399999e-06,4.5823470857399999e-06,4.5823470857399999e-06
97,6,9.7499999999999998e-01,6.5000000000000002e-02,0.0000000000000000e+00,2.6125118195700000e-06,2.6125118195700000e-06,2.6125118195700000e-06
98,6,9.8499999999999999e-01,6.5000000000000002e-02,0.0000000000000000e+00,1.4677191185600000e-06,1.4677191185600000e-06,1.4677191185600000e-06
99,6,9.9500000000000000e-01,6.5000000000000002e-02,0.0000000000000000e+00,1.7919504081899999e-06,1.7919504081899999e-06,1.7919504081899999e-06
0,7,5.0000000000000001e-03,7.4999999999999997e-02,0.0000000000000000e+00,6.7709748735999999e-09,6.7709748735999999e-09,6.7709748735999999e-09
1,7,1.4999999999999999e-02,7.4999999999999997e-02,0.0000000000000000e+00,7.3709575952999995e-08,7.3709575952999995e-08,7.3709575952999995e-08
2,7,2.5000000000000001e-02,7.4999999999999997e-02,0.0000000000000000e+00,4.1958404939300002e-07,4.1958404939300002e-07,4.1958404939300002e-07
3,7,3.5000000000000003e-02,7.4999999999999997e-02,0.0000000000000000e+00,1.6650760864200000e-06,1.6650760864200000e-06,1.6650760864200000e-06
4,7,4.4999999999999998e-02,7.4999999999999997e-02,0.0000000000000000e+00,5.1817265159999999e-06,5.1817265159999999e-06,5.1817265159999999e-06
5,7,5.5000000000000000e-02,7.4999999999999997e-02,0.0000000000000000e+00,1.3486813191700000e-05,1.3486813191700000e-05,1.3486813191700000e-05
6,7,6.5000000000000002e-02,7.4999999999999997e-02,0.0000000000000000e+00,3.0576708617600003e-05,3.0576708617600003e-05,3.0576708617600003e-05
7,7,7.4999999999999997e-02,7.4999999999999997e-02,0.0000000000000000e+00,6.2094914633100003e-05,6.2094914633100003e-05,6.2094914633100003e-05
8,7,8.5000000000000006e-02,7.4999999999999997e-02,0.0000000000000000e+00,1.1527656489300000e-04,1.1527656489300000e-04,1.1527656489300000e-04
9,7,9.5000000000000001e-02,7.4999999999999997e-02,0.0000000000000000e+00,1.9867546929699999e-04,1.9867546929699999e-04,1.9867546929699999e-04
10,7,1.0500000000000000e-01,7.4999999999999997e-02,0.0000000000000000e+00,3.2173594356800001e-04,3.2173594356800001e-04,3.2173594356800001e-04
11,7,1.1500000000000000e-01,7.4999999999999997e-02,0.0000000000000000e+00,4.9430268566100005e-04,4.9430268566100005e-04,4.9430268566100005e-04
12,7,1.2500000000000000e-01,7.4999999999999997e-02,0.0000000000000000e+00,7.2616427978899997e-04,7.2616427978899997e-04,7.2616427978899997e-04
13,7,1.3500000000000001e-01,7.4999999999999997e-02,0.0000000000000000e+00,1.0267058526400000e-03,1.0267058526400000e-03,1.0267058526400000e-03
14,7,1.4499999999999999e-01,7.4999999999999997e-02,0.0000000000000000e+00,1.4047142895499999e-03,1.4047142895499999e-03,1.4047142895499999e-03
15,7,1.5500000000000000e-01,7.4999999999999997e-02,0.0000000000000000e+00,1.8683449877800000e-03,1.8683449877800000e-03,1.8683449877800000e-03
16,7,1.6500000000000001e-01,7.4999999999999997e-02,0.0000000000000000e+00,2.4252293720499998e-03,2.4252293720499998e-03,2.4252293720499998e-03
17,7,1.7499999999999999e-01,7.4999999999999997e-02,0.0000000000000000e+00,3.0826811921899999e-03,3.0826811921899999e-03,3.0826811921899999e-03
18,7,1.8500000000000000e-01,7.4999999999999997e-02,0.0000000000000000e+00,3.8479482226200000e-03,3.8479482226200000e-03,3.8479482226200000e-03
19,7,1.9500000000000001e-01,7.4999999999999997e-02,0.0000000000000000e+00,4.7284537905000002e-03,4.7284537905000002e-03,4.7284537905000002e-03
20,7,2.0499999999999999e-01,7.4999999999999997e-02,0.0000000000000000e+00,5.7319778264399998e-03,5.7319778264399998e-03,5.7319778264399998e-03
21,7,2.1500000000000000e-01,7.4999999999999997e-02,0.0000000000000000e+00,6.8667375685300003e-03,6.8667375685300003e-03,6.8667375685300003e-03
22,7,2.2500000000000001e-01,7.4999999999999997e-02,0.0000000000000000e+00,8.1413413049700005e-03,8.1413413049700005e-03,8.1413413049700005e-03
23,7,2.3499999999999999e-01,7.4999999999999997e-02,0.0000000000000000e+00,9.5646025631400001e-03,9.5646025631400001e-03,9.5646025631400001e-03
24,7,2.4500000000000000e-01,7.4999999999999997e-02,0.0000000000000000e+00,1.1145215403800000e-02,1.1145215403800000e-02,1.1145215403800000e-02
25,7,2.5500000000000000e-01,7.4999999999999997e-02,0.0000000000000000e+00,1.2891302994600000e-02,1.2891302994600000e-02,1.2891302994600000e-02
26,7,2.6500000000000001e-01,7.4999999999999997e-02,0.0000000000000000e+00,1.4809860976700000e-02,1.4809860976700000e-02,1.4809860976700000e-02
27,7,2.7500000000000002e-01,7.4999999999999997e-02,0.0000000000000000e+00,1.6906124240000001e-02,1.6906124240000001e-02,1.6906124240000001e-02
28,7,2.8499999999999998e-01,7.4999999999999997e-02,0.0000000000000000e+00,1.9182890754900001e-02,1.9182890754900001e-02,1.9182890754900001e-02
29,7,2.9499999999999998e-01,7.4999999999999997e-02,0.0000000000000000e+00,2.1639839308300001e-02,2.1639839308300001e-02,2.1639839308300001e-02
30,7,3.0499999999999999e-01,7.4999999999999997e-02,0.0000000000000000e+00,2.4272879567499999e-02,2.4272879567499999e-02,2.4272879567499999e-02
31,7,3.1500000000000000e-01,7.4999999999999997e-02,0.0000000000000000e+00,2.7073572970300001e-02,2.7073572970300001e-02,2.7073572970300001e-02
32,7,3.2500000000000001e-01,7.4999999999999997e-02,0.0000000000000000e+00,3.0028661535100001e-02,3.0028661535100001e-02,3.0028661535100001e-02
33,7,3.3500000000000002e-01,7.4999999999999997e-02,0.0000000000000000e+00,3.3119738758799998e-02,3.3119738758799998e-02,3.3119738758799998e-02
34,7,3.4499999999999997e-01,7.4999999999999997e-02,0.0000000000000000e+00,3.6323092262599999e-02,3.6323092262599999e-02,3.6323092262599999e-02
35,7,3.5499999999999998e-01,7.4999999999999997e-02,0.0000000000000000e+00,3.9609741721799999e-02,3.9609741721799999e-02,3.9609741721799999e-02
36,7,3.6499999999999999e-01,7.4999999999999997e-02,0.0000000000000000e+00,4.2945687942800001e-02,4.2945687942800001e-02,4.2945687942800001e-02
37,7,3.7500000000000000e-01,7.4999999999999997e-02,0.0000000000000000e+00,4.6292379905400000e-02,4.6292379905400000e-02,4.6292379905400000e-02
38,7,3.8500000000000001e-01,7.4999999999999997e-02,0.0000000000000000e+00,4.9607396493799999e-02,4.9607396493799999e-02,4.9607396493799999e-02
39,7,3.9500000000000002e-01,7.4999999999999997e-02,0.0000000000000000e+00,5.2845328955799999e-02,5.2845328955799999e-02,5.2845328955799999e-02
40,7,4.0500000000000003e-01,7.4999999999999997e-02,0.0000000000000000e+00,5.5958839433900003e-02,5.5958839433900003e-02,5.5958839433900003e-02
41,7,4.1499999999999998e-01,7.4999999999999997e-02,0.0000000000000000e+00,5.8899860836200003e-02,5.8899860836200003e-02,5.8899860836200003e-02
42,7,4.2499999999999999e-01,7.4999999999999997e-02,0.0000000000000000e+00,6.1620894550500002e-02,6.1620894550500002e-02,6.1620894550500002e-02
43,7,4.3500000000000000e-01,7.4999999999999997e-02,0.0000000000000000e+00,6.4076355654700004e-02,6.4076355654700004e-02,6.4076355654700004e-02
44,7,4.4500000000000001e-01,7.4999999999999997e-02,0.0000000000000000e+00,6.6223910896600000e-02,6.6223910896600000e-02,6.6223910896600000e-02
45,7,4.5500000000000002e-01,7.4999999999999997e-02,0.0000000000000000e+00,6.8025753182499996e-02,6.8025753182499996e-02,6.8025753182499996e-02
46,7,4.6500000000000002e-01,7.4999999999999997e-02,0.0000000000000000e+00,6.9449757830299996e-02,6.9449757830299996e-02,6.9449757830299996e-02
47,7,4.7499999999999998e-01,7.4999999999999997e-02,0.0000000000000000e+00,7.0470470400399998e-02,7.0470470400399998e-02,7.0470470400399998e-02
48,7,4.8499999999999999e-01,7.4999999999999997e-02,0.0000000000000000e+00,7.1069883295200004e-02,7.1069883295200004e-02,7.1069883295200004e-02
49,7,4.9500000000000000e-01,7.4999999999999997e-02,0.0000000000000000e+00,7.1237968088399994e-02,7.1237968088399994e-02,7.1237968088399994e-02
50,7,5.0500000000000000e-01,7.4999999999999997e-02,0.0000000000000000e+00,7.0982605067599999e-02,7.0982605067599999e-02,7.0982605067599999e-02
51,7,5.1500000000000001e-01,7.4999999999999997e-02,0.0000000000000000e+00,7.0319413003500003e-02,7.0319413003500003e-02,7.0319413003500003e-02
52,7,5.2500000000000002e-01,7.4999999999999997e-02,0.0000000000000000e+00,6.9261569305800005e-02,6.9261569305800005e-02,6.9261569305800005e-02
53,7,5.3500000000000003e-01,7.4999999999999997e-02,0.0000000000000000e+00,6.7829056505100002e-02,6.7829056505100002e-02,6.7829056505100002e-02
54,7,5.4500000000000004e-01,7.4999999999999997e-02,0.0000000000000000e+00,6.6048017369799997e-02,6.6048017369799997e-02,6.6048017369799997e-02
55,7,5.5500000000000005e-01,7.4999999999999997e-02,0.0000000000000000e+00,6.3950018418999999e-02,6.3950018418999999e-02,6.3950018418999999e-02
56,7,5.6499999999999995e-01,7.4999999999999997e-02,0.0000000000000000e+00,6.1571368231599997e-02,6.1571368231599997e-02,6.1571368231599997e-02
57,7,5.7499999999999996e-01,7.4999999999999997e-02,0.0000000000000000e+00,5.8952665957299998e-02,5.8952665957299998e-02,5.8952665957299998e-02
58,7,5.8499999999999996e-01,7.4999999999999997e-02,0.0000000000000000e+00,5.6138682764199997e-02,5.6138682764199997e-02,5.6138682764199997e-02
59,7,5.9499999999999997e-01,7.4999999999999997e-02,0.0000000000000000e+00,5.3178463322199998e-02,5.3178463322199998e-02,5.3178463322199998e-02
60,7,6.0499999999999998e-01,7.4999999999999997e-02,0.0000000000000000e+00,5.0125228881699999e-02,5.0125228881699999e-02,5.0125228881699999e-02
61,7,6.1499999999999999e-01,7.4999999999999997e-02,0.0000000000000000e+00,4.7035427243300003e-02,4.7035427243300003e-02,4.7035427243300003e-02
62,7,6.2500000000000000e-01,7.4999999999999997e-02,0.0000000000000000e+00,4.3966301138000000e-02,4.3966301138000000e-02,4.3966301138000000e-02
63,7,6.3500000000000001e-01,7.4999999999999997e-02,0.0000000000000000e+00,4.0971739540600002e-02,4.0971739540600002e-02,4.0971739540600002e-02
64,7,6.4500000000000002e-01,7.4999999999999997e-02,0.0000000000000000e+00,3.8096857055699998e-02,3.8096857055699998e-02,3.8096857055699998e-02
65,7,6.5500000000000003e-01,7.4999999999999997e-02,0.0000000000000000e+00,3.5372455964600001e-02,3.5372455964600001e-02,3.5372455964600001e-02
66,7,6.6500000000000004e-01,7.4999999999999997e-02,0.0000000000000000e+00,3.2810937171500000e-02,3.2810937171500000e-02,3.2810937171500000e-02
67,7,6.7500000000000004e-01,7.4999999999999997e-02,0.0000000000000000e+00,3.0405106790500000e-02,3.0405106790500000e-02,3.0405106790500000e-02
68,7,6.8500000000000005e-01,7.4999999999999997e-02,0.0000000000000000e+00,2.8130656009199999e-02,2.8130656009199999e-02,2.8130656009199999e-02
69,7,6.9499999999999995e-01,7.4999999999999997e-02,0.0000000000000000e+00,2.5952086754600000e-02,2.5952086754600000e-02,2.5952086754600000e-02
70,7,7.0499999999999996e-01,7.4999999999999997e-02,0.0000000000000000e+00,2.3830867804999999e-02,2.3830867804999999e-02,2.3830867804999999e-02
71,7,7.1499999999999997e-01,7.4999999999999997e-02,0.0000000000000000e+00,2.1733977316700001e-02,2.1733977316700001e-02,2.1733977316700001e-02
72,7,7.2499999999999998e-01,7.4999999999999997e-02,0.0000000000000000e+00,1.9640914211900000e-02,1.9640914211900000e-02,1.9640914211900000e-02
73,7,7.3499999999999999e-01,7.4999999999999997e-02,0.0000000000000000e+00,1.7547731088999999e-02,1.7547731088999999e-02,1.7547731088999999e-02
74,7,7.4500000000000000e-01,7.4999999999999997e-02,0.0000000000000000e+00,1.5467464206799999e-02,1.5467464206799999e-02,1.5467464206799999e-02
75,7,7.5500000000000000e-01,7.4999999999999997e-02,0.0000000000000000e+00,1.3427232295200001e-02,1.3427232295200001e-02,1.3427232295200001e-02
76,7,7.6500000000000001e-01,7.4999999999999997e-02,0.0000000000000000e+00,1.1462985449800000e-02,1.1462985449800000e-02,1.1462985449800000e-02
77,7,7.7500000000000002e-01,7.4999999999999997e-02,0.0000000000000000e+00,9.6132480459599993e-03,9.6132480459599993e-03,9.6132480459599993e-03
78,7,7.8500000000000003e-01,7.4999999999999997e-02,0.0000000000000000e+00,7.9131850019899998e-03,7.9131850019899998e-03,7.9131850019899998e-03
79,7,7.9500000000000004e-01,7.4999999999999997e-02,0.0000000000000000e+00,6.3900088835300000e-03,6.3900088835300000e-03,6.3900088835300000e-03
80,7,8.0500000000000005e-01,7.4999999999999997e-02,0.0000000000000000e+00,5.0602774149700004e-03,5.0602774149700004e-03,5.0602774149700004e-03
81,7,8.1499999999999995e-01,7.4999999999999997e-02,0.0000000000000000e+00,3.9291538900699998e-03,3.9291538900699998e-03,3.9291538900699998e-03
82,7,8.2499999999999996e-01,7.4999999999999997e-02,0.0000000000000000e+00,2.9913277213200000e-03,2.9913277213200000e-03,2.9913277213200000e-03
83,7,8.3499999999999996e-01,7.4999999999999997e-02,0.0000000000000000e+00,2.2330745618099998e-03,2.2330745618099998e-03,2.2330745618099998e-03
84,7,8.4499999999999997e-01,7.4999999999999997e-02,0.0000000000000000e+00,1.6348773806200000e-03,1.6348773806200000e-03,1.6348773806200000e-03
85,7,8.5499999999999998e-01,7.4999999999999997e-02,0.0000000000000000e+00,1.1740964653600000e-03,1.1740964653600000e-03,1.1740964653600000e-03
86,7,8.6499999999999999e-01,7.4999999999999997e-02,0.0000000000000000e+00,8.2731566920899997e-04,8.2731566920899997e-04,8.2731566920899997e-04
87,7,8.7500000000000000e-01,7.4999999999999997e-02,0.0000000000000000e+00,5.7215358646700001e-04,5.7215358646700001e-04,5.7215358646700001e-04
88,7,8.8500000000000001e-01,7.4999999999999997e-02,0.0000000000000000e+00,3.8847354113100000e-04,3.8847354113100000e-04,3.8847354113100000e-04
89,7,8.9500000000000002e-01,7.4999999999999997e-02,0.0000000000000000e+00,2.5903382282999998e-04,2.5903382282999998e-04,2.5903382282999998e-04
90,7,9.0500000000000003e-01,7.4999999999999997e-02,0.0000000000000000e+00,1.6968334395299999e-04,1.6968334395299999e-04,1.6968334395299999e-04
91,7,9.1500000000000004e-01,7.4999999999999997e-02,0.0000000000000000e+00,1.0923253555600001e-04,1.0923253555600001e-04,1.0923253555600001e-04
92,7,9.2500000000000004e-01,7.4999999999999997e-02,0.0000000000000000e+00,6.9125244866399997e-05,6.9125244866399997e-05,6.9125244866399997e-05
93,7,9.3500000000000005e-01,7.4999999999999997e-02,0.0000000000000000e+00,4.3016338988599997e-05,4.3016338988599997e-05,4.3016338988599997e-05
94,7,9.4499999999999995e-01,7.4999999999999997e-02,0.0000000000000000e+00,2.6331779285600001e-05,2.6331779285600001e-05,2.6331779285600001e-05
95,7,9.5499999999999996e-01,7.4999999999999997e-02,0.0000000000000000e+00,1.5860322324299999e-05,1.5860322324299999e-05,1.5860322324299999e-05
96,7,9.6499999999999997e-01,7.4999999999999997e-02,0.0000000000000000e+00,9.4028753937400004e-06,9.4028753937400004e-06,9.4028753937400004e-06
97,7,9.7499999999999998e-01,7.4999999999999997e-02,0.0000000000000000e+00,5.4885116681000003e-06,5.4885116681000003e-06,5.4885116681000003e-06
98,7,9.8499999999999999e-01,7.4999999999999997e-02,0.0000000000000000e+00,3.1551391400500001e-06,3.1551391400500001e-06,3.1551391400500001e-06
99,7,9.9500000000000000e-01,7.4999999999999997e-02,0.0000000000000000e+00,4.0396771433400001e-06,4.0396771433400001e-06,4.0396771433400001e-06
0,8,5.0000000000000001e-03,8.5000000000000006e-02,0.0000000000000000e+00,1.2761119922900000e-08,1.2761119922900000e-08,1.2761119922900000e-08
1,8,1.4999999999999999e-02,8.5000000000000006e-02,0.0000000000000000e+00,1.3394229158100001e-07,1.3394229158100001e-07,1.3394229158100001e-07
2,8,2.5000000000000001e-02,8.5000000000000006e-02,0.0000000000000000e+00,7.3578061797000001e-07,7.3578061797000001e-07,7.3578061797000001e-07
3,8,3.5000000000000003e-02,8.5000000000000006e-02,0.0000000000000000e+00,2.8203130461499998e-06,2.8203130461499998e-06,2.8203130461499998e-06
4,8,4.4999999999999998e-02,8.5000000000000006e-02,0.0000000000000000e+00,8.4858384894000006e-06,8.4858384894000006e-06,8.4858384894000006e-06
5,8,5.5000000000000000e-02,8.5000000000000006e-02,0.0000000000000000e+00,2.1376660275899999e-05,2.1376660275899999e-05,2.1376660275899999e-05
6,8,6.5000000000000002e-02,8.5000000000000006e-02,0.0000000000000000e+00,4.6958989324200003e-05,4.6958989324200003e-05,4.6958989324200003e-05
7,8,7.4999999999999997e-02,8.5000000000000006e-02,0.0000000000000000e+00,9.2513595540399994e-05,9.2513595540399994e-05,9.2513595540399994e-05
8,8,8.5000000000000006e-02,8.5000000000000006e-02,0.0000000000000000e+00,1.6682999928200001e-04,1.6682999928200001e-04,1.6682999928200001e-04
9,8,9.5000000000000001e-02,8.5000000000000006e-02,0.0000000000000000e+00,2.7967968949100001e-04,2.7967968949100001e-04,2.7967968949100001e-04
10,8,1.0500000000000000e-01,8.5000000000000006e-02,0.0000000000000000e+00,4.4120066780099998e-04,4.4120066780099998e-04,4.4120066780099998e-04
11,8,1.1500000000000000e-01,8.5000000000000006e-02,0.0000000000000000e+00,6.6133184290800005e-04,6.6133184290800005e-04,6.6133184290800005e-04
12,8,1.2500000000000000e-01,8.5000000000000006e-02,0.0000000000000000e+00,9.4940403413100005e-04,9.4940403413100005e-04,9.4940403413100005e-04
13,8,1.3500000000000001e-01,8.5000000000000006e-02,0.0000000000000000e+00,1.3139440921800000e-03,1.3139440921800000e-03,1.3139440921800000e-03
14,8,1.4499999999999999e-01,8.5000000000000006e-02,0.0000000000000000e+00,1.7626977100200000e-03,1.7626977100200000e-03,1.7626977100200000e-03
15,8,1.5500000000000000e-01,8.5000000000000006e-02,0.0000000000000000e+00,2.3028360624200001e-03,2.3028360624200001e-03,2.3028360624200001e-03
16,8,1.6500000000000001e-01,8.5000000000000006e-02,0.0000000000000000e+00,2.9412859067899999e-03,2.9412859067899999e-03,2.9412859067899999e-03
17,8,1.7499999999999999e-01,8.5000000000000006e-02,0.0000000000000000e+00,3.6851119363100000e-03,3.6851119363100000e-03,3.6851119363100000e-03
18,8,1.8500000000000000e-01,8.5000000000000006e-02,0.0000000000000000e+00,4.5418812937699999e-03,4.5418812937699999e-03,4.5418812937699999e-03
19,8,1.9500000000000001e-01,8.5000000000000006e-02,0.0000000000000000e+00,5.5199496941900003e-03,5.5199496941900003e-03,5.5199496941900003e-03
20,8,2.0499999999999999e-01,8.5000000000000006e-02,0.0000000000000000e+00,6.6286230895600002e-03,6.6286230895600002e-03,6.6286230895600002e-03
21,8,2.1500000000000000e-01,8.5000000000000006e-02,0.0000000000000000e+00,7.8781652775300002e-03,7.8781652775300002e-03,7.8781652775300002e-03
22,8,2.2500000000000001e-01,8.5000000000000006e-02,0.0000000000000000e+00,9.2796380548999993e-03,9.2796380548999993e-03,9.2796380548999993e-03
23,8,2.3499999999999999e-01,8.5000000000000006e-02,0.0000000000000000e+00,1.0844574964400000e-02,1.0844574964400000e-02,1.0844574964400000e-02
24,8,2.4500000000000000e-01,8.5000000000000006e-02,0.0000000000000000e+00,1.2584501626000000e-02,1.2584501626000000e-02,1.2584501626000000e-02
25,8,2.5500000000000000e-01,8.5000000000000006e-02,0.0000000000000000e+00,1.4510324922000000e-02,1.4510324922000000e-02,1.4510324922000000e-02
26,8,2.6500000000000001e-01,8.5000000000000006e-02,0.0000000000000000e+00,1.6631620153600001e-02,1.6631620153600001e-02,1.6631620153600001e-02
27,8,2.7500000000000002e-01,8.5000000000000006e-02,0.0000000000000000e+00,1.8955850153900000e-02,1.8955850153900000e-02,1.8955850153900000e-02
28,8,2.8499999999999998e-01,8.5000000000000006e-02,0.0000000000000000e+00,2.1487553664899999e-02,2.1487553664899999e-02,2.1487553664899999e-02
29,8,2.9499999999999998e-01,8.5000000000000006e-02,0.0000000000000000e+00,2.4227542416899998e-02,2.4227542416899998e-02,2.4227542416899998e-02
30,8,3.0499999999999999e-01,8.5000000000000006e-02,0.0000000000000000e+00,2.7172147432700001e-02,2.7172147432700001e-02,2.7172147432700001e-02
31,8,3.1500000000000000e-01,8.5000000000000006e-02,0.0000000000000000e+00,3.0312555104400001e-02,3.0312555104400001e-02,3.0312555104400001e-02
32,8,3.2500000000000001e-01,8.5000000000000006e-02,0.0000000000000000e+00,3.3634272376400001e-02,3.3634272376400001e-02,3.3634272376400001e-02
33,8,3.3500000000000002e-01,8.5000000000000006e-02,0.0000000000000000e+00,3.7116757681799999e-02,3.7116757681799999e-02,3.7116757681799999e-02
34,8,3.4499999999999997e-01,8.5000000000000006e-02,0.0000000000000000e+00,4.0733249875600001e-02,4.0733249875600001e-02,4.0733249875600001e-02
35,8,3.5499999999999998e-01,8.5000000000000006e-02,0.0000000000000000e+00,4.4450821135399998e-02,4.4450821135399998e-02,4.4450821135399998e-02
36,8,3.6499999999999999e-01,8.5000000000000006e-02,0.0000000000000000e+00,4.8230671624200000e-02,4.8230671624200000e-02,4.8230671624200000e-02
37,8,3.7500000000000000e-01,8.5000000000000006e-02,0.0000000000000000e+00,5.2028673816099998e-02,5.2028673816099998e-02,5.2028673816099998e-02
38,8,3.8500000000000001e-01,8.5000000000000006e-02,0.0000000000000000e+00,5.5796163093900002e-02,5.5796163093900002e-02,5.5796163093900002e-02
39,8,3.9500000000000002e-01,8.5000000000000006e-02,0.0000000000000000e+00,5.9480959103900000e-02,5.9480959103900000e-02,5.9480959103900000e-02
40,8,4.0500000000000003e-01,8.5000000000000006e-02,0.0000000000000000e+00,6.3028590053500005e-02,6.3028590053500005e-02,6.3028590053500005e-02
41,8,4.1499999999999998e-01,8.5000000000000006e-02,0.0000000000000000e+00,6.6383680456299998e-02,6.6383680456299998e-02,6.6383680456299998e-02
42,8,4.2499999999999999e-01,8.5000000000000006e-02,0.0000000000000000e+00,6.9491452560799999e-02,6.9491452560799999e-02,6.9491452560799999e-02
43,8,4.3500000000000000e-01,8.5000000000000006e-02,0.0000000000000000e+00,7.2299283610000001e-02,7.2299283610000001e-02,7.2299283610000001e-02
44,8,4.4500000000000001e-01,8.5000000000000006e-02,0.0000000000000000e+00,7.4758255820300004e-02,7.4758255820300004e-02,7.4758255820300004e-02
45,8,4.5500000000000002e-01,8.5000000000000006e-02,0.0000000000000000e+00,7.6824634009900000e-02,7.6824634009900000e-02,7.6824634009900000e-02
46,8,4.6500000000000002e-01,8.5000000000000006e-02,0.0000000000000000e+00,7.8461207403799998e-02,7.8461207403799998e-02,7.8461207403799998e-02
47,8,4.7499999999999998e-01,8.5000000000000006e-02,0.0000000000000000e+00,7.9638437297799999e-02,7.9638437297799999e-02,7.9638437297799999e-02
48,8,4.8499999999999999e-01,8.5000000000000006e-02,0.0000000000000000e+00,8.0335360729300004e-02,8.0335360729300004e-02,8.0335360729300004e-02
49,8,4.9500000000000000e-01,8.5000000000000006e-02,0.0000000000000000e+00,8.0540211577199997e-02,8.0540211577199997e-02,8.0540211577199997e-02
50,8,5.0500000000000000e-01,8.5000000000000006e-02,0.0000000000000000e+00,8.0261045507800000e-02,8.0261045507800000e-02,8.0261045507800000e-02
51,8,5.1500000000000001e-01,8.5000000000000006e-02,0.0000000000000000e+00,7.9514905577699996e-02,7.9514905577699996e-02,7.9514905577699996e-02
52,8,5.2500000000000002e-01,8.5000000000000006e-02,0.0000000000000000e+00,7.8316945446100003e-02,7.8316945446100003e-02,7.8316945446100003e-02
53,8,5.3500000000000003e-01,8.5000000000000006e-02,0.0000000000000000e+00,7.6690241113400004e-02,7.6690241113400004e-02,7.6690241113400004e-02
54,8,5.4500000000000004e-01,8.5000000000000006e-02,0.0000000000000000e+00,7.4665003962500004e-02,7.4665003962500004e-02,7.4665003962500004e-02
55,8,5.5500000000000005e-01,8.5000000000000006e-02,0.0000000000000000e+00,7.2277610533700007e-02,7.2277610533700007e-02,7.2277610533700007e-02
56,8,5.6499999999999995e-01,8.5000000000000006e-02,0.0000000000000000e+00,6.9569526720600003e-02,6.9569526720600003e-02,6.9569526720600003e-02
57,8,5.7499999999999996e-01,8.5000000000000006e-02,0.0000000000000000e+00,6.6586240120400000e-02,6.6586240120400000e-02,6.6586240120400000e-02
58,8,5.8499999999999996e-01,8.5000000000000006e-02,0.0000000000000000e+00,6.3376338506799995e-02,6.3376338506799995e-02,6.3376338506799995e-02
59,8,5.9499999999999997e-01,8.5000000000000006e-02,0.0000000000000000e+00,5.9990845295599997e-02,5.9990845295599997e-02,5.9990845295599997e-02
60,8,6.0499999999999998e-01,8.5000000000000006e-02,0.0000000000000000e+00,5.6482808885399999e-02,5.6482808885399999e-02,5.6482808885399999e-02
61,8,6.1499999999999999e-01,8.5000000000000006e-02,0.0000000000000000e+00,5.2906949277699997e-02,5.2906949277699997e-02,5.2906949277699997e-02
62,8,6.2500000000000000e-01,8.5000000000000006e-02,0.0000000000000000e+00,4.9318967888500001e-02,4.9318967888500001e-02,4.9318967888500001e-02
63,8,6.3500000000000001e-01,8.5000000000000006e-02,0.0000000000000000e+00,4.5774049316099998e-02,4.5774049316099998e-02,4.5774049316099998e-02
64,8,6.4500000000000002e-01,8.5000000000000006e-02,0.0000000000000000e+00,4.2324234642500000e-02,4.2324234642500000e-02,4.2324234642500000e-02
65,8,6.5500000000000003e-01,8.5000000000000006e-02,0.0000000000000000e+00,3.9014738360400002e-02,3.9014738360400002e-02,3.9014738360400002e-02
