cell,x,y,numerical,exact,error,absError
53,6.7500000000000004e-01,1.2500000000000000e-01,-6.4775298961300001e-18,-4.8717891724036571e-35,-6.4775298961300001e-18,6.4775298961300001e-18
54,7.2500000000000009e-01,1.2500000000000000e-01,-6.4775298961300001e-18,-4.1441913976258831e-35,-6.4775298961300001e-18,6.4775298961300001e-18
55,7.7500000000000002e-01,1.2500000000000000e-01,-6.4775298961300001e-18,-3.0109312945691837e-35,-6.4775298961300001e-18,6.4775298961300001e-18
56,8.2500000000000007e-01,1.2500000000000000e-01,-6.4775298961300001e-18,-1.5829402580081528e-35,-6.4775298961300001e-18,6.4775298961300001e-18
57,8.7500000000000000e-01,1.2500000000000000e-01,-6.4775298961300001e-18,1.2546512039781446e-50,-6.4775298961300001e-18,6.4775298961300001e-18
58,9.2500000000000004e-01,1.2500000000000000e-01,-6.4775298961300001e-18,1.5829402580081595e-35,-6.4775298961300001e-18,6.4775298961300001e-18
59,9.7500000000000009e-01,1.2500000000000000e-01,-6.4775298961300001e-18,3.0109312945691859e-35,-6.4775298961300001e-18,6.4775298961300001e-18
60,2.5000000000000001e-02,1.7500000000000002e-01,-6.4775298961300001e-18,4.8717891724036582e-35,-6.4775298961300001e-18,6.4775298961300001e-18
61,7.5000000000000011e-02,1.7500000000000002e-01,-6.4775298961300001e-18,5.1225022792354564e-35,-6.4775298961300001e-18,6.4775298961300001e-18
62,1.2500000000000000e-01,1.7500000000000002e-01,-6.4775298961300001e-18,4.8717891724036561e-35,-6.4775298961300001e-18,6.4775298961300001e-18
63,1.7500000000000002e-01,1.7500000000000002e-01,-6.4775298961300001e-18,4.1441913976258858e-35,-6.4775298961300001e-18,6.4775298961300001e-18
64,2.2500000000000001e-01,1.7500000000000002e-01,-6.4775298961300001e-18,3.0109312945691795e-35,-6.4775298961300001e-18,6.4775298961300001e-18
65,2.7500000000000002e-01,1.7500000000000002e-01,-6.4775298961300001e-18,1.5829402580081480e-35,-6.4775298961300001e-18,6.4775298961300001e-18
66,3.2500000000000001e-01,1.7500000000000002e-01,-6.4775298961300001e-18,-1.8819768059672166e-50,-6.4775298961300001e-18,6.4775298961300001e-18
67,3.7500000000000000e-01,1.7500000000000002e-01,-6.4775298961300001e-18,-1.5829402580081603e-35,-6.4775298961300001e-18,6.4775298961300001e-18
68,4.2500000000000004e-01,1.7500000000000002e-01,-6.4775298961300001e-18,-3.0109312945691827e-35,-6.4775298961300001e-18,6.4775298961300001e-18
69,4.7500000000000003e-01,1.7500000000000002e-01,-6.4775298961300001e-18,-4.1441913976258879e-35,-6.4775298961300001e-18,6.4775298961300001e-18
70,5.2500000000000002e-01,1.7500000000000002e-01,-6.4775298961300001e-18,-4.8717891724036603e-35,-6.4775298961300001e-18,6.4775298961300001e-18
71,5.7500000000000007e-01,1.7500000000000002e-01,-6.4775298961300001e-18,-5.1225022792354564e-35,-6.4775298961300001e-18,6.4775298961300001e-18
72,6.2500000000000000e-01,1.7500000000000002e-01,-6.4775298961300001e-18,-4.8717891724036571e-35,-6.4775298961300001e-18,6.4775298961300001e-18
73,6.7500000000000004e-01,1.7500000000000002e-01,-6.4775298961300001e-18,-4.1441913976258831e-35,-6.4775298961300001e-18,6.4775298961300001e-18
74,7.2500000000000009e-01,1.7500000000000002e-01,-6.4775298961300001e-18,-3.0109312945691762e-35,-6.4775298961300001e-18,6.4775298961300001e-18
75,7.7500000000000002e-01,1.7500000000000002e-01,-6.4775298961300001e-18,-1.5829402580081528e-35,-6.4775298961300001e-18,6.4775298961300001e-18
76,8.2500000000000007e-01,1.7500000000000002e-01,-6.4775298961300001e-18,1.2546512039781446e-50,-6.4775298961300001e-18,6.4775298961300001e-18
77,8.7500000000000000e-01,1.7500000000000002e-01,-6.4775298961300001e-18,1.5829402580081595e-35,-6.4775298961300001e-18,6.4775298961300001e-18
78,9.2500000000000004e-01,1.7500000000000002e-01,-6.4775298961300001e-18,3.0109312945691859e-35,-6.4775298961300001e-18,6.4775298961300001e-18
79,9.7500000000000009e-01,1.7500000000000002e-01,-6.4775298961300001e-18,4.1441913976258901e-35,-6.4775298961300001e-18,6.4775298961300001e-18
80,2.5000000000000001e-02,2.2500000000000001e-01,-6.4775298961300001e-18,5.1225022792354564e-35,-6.4775298961300001e-18,6.4775298961300001e-18
81,7.5000000000000011e-02,2.2500000000000001e-01,-6.4775298961300001e-18,4.8717891724036561e-35,-6.4775298961300001e-18,6.4775298961300001e-18
82,1.2500000000000000e-01,2.2500000000000001e-01,-6.4775298961300001e-18,4.1441913976258858e-35,-6.4775298961300001e-18,6.4775298961300001e-18
83,1.7500000000000002e-01,2.2500000000000001e-01,-6.4775298961300001e-18,3.0109312945691795e-35,-6.4775298961300001e-18,6.4775298961300001e-18
84,2.2500000000000001e-01,2.2500000000000001e-01,-6.4775298961300001e-18,1.5829402580081565e-35,-6.4775298961300001e-18,6.4775298961300001e-18
85,2.7500000000000002e-01,2.2500000000000001e-01,-6.4775298961300001e-18,-1.8819768059672166e-50,-6.4775298961300001e-18,6.4775298961300001e-18
86,3.2500000000000001e-01,2.2500000000000001e-01,-6.4775298961300001e-18,-1.5829402580081603e-35,-6.4775298961300001e-18,6.4775298961300001e-18
87,3.7500000000000000e-01,2.2500000000000001e-01,-6.4775298961300001e-18,-3.0109312945691827e-35,-6.4775298961300001e-18,6.4775298961300001e-18
88,4.2500000000000004e-01,2.2500000000000001e-01,-6.4775298961300001e-18,-4.1441913976258879e-35,-6.4775298961300001e-18,6.4775298961300001e-18
89,4.7500000000000003e-01,2.2500000000000001e-01,-6.4775298961300001e-18,-4.8717891724036603e-35,-6.4775298961300001e-18,6.4775298961300001e-18
90,5.2500000000000002e-01,2.2500000000000001e-01,-6.4775298961300001e-18,-5.1225022792354564e-35,-6.4775298961300001e-18,6.4775298961300001e-18
91,5.7500000000000007e-01,2.2500000000000001e-01,-6.4775298961300001e-18,-4.8717891724036571e-35,-6.4775298961300001e-18,6.4775298961300001e-18
92,6.2500000000000000e-01,2.2500000000000001e-01,-6.4775298961300001e-18,-4.1441913976258831e-35,-6.4775298961300001e-18,6.4775298961300001e-18
93,6.7500000000000004e-01,2.2500000000000001e-01,-6.4775298961300001e-18,-3.0109312945691837e-35,-6.4775298961300001e-18,6.4775298961300001e-18
94,7.2500000000000009e-01,2.2500000000000001e-01,-6.4775298961300001e-18,-1.5829402580081528e-35,-6.4775298961300001e-18,6.4775298961300001e-18
95,7.7500000000000002e-01,2.2500000000000001e-01,-6.4775298961300001e-18,1.2546512039781446e-50,-6.4775298961300001e-18,6.4775298961300001e-18
